"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","36","33","0.11","75","1","75","1","50","0.03","32.7032805767974","0.11","0.211904698471416","0.49",,,"16.0808484119787","0.09"
"1984-1977","5","39","0.24","75","1","62.7","0.03","65","0.22","39.0470839","0.24","0.142231863696796","0.03",,,"40.9350468843604","0.59"
"1985-1978","0","74","0.76","75","1","75","1","75","1","73.5319173","0.76","0.172775027834137","0.11",,,"41.0262772426875","0.62"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.219611205167574","0.59",,,"33.0789385803413","0.41"
"1987-1980","31","34","0.16","75","1","73.7","0.16","58","0.11","33.767491671746","0.16","0.185560551998326","0.22",,,"15.5316154063505","0.06"
"1988-1981","0","64","0.65","75","1","75","1","75","1","64.00262","0.65","0.223345007700835","0.62",,,"28.5732828531464","0.22"
"1989-1982","75","25","0.05","75","1","75","1","73","0.3","25","0.05","0.178935182350737","0.16",,,"55.3512607037979","0.78"
"1990-1983","0","43","0.3","75","1","64.3","0.08","58","0.11","43.240638","0.3","0.16809204925034","0.05",,,"23.6386324347102","0.16"
"1991-1984","0","62","0.57","75","1","75","1","75","1","62.161392","0.57","0.200231801162769","0.38",,,"6.37388444289333","0.03"
"1992-1985","75","25","0.05","75","1","64.5","0.11","60","0.14","25","0.05","0.231120690643747","0.73",,,"36.0925690780445","0.47"
"1993-1986","0","75","1","75","1","75","1","75","1","75","1","0.19125553035647","0.27",,,"37.7246199515788","0.56"
"1994-1987","0","56","0.51","75","1","75","1","75","1","55.7864398333333","0.51","0.25402648535915","0.97",,,"65.9586827798986","0.91"
"1995-1988","0","63","0.59","75","1","75","1","75","1","63.2712604818767","0.59","0.237337433278819","0.78",,,"55.0014489831004","0.75"
"1996-1989","0","66","0.68","75","1","75","1","75","1","66.113259","0.68","0.209239483830975","0.46",,,"46.214360279553","0.69"
"1997-1990","0","63","0.62","75","1","75","1","75","1","63.403962","0.62","0.191356118465131","0.3",,,"31.6049507806037","0.25"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.252065270561734","0.92",,,"61.7323043466016","0.84"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.231390965162756","0.76",,,"67.2322733889913","0.94"
"2000-1993","0","47","0.38","75","1","75","1","74","0.32","46.97504","0.38","0.2501085","0.89",,,"26.8","0.19"
"2001-1994","27","35","0.19","75","1","75","1","75","1","34.676497","0.19","0.2182714","0.57",,,"32.5","0.34"
"2002-1995","34","33","0.14","75","1","64.3","0.08","61","0.16","33.131176","0.14","0.1842903","0.19",,,"22.5","0.12"
"2003-1996","0","46","0.32","75","1","75","1","70","0.24","46.1913057","0.32","0.2030641","0.41",,,"32.2","0.31"
"2004-1997","54","29","0.08","75","1","75","1","72","0.27","29.1292181","0.08","0.1766215","0.14",,,"31.8","0.28"
"2005-1998","0","71","0.73","75","1","75","1","56","0.05","71.442399","0.73","0.1948254","0.35",,,"50.8","0.72"
"2006-1999","0","53","0.46","75","1","69.3","0.14","75","1","53.010637","0.46","0.2436097","0.84",,,"56","0.81"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2304111","0.7","6.57258","0.55","72.7","1"
"2008-2001","0","57","0.54","75","1","75","1","75","1","56.6250427","0.54","0.1943458","0.32","5.282258","0.27","65","0.88"
"2009-2002","0","75","1","75","1","75","1","75","1","75","1","0.1857313","0.24","3.233871","0.09","37.6","0.53"
"2010-2003","0","52","0.43","75","1","75","1","62","0.19","51.904727","0.43","0.2392446","0.81","6.967742","0.73","68.8","0.97"
"2011-2004","0","75","1","75","1","75","1","75","1","75","1","0.2533848","0.95","6.08871","0.45","32.9","0.38"
"2012-2005","0","75","1","75","1","75","1","75","1","75","1","0.2138055","0.51","5.532258","0.36","34","0.44"
"2013-2006","0","69","0.7","75","1","75","1","75","1","69.4730545","0.7","0.2172551","0.54","6.91129","0.64","37.2","0.5"
"2014-2007","0","47","0.35","75","1","75","1","75","1","46.8792397","0.35","0.2574818","1","8.524192","0.91","45.4","0.66"
"2015-2008","0","42","0.27","75","1","74.3","0.19","75","1","41.867048","0.27","0.169167","0.08","4.169353","0.18",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.2050863","0.43","8.104837","0.82",,
"2017-2010","0","53","0.49","75","1","75","1","75","1","53.225309","0.49","0.2273517","0.65","8.588711","1",,
"2018-2011","0","48","0.41","75","1","75","1","75","1","48.302402","0.41","0.2463948","0.86",,,,
"2019-2012","9","38","0.22","75","1","75","1","75","1","38.213173","0.22","0.228819","0.68",,,,
