"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Gebsit","0.54","0.65","0.57","0.54","0.54","0.27",,"0.06"
"Gedayasu","0.54","0.65","0.54","0.54","0.54","0.08",,"0.03"
"GelaMatebiya","0.7","0.7","0.51","0.57","0.7","0.97",,"0.06"
"Gendebta","0.27","0.49","0.59","0.57","0.27","0.14",,"0.09"
"Geneti","0.78","0.57","0.22","0.65","0.78","0.35",,"0.06"
"Genfel","0.43","0.59","0.24","0.68","0.43","0.24",,"0.06"
"Gera","0.49","0.38","0.41","0.51","0.49","0.68",,"0.16"
"Gerjale","0.78","0.62","0.3","0.49","0.78","0.14",,"0.12"
"GetskiMilesiley","0.19","0.27","0.54","0.38","0.19","0.78",,"0.06"
"Gijet","0.11","0.16","0.22","0.43","0.11","0.22",,"0.06"
"Ginaza","0.46","0.57","0.22","0.38","0.46","0.81",,"0.09"
"Golgolemalee","0.41","0.73","0.19","0.35","0.41","0.19",,"0.06"
"Goshedur","0.73","0.62","0.35","0.3","0.73","0.84",,"0.03"
"Goza","0.46","0.54","0.38","0.7","0.46","0.84",,"0.06"
"Grwre","0.49","0.38","0.57","0.62","0.49","0.78",,"0.16"
"GuemseAgamet","0.54","0.65","0.16","0.68","0.54","0.05",,"0.16"
"Guroro","0.38","0.27","0.38","0.41","0.38","0.54",,"0.09"
"Guya","0.38","0.3","0.32","0.35","0.38","0.14",,"0.09"
"Habees","0.41","0.7","0.14","0.35","0.41","0.14",,"0.06"
"Hadashtekli","0.54","0.54","0.49","0.51","0.54","0.35",,"0.06"
"HadeAlga","0.86","0.51","0.41","0.59","0.86","0.3",,"0.16"
"HadnetK","0.3","0.49","0.08","0.49","0.3","0.43",,"0.19"
"HadnetS","0.51","0.65","0.49","0.81","0.51","0.41",,"0.16"
"HadushAdi","0.57","0.65","0.41","0.76","0.57","0.3",,"0.16"
"HadushHiwet","0.59","0.73","0.24","0.73","0.59","0.16",,"0.16"
"HagereGenet","0.57","0.59","0.43","0.49","0.57","0.19",,"0.03"
"HagereSelamE","0.35","0.65","0.46","0.65","0.35","0.08",,"0.03"
"HagereSelamW","0.14","0.38","0.27","0.89","0.14","0.22",,"0.06"
"Hangoda","0.51","0.65","0.49","0.81","0.51","0.41",,"0.16"
"Hareko","0.35","0.59","0.62","0.81","0.35","0.38",,"0.16"
"Hawelti","0.78","0.65","0.22","0.59","0.78","0.49",,"0.06"
"Hayelom","0.38","0.59","0.22","0.43","0.38","0.14",,"0.12"
"Hintsa","0.05","0.22","0.65","0.73","0.05","0.78",,"0.09"
"HintsaWaza","0.05","0.22","0.57","0.73","0.05","0.84",,"0.09"
"HizbaTeklehymanot","0.73","0.51","0.19","0.57","0.73","0.08",,"0.06"
"ImbaRufael","0.49","0.38","0.54","0.62","0.49","0.78",,"0.16"
"Jijqe","0.43","0.54","0.38","0.46","0.43","0.24",,"0.09"
"JimanDeregeha","0.7","0.73","0.49","0.59","0.7","0.89",,"0.06"
"Jira","0.05","1","0.43","0.38","0.05","0.19",,"0.12"
"kabe","0.19","0.59","0.16","0.46","0.19","0.86",,"0.09"
"Karima","0.32","0.59","0.51","0.54","0.32","0.16",,"0.03"
"Keregna","0.35","0.57","0.16","0.46","0.35","0.92",,"0.09"
"Kihen","0.3","0.49","0.08","0.97","0.3","0.41",,"0.19"
"Kita","0.73","0.57","0.59","0.57","0.73","0.89",,"0.06"
"Korme","0.78","0.59","0.27","0.62","0.78","0.19",,"0.12"
"Ksadacki","0.05","0.14","0.27","0.16","0.05","0.43",,"0.09"
"Kudo","0.38","0.49","0.43","0.27","0.38","0.08",,"0.09"
"Kuluferha","0.11","0.35","0.32","0.19","0.11","0.41",,"0.12"
"KuluGizeLemlem","0.76","0.68","0.27","0.49","0.76","0.16",,"0.06"
"LaelayDayu","0.78","0.68","0.27","0.49","0.78","0.16",,"0.06"
"Laelayhahaile","0.38","0.41","0.59","0.73","0.38","0.05",,"0.09"
"LaelayMegariaTsemri","0.41","0.57","0.62","0.62","0.41","0.16",,"0.06"
"Lalaylogomti","0.32","0.35","0.54","0.57","0.32","0.43",,"0.09"
"Ledy","0.43","0.65","0.38","0.49","0.43","0.73",,"0.06"
"Lemlem","0.51","0.46","0.54","0.7","0.51","0.65",,"0.09"
"LemlemArena","0.27","0.57","0.16","0.7","0.27","0.38",,"0.16"
"Libo ","0.68","0.43","0.22","0.59","0.68","0.7",,"0.12"
"Limaat","0.76","0.65","0.3","0.57","0.76","0.43",,"0.06"
"Limat","0.49","0.35","0.49","0.57","0.49","0.54",,"0.09"
"Lul","0.73","0.65","0.62","0.43","0.73","0.03",,"0.03"
"LusinaAbegeldi","0.57","0.76","0.54","0.57","0.57","0.97",,"0.06"
"Maekelawi","0.08","0.3","0.49","0.46","0.08","0.62",,"0.09"
"MaekelSegli","0.05","0.11","0.27","0.19","0.05","0.35",,"0.06"
"MahbereWeyni","0.3","0.49","0.14","0.46","0.3","0.32",,"0.19"
"MariamShewito","0.27","0.65","0.62","0.57","0.27","0.3",,"0.06"
"Martadios","0.68","0.43","0.35","0.59","0.68","0.89",,"0.12"
"MayChekemte","0.22","0.38","0.59","0.62","0.22","0.59",,"0.09"
"MayNebri","0.46","0.62","0.59","0.76","0.46","0.7",,"0.06"
"Maysuru","0.35","0.46","0.68","0.81","0.35","0.22",,"0.06"
"MayTeklia","0.05","0.16","0.41","0.73","0.05","0.92",,"0.09"
"Mearey","0.51","0.46","0.49","0.57","0.51","0.38",,"0.09"
"Mechare","0.78","0.46","0.38","0.62","0.78","0.19",,"0.09"
"Mechena","0.59","0.57","0.46","0.59","0.59","0.76",,"0.06"
"MehalGoncha","0.76","0.7","0.51","0.3","0.76","0.68",,"0.03"
"Mekan ","0.49","0.43","0.16","0.43","0.49","0.11",,"0.12"
"MekaneGenet","0.68","0.59","0.62","0.62","0.68","0.49",,"0.06"
"Melabesh","0.41","0.65","0.46","0.54","0.41","0.14",,"0.03"
"MendereMariam","0.49","0.62","0.08","0.62","0.49","0.73",,"0.12"
"Menegobena","0.35","0.59","0.43","0.51","0.35","0.92",,"0.06"
"Menji","0.54","0.24","0.41","0.43","0.54","0.41",,"0.09"
"Mergech","0.41","0.59","0.41","0.46","0.41","0.81",,"0.06"
"Mesanu","0.35","0.65","0.08","0.49","0.35","0.41",,"0.19"
"Mesehle","0.11","0.35","0.22","0.24","0.11","0.51",,"0.12"
"Meswaeti ","0.49","0.54","0.19","0.57","0.49","0.22",,"0.12"
"Metkel","0.11","0.27","0.3","0.81","0.11","0.14",,"0.06"
"MetkelLemat","0.08","0.3","0.68","0.76","0.08","0.76",,"0.09"
"Mezbr","0.46","0.54","0.65","0.54","0.46","0.3",,"0.06"
"MichelDebre","0.49","0.54","0.19","0.54","0.49","0.54",,"0.12"
"Miraf","0.46","0.65","0.46","0.57","0.46","0.84",,"0.06"
"Misema","0.14","0.43","0.38","1","0.14","0.49",,"0.19"
"Mitad","0.35","0.43","0.14","0.51","0.35","0.54",,"0.09"
"MitinaYimach","0.81","0.65","0.68","0.38","0.81","0.46",,"0.06"
"Mozen","0.35","0.59","0.46","0.57","0.35","0.95",,"0.06"
"Mozutey","0.46","0.68","0.32","0.68","0.46","0.38",,"0.06"
"Mtsaiwerki","0.38","0.27","0.3","0.32","0.38","0.49",,"0.09"
"Nagash","0.46","0.62","0.14","0.24","0.46","0.59",,"0.06"
"Nebarhadinet","0.51","0.35","0.41","0.54","0.51","0.38",,"0.09"
"Nefasit","0.11","0.19","0.3","0.3","0.11","0.51",,"0.12"
"Negedebrhan","0.54","0.43","0.57","0.62","0.54","0.65",,"0.16"
"Niquara","0.43","0.62","0.68","0.54","0.43","0.97",,"0.06"
"Qoraro","0.27","0.32","0.27","0.24","0.27","0.68",,"0.12"
"RubaFelege","0.41","0.7","0.16","0.41","0.41","0.16",,"0.06"
"Santa gelebeda","0.11","0.24","0.51","0.65","0.11","0.32",,"0.09"
"SaratYerawoch","0.78","0.59","0.62","0.19","0.78","0.49",,"0.06"
"Sefo","0.38","0.38","0.57","0.76","0.38","0.24",,"0.09"
"Segena","0.78","0.62","0.65","0.35","0.78","0.68",,"0.06"
"Seka","0.05","0.11","0.32","0.14","0.05","0.22",,"0.09"
"Selamaya","0.78","0.76","0.65","0.65","0.78","0.84",,"0.06"
"SelamBekalsi","0.76","0.68","0.3","0.57","0.76","0.24",,"0.06"
"Selamber","0.7","0.65",,"0.7","0.7","0.24",,"0.03"
"SelamgieAmbarie","0.76","0.7","0.54","0.38","0.76","0.68",,"0.03"
"SelamH","0.46","0.68","0.3","0.62","0.46","0.24",,"0.12"
"SelamW","0.19","0.16","0.57","0.43","0.19","0.76",,"0.06"
"Selelkula","0.46","0.65","0.43","0.46","0.46","0.78",,"0.06"
"SelenWuha","0.76","0.65","0.35","0.49","0.76","0.22",,"0.06"
"Seloda","0.19","0.24","0.65","0.43","0.19","0.38",,"0.06"
"Sendada","0.54","0.62","0.41","0.81","0.54","0.43",,"0.06"
"Serawudi","0.59","0.57","0.32","0.54","0.59","0.97",,"0.12"
"Seret","0.68","0.35","0.43","0.68","0.68","0.08",,"0.16"
"Sero","0.35","0.46","0.65","0.76","0.35","0.57",,"0.06"
"Shamo","0.43","0.57","0.27","0.49","0.43","0.84",,"0.12"
"ShehochTehara","0.41","0.57","0.24","0.46","0.41","0.59",,"0.12"
"Shekatekli","0.54","0.54","0.57","0.57","0.54","0.68",,"0.06"
"Shunge","0.78","0.78","0.65","0.65","0.78","0.41",,"0.06"
"Simret","0.43","0.38","0.46","0.78","0.43","0.19",,"0.06"
"SimretS","0.49","0.43","0.19","0.35","0.49","0.08",,"0.12"
"SimretT","0.38","0.32","0.27","0.43","0.38","0.49",,"0.16"
"Sinkata","0.54","0.65","0.16","0.68","0.54","0.05",,"0.16"
"Siye","0.49","0.59","0.43","0.51","0.49","0.14",,"0.16"
"Smret","0.41","0.27","0.35","0.43","0.41","0.16",,"0.09"
"Sorya","0.51","0.57","0.27","0.32","0.51","0.08",,"0.09"
"Suha","0.41","0.62","0.38","0.46","0.41","0.78",,"0.06"
"Tahtayhaya","0.86","0.59","0.19","0.57","0.86","0.22",,"0.12"
"TahtayDaeroka","0.35","0.51","0.78","0.76","0.35","0.05",,"0.09"
"TahtayLegomti","0.32","0.27","0.65","0.41","0.32","0.38",,"0.06"
"TahtayMegariaTsebri","0.41","0.65","0.62","0.62","0.41","0.35",,"0.06"
"Tao","0.81","0.59","0.3","0.49","0.81","0.19",,"0.12"
"TaraGedam","0.35","0.43","0.19","0.35","0.35","0.68",,"0.09"
"TaraSenba","0.59","0.43","0.43","0.68","0.59","0.84",,"0.06"
"Tekea","0.78","0.43","0.54","0.76","0.78","0.03",,"0.03"
"Tekleweyni","0.49","0.41","0.41","0.59","0.49","0.24",,"0.16"
"Tetatiro","0.41","0.65","0.41","0.54","0.41","0.54",,"0.09"
"Tibaga","0.46","0.57","0.22","0.54","0.46","0.92",,"0.09"
"Tigage","0.65","0.51","0.78","0.62","0.65","0.76",,"0.06"
"Tsae","0.14","0.16","0.49","0.43","0.14","0.3",,"0.09"
"Tsetsera","0.49","0.54","0.3","0.3","0.49","0.08",,"0.09"
"Tseykeme","0.43","0.49","0.46","0.49","0.43","0.76",,"0.16"
"Tsigea","0.78","0.57","0.22","0.65","0.78","0.35",,"0.06"
"Ulaga","0.78","0.68","0.35","0.51","0.78","0.11",,"0.12"
"Wargba","0.78","0.57","0.27","0.65","0.78","0.41",,"0.06"
"Wariba","0.7","1","0.51","0.62","0.7","0.65",,"0.03"
"Wedikeshi","0.19","0.24","0.68","0.41","0.19","0.27",,"0.06"
"Werabaye","0.86","0.59","0.22","0.62","0.86","0.14",,"0.12"
"Werkamba","0.16","0.41","0.32","0.27","0.16","0.19",,"0.06"
"Wobo","0.41","0.65","0.41","0.49","0.41","0.43",,"0.09"
"Wonberoch","0.59","0.43","0.41","0.62","0.59","0.89",,"0.06"
"Wondye","0.78","0.62","0.62","0.35","0.78","0.59",,"0.06"
"Worego","0.46","0.65","0.43","0.51","0.46","0.57",,"0.06"
"WorgajaWagi","0.51","0.54","0.57","0.7","0.51","0.86",,"0.06"
"WoryaMeskel","0.62","0.65","0.54","0.46","0.62","0.03",,"0.03"
"Woyenti","0.27","0.49","0.62","0.57","0.27","0.14",,"0.09"
"Woynye","0.46","0.65","0.46","0.54","0.46","0.46",,"0.06"
"WuhdetG","0.43","0.54","0.38","0.3","0.43","0.38",,"0.06"
"WuhdetK","0.14","0.16","0.3","0.41","0.14","0.38",,"0.09"
"WushaTires","0.46","0.57","0.16","0.41","0.46","0.92",,"0.09"
"Yedwuha","0.32","0.59","0.46","0.54","0.32","0.57",,"0.06"
"Yeju","0.3","0.59","0.35","0.57","0.3","0.65",,"0.09"
"Yetefet","0.68","0.59","0.62","0.62","0.68","0.46",,"0.03"
"YifagAkababi","0.46","0.57","0.22","0.51","0.46","0.76",,"0.09"
"Yitihana","0.43","0.65","0.49","0.38","0.43","0.46",,"0.06"
"Zata","0.43","0.54","0.84","0.81","0.43","0.22",,"0.06"
"Ziha","0.59","0.57","0.38","0.51","0.59","0.76",,"0.12"
"ZihonHuha","0.73","0.65","0.57","0.51","0.73","0.3",,"0.03"
"ZobarYikuanda","0.62","0.65","0.68","0.14","0.62","0.05",,"0.03"
"Zongi","0.19","0.16","0.57","0.43","0.19","0.76",,"0.06"
