"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","54","44","0.08","75","1","75","1","68","0.05","43.609210652451","0.08","0.197340308670176","0.22",,,"-3.49755566048371","0.03"
"1984-1977","0","62","0.46","75","1","75","1","75","1","61.530729","0.46","0.170440345357574","0.03",,,"31.9102084346582","0.44"
"1985-1978","0","59","0.3","75","1","75","1","75","1","59.149186","0.3","0.188326262126956","0.14",,,"38.2376535058879","0.62"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.215308494093762","0.57",,,"25.899839835187","0.28"
"1987-1980","35","48","0.14","75","1","75","1","68","0.05","48.3498843698413","0.14","0.200911974457169","0.24",,,"9.82188469197284","0.09"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.203772820515003","0.32",,,"30.4645108752036","0.41"
"1989-1982","0","63","0.49","75","1","75","1","75","1","62.902233","0.49","0.190513680486809","0.19",,,"49.5269249091897","0.81"
"1990-1983","3","56","0.24","75","1","75","1","75","1","56.251989","0.24","0.181275158044262","0.08",,,"15.6586352777166","0.16"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.18573727376478","0.11",,,"5.07462205613989","0.06"
"1992-1985","28","50","0.19","75","1","72.2","0.03","75","1","50","0.19","0.208875951320869","0.43",,,"38.0925607862181","0.59"
"1993-1986","0","75","1","75","1","75","1","75","1","75","1","0.189373826633171","0.16",,,"37.5140321661132","0.53"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.243976831406891","0.89",,,"60.2889537939944","0.91"
"1995-1988","0","60","0.41","75","1","75","1","75","1","60.1697545834034","0.41","0.220159715806211","0.7",,,"51.9282792472684","0.84"
"1996-1989","0","75","1","75","1","75","1","75","1","75","1","0.211397578356408","0.51",,,"47.620098142986","0.75"
"1997-1990","0","60","0.35","75","1","75","1","75","1","60.0369734","0.35","0.202987154867358","0.3",,,"23.9986884139468","0.22"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.219972662866127","0.68",,,"47.8154072657363","0.78"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.221037670801278","0.73",,,"69.8224636342056","0.97"
"2000-1993","0","75","1","75","1","75","1","75","1","75","1","0.2182662","0.59",,,"24.2","0.25"
"2001-1994","28","50","0.19","75","1","75","1","75","1","50","0.19","0.2060851","0.38",,,"29.6","0.34"
"2002-1995","43","46","0.11","75","1","75","1","75","1","46.264548","0.11","0.1722709","0.05",,,"10.4","0.12"
"2003-1996","0","59","0.32","75","1","75","1","75","1","59.1635377","0.32","0.2192852","0.65",,,"36.7","0.5"
"2004-1997","27","50","0.22","75","1","75","1","75","1","50.338711","0.22","0.2023825","0.27",,,"22.6","0.19"
"2005-1998","0","75","1","75","1","75","1","75","1","75","1","0.205616","0.35",,,"47.3","0.72"
"2006-1999","0","68","0.51","75","1","75","1","75","1","67.779483","0.51","0.210456","0.46",,,"45.7","0.69"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2141394","0.54","11.75","0.64","70.7","1"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.2108576","0.49","6.701613","0.18","59.2","0.88"
"2009-2002","0","61","0.43","75","1","75","1","75","1","60.734135","0.43","0.2062669","0.41","6.080646","0.09","33.8","0.47"
"2010-2003","0","75","1","75","1","75","1","75","1","75","1","0.2248836","0.81","13.58064","1","69.5","0.94"
"2011-2004","0","57","0.27","75","1","75","1","75","1","57.33322","0.27","0.2239213","0.78","10.83064","0.45","28.7","0.31"
"2012-2005","0","69","0.54","75","1","75","1","75","1","68.780947","0.54","0.2212581","0.76","10.16129","0.36","30.3","0.38"
"2013-2006","0","60","0.38","75","1","75","1","75","1","60.101934","0.38","0.2503688","0.92","11.95161","0.82","42.3","0.66"
"2014-2007","70","39","0.03","75","1","75","1","75","1","39.4177888","0.03","0.2587154","1","12.72581","0.91","37.6","0.56"
"2015-2008","55","43","0.05","75","1","75","1","75","1","43.3287419","0.05","0.2183256","0.62","6.943549","0.27",,
"2016-2009","0","75","0.65","75","1","75","1","75","1","74.7600593","0.65","0.2291825","0.84","11.77419","0.73",,
"2017-2010","0","71","0.57","75","1","75","1","75","1","70.656639","0.57","0.2429194","0.86","11.51613","0.55",,
"2018-2011","0","75","0.62","75","1","75","1","75","1","74.641976","0.62","0.2525382","0.95",,,,
"2019-2012","0","74","0.59","75","1","75","1","75","1","73.509995","0.59","0.2538715","0.97",,,,
