"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","75","1","75","1","75","1","75","1","75","1","0.233088302377979","0.32",,,"1.08602613869252","0.03"
"1984-1977","46","56","0.08","75","1","75","1","75","1","55.586025","0.08","0.206507107644666","0.11",,,"5.66887475375766","0.12"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.229806430855424","0.27",,,"48.4058976291173","0.66"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.260232008140278","0.84",,,"30.2341130698706","0.38"
"1987-1980","0","75","1","75","1","75","1","75","1","75","1","0.231973268409301","0.3",,,"14.1652067484241","0.19"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.254806618363235","0.73",,,"31.7975072543251","0.41"
"1989-1982","0","75","1","75","1","75","1","75","1","75","1","0.213766508727311","0.16",,,"24.1622405910706","0.31"
"1990-1983","66","50","0.03","75","1","75","1","73","0.03","50","0.03","0.240627328687815","0.41",,,"18.1548396430207","0.25"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.187920883115621","0.03",,,"2.76264177704821","0.06"
"1992-1985","2","68","0.24","75","1","75","1","75","1","68.415574","0.24","0.224424295283265","0.22",,,"35.1452715522623","0.47"
"1993-1986","0","75","1","75","1","75","1","75","1","75","1","0.209675808337264","0.14",,,"37.3878650641767","0.53"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.264063100754823","0.86",,,"54.0587213325355","0.81"
"1995-1988","0","75","1","75","1","75","1","75","1","75","1","0.256600677311653","0.81",,,"50.6158186643344","0.75"
"1996-1989","0","75","1","75","1","75","1","75","1","75","1","0.243656237403366","0.49",,,"49.4951527136204","0.72"
"1997-1990","0","75","1","75","1","75","1","75","1","75","1","0.203757782883209","0.08",,,"21.24449137505","0.28"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.278678440692276","0.97",,,"65.6150733872961","0.94"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.252070583538776","0.68",,,"62.0616989290742","0.91"
"2000-1993","1","69","0.27","75","1","75","1","75","1","68.780478","0.27","0.2427765","0.43",,,"44.1","0.62"
"2001-1994","0","75","1","75","1","75","1","75","1","75","1","0.2565269","0.78",,,"16","0.22"
"2002-1995","38","58","0.11","75","1","75","1","75","1","57.999849","0.11","0.1963623","0.05",,,"4","0.09"
"2003-1996","0","75","1","75","1","75","1","75","1","75","1","0.2558304","0.76",,,"36.1","0.5"
"2004-1997","60","52","0.05","75","1","75","1","75","1","51.705186","0.05","0.242834","0.46",,,"10.4","0.16"
"2005-1998","0","75","1","75","1","75","1","75","1","75","1","0.2232072","0.19",,,"34.6","0.44"
"2006-1999","0","75","1","75","1","75","1","75","1","75","1","0.2381025","0.38",,,"51.7","0.78"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2472121","0.59","3.806451","0.27","72.1","1"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.2345266","0.35","3.258064","0.18","57.7","0.88"
"2009-2002","0","75","1","75","1","75","1","75","1","75","1","0.2442534","0.51","3.161289","0.09","37.5","0.56"
"2010-2003","28","61","0.14","75","1","75","1","75","1","60.743416","0.14","0.2453127","0.54","5.467741","0.91","71.1","0.97"
"2011-2004","0","75","1","75","1","75","1","75","1","75","1","0.245996","0.57","5.032259","0.82","24.3","0.34"
"2012-2005","0","75","1","75","1","75","1","75","1","75","1","0.248321","0.62","4.354839","0.45","40.5","0.59"
"2013-2006","9","66","0.19","75","1","75","1","75","1","66.330741","0.19","0.2652606","0.92","4.758065","0.73","48.7","0.69"
"2014-2007","0","75","1","75","1","75","1","75","1","75","1","0.2791926","1","5.98387","1","54.8","0.84"
"2015-2008","12","66","0.16","75","1","75","1","75","1","65.635188","0.16","0.2251692","0.24","4","0.36",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.253647","0.7","4.370968","0.55",,
"2017-2010","0","75","1","75","1","75","1","75","1","75","1","0.2497667","0.65","4.403226","0.64",,
"2018-2011","2","68","0.22","75","1","75","1","75","1","68.394614","0.22","0.2737315","0.95",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.2650119","0.89",,,,
