"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","GuemseAgamet","GuemseAgamet","GuemseAgamet","GuemseAgamet","GuemseAgamet","GuemseAgamet","GuemseAgamet","GuemseAgamet"
"Region","SaesiTsaedaemba","SaesiTsaedaemba","SaesiTsaedaemba","SaesiTsaedaemba","SaesiTsaedaemba","SaesiTsaedaemba","SaesiTsaedaemba","SaesiTsaedaemba"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","26","0.92","0","44","0.46","0","0"
"1984-1977","100","0","0.35","0","42","0.35","100","0"
"1985-1978","100","0","0.32","0","65","0.81","100","0"
"1986-1979","0","25","0.89","1","36","0.24","1.41","0"
"1987-1980","100","3","0.46","16","32","0.22","115.79","0"
"1988-1981","100","3","0.49","0","62","0.76","100","0"
"1989-1982","100","0","0.38","46","25","0.14","145.83","0"
"1990-1983","100","0","0.32","0","43","0.38","100","0"
"1991-1984","0","9","0.73","46","25","0.14","45.83","0"
"1992-1985","100","0","0.32","0","50","0.59","100","0"
"1993-1986","0","26","0.95","1","36","0.27","0.74","0"
"1994-1987","100","4","0.57","0","75","1","100","0"
"1995-1988","100","0","0.32","0","75","1","100","0"
"1996-1989","0","29","0.97","26","30","0.16","26.09","0"
"1997-1990","0","8","0.68","0","50","0.59","0","0"
"1998-1991","0","19","0.84","0","70","0.84","0","0"
"1999-1992","100","0","0.32","0","72","0.86","100","0"
"2000-1993","0","30","1","0","56","0.73","0","0"
"2001-1994","100","0","0.32","0","47","0.51","100","0"
"2002-1995","100","4","0.54","85","16","0.03","184.96","0"
"2003-1996","0","14","0.78","74","18","0.05","73.91","0"
"2004-1997","100","2","0.43","0","40","0.3","100","0"
"2005-1998","100","0","0.32","0","47","0.49","100","0"
"2006-1999","0","7","0.65","46","25","0.14","45.83","0"
"2007-2000","100","3","0.51","0","75","1","100","1"
"2008-2001","100","2","0.41","0","52","0.62","100","1"
"2009-2002","100","0","0.32","0","44","0.43","100","0"
"2010-2003","100","0","0.32","0","75","1","100","0"
"2011-2004","0","25","0.89","0","49","0.54","0","0"
"2012-2005","0","8","0.7","0","40","0.32","0","0"
"2013-2006","0","6","0.62","0","64","0.78","0","0"
"2014-2007","100","0","0.32","0","44","0.41","100","1"
"2015-2008","0","11","0.76","0","53","0.65","0","1"
"2016-2009","0","18","0.81","0","54","0.7","0","1"
"2017-2010","100","0","0.32","0","53","0.68","100","0"
"2018-2011","100","5","0.59","0","72","0.89","100","0"
"2019-2012","100","0","0.32","21","31","0.19","121.18","0"
