"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","45","28","0.11","75","1","74.8","0.32","75","1","28.1587395522875","0.11","0.182509428787288","0.03",,,"16.1918549412019","0.16"
"1984-1977","100","0","0.05","75","1","36","0.05","39","0.05","0","0.05","0.195999698392001","0.08",,,"48.8398085165806","0.44"
"1985-1978","0","71","0.81","75","1","65.2","0.19","65","0.19","71.08567","0.81","0.227249929266127","0.68",,,"51.1124149031015","0.47"
"1986-1979","0","48","0.27","75","1","75","1","75","1","48.3158294411765","0.27","0.232192497926828","0.76",,,"45.8200374623699","0.41"
"1987-1980","74","16","0.08","75","1","61","0.14","62","0.16","16.0023340690476","0.08","0.247896540573717","0.92",,,"1.39643630474274","0.06"
"1988-1981","0","50","0.46","75","1","75","1","75","1","50","0.46","0.198944468727917","0.14",,,"52.4400670456682","0.53"
"1989-1982","0","68","0.73","75","1","75","1","75","1","68.000362","0.73","0.220380197626988","0.62",,,"35.4234631572736","0.25"
"1990-1983","0","50","0.46","75","1","75","1","75","1","50","0.46","0.238082038598661","0.84",,,"53.2430158533024","0.56"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.20697300116384","0.16",,,"40.4045090013328","0.31"
"1992-1985","1","46","0.24","75","1","75","1","75","1","46.376568","0.24","0.227395294388302","0.7",,,"43.1826526635315","0.38"
"1993-1986","0","49","0.3","75","1","66.3","0.22","75","1","48.505536","0.3","0.217543427525332","0.51",,,"26.6270210675074","0.19"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.22053802629551","0.65",,,"92.4902747365252","0.97"
"1995-1988","0","54","0.49","75","1","50","0.11","50","0.11","53.5746872880019","0.49","0.217609865437681","0.54",,,"65.0111839977929","0.72"
"1996-1989","0","59","0.62","75","1","75","1","75","1","59.016807","0.62","0.212679786074456","0.38",,,"38.5982767233408","0.28"
"1997-1990","0","70","0.78","75","1","71.6","0.3","75","1","69.78065","0.78","0.215616238795765","0.46",,,"-1.10221531179457","0.03"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.208659288083321","0.22",,,"97.5409728447048","1"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.216210188581938","0.49",,,"63.1763844228089","0.69"
"2000-1993","0","58","0.57","75","1","75","1","75","1","57.621912","0.57","0.2419732","0.89",,,"41.3","0.34"
"2001-1994","0","50","0.46","75","1","64.1","0.16","75","1","50","0.46","0.2108114","0.35",,,"14.2","0.12"
"2002-1995","0","69","0.76","75","1","70.8","0.27","62","0.16","68.868861","0.76","0.2295476","0.73",,,"7.3","0.09"
"2003-1996","3","46","0.22","75","1","75","1","75","1","45.546347","0.22","0.2102603","0.3",,,"60","0.66"
"2004-1997","32","34","0.14","75","1","50","0.11","50","0.11","33.721882","0.14","0.1972499","0.11",,,"29","0.22"
"2005-1998","0","73","0.84","75","1","75","1","75","1","72.54795","0.84","0.2345515","0.78",,,"75.6","0.88"
"2006-1999","0","75","1","75","1","75","1","75","1","75","1","0.2095789","0.27",,,"72.4","0.78"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2149522","0.43","14.33468","0.45","78.4","0.91"
"2008-2001","0","58","0.59","75","1","75","1","75","1","58.338007","0.59","0.2508753","0.97","14.97984","0.64","74.2","0.84"
"2009-2002","12","42","0.19","75","1","75","1","75","1","42.161645","0.19","0.2188446","0.59","7.475806","0.09","52.1","0.5"
"2010-2003","0","50","0.46","75","1","75","1","75","1","50","0.46","0.2491421","0.95","14.38306","0.55","85.6","0.94"
"2011-2004","0","54","0.51","75","1","75","1","75","1","54.06971","0.51","0.2348666","0.81","10.77419","0.18","65.3","0.75"
"2012-2005","0","50","0.46","75","1","75","1","75","1","50","0.46","0.2185551","0.57","13.45564","0.36","54.5","0.59"
"2013-2006","0","64","0.68","75","1","75","1","75","1","64.49564","0.68","0.2131642","0.41","21.13306","0.82","73.9","0.81"
"2014-2007","25","37","0.16","75","1","68.6","0.24","72","0.22","36.59509","0.16","0.2597237","1","26.75807","1","56.7","0.62"
"2015-2008","100","0","0.05","75","1","34.9","0.03","37","0.03","0","0.05","0.2091276","0.24","10.92339","0.27",,
"2016-2009","0","50","0.46","75","1","75","1","75","1","50","0.46","0.1890289","0.05","17.91129","0.73",,
"2017-2010","0","55","0.54","75","1","75","1","75","1","55.037194","0.54","0.2107485","0.32","21.34274","0.91",,
"2018-2011","0","67","0.7","75","1","75","1","75","1","67.098641","0.7","0.2076635","0.19",,,,
"2019-2012","0","59","0.65","75","1","75","1","75","1","59.048836","0.65","0.2409061","0.86",,,,
