"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Esiret","0.22","0.41","0.16","0.3","0.22","0.22",,"0.25"
"Estifanos","0.05","0.16","0.16","0.65","0.05","0.51",,"0.09"
"Fala","0.73","0.92","0.54","0.62","0.73","0.92",,"0.31"
"Felegehiwot","0.35","0.54","0.3","0.46","0.35","0.38",,"0.31"
"FelegeWayane","0.32","0.57","0.54","0.41","0.32","0.08",,"0.12"
"FikreAlem","0.35","0.84","0.38","0.46","0.35","0.05",,"0.34"
"Filatako","0.35","0.41","0.08","0.81","0.35","0.43",,"0.31"
"Gebsit","0.32","0.46","0.19","0.38","0.32","0.16",,"0.41"
"Gedayasu","0.32","0.46","0.22","0.43","0.32","0.24",,"0.56"
"GelaMatebiya","0.35","0.35","0.32","0.46","0.35","0.41",,"0.34"
"Gendebta","0.43","0.51","0.32","0.84","0.43","0.57",,"0.12"
"Geneti","0.76","0.97","0.81","1","0.76","0.49",,"0.38"
"Genfel","0.35","0.57","0.38","0.35","0.35","0.38",,"0.12"
"Gera","0.3","0.3","0.14","0.24","0.3","0.32",,"0.12"
"Gerjale","0.7","1","0.84","0.86","0.7","0.51",,"0.28"
"GetskiMilesiley","0.3","0.24","0.22","0.49","0.3","0.11",,"0.16"
"Gijet","0.27","0.46","0.35","0.59","0.27","0.14",,"0.16"
"Ginaza","0.03","0.38","0.05","1","0.03","0.24",,"0.12"
"Golgolemalee","0.32","0.54","0.49","0.41","0.32","0.14",,"0.12"
"Goshedur","0.35","0.54","0.3","0.43","0.35","0.46",,"0.31"
"Goza","0.22","0.35","0.08","0.27","0.22","0.54",,"0.19"
"Grwre","0.46","0.16","0.19","0.54","0.46","0.59",,"0.12"
"GuemseAgamet","0.43","0.54","0.54","0.38","0.43","0.19",,"0.19"
"Guroro","0.27","0.3","0.16","0.41","0.27","0.49",,"0.22"
"Guya","0.24","0.32","0.16","0.32","0.24","0.46",,"0.22"
"Habees","0.32","0.54","0.32","0.32","0.32","0.11",,"0.12"
"Hadashtekli","0.38","0.35","0.05","0.24","0.38","0.46",,"0.16"
"HadeAlga","0.92","1","0.89","0.97","0.92","0.86",,"0.62"
"HadnetK","0.19","0.59","0.57","0.76","0.19","0.38",,"0.12"
"HadnetS","0.41","0.7","0.57","0.54","0.41","0.03",,"0.19"
"HadushAdi","0.43","0.73","0.51","0.38","0.43","0.05",,"0.19"
"HadushHiwet","0.43","0.76","0.65","0.41","0.43","0.19",,"0.19"
"HagereGenet","0.49","0.46","0.22","0.54","0.49","0.51",,"0.31"
"HagereSelamE","0.51","0.46","0.24","0.54","0.51","0.59",,"0.31"
"HagereSelamW","0.08","0.62","0.11","0.41","0.08","0.38",,"0.16"
"Hangoda","0.41","0.7","0.57","0.54","0.41","0.03",,"0.19"
"Hareko","0.24","0.68","0.35","0.62","0.24","0.08",,"0.31"
"Hawelti","0.76","0.97","0.92","0.97","0.76","0.38",,"0.38"
"Hayelom","0.46","0.54","0.49","0.49","0.46","0.49",,"0.22"
"Hintsa","0.27","0.43","0.19","0.32","0.27","0.19",,"0.25"
"HintsaWaza","0.27","0.43","0.22","0.35","0.27","0.24",,"0.25"
"HizbaTeklehymanot","0.76","0.86","0.76","1","0.76","0.46",,"0.38"
"ImbaRufael","0.3","0.32","0.11","0.22","0.3","0.27",,"0.12"
"Jijqe","0.41","0.3","0.19","0.59","0.41","0.49",,"0.22"
"JimanDeregeha","0.16","0.24","0.19","0.32","0.16","0.51",,"0.34"
"Jira","0.11","1","0.08","0.05","0.11","0.46",,"0.22"
"kabe","0.03","0.19","0.08","1","0.03","0.73",,"0.12"
"Karima","0.19","0.46","0.19","0.38","0.19","0.27",,"0.56"
"Keregna","0.03","0.16","0.11","1","0.03","0.43",,"0.12"
"Kihen","0.05","0.57","0.57","0.76","0.05","0.65",,"0.12"
"Kita","0.57","0.51","0.27","0.51","0.57","0.62",,"0.34"
"Korme","0.7","1","0.86","0.89","0.7","0.92",,"0.28"
"Ksadacki","0.11","0.19","0.05","0.35","0.11","0.24",,"0.12"
"Kudo","0.57","0.65","0.49","0.76","0.57","0.78",,"0.12"
"Kuluferha","0.22","0.27","0.05","0.38","0.22","0.22",,"0.12"
"KuluGizeLemlem","0.68","1","0.84","0.89","0.68","0.22",,"0.25"
"LaelayDayu","0.7","1","0.84","0.89","0.7","0.3",,"0.25"
"Laelayhahaile","0.57","0.65","0.46","0.65","0.57","0.84",,"0.12"
"LaelayMegariaTsemri","0.49","0.65","0.3","0.84","0.49","0.19",,"0.12"
"Lalaylogomti","0.43","0.46","0.46","0.89","0.43","0.76",,"0.12"
"Ledy","0.3","0.46","0.22","0.27","0.3","0.81",,"0.41"
"Lemlem","0.3","0.41","0.08","0.05","0.3","0.16",,"0.41"
"LemlemArena","0.32","0.7","0.38","0.68","0.32","0.08",,"0.31"
"Libo ","0.05","0.43","0.05","0.11","0.05","0.49",,"0.09"
"Limaat","0.68","0.97","0.78","0.89","0.68","0.49",,"0.25"
"Limat","0.41","0.3","0.11","0.35","0.41","0.14",,"0.22"
"Lul","0.38","0.51","0.22","0.76","0.38","0.41",,"0.56"
"LusinaAbegeldi","0.49","0.32","0.24","0.51","0.49","0.54",,"0.34"
"Maekelawi","0.46","0.41","0.3","0.76","0.46","0.43",,"0.12"
"MaekelSegli","0.35","0.24","0.14","0.65","0.35","0.59",,"0.19"
"MahbereWeyni","0.19","0.59","0.62","0.7","0.19","0.38",,"0.12"
"MariamShewito","0.43","0.43","0.27","0.84","0.43","0.73",,"0.09"
"Martadios","0.05","0.43","0.11","0.19","0.05","0.32",,"0.09"
"MayChekemte","0.46","0.51","0.22","0.22","0.46","0.68",,"0.12"
"MayNebri","0.51","0.65","0.49","0.54","0.51","0.16",,"0.12"
"Maysuru","0.51","0.76","0.49","0.59","0.51","0.14",,"0.12"
"MayTeklia","0.27","0.46","0.3","0.46","0.27","0.22",,"0.25"
"Mearey","0.3","0.24","0.24","0.27","0.3","0.05",,"0.66"
"Mechare","0.92","1","0.97","0.97","0.92","0.95",,"0.28"
"Mechena","0.11","0.16","0.19","0.32","0.11","0.97",,"0.34"
"MehalGoncha","0.19","0.59","0.11","0.73","0.19","0.22",,"0.31"
"Mekan ","0.78","1","0.7","0.97","0.78","0.16",,"0.28"
"MekaneGenet","0.41","0.46","0.24","0.43","0.41","0.62",,"0.16"
"Melabesh","0.35","0.46","0.3","0.73","0.35","0.41",,"0.31"
"MendereMariam","0.11","0.62","0.05","0.3","0.11","0.65",,"0.16"
"Menegobena","0.24","0.46","0.14","0.24","0.24","0.49",,"0.41"
"Menji","0.24","0.3","0.22","0.43","0.24","0.43",,"0.22"
"Mergech","0.27","0.46","0.14","0.24","0.27","0.65",,"0.41"
"Mesanu","0.24","0.57","0.46","0.49","0.24","0.05",,"0.12"
"Mesehle","0.19","0.16","0.08","0.41","0.19","0.32",,"0.12"
"Meswaeti ","0.78","1","0.81","1","0.78","0.19",,"0.28"
"Metkel","0.16","0.59","0.35","0.62","0.16","0.65",,"0.16"
"MetkelLemat","0.3","0.43","0.27","0.41","0.3","0.46",,"0.41"
"Mezbr","0.54","0.51","0.19","0.3","0.54","0.57",,"0.12"
"MichelDebre","0.11","0.35","0.05","0.19","0.11","0.46",,"0.16"
"Miraf","0.22","0.46","0.19","0.32","0.22","0.62",,"0.41"
"Misema","0.08","0.22","0.03","0.03","0.08","0.59",,"0.16"
"Mitad","0.05","0.43","0.05","0.16","0.05","0.27",,"0.12"
"MitinaYimach","0.24","0.46","0.24","0.81","0.24","0.51",,"0.16"
"Mozen","0.24","0.46","0.19","0.3","0.24","0.57",,"0.41"
"Mozutey","0.32","0.76","0.57","0.59","0.32","0.22",,"0.12"
"Mtsaiwerki","0.24","0.3","0.14","0.27","0.24","0.3",,"0.22"
"Nagash","0.35","0.46","0.54","0.51","0.35","0.43",,"0.12"
"Nebarhadinet","0.3","0.19","0.14","0.14","0.3","0.59",,"0.41"
"Nefasit","0.22","0.16","0.08","0.3","0.22","0.41",,"0.12"
"Negedebrhan","0.49","0.16","0.19","0.54","0.49","0.22",,"0.12"
"Niquara","0.51","0.38","0.27","0.59","0.51","0.3",,"0.34"
"Qoraro","0.32","0.3","0.32","0.38","0.32","0.11",,"0.22"
"RubaFelege","0.32","0.57","0.54","0.38","0.32","0.11",,"0.12"
"Santa gelebeda","0.27","0.38","0.32","0.51","0.27","0.08",,"0.19"
"SaratYerawoch","0.3","0.46","0.24","0.81","0.3","0.46",,"0.16"
"Sefo","0.57","0.73","0.46","0.65","0.57","0.78",,"0.12"
"Segena","0.3","0.54","0.14","0.78","0.3","0.49",,"0.16"
"Seka","0.11","0.19","0.05","0.35","0.11","0.3",,"0.12"
"Selamaya","0.59","0.41","0.3","0.54","0.59","0.41",,"0.34"
"SelamBekalsi","0.68","1","0.78","0.89","0.68","0.27",,"0.25"
"Selamber","0.32","0.46",,"0.65","0.32","0.11",,"0.31"
"SelamgieAmbarie","0.19","0.59","0.16","0.78","0.19","0.65",,"0.31"
"SelamH","0.51","0.73","0.49","0.54","0.51","0.16",,"0.22"
"SelamW","0.49","0.35","0.32","0.7","0.49","0.43",,"0.09"
"Selelkula","0.22","0.46","0.14","0.3","0.22","0.57",,"0.41"
"SelenWuha","0.68","0.97","0.78","0.89","0.68","0.41",,"0.25"
"Seloda","0.35","0.38","0.32","0.86","0.35","0.62",,"0.09"
"Sendada","0.43","0.54","0.54","0.35","0.43","0.16",,"0.12"
"Serawudi","0.11","0.38","0.16","0.3","0.11","0.68",,"0.09"
"Seret","0.59","0.78","0.35","0.41","0.59","0.76",,"0.31"
"Sero","0.51","0.65","0.49","0.51","0.51","0.22",,"0.12"
"Shamo","0.05","0.16","0.14","0.57","0.05","0.51",,"0.09"
"ShehochTehara","0.03","0.38","0.14","1","0.03","0.46",,"0.09"
"Shekatekli","0.38","0.35","0.16","0.32","0.38","0.41",,"0.16"
"Shunge","0.59","0.57","0.3","0.51","0.59","0.54",,"0.34"
"Simret","0.38","0.7","0.59","0.57","0.38","0.3",,"0.09"
"SimretS","0.78","1","0.7","0.97","0.78","0.19",,"0.28"
"SimretT","0.24","0.24","0.19","0.59","0.24","0.16",,"0.12"
"Sinkata","0.43","0.54","0.54","0.38","0.43","0.19",,"0.19"
"Siye","0.35","0.3","0.19","0.59","0.35","0.95",,"0.12"
"Smret","0.32","0.32","0.27","0.43","0.32","0.54",,"0.22"
"Sorya","0.73","0.86","0.62","0.65","0.73","0.92",,"0.31"
"Suha","0.27","0.54","0.19","0.19","0.27","0.38",,"0.41"
"Tahtayhaya","0.73","1","0.81","1","0.73","0.27",,"0.28"
"TahtayDaeroka","0.49","0.7","0.43","0.89","0.49","0.22",,"0.12"
"TahtayLegomti","0.43","0.35","0.24","0.78","0.43","0.46",,"0.09"
"TahtayMegariaTsebri","0.49","0.46","0.3","0.84","0.49","0.22",,"0.12"
"Tao","0.76","0.97","0.84","0.86","0.76","0.49",,"0.28"
"TaraGedam","0.05","0.43","0.08","1","0.05","0.3",,"0.12"
"TaraSenba","0.14","0.43","0.19","0.43","0.14","0.08",,"0.34"
"Tekea","0.65","0.95","0.54","0.92","0.65","0.76",,"0.19"
"Tekleweyni","0.35","0.3","0.19","0.51","0.35","0.95",,"0.12"
"Tetatiro","0.16","0.46","0.22","0.24","0.16","0.49",,"0.38"
"Tibaga","0.03","0.16","0.08","1","0.03","0.59",,"0.12"
"Tigage","0.46","0.51","0.3","0.46","0.46","0.22",,"0.44"
"Tsae","0.46","0.32","0.27","0.65","0.46","0.03",,"0.19"
"Tsetsera","0.78","0.89","0.62","0.76","0.78","0.65",,"0.31"
"Tseykeme","0.41","0.27","0.19","0.54","0.41","0.57",,"0.12"
"Tsigea","0.76","0.97","0.81","1","0.76","0.49",,"0.38"
"Ulaga","0.7","1","0.89","0.89","0.7","0.3",,"0.44"
"Wargba","0.76","0.97","0.92","1","0.76","0.51",,"0.38"
"Wariba","0.32","0.41","0.32","0.32","0.32","0.78",,"0.19"
"Wedikeshi","0.35","0.38","0.35","0.78","0.35","0.46",,"0.09"
"Werabaye","0.73","1","0.89","0.97","0.73","0.49",,"0.28"
"Werkamba","0.38","0.27","0.3","0.68","0.38","0.24",,"0.19"
"Wobo","0.16","0.46","0.16","0.24","0.16","0.59",,"0.38"
"Wonberoch","0.14","0.43","0.24","0.35","0.14","0.62",,"0.34"
"Wondye","0.3","0.54","0.14","0.76","0.3","0.46",,"0.16"
"Worego","0.22","0.46","0.16","0.3","0.22","0.62",,"0.41"
"WorgajaWagi","0.27","0.35","0.27","0.43","0.27","0.24",,"0.25"
"WoryaMeskel","0.41","0.46","0.24","0.7","0.41","0.46",,"0.56"
"Woyenti","0.43","0.51","0.35","0.84","0.43","0.78",,"0.12"
"Woynye","0.22","0.51","0.24","0.38","0.22","0.41",,"0.41"
"WuhdetG","0.38","0.59","0.51","0.57","0.38","0.11",,"0.09"
"WuhdetK","0.35","0.32","0.24","0.57","0.35","0.24",,"0.19"
"WushaTires","0.03","0.38","0.08","1","0.03","0.35",,"0.12"
"Yedwuha","0.19","0.46","0.19","0.32","0.19","0.24",,"0.41"
"Yeju","0.19","0.46","0.19","0.35","0.19","0.59",,"0.38"
"Yetefet","0.41","0.46","0.24","0.43","0.41","0.68",,"0.31"
"YifagAkababi","0.03","0.16","0.11","1","0.03","0.3",,"0.12"
"Yitihana","0.3","0.51","0.3","0.57","0.3","0.54",,"0.41"
"Zata","0.76","0.89","0.49","0.68","0.76","0.73",,"0.34"
"Ziha","0.11","0.16","0.19","0.24","0.11","0.84",,"0.09"
"ZihonHuha","0.49","0.51","0.32","0.43","0.49","0.22",,"0.31"
"ZobarYikuanda","0.41","0.46","0.27","0.78","0.41","0.14",,"0.56"
"Zongi","0.49","0.35","0.32","0.7","0.49","0.43",,"0.09"
