"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","7","0.51","33.281875","0.65","32","0.35","40","0.73","7.18216415079365","0.51","0.146950865327457","0.19",,,"6.40263202541015","0.28"
"1984-1977","100","0","0.3","36.017205","0.76","14.7","0.08","35","0.65","0.402658111111111","0.3","0.149037681493441","0.24",,,"1.67320061954718","0.12"
"1985-1978","100","0","0.27","31.187767","0.43","20.3","0.16","31","0.49","0.0827885","0.27","0.183998383828417","0.7",,,"20.9802173034483","0.66"
"1986-1979","0","41","1","52.972332","0.97","48.0742857142857","0.86","54","0.95","40.76089","1","0.193595221103117","0.89",,,"4.4920062875297","0.22"
"1987-1980","0","14","0.7","39.235795","0.89","32.5722222222222","0.43","19","0.24","14.3596083730159","0.7","0.163987361524907","0.46",,,"55.1172612952734","1"
"1988-1981","100","5","0.46","33.281875","0.65","33.9","0.46","44","0.78","4.871228","0.46","0.113597984631562","0.03",,,"15.0453414369375","0.5"
"1989-1982","100","1","0.32","24.548924","0.05","26.3826190476191","0.27","39","0.68","1.45620780555556","0.32","0.167893085887873","0.54",,,"19.4341431649074","0.62"
"1990-1983","100","0","0.24","28.080027","0.22","24.5","0.22","29","0.43","0","0.24","0.186785332820058","0.76",,,"0.549545670412694","0.03"
"1991-1984","100","0","0.24","28.080027","0.22","22.9","0.19","25","0.32","0","0.24","0.133270736780104","0.08",,,"45.9506155953036","0.94"
"1992-1985","0","8","0.54","28.080027","0.22","16.4","0.11","32","0.57","7.776149","0.54","0.176659200778073","0.65",,,"33.053678593394","0.88"
"1993-1986","0","30","0.95","38.76308","0.86","37.7","0.57","16","0.19","29.5248660277778","0.95","0.167953396332988","0.57",,,"7.97074418965212","0.34"
"1994-1987","100","0","0.24","30.738025","0.32","42.1","0.73","53","0.92","0","0.24","0.178387643307383","0.68",,,"12.7946191992051","0.38"
"1995-1988","100","0","0.24","28.137097","0.24","10.8","0.05","15","0.16","0","0.24","0.187977793266888","0.84",,,"17.4303534506357","0.56"
