"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","45","8","0.19","54.91721","0.62","37.5","0.32","30","0.32","8.32360654285714","0.19","0.109738235103157","0.08",,,"76.354321599231","0.5"
"1984-1977","0","68","1","59.06175","0.68","65.1","0.68","60","0.89","68.1076","1","0.165333909182082","0.76",,,"28.2975439625078","0.09"
"1985-1978","100","0","0.08","43.33718","0.16","13.6","0.03","16","0.05","0.419727027777778","0.08","0.133068134996863","0.28",,,"93.9424177177341","0.75"
"1986-1979","0","50","0.89","63.41997","0.86","75","1","72","0.95","50","0.89","0.19963913790453","0.96",,,"77.9014146024314","0.53"
"1987-1980","0","11","0.27","60.41946","0.73","66.9472222222222","0.73","37","0.49","11.3161046261905","0.27","0.119010485776125","0.12",,,"136.464197108574","0.97"
"1988-1981","0","18","0.41","51.24585","0.3","24.6","0.05","27","0.22","17.645735","0.41","0.14305946774834","0.44",,,"37.5482637449647","0.16"
"1989-1982","100","2","0.14","47.56821","0.19","32.5647619047619","0.16","21","0.11","1.999263","0.14","0.149783423561891","0.6",,,"85.6994317882189","0.59"
"1990-1983","0","19","0.46","43.33718","0.16","28.3","0.11","30","0.32","18.77199","0.46","0.144396708562261","0.52",,,"67.3753766851723","0.38"
"1991-1984","0","25","0.62","63.41997","0.86","41.2","0.35","38","0.54","25","0.62","0.162323051172783","0.72",,,"110.173223740376","0.91"
"1992-1985","0","12","0.3","43.33718","0.16","27.1","0.08","37","0.49","11.637747","0.3","0.109061206590242","0.04",,,"47.0539449449544","0.25"
"1993-1986","0","21","0.54","52.31844","0.57","50.2","0.43","26","0.19","21.1841091166667","0.54","0.136196732561165","0.36",,,"87.1191718444377","0.62"
"1994-1987","0","24","0.59","51.88494","0.51","62.7","0.59","25","0.16","23.589908","0.59","0.130709094218441","0.24",,,"47.9330993377816","0.28"
"1995-1988","0","31","0.76","51.88494","0.51","71.3","0.76","30","0.32","30.998827","0.76","0.148685885464687","0.56",,,"58.5310926921796","0.34"
