"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","75","1","75","1","75","1","75","1","75","1","0.403831977944677","0.92",,,"2.54482586752559","0.03"
"1984-1977","0","75","1","75","1","75","1","75","1","75","1","0.389019405884174","0.49",,,"5.56669598254162","0.09"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.400953030687753","0.78",,,"38.7794169397371","0.47"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.39875179498868","0.73",,,"48.655069130281","0.69"
"1987-1980","48","62","0.05","75","1","75","1","75","1","62.1656759142857","0.05","0.380647526207176","0.38",,,"18.2720958426723","0.22"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.392494525750097","0.57",,,"39.5783633416791","0.53"
"1989-1982","0","75","1","75","1","75","1","75","1","75","1","0.403653641111558","0.89",,,"23.728484991959","0.25"
"1990-1983","0","75","1","75","1","75","1","75","1","75","1","0.424973153977012","1",,,"9.39160813302623","0.16"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.400295727561112","0.76",,,"7.14239789931789","0.12"
"1992-1985","0","75","1","75","1","75","1","75","1","75","1","0.394853721443075","0.65",,,"34.109873456973","0.41"
"1993-1986","3","74","0.08","75","1","75","1","75","1","74.252041","0.08","0.394491961465032","0.62",,,"47.8557876310505","0.66"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.424259775052536","0.97",,,"69.6318615285895","0.94"
"1995-1988","0","75","1","75","1","75","1","75","1","75","1","0.382293374567676","0.43",,,"63.0733373972968","0.88"
"1996-1989","0","75","1","75","1","75","1","75","1","75","1","0.351170169456466","0.14",,,"35.5803175921158","0.44"
"1997-1990","0","75","1","75","1","75","1","75","1","75","1","0.351593091544149","0.16",,,"42.1125179697421","0.59"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.391373515265348","0.51",,,"51.0348556074236","0.72"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.393671612032683","0.59",,,"80.4725939101268","0.97"
"2000-1993","0","75","1","75","1","75","1","75","1","75","1","0.4204423","0.95",,,"40.6","0.56"
"2001-1994","0","75","1","75","1","75","1","75","1","75","1","0.3868062","0.46",,,"32.1","0.34"
"2002-1995","0","75","1","75","1","75","1","75","1","75","1","0.3761113","0.32",,,"4.9","0.06"
"2003-1996","0","75","1","75","1","75","1","75","1","75","1","0.4034708","0.86",,,"46.9","0.62"
"2004-1997","54","60","0.03","75","1","75","1","75","1","60.465006","0.03","0.4011292","0.81",,,"11.1","0.19"
"2005-1998","0","75","1","75","1","75","1","75","1","75","1","0.3665776","0.24",,,"25.3","0.28"
"2006-1999","0","75","1","75","1","75","1","75","1","75","1","0.3810152","0.41",,,"38.9","0.5"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.3367569","0.05","27.20967","0.18","81","1"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.3395809","0.08","30.87097","0.27","69.4","0.91"
"2009-2002","0","75","1","75","1","75","1","75","1","75","1","0.3915772","0.54","23.34677","0.09","31","0.31"
"2010-2003","0","75","1","75","1","75","1","75","1","75","1","0.3366516","0.03","32.2258","0.36","60.4","0.84"
"2011-2004","0","75","1","75","1","75","1","75","1","75","1","0.3697468","0.27","36.70161","0.73","53.5","0.75"
"2012-2005","0","75","1","75","1","75","1","75","1","75","1","0.4031812","0.84","34.41936","0.45","53.6","0.78"
"2013-2006","0","75","1","75","1","75","1","75","1","75","1","0.3720891","0.3","36.45161","0.64","33.1","0.38"
"2014-2007","0","75","1","75","1","75","1","75","1","75","1","0.376469","0.35","49.91129","1","58.4","0.81"
"2015-2008","0","75","1","75","1","75","1","75","1","75","1","0.3504456","0.11","36.00806","0.55",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.3591486","0.19","38.30645","0.91",,
"2017-2010","0","75","1","75","1","75","1","75","1","75","1","0.3648829","0.22","38.16935","0.82",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.3949409","0.68",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.3969294","0.7",,,,
