"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","78","9","0.11","56.29079","0.62","25.8","0.11","39","0.16","8.59433258936508","0.11","0.169599607418675","0.43",,,"65.5708631146351","0.09"
"1984-1977","0","75","1","61.2661","0.68","51","0.32","68","0.76","75","1","0.174057557634386","0.54",,,"70.9850394455707","0.16"
"1985-1978","100","2","0.05","45.37748","0.14","16.5","0.05","30","0.08","1.98975730555556","0.05","0.185732942792615","0.65",,,"104.681242267676","0.66"
"1986-1979","0","50","0.92","64.08669","0.81","68.7485714285714","0.89","75","1","50","0.92","0.214531373048413","0.95",,,"87.3467563687691","0.38"
"1987-1980","0","35","0.57","61.91099","0.7","66.0916666666667","0.84","69","0.81","35.3379764254762","0.57","0.125064576970264","0.05",,,"168.781600886351","0.97"
"1988-1981","0","33","0.51","56.29079","0.62","49.1","0.27","69","0.81","33.442368","0.51","0.111490092306043","0.03",,,"71.7571211096443","0.19"
"1989-1982","0","22","0.27","49.91317","0.24","52.6569047619047","0.35","44","0.24","21.6526778888889","0.27","0.172501738813366","0.51",,,"103.553618850832","0.62"
"1990-1983","0","29","0.43","45.37748","0.14","30.7","0.14","40","0.19","28.993374","0.43","0.210831266077568","0.92",,,"79.3137594654904","0.25"
"1991-1984","0","46","0.73","64.08669","0.81","60.2","0.59","75","1","46.29171","0.73","0.188385435608669","0.68",,,"135.392354727578","0.88"
"1992-1985","36","15","0.14","45.37748","0.14","54.3","0.46","60","0.51","15.193705","0.14","0.144826709800779","0.19",,,"107.242097739094","0.69"
"1993-1986","0","46","0.7","46.35436","0.22","65.8","0.78","63","0.65","45.5048345555556","0.7","0.154892794002285","0.3",,,"120.612152675274","0.81"
"1994-1987","0","25","0.38","53.19861","0.46","57.7","0.51","65","0.7","25","0.38","0.16997406528663","0.46",,,"85.239399177268","0.34"
"1995-1988","0","25","0.38","45.64114","0.16","53.5","0.43","33","0.11","25","0.38","0.162671943386081","0.35",,,"85.1339161738393","0.31"
