"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Werkamba","Werkamba","Werkamba","Werkamba","Werkamba","Werkamba","Werkamba","Werkamba"
"Region","KolaTembien","KolaTembien","KolaTembien","KolaTembien","KolaTembien","KolaTembien","KolaTembien","KolaTembien"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","31","0.54","0","75","1","0","0"
"1984-1977","100","2","0.05","34","53","0.11","134.46","0"
"1985-1978","3","16","0.24","0","75","1","3.43","0"
"1986-1979","0","33","0.59","0","75","1","0","0"
"1987-1980","0","54","0.95","2","61","0.22","2.25","0"
"1988-1981","0","34","0.65","0","75","1","0","0"
"1989-1982","0","36","0.73","0","75","1","0","0"
"1990-1983","0","25","0.35","48","50","0.08","48","0"
"1991-1984","0","45","0.78","0","75","1","0","0"
"1992-1985","100","0","0.03","29","55","0.16","129.46","0"
"1993-1986","0","35","0.68","0","75","1","0","0"
"1994-1987","0","47","0.84","0","75","1","0","0"
"1995-1988","69","8","0.11","0","75","1","69.32","0"
"1996-1989","0","63","0.97","48","50","0.08","48","0"
"1997-1990","0","25","0.43","0","75","1","0","0"
"1998-1991","0","50","0.89","0","75","1","0","0"
"1999-1992","0","28","0.49","0","75","1","0","0"
"2000-1993","0","28","0.46","0","69","0.38","0","0"
"2001-1994","82","7","0.08","0","68","0.35","82.33","0"
"2002-1995","54","10","0.16","14","59","0.19","67.34","0"
"2003-1996","0","17","0.27","0","63","0.27","0","0"
"2004-1997","0","25","0.38","61","47","0.03","60.84","1"
"2005-1998","0","25","0.41","0","75","1","0","1"
"2006-1999","0","31","0.57","33","54","0.14","32.64","0"
"2007-2000","47","11","0.19","0","75","1","46.83","0"
"2008-2001","0","24","0.32","0","75","1","0","0"
"2009-2002","0","36","0.7","1","62","0.24","1.45","0"
"2010-2003","0","52","0.92","0","71","0.49","0","1"
"2011-2004","0","45","0.76","0","75","1","0","0"
"2012-2005","0","30","0.51","0","75","1","0","0"
"2013-2006","0","17","0.3","0","69","0.41","0","0"
"2014-2007","33","12","0.22","0","65","0.3","32.75","0"
"2015-2008","64","9","0.14","0","70","0.46","63.64","1"
"2016-2009","0","47","0.81","0","75","1","0","1"
"2017-2010","0","34","0.62","0","70","0.43","0","0"
"2018-2011","0","50","0.86","0","68","0.32","0","0"
"2019-2012","0","73","1","0","75","1","0","0"
