"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","28","50","0.05","75","1","75","1","75","1","49.5945283578431","0.05","0.216712915033673","0.7",,,"-5.0299947952326","0.03"
"1984-1977","7","57","0.22","75","1","75","1","75","1","56.513035","0.22","0.148972591150896","0.03",,,"12.6452309584394","0.16"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.166739818832006","0.11",,,"23.9754251964859","0.22"
"1986-1979","0","60","0.27","75","1","75","1","75","1","59.854151","0.27","0.213788695704669","0.65",,,"46.4176557863481","0.59"
"1987-1980","82","31","0.03","75","1","66.7","0.03","59","0.03","31.1552274571429","0.03","0.155912657878418","0.05",,,"8.57876961777893","0.12"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.21637290191607","0.68",,,"29.4472031621908","0.34"
"1989-1982","0","62","0.32","75","1","75","1","75","1","61.773092","0.32","0.203176300901203","0.46",,,"75.339561240361","0.97"
"1990-1983","10","56","0.19","75","1","75","1","75","1","55.689553","0.19","0.178193347770024","0.19",,,"43.8034931815664","0.5"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.187105588220794","0.27",,,"18.3617056902815","0.19"
"1992-1985","19","53","0.14","75","1","70.6","0.08","60","0.05","52.638302","0.14","0.241996514145616","0.95",,,"25.1154359564659","0.28"
"1993-1986","26","50","0.11","75","1","72.6","0.11","71","0.14","50","0.11","0.179664400476322","0.22",,,"47.1875735726331","0.62"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.253450043083635","1",,,"65.9727050443913","0.88"
"1995-1988","3","58","0.24","75","1","75","1","75","1","57.9936758705416","0.24","0.196755152509539","0.41",,,"41.3420950042459","0.47"
"1996-1989","0","75","1","75","1","75","1","75","1","75","1","0.19571003713383","0.38",,,"29.9952724992582","0.38"
"1997-1990","0","75","1","75","1","75","1","75","1","75","1","0.171518110473743","0.14",,,"25.7280694123055","0.31"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.239032927679775","0.89",,,"62.0334229922824","0.81"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.218455987110521","0.73",,,"70.2613051032684","0.94"
"2000-1993","0","75","1","75","1","75","1","75","1","75","1","0.207928","0.57",,,"35.9","0.41"
"2001-1994","0","75","1","75","1","75","1","75","1","75","1","0.2251909","0.78",,,"7.1","0.09"
"2002-1995","0","62","0.3","75","1","75","1","75","1","61.544689","0.3","0.1637844","0.08",,,"1","0.06"
"2003-1996","0","75","1","75","1","75","1","75","1","75","1","0.2331298","0.86",,,"46","0.56"
"2004-1997","13","54","0.16","75","1","69.4","0.05","68","0.08","54.478697","0.16","0.1827093","0.24",,,"24.3","0.25"
"2005-1998","0","75","1","75","1","75","1","75","1","75","1","0.1754931","0.16",,,"51.1","0.66"
"2006-1999","26","50","0.11","75","1","75","1","75","1","50","0.11","0.1970065","0.43",,,"51.8","0.69"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.228492","0.84","14.89516","0.64","84.2","1"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.2036519","0.49","8.483871","0.18","68.1","0.91"
"2009-2002","0","65","0.43","75","1","75","1","75","1","65.062805","0.43","0.2122462","0.59","4.806451","0.09","37.8","0.44"
"2010-2003","0","64","0.41","75","1","75","1","75","1","64.454722","0.41","0.2130996","0.62","17.46774","0.73","63.5","0.84"
"2011-2004","0","75","1","75","1","75","1","75","1","75","1","0.2036985","0.51","11.72581","0.36","52.3","0.72"
"2012-2005","0","75","1","75","1","75","1","75","1","75","1","0.19176","0.32","9.338709","0.27","45","0.53"
"2013-2006","0","69","0.49","75","1","75","1","75","1","68.55867","0.49","0.2063488","0.54","21.20968","0.91","55.1","0.78"
"2014-2007","0","71","0.51","75","1","75","1","73","0.16","70.51785","0.51","0.2476071","0.97","22.12903","1","54.2","0.75"
"2015-2008","0","62","0.35","75","1","74.8","0.14","71","0.14","62.00471","0.35","0.1881558","0.3","13.46774","0.45",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.1943048","0.35","18.22581","0.82",,
"2017-2010","0","75","1","75","1","75","1","75","1","75","1","0.2266341","0.81","13.59677","0.55",,
"2018-2011","0","66","0.46","75","1","75","1","75","1","65.943412","0.46","0.2192758","0.76",,,,
"2019-2012","0","62","0.38","75","1","75","1","75","1","62.43401","0.38","0.2418893","0.92",,,,
