"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","19","41","0.16","75","1","65","0.14","59","0.08","40.7158357826798","0.16","0.216576330162296","0.35",,,"7.49192956793174","0.03"
"1984-1977","59","26","0.08","75","1","74.2","0.24","75","1","25.6864872","0.08","0.184485122968033","0.05",,,"15.0860495438521","0.09"
"1985-1978","8","45","0.19","75","1","75","1","75","1","44.8986229","0.19","0.187906691473048","0.08",,,"42.96849949025","0.56"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.231115798092209","0.51",,,"33.1649966025493","0.38"
"1987-1980","93","13","0.03","75","1","72.5","0.19","67","0.16","12.610883594127","0.03","0.23527528818369","0.65",,,"13.6048195815566","0.06"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.233519824736071","0.59",,,"40.1950921465661","0.5"
"1989-1982","0","50","0.38","75","1","75","1","72","0.32","50","0.38","0.192244898344976","0.19",,,"48.1501695287327","0.66"
"1990-1983","0","50","0.38","75","1","75","1","71","0.3","50","0.38","0.183934568054188","0.03",,,"26.0745990676056","0.22"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.188941497375192","0.11",,,"23.5833606054145","0.16"
"1992-1985","0","50","0.38","75","1","61","0.05","60","0.11","50","0.38","0.22293518044067","0.43",,,"41.1628294350611","0.53"
"1993-1986","0","71","0.68","75","1","75","1","75","1","70.956496","0.68","0.207317621404387","0.27",,,"59.1351299873673","0.75"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.261143076675801","0.89",,,"64.9664208123755","0.88"
"1995-1988","0","75","1","75","1","75","1","75","1","75","1","0.240558942567539","0.68",,,"73.2344874606275","1"
"1996-1989","0","75","1","75","1","75","1","70","0.24","75","1","0.232433119480885","0.57",,,"32.5443446987694","0.34"
"1997-1990","0","61","0.51","75","1","75","1","75","1","61.139038","0.51","0.203210030665948","0.24",,,"28.649981167585","0.28"
"1998-1991","0","72","0.73","75","1","75","1","75","1","71.8164166","0.73","0.258393161575062","0.86",,,"59.6131592796356","0.78"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.243493364872411","0.76",,,"63.6937554119909","0.84"
"2000-1993","0","62","0.54","75","1","75","1","70","0.24","61.91622","0.54","0.2677063","0.95",,,"24","0.19"
"2001-1994","0","68","0.59","75","1","65","0.14","75","1","67.761813","0.59","0.2350391","0.62",,,"36.7","0.47"
"2002-1995","61","25","0.05","75","1","62","0.08","58","0.05","25","0.05","0.1902699","0.16",,,"19.3","0.12"
"2003-1996","51","29","0.11","75","1","73.2","0.22","75","1","28.6355039","0.11","0.230156","0.49",,,"43.8","0.59"
"2004-1997","8","45","0.22","75","1","61","0.05","54","0.03","45.0474077","0.22","0.1988276","0.22",,,"28.2","0.25"
"2005-1998","0","50","0.3","75","1","75","1","75","1","49.541715","0.3","0.2113785","0.3",,,"44.6","0.62"
"2006-1999","19","41","0.14","75","1","72","0.16","75","1","40.5906366","0.14","0.2409828","0.73",,,"62.3","0.81"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2406066","0.7","3.870968","0.73","70","0.97"
"2008-2001","0","49","0.27","75","1","75","1","75","1","49.221561","0.27","0.2208219","0.41","2.403226","0.18","69.9","0.94"
"2009-2002","0","56","0.43","75","1","75","1","67","0.16","56.0036655","0.43","0.2187121","0.38","1.887097","0.09","36.4","0.41"
"2010-2003","0","75","1","75","1","75","1","70","0.24","75","1","0.2482071","0.81","3.854837","0.64","67.6","0.91"
"2011-2004","0","75","1","75","1","75","1","75","1","75","1","0.2697274","0.97","3.790322","0.55","36.5","0.44"
"2012-2005","0","58","0.46","75","1","75","1","75","1","58.1120541","0.46","0.2312172","0.54","3.419354","0.45","32.4","0.31"
"2013-2006","0","63","0.57","75","1","75","1","75","1","63.0677689","0.57","0.2159651","0.32","3.274193","0.27","56.9","0.72"
"2014-2007","0","72","0.7","75","1","75","1","75","1","71.709259","0.7","0.280479","1","5.403225","0.82","53.7","0.69"
"2015-2008","0","69","0.62","75","1","75","1","71","0.3","68.94567","0.62","0.1890103","0.14","3.32258","0.36",,
"2016-2009","0","60","0.49","75","1","75","1","75","1","59.8224321","0.49","0.2438453","0.78","5.854838","0.91",,
"2017-2010","0","51","0.41","75","1","75","1","75","1","50.6434198","0.41","0.2621408","0.92","6.516129","1",,
"2018-2011","0","69","0.65","75","1","75","1","75","1","68.981382","0.65","0.2508457","0.84",,,,
"2019-2012","2","47","0.24","75","1","75","1","75","1","47.353498","0.24","0.2276229","0.46",,,,
