"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","40","27","0.16","68.11802","0.19","59","0.24","49","0.19","26.6757592058824","0.16","0.143709706413774","0.08",,,"13.7968341524933","0.16"
"1984-1977","100","0","0.05","69.19627","0.22","29.9","0.05","40","0.11","0","0.05","0.181051932206015","0.11",,,"66.3834656606703","0.5"
"1985-1978","0","48","0.3","69.474","0.3","58.7","0.22","56","0.3","47.61212","0.3","0.220502858784196","0.22",,,"61.4268370973037","0.47"
"1986-1979","17","35","0.22","69.25958","0.24","59.1","0.27","59","0.35","34.9658257058824","0.22","0.308619650910476","0.57",,,"61.2070918940248","0.44"
"1987-1980","68","16","0.08","68.09708","0.16","36","0.08","33","0.08","16.4237298325397","0.08","0.276412051334053","0.38",,,"13.5835327044273","0.12"
"1988-1981","0","50","0.57","73.92175","0.57","75","1","66","0.57","50","0.57","0.310406680467204","0.59",,,"71.5740419898257","0.62"
"1989-1982","0","63","0.89","75","1","74","0.54","70","0.62","62.798786","0.89","0.230647061987115","0.24",,,"59.1893417285494","0.41"
"1990-1983","19","34","0.19","73.92175","0.57","67.6","0.43","60","0.41","34.251644","0.19","0.31807885319957","0.76",,,"70.5993911375808","0.59"
"1991-1984","0","50","0.57","75","1","75","1","75","1","50","0.57","0.310817725333005","0.62",,,"46.2565277585559","0.25"
"1992-1985","0","41","0.24","65.22784","0.08","61.2","0.32","63","0.46","40.99192","0.24","0.3754592392152","0.95",,,"59.1721802988499","0.38"
"1993-1986","0","50","0.57","73.83864","0.38","75","1","75","1","50","0.57","0.292459272439928","0.46",,,"13.06382412073","0.09"
"1994-1987","0","61","0.84","75","1","75","1","75","1","61.07729575","0.84","0.374643206209383","0.92",,,"103.226885389594","0.97"
"1995-1988","0","53","0.62","73.92175","0.57","60.3","0.3","61","0.43","52.9339094273109","0.62","0.28430455593249","0.41",,,"58.1395356496893","0.31"
"1996-1989","0","60","0.78","75","1","74.6","0.59","75","1","59.767298","0.78","0.245324281265339","0.27",,,"58.6890301630949","0.34"
"1997-1990","0","50","0.57","69.474","0.3","57.4","0.19","65","0.49","50","0.57","0.183940916543136","0.14",,,"8.91628135220077","0.06"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.315904636367635","0.73",,,"118.019117254119","1"
"1999-1992","0","58","0.76","75","1","75","1","75","1","58.369482","0.76","0.330343575189961","0.81",,,"66.8301888536915","0.53"
"2000-1993","0","42","0.27","75","1","75","1","75","1","42.234569","0.27","0.3480929","0.84",,,"54.3","0.28"
"2001-1994","0","50","0.32","75","1","61.8","0.35","75","1","49.579734","0.32","0.3607368","0.86",,,"18","0.19"
"2002-1995","0","57","0.73","73.92175","0.57","64.9","0.41","59","0.35","57.332713","0.73","0.3050603","0.51",,,"8","0.03"
"2003-1996","0","53","0.59","75","1","75","1","75","1","52.812232","0.59","0.2722754","0.35",,,"73.8","0.69"
"2004-1997","49","23","0.11","73.92175","0.57","40.1","0.11","47","0.16","23.320342","0.11","0.1955006","0.16",,,"34.4","0.22"
"2005-1998","0","54","0.68","75","1","75","1","75","1","54.204469","0.68","0.2169481","0.19",,,"91.2","0.88"
"2006-1999","0","75","1","73.47427","0.35","73.5","0.51","71","0.68","75","1","0.3021732","0.49",,,"88.6","0.81"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.307223","0.54","17.41935","0.36","89.8","0.84"
"2008-2001","0","60","0.81","75","1","74.2","0.57","60","0.41","60.30656","0.81","0.2899568","0.43","18.16129","0.45","88.4","0.78"
"2009-2002","0","53","0.65","75","1","75","1","68","0.59","53.27049","0.65","0.1370952","0.05","9.806452","0.09","68","0.56"
"2010-2003","0","50","0.57","73.92175","0.57","68.3","0.46","52","0.24","50","0.57","0.3110825","0.65","22.69355","0.73","95","0.91"
"2011-2004","0","50","0.57","73.92175","0.57","64.1","0.38","54","0.27","50","0.57","0.3209555","0.78","12.54839","0.27","74","0.72"
"2012-2005","0","50","0.57","75","1","75","1","66","0.57","50","0.57","0.3151842","0.7","21.20968","0.55","77.4","0.75"
"2013-2006","0","50","0.57","71.97223","0.32","71.8","0.49","42","0.14","50","0.57","0.2529645","0.3","24.27419","0.82","97.9","0.94"
"2014-2007","44","25","0.14","56.37424","0.05","44.6","0.14","28","0.05","25","0.14","0.3916963","1","40.37097","1","72.5","0.66"
"2015-2008","100","0","0.05","48.2614","0.03","25","0.03","15","0.03","0","0.05","0.1289936","0.03","11.53226","0.18",,
"2016-2009","0","50","0.57","67.12347","0.11","50","0.16","50","0.22","50","0.57","0.2680245","0.32","22.37096","0.64",,
"2017-2010","0","56","0.7","67.71392","0.14","75","1","66","0.57","56.17313","0.7","0.3884549","0.97","31.12903","0.91",,
"2018-2011","0","61","0.86","75","1","75","1","72","0.7","61.385029","0.86","0.3720233","0.89",,,,
"2019-2012","0","66","0.92","75","1","75","1","71","0.68","66.3809","0.92","0.3143508","0.68",,,,
