"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","32","0.81","54.01969","0.65","30","0.11","36","0.32","31.5430864095238","0.81","0.141483103863839","0.03",,,"8.91574839159427","0.25"
"1984-1977","0","29","0.68","51.11772","0.27","33.2","0.16","45","0.38","29.438205","0.68","0.172798828481449","0.11",,,"-5.38670703943322","0.03"
"1985-1978","0","24","0.49","53.07819","0.46","47.5","0.46","50","0.57","23.8434715833333","0.49","0.20006229485598","0.65",,,"43.5746571019517","0.94"
"1986-1979","0","38","0.84","62.62198","0.89","60.78","0.78","66","0.95","38.00695","0.84","0.190322311383476","0.32",,,"23.2815906760385","0.69"
"1987-1980","0","72","1","72.19894","0.97","66.1","0.92","65","0.86","71.606846","1","0.19963830297842","0.57",,,"31.1272116394576","0.84"
"1988-1981","32","12","0.22","51.34719","0.41","43.1","0.32","53","0.65","12.461748","0.22","0.194877313582701","0.41",,,"18.5573429224416","0.5"
"1989-1982","0","19","0.38","45.08804","0.14","50.855","0.65","65","0.86","18.7717606666667","0.38","0.196815621180266","0.54",,,"50.9176481759357","1"
"1990-1983","100","0","0.05","41.64167","0.11","27.1","0.05","29","0.16","0","0.05","0.196276524333288","0.51",,,"4.11956552740708","0.19"
"1991-1984","0","19","0.41","53.64127","0.54","60.4","0.73","62","0.73","19.33726","0.41","0.188692928248694","0.3",,,"19.9380391034274","0.53"
"1992-1985","45","11","0.14","48.23804","0.22","29.3","0.08","42","0.35","11.09208","0.14","0.194950019364362","0.43",,,"18.5310112373979","0.47"
"1993-1986","0","30","0.73","53.81502","0.57","60.7","0.76","36","0.32","30.2294326666667","0.73","0.218591265670301","0.76",,,"18.3825234308691","0.44"
"1994-1987","0","50","0.92","51.27557","0.38","55.1","0.7","54","0.68","50","0.92","0.199686748463101","0.59",,,"21.0072963255126","0.59"
"1995-1988","2","16","0.24","51.27557","0.38","33.1","0.14","31","0.19","15.783319","0.24","0.176705712715843","0.19",,,"23.9412947910385","0.72"
