"","1983-1976","1984-1977","1985-1978","1986-1979","1987-1980","1988-1981","1989-1982","1990-1983","1991-1984","1992-1985","1993-1986","1994-1987","1995-1988","1996-1989","1997-1990","1998-1991","1999-1992","2000-1993","2001-1994","2002-1995","2003-1996","2004-1997","2005-1998","2006-1999","2007-2000","2008-2001","2009-2002","2010-2003","2011-2004","2012-2005","2013-2006","2014-2007","2015-2008","2016-2009","2017-2010","2018-2011","2019-2012"
"Mesanu",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.18","0.09","0.73","0.27","0.36","0.64","0.91","0.55","0.82","1",,
"Mesehle",,,,,,,,,,,,,,,,,,,,,,,,,"0.27","0.18","0.09","0.82","0.55","0.36","0.73","1","0.45","0.91","0.64",,
"Meswaeti ",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.36","0.09","0.73","0.27","0.18","0.82","1","0.55","0.64","0.91",,
"Metkel",,,,,,,,,,,,,,,,,,,,,,,,,"0.55","0.27","0.09","0.73","0.45","0.36","0.64","0.82","0.18","1","0.91",,
"MetkelLemat",,,,,,,,,,,,,,,,,,,,,,,,,"0.64","0.18","0.09","1","0.45","0.36","0.82","0.91","0.27","0.73","0.55",,
"Mezbr",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.36","0.09","0.82","0.64","0.73","0.27","0.91","0.18","1","0.55",,
"MichelDebre",,,,,,,,,,,,,,,,,,,,,,,,,"0.18","0.36","0.09","0.27","0.55","0.45","0.91","1","0.64","0.82","0.73",,
"Miraf",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.27","0.55","0.36","0.09","0.64","1","0.82","0.18","0.73","0.91",,
"Misema",,,,,,,,,,,,,,,,,,,,,,,,,"0.27","0.73","0.09","0.91","0.27","0.55","0.64","1","0.45","0.82","0.36",,
"Mitad",,,,,,,,,,,,,,,,,,,,,,,,,"0.18","0.36","0.09","0.27","0.55","0.45","0.91","1","0.64","0.82","0.73",,
"MitinaYimach",,,,,,,,,,,,,,,,,,,,,,,,,"0.27","0.18","0.36","0.55","0.64","0.09","1","0.73","0.45","0.91","0.82",,
"Mozen",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.27","0.55","0.36","0.18","0.73","1","0.82","0.09","0.64","0.91",,
"Mozutey",,,,,,,,,,,,,,,,,,,,,,,,,"0.73","0.09","0.36","0.45","0.91","0.55","0.27","1","0.18","0.82","0.64",,
"Mtsaiwerki",,,,,,,,,,,,,,,,,,,,,,,,,"0.18","0.36","0.09","0.91","0.82","0.55","0.64","1","0.45","0.27","0.73",,
"Nagash",,,,,,,,,,,,,,,,,,,,,,,,,"0.64","0.09","0.27","0.55","0.73","0.36","0.45","1","0.18","0.82","0.91",,
"Nebarhadinet",,,,,,,,,,,,,,,,,,,,,,,,,"0.91","0.18","0.09","1","0.36","0.45","0.55","0.73","0.27","0.82","0.64",,
"Nefasit",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.18","0.09","0.82","0.55","0.36","0.73","1","0.27","0.91","0.64",,
"Negedebrhan",,,,,,,,,,,,,,,,,,,,,,,,,"0.82","0.09","0.18","0.91","0.45","0.55","0.64","1","0.27","0.36","0.73",,
"Niquara",,,,,,,,,,,,,,,,,,,,,,,,,"0.55","0.18","0.09","0.82","0.36","0.27","0.91","1","0.64","0.73","0.45",,
"Qoraro",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.18","0.09","0.73","0.82","0.36","0.55","1","0.27","0.91","0.64",,
"RubaFelege",,,,,,,,,,,,,,,,,,,,,,,,,"0.27","0.45","0.55","0.27","0.09","0.73","0.91","1","0.82","0.36","0.64",,
"Santa gelebeda",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.18","0.09","0.82","0.73","0.36","0.55","1","0.27","0.91","0.64",,
"SaratYerawoch",,,,,,,,,,,,,,,,,,,,,,,,,"0.27","0.18","0.36","0.55","0.64","0.09","1","0.73","0.45","0.91","0.82",,
"Sefo",,,,,,,,,,,,,,,,,,,,,,,,,"0.36","0.18","0.09","0.73","0.64","0.82","0.45","1","0.27","0.91","0.55",,
"Segena",,,,,,,,,,,,,,,,,,,,,,,,,"0.27","0.09","0.36","0.45","0.55","0.18","1","0.73","0.64","0.91","0.82",,
"Seka",,,,,,,,,,,,,,,,,,,,,,,,,"0.36","0.18","0.09","0.91","0.55","0.45","0.73","1","0.27","0.82","0.64",,
"Selamaya",,,,,,,,,,,,,,,,,,,,,,,,,"0.27","0.18","0.09","0.82","0.36","0.45","0.91","1","0.73","0.64","0.55",,
"SelamBekalsi",,,,,,,,,,,,,,,,,,,,,,,,,"0.36","0.45","0.09","0.64","0.27","0.55","0.82","1","0.18","0.73","0.91",,
"Selamber",,,,,,,,,,,,,,,,,,,,,,,,,"0.36","0.18","0.45","0.55","0.64","0.09","1","0.82","0.27","0.73","0.91",,
"SelamgieAmbarie",,,,,,,,,,,,,,,,,,,,,,,,,"0.27","0.09","0.36","0.55","0.45","0.18","0.91","0.73","0.64","1","0.82",,
"SelamH",,,,,,,,,,,,,,,,,,,,,,,,,"0.64","0.18","0.09","0.55","0.73","0.45","0.36","1","0.27","0.91","0.82",,
"SelamW",,,,,,,,,,,,,,,,,,,,,,,,,"0.27","0.18","0.09","0.82","0.73","0.36","0.55","1","0.45","0.91","0.64",,
"Selelkula",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.27","0.55","0.36","0.09","0.64","1","0.82","0.18","0.73","0.91",,
"SelenWuha",,,,,,,,,,,,,,,,,,,,,,,,,"0.36","0.45","0.09","0.73","0.27","0.55","0.82","1","0.18","0.64","0.91",,
"Seloda",,,,,,,,,,,,,,,,,,,,,,,,,"0.27","0.18","0.09","0.82","0.45","0.55","0.64","1","0.36","0.91","0.73",,
"Sendada",,,,,,,,,,,,,,,,,,,,,,,,,"0.64","0.09","0.27","0.55","0.73","0.36","0.45","1","0.18","0.82","0.91",,
"Serawudi",,,,,,,,,,,,,,,,,,,,,,,,,"0.18","0.27","0.09","0.45","0.55","0.36","0.91","1","0.64","0.73","0.82",,
"Seret",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.27","0.09","0.73","0.55","0.36","0.64","1","0.18","0.91","0.82",,
"Sero",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.27","0.09","0.82","0.55","0.73","0.36","1","0.18","0.91","0.64",,
"Shamo",,,,,,,,,,,,,,,,,,,,,,,,,"0.18","0.27","0.09","0.55","0.36","0.45","0.91","1","0.64","0.82","0.73",,
"ShehochTehara",,,,,,,,,,,,,,,,,,,,,,,,,"0.09","0.27","0.18","0.55","0.36","0.45","0.91","1","0.64","0.82","0.73",,
"Shekatekli",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.18","0.09","0.64","0.82","0.36","0.91","1","0.27","0.73","0.55",,
"Shunge",,,,,,,,,,,,,,,,,,,,,,,,,"0.27","0.18","0.09","0.82","0.36","0.55","0.91","1","0.64","0.73","0.45",,
"Simret",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.09","0.27","0.64","0.73","0.55","0.36","1","0.18","0.91","0.82",,
"SimretS",,,,,,,,,,,,,,,,,,,,,,,,,"0.36","0.27","0.09","0.64","0.45","0.18","0.91","1","0.55","0.73","0.82",,
"SimretT",,,,,,,,,,,,,,,,,,,,,,,,,"0.27","0.73","0.36","1","0.82","0.45","0.18","0.55","0.91","0.09","0.64",,
"Sinkata",,,,,,,,,,,,,,,,,,,,,,,,,"0.64","0.09","0.27","0.55","0.73","0.36","0.45","1","0.18","0.82","0.91",,
"Siye",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.55","0.27","0.91","0.45","0.36","0.18","0.73","0.64","0.09","0.82",,
"Smret",,,,,,,,,,,,,,,,,,,,,,,,,"0.27","0.18","0.09","0.91","0.82","0.45","0.73","1","0.36","0.55","0.64",,
"Sorya",,,,,,,,,,,,,,,,,,,,,,,,,"0.64","0.55","0.09","0.36","0.18","0.45","0.82","1","0.27","0.73","0.91",,
"Suha",,,,,,,,,,,,,,,,,,,,,,,,,"0.55","0.27","0.64","0.36","0.18","0.73","1","0.82","0.09","0.45","0.91",,
"Tahtayhaya",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.36","0.09","0.73","0.27","0.18","0.82","1","0.55","0.64","0.91",,
"TahtayDaeroka",,,,,,,,,,,,,,,,,,,,,,,,,"0.36","0.18","0.09","0.82","0.55","0.73","0.45","1","0.27","0.91","0.64",,
"TahtayLegomti",,,,,,,,,,,,,,,,,,,,,,,,,"0.27","0.18","0.09","0.82","0.55","0.45","0.64","1","0.36","0.91","0.73",,
"TahtayMegariaTsebri",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.27","0.09","0.82","0.55","0.73","0.36","0.91","0.18","1","0.64",,
"Tao",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.36","0.09","0.64","0.18","0.55","0.82","1","0.27","0.73","0.91",,
"TaraGedam",,,,,,,,,,,,,,,,,,,,,,,,,"0.18","0.27","0.09","0.36","0.64","0.45","0.82","1","0.55","0.73","0.91",,
"TaraSenba",,,,,,,,,,,,,,,,,,,,,,,,,"0.18","0.27","0.09","0.55","0.45","0.36","0.91","1","0.64","0.82","0.73",,
"Tekea",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.27","0.09","0.64","0.55","0.18","0.82","1","0.36","0.73","0.91",,
"Tekleweyni",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.55","0.36","0.91","0.27","0.45","0.18","0.73","0.64","0.09","0.82",,
"Tetatiro",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.36","0.09","0.55","0.27","0.64","0.91","1","0.18","0.73","0.82",,
"Tibaga",,,,,,,,,,,,,,,,,,,,,,,,,"0.18","0.27","0.09","0.36","0.73","0.45","0.55","1","0.64","0.91","0.82",,
"Tigage",,,,,,,,,,,,,,,,,,,,,,,,,"0.55","0.18","0.09","0.73","0.36","0.27","1","0.82","0.45","0.91","0.64",,
"Tsae",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.18","0.09","0.73","0.82","0.36","0.55","1","0.27","0.91","0.64",,
"Tsetsera",,,,,,,,,,,,,,,,,,,,,,,,,"0.36","0.64","0.09","0.55","0.18","0.45","0.82","1","0.27","0.73","0.91",,
"Tseykeme",,,,,,,,,,,,,,,,,,,,,,,,,"0.91","0.55","0.36","1","0.73","0.27","0.18","0.45","0.64","0.09","0.82",,
"Tsigea",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.27","0.18","0.73","0.36","0.09","0.91","1","0.55","0.64","0.82",,
"Ulaga",,,,,,,,,,,,,,,,,,,,,,,,,"0.36","0.27","0.09","0.64","0.18","0.55","0.73","1","0.45","0.82","0.91",,
"Wargba",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.27","0.18","0.73","0.36","0.09","0.82","1","0.55","0.64","0.91",,
"Wariba",,,,,,,,,,,,,,,,,,,,,,,,,"0.09","0.27","0.18","0.82","0.36","0.55","0.91","1","0.64","0.73","0.45",,
"Wedikeshi",,,,,,,,,,,,,,,,,,,,,,,,,"0.36","0.18","0.09","0.82","0.45","0.64","0.64","1","0.27","0.91","0.73",,
"Werabaye",,,,,,,,,,,,,,,,,,,,,,,,,"0.55","0.36","0.09","0.73","0.18","0.45","0.82","1","0.27","0.64","0.91",,
"Werkamba",,,,,,,,,,,,,,,,,,,,,,,,,"0.27","0.18","0.09","0.91","0.73","0.36","0.64","1","0.45","0.82","0.55",,
"Wobo",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.36","0.27","0.55","0.09","0.64","0.91","1","0.18","0.73","0.82",,
"Wonberoch",,,,,,,,,,,,,,,,,,,,,,,,,"0.18","0.27","0.09","0.55","0.45","0.36","0.91","1","0.64","0.82","0.73",,
"Wondye",,,,,,,,,,,,,,,,,,,,,,,,,"0.27","0.18","0.45","0.55","0.36","0.18","0.82","0.73","0.64","0.91","1",,
"Worego",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.27","0.55","0.36","0.09","0.64","1","0.82","0.18","0.73","0.91",,
"WorgajaWagi",,,,,,,,,,,,,,,,,,,,,,,,,"0.27","0.18","0.09","0.55","0.45","0.36","0.91","1","0.64","0.82","0.73",,
"WoryaMeskel",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.27","0.64","0.55","0.36","0.18","0.91","0.73","0.09","0.82","1",,
"Woyenti",,,,,,,,,,,,,,,,,,,,,,,,,"0.36","0.18","0.09","0.82","0.55","0.64","0.45","1","0.27","0.91","0.73",,
"Woynye",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.27","0.36","0.64","0.09","0.55","1","0.82","0.18","0.73","0.91",,
"WuhdetG",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.27","0.09","0.82","0.55","0.73","0.36","1","0.18","0.91","0.64",,
"WuhdetK",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.18","0.09","0.82","0.73","0.27","0.64","1","0.36","0.91","0.55",,
"WushaTires",,,,,,,,,,,,,,,,,,,,,,,,,"0.18","0.27","0.09","0.36","0.73","0.45","0.64","1","0.55","0.91","0.82",,
"Yedwuha",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.27","0.55","0.36","0.09","0.64","1","0.82","0.18","0.73","0.91",,
"Yeju",,,,,,,,,,,,,,,,,,,,,,,,,"0.55","0.36","0.27","0.45","0.18","0.73","0.91","1","0.09","0.64","0.82",,
"Yetefet",,,,,,,,,,,,,,,,,,,,,,,,,"0.36","0.18","0.45","0.64","0.55","0.09","1","0.73","0.27","0.82","0.91",,
"YifagAkababi",,,,,,,,,,,,,,,,,,,,,,,,,"0.18","0.27","0.09","0.36","0.73","0.45","0.64","1","0.55","0.91","0.82",,
"Yitihana",,,,,,,,,,,,,,,,,,,,,,,,,"0.55","0.27","0.18","0.64","0.09","0.45","1","0.82","0.36","0.91","0.73",,
"Zata",,,,,,,,,,,,,,,,,,,,,,,,,"0.64","0.45","0.09","0.55","0.27","0.36","0.91","1","0.18","0.73","0.82",,
"Ziha",,,,,,,,,,,,,,,,,,,,,,,,,"0.09","0.27","0.18","0.73","0.36","0.64","0.91","1","0.45","0.82","0.55",,
"ZihonHuha",,,,,,,,,,,,,,,,,,,,,,,,,"0.36","0.18","0.64","0.55","0.45","0.09","1","0.73","0.27","0.82","0.91",,
"ZobarYikuanda",,,,,,,,,,,,,,,,,,,,,,,,,"0.45","0.18","0.55","0.64","0.36","0.27","1","0.73","0.09","0.82","0.91",,
"Zongi",,,,,,,,,,,,,,,,,,,,,,,,,"0.27","0.18","0.09","0.82","0.73","0.36","0.55","1","0.45","0.91","0.64",,
