"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","28","0.78","35.504037","0.19","31.7","0.24","29","0.41","27.6680573297619","0.78","0.145915553617688","0.19",,,"37.8766849448438","0.78"
"1984-1977","0","8","0.38","33.742633","0.16","30.5","0.19","38","0.51","7.56449453055556","0.38","0.156076257155544","0.43",,,"7.56126653933086","0.12"
"1985-1978","100","5","0.16","29.332553","0.08","17.1","0.05","28","0.3","4.569336075","0.16","0.135382500500743","0.11",,,"37.2762926088318","0.75"
"1986-1979","0","25","0.73","58.200706","0.92","58.3714285714286","0.86","62","0.92","25","0.73","0.230706357229465","1",,,"16.4773302730598","0.25"
"1987-1980","0","42","0.92","46.809652","0.86","40.075","0.54","37","0.49","41.6446461464286","0.92","0.152238365485495","0.32",,,"36.9986334231717","0.69"
"1988-1981","100","0","0.05","29.332553","0.08","40.7","0.57","43","0.68","0.4093091","0.05","0.117978826378164","0.03",,,"36.065560783862","0.62"
"1989-1982","0","52","0.95","41.742226","0.62","43.5214285714286","0.62","51","0.78","51.6267714444444","0.95","0.146130421205662","0.22",,,"29.114965393241","0.53"
"1990-1983","41","6","0.24","40.094283","0.51","25.8","0.14","24","0.16","5.588142","0.24","0.182387609612119","0.81",,,"2.60767345130554","0.03"
"1991-1984","0","34","0.89","36.603226","0.32","54.8","0.81","54","0.81","34.39341","0.89","0.145727858804159","0.16",,,"32.2832375319558","0.59"
"1992-1985","99","5","0.19","40.094283","0.51","34.6","0.41","29","0.41","5.012159","0.19","0.154329843425657","0.41",,,"40.0709971916928","0.81"
"1993-1986","0","27","0.76","35.908373","0.22","54.6","0.78","32","0.43","26.9628095166667","0.76","0.147855667194131","0.24",,,"24.751104856429","0.44"
"1994-1987","0","31","0.86","39.997193","0.46","45.1","0.68","57","0.84","31.0551344","0.86","0.17179409331889","0.65",,,"2.67840216269924","0.06"
