"","1983-1976","1984-1977","1985-1978","1986-1979","1987-1980","1988-1981","1989-1982","1990-1983","1991-1984","1992-1985","1993-1986","1994-1987","1995-1988","1996-1989","1997-1990","1998-1991","1999-1992","2000-1993","2001-1994","2002-1995","2003-1996","2004-1997","2005-1998","2006-1999","2007-2000","2008-2001","2009-2002","2010-2003","2011-2004","2012-2005","2013-2006","2014-2007","2015-2008","2016-2009","2017-2010","2018-2011","2019-2012"
"Mesanu",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.09","0.64","0.45","0.27","0.91","0.73","0.36","0.18","0.82","0.55",,
"Mesehle",,,,,,,,,,,,,,,,,,,,,,,,,"0.91","0.45","0.36","0.73","0.09","0.82","0.18","1","0.27","0.64","0.55",,
"Meswaeti ",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.09","0.64","0.45","0.55","0.73","0.82","0.27","0.18","0.91","0.36",,
"Metkel",,,,,,,,,,,,,,,,,,,,,,,,,"0.91","0.18","0.55","0.64","0.73","1","0.45","0.36","0.09","0.82","0.27",,
"MetkelLemat",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.18","0.27","0.55","0.73","0.91","0.45","0.64","0.09","0.82","0.36",,
"Mezbr",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.36","0.73","0.55","0.45","0.91","0.09","0.64","0.18","0.82","0.27",,
"MichelDebre",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.64","0.27","0.18","0.55","0.82","0.91","0.36","0.09","0.73","0.45",,
"Miraf",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.36","0.64","0.27","0.55","0.91","0.82","0.18","0.09","0.73","0.45",,
"Misema",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.64","0.82","0.91","0.18","0.55","0.27","0.73","0.09","0.45","0.36",,
"Mitad",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.64","0.36","0.18","0.55","0.82","0.91","0.27","0.09","0.73","0.45",,
"MitinaYimach",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.55","0.45","0.27","0.64","0.73","0.82","0.18","0.09","0.91","0.36",,
"Mozen",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.27","0.45","0.36","0.64","0.91","0.82","0.18","0.09","0.73","0.55",,
"Mozutey",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.27","0.64","0.18","0.45","0.91","0.73","0.55","0.09","0.82","0.36",,
"Mtsaiwerki",,,,,,,,,,,,,,,,,,,,,,,,,"0.64","0.18","1","0.45","0.36","0.82","0.55","0.91","0.09","0.73","0.27",,
"Nagash",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.09","0.64","0.27","0.55","0.91","0.73","0.45","0.18","0.82","0.36",,
"Nebarhadinet",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.18","0.64","0.36","0.73","0.91","0.55","0.27","0.09","0.82","0.45",,
"Nefasit",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.45","0.64","0.73","0.18","0.82","0.09","0.91","0.27","0.55","0.36",,
"Negedebrhan",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.27","0.64","0.36","0.55","0.91","0.45","0.73","0.09","0.82","0.18",,
"Niquara",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.45","0.36","0.27","0.64","0.73","0.91","0.18","0.09","0.82","0.55",,
"Qoraro",,,,,,,,,,,,,,,,,,,,,,,,,"0.91","0.27","0.73","0.18","0.45","1","0.55","0.64","0.09","0.82","0.36",,
"RubaFelege",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.09","0.55","0.45","0.36","0.82","0.73","0.64","0.18","0.91","0.27",,
"Santa gelebeda",,,,,,,,,,,,,,,,,,,,,,,,,"0.91","0.27","0.73","0.18","0.45","1","0.55","0.64","0.09","0.82","0.36",,
"SaratYerawoch",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.55","0.45","0.27","0.64","0.73","0.82","0.18","0.09","0.91","0.36",,
"Sefo",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.27","0.64","0.18","0.36","0.91","0.55","0.73","0.09","0.82","0.45",,
"Segena",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.55","0.45","0.36","0.64","0.82","0.73","0.18","0.09","0.91","0.27",,
"Seka",,,,,,,,,,,,,,,,,,,,,,,,,"0.91","0.36","0.64","0.55","0.18","0.82","0.27","1","0.09","0.73","0.45",,
"Selamaya",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.55","0.27","0.36","0.64","0.82","0.91","0.18","0.09","0.73","0.45",,
"SelamBekalsi",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.27","0.45","0.36","0.55","0.91","0.73","0.18","0.09","0.82","0.64",,
"Selamber",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.64","0.55","0.27","0.45","0.73","0.82","0.18","0.09","0.91","0.36",,
"SelamgieAmbarie",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.55","0.36","0.45","0.64","0.91","0.73","0.18","0.09","0.82","0.27",,
"SelamH",,,,,,,,,,,,,,,,,,,,,,,,,"0.91","0.18","0.64","0.27","0.45","1","0.73","0.55","0.09","0.82","0.36",,
"SelamW",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.36","0.91","0.27","0.18","0.82","0.55","0.64","0.09","0.73","0.45",,
"Selelkula",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.36","0.64","0.27","0.55","0.91","0.82","0.18","0.09","0.73","0.45",,
"SelenWuha",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.27","0.64","0.36","0.55","0.91","0.73","0.18","0.09","0.82","0.45",,
"Seloda",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.36","0.64","0.55","0.09","0.91","0.18","0.82","0.27","0.73","0.45",,
"Sendada",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.09","0.64","0.27","0.55","0.91","0.73","0.45","0.18","0.82","0.36",,
"Serawudi",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.55","0.36","0.18","0.64","0.82","0.91","0.27","0.09","0.73","0.45",,
"Seret",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.27","0.45","0.55","0.64","0.91","0.73","0.18","0.09","0.82","0.36",,
"Sero",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.18","0.64","0.45","0.55","0.91","0.36","0.73","0.09","0.82","0.27",,
"Shamo",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.55","0.18","0.27","0.64","0.82","0.91","0.36","0.09","0.73","0.45",,
"ShehochTehara",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.55","0.09","0.27","0.64","0.91","0.82","0.36","0.18","0.73","0.45",,
"Shekatekli",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.18","0.64","0.27","0.55","0.91","0.45","0.73","0.09","0.82","0.36",,
"Shunge",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.45","0.27","0.36","0.64","0.82","0.91","0.18","0.09","0.73","0.55",,
"Simret",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.18","0.64","0.36","0.55","0.91","0.45","0.73","0.09","0.82","0.27",,
"SimretS",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.09","0.64","0.45","0.55","0.73","0.82","0.18","0.27","0.91","0.36",,
"SimretT",,,,,,,,,,,,,,,,,,,,,,,,,"0.91","0.18","1","0.36","0.45","0.82","0.55","0.73","0.09","0.64","0.27",,
"Sinkata",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.09","0.64","0.27","0.55","0.91","0.73","0.45","0.18","0.82","0.36",,
"Siye",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.45","0.82","0.27","0.36","0.91","0.55","0.64","0.09","0.73","0.18",,
"Smret",,,,,,,,,,,,,,,,,,,,,,,,,"0.64","0.18","1","0.36","0.45","0.82","0.55","0.91","0.09","0.73","0.27",,
"Sorya",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.45","0.64","0.36","0.27","0.82","0.73","0.18","0.09","0.91","0.55",,
"Suha",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.36","0.27","0.45","0.64","0.73","0.91","0.18","0.09","0.82","0.55",,
"Tahtayhaya",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.09","0.64","0.45","0.55","0.73","0.82","0.27","0.18","0.91","0.36",,
"TahtayDaeroka",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.55","0.64","0.45","0.18","0.91","0.27","0.73","0.09","0.82","0.36",,
"TahtayLegomti",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.45","0.73","0.36","0.09","0.91","0.27","0.82","0.18","0.64","0.55",,
"TahtayMegariaTsebri",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.36","0.73","0.55","0.45","0.91","0.09","0.64","0.18","0.82","0.27",,
"Tao",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.18","0.45","0.36","0.55","0.91","0.73","0.27","0.09","0.82","0.64",,
"TaraGedam",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.64","0.09","0.27","0.45","0.73","0.91","0.36","0.18","0.82","0.55",,
"TaraSenba",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.55","0.36","0.27","0.64","0.82","0.91","0.18","0.09","0.73","0.45",,
"Tekea",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.27","0.55","0.45","0.64","0.82","0.73","0.18","0.09","0.91","0.36",,
"Tekleweyni",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.64","0.82","0.27","0.36","0.91","0.55","0.45","0.09","0.73","0.18",,
"Tetatiro",,,,,,,,,,,,,,,,,,,,,,,,,"0.91","0.55","0.64","0.27","0.45","1","0.82","0.18","0.09","0.73","0.36",,
"Tibaga",,,,,,,,,,,,,,,,,,,,,,,,,"0.91","0.82","0.09","0.18","0.45","0.64","0.73","0.36","0.27","1","0.55",,
"Tigage",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.64","0.36","0.27","0.45","0.91","0.82","0.18","0.09","0.73","0.55",,
"Tsae",,,,,,,,,,,,,,,,,,,,,,,,,"0.91","0.27","0.73","0.18","0.45","1","0.55","0.64","0.09","0.82","0.36",,
"Tsetsera",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.36","0.64","0.45","0.27","0.82","0.73","0.18","0.09","0.91","0.55",,
"Tseykeme",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.27","0.82","0.36","0.45","0.91","0.55","0.64","0.09","0.73","0.18",,
"Tsigea",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.09","0.73","0.45","0.55","0.64","0.82","0.18","0.27","0.91","0.36",,
"Ulaga",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.18","0.27","0.55","0.45","0.82","0.73","0.36","0.09","0.91","0.64",,
"Wargba",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.09","0.82","0.45","0.64","0.55","0.73","0.18","0.27","0.91","0.36",,
"Wariba",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.55","0.27","0.36","0.64","0.82","0.91","0.18","0.09","0.73","0.45",,
"Wedikeshi",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.36","0.64","0.55","0.09","0.91","0.18","0.82","0.27","0.73","0.45",,
"Werabaye",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.18","0.82","0.45","0.73","0.64","0.55","0.27","0.09","0.91","0.36",,
"Werkamba",,,,,,,,,,,,,,,,,,,,,,,,,"0.91","0.18","1","0.27","0.55","0.82","0.45","0.64","0.09","0.73","0.36",,
"Wobo",,,,,,,,,,,,,,,,,,,,,,,,,"0.91","0.55","0.64","0.27","0.45","1","0.82","0.18","0.09","0.73","0.36",,
"Wonberoch",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.55","0.36","0.27","0.64","0.82","0.91","0.18","0.09","0.73","0.45",,
"Wondye",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.55","0.36","0.45","0.64","0.91","0.82","0.18","0.09","0.73","0.27",,
"Worego",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.36","0.64","0.27","0.55","0.91","0.82","0.18","0.09","0.73","0.45",,
"WorgajaWagi",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.64","0.36","0.18","0.55","0.82","0.91","0.27","0.09","0.73","0.45",,
"WoryaMeskel",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.45","0.55","0.27","0.36","0.82","0.73","0.18","0.09","0.91","0.64",,
"Woyenti",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.55","0.64","0.45","0.09","0.91","0.27","0.82","0.18","0.73","0.36",,
"Woynye",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.36","0.64","0.27","0.55","0.91","0.82","0.18","0.09","0.73","0.45",,
"WuhdetG",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.18","0.64","0.45","0.55","0.91","0.36","0.73","0.09","0.82","0.27",,
"WuhdetK",,,,,,,,,,,,,,,,,,,,,,,,,"0.91","0.27","0.73","0.18","0.55","1","0.45","0.64","0.09","0.82","0.36",,
"WushaTires",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.64","0.09","0.18","0.45","0.73","0.82","0.36","0.27","0.91","0.55",,
"Yedwuha",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.36","0.64","0.27","0.55","0.91","0.82","0.18","0.09","0.73","0.45",,
"Yeju",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.55","0.64","0.27","0.45","0.91","0.82","0.18","0.09","0.73","0.36",,
"Yetefet",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.55","0.45","0.27","0.64","0.73","0.91","0.18","0.09","0.82","0.36",,
"YifagAkababi",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.64","0.09","0.18","0.45","0.73","0.82","0.36","0.27","0.91","0.55",,
"Yitihana",,,,,,,,,,,,,,,,,,,,,,,,,"0.91","0.55","0.64","0.27","0.36","1","0.82","0.18","0.09","0.73","0.45",,
"Zata",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.45","0.64","0.27","0.36","0.82","0.73","0.18","0.09","0.91","0.55",,
"Ziha",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.55","0.27","0.36","0.64","0.82","0.91","0.18","0.09","0.73","0.45",,
"ZihonHuha",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.45","0.36","0.27","0.55","0.73","0.82","0.18","0.09","0.91","0.64",,
"ZobarYikuanda",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.45","0.55","0.27","0.36","0.91","0.73","0.18","0.09","0.82","0.64",,
"Zongi",,,,,,,,,,,,,,,,,,,,,,,,,"1","0.36","0.91","0.27","0.18","0.82","0.55","0.64","0.09","0.73","0.45",,
