"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","58","10","0.14","67.78953","0.86","26.7","0.05","38","0.14","10.0677543063492","0.14","0.16260908120255","0.11",,,"61.8613307490132","0.38"
"1984-1977","0","68","1","63.46513","0.68","71.3","0.73","75","1","68.14244","1","0.257603917963997","0.89",,,"-22.0481441474411","0.03"
"1985-1978","0","25","0.46","57.27496","0.51","25","0.03","25","0.08","25.428357","0.46","0.167376868770031","0.19",,,"76.1865992075246","0.62"
"1986-1979","0","50","0.84","64.48101","0.76","75","1","75","1","50","0.84","0.273157159642595","0.95",,,"69.8582174711737","0.47"
"1987-1980","28","14","0.19","62.55263","0.62","73.4777777777778","0.81","75","1","13.5871341396825","0.19","0.174496333451041","0.24",,,"114.63048750911","1"
"1988-1981","0","22","0.32","57.49698","0.54","36.1","0.14","44","0.24","22.446328","0.32","0.16534731841235","0.16",,,"48.5675207143509","0.28"
"1989-1982","100","2","0.05","43.2091","0.05","52.0675396825397","0.35","48","0.32","2.00230444444444","0.05","0.239950221290858","0.78",,,"74.9456702711964","0.56"
"1990-1983","0","19","0.3","46.97799","0.08","48.3","0.3","61","0.62","19.0218","0.3","0.20646621558067","0.41",,,"47.8427954418442","0.25"
"1991-1984","0","25","0.43","64.48101","0.76","61.7","0.59","75","1","25","0.43","0.214275113009592","0.54",,,"101.342370897211","0.91"
"1992-1985","0","28","0.49","54.18404","0.38","31.6","0.08","25","0.08","28.119079","0.49","0.163523970722537","0.14",,,"35.2780281919503","0.19"
"1993-1986","0","23","0.35","48.35254","0.16","53","0.38","34","0.11","23.0249495833333","0.35","0.153382770123115","0.03",,,"94.0126584324634","0.84"
"1994-1987","0","34","0.65","54.18404","0.38","65","0.65","68","0.7","34","0.65","0.208805029993878","0.46",,,"68.2270992948393","0.44"
"1995-1988","0","31","0.57","47.35012","0.14","71.8","0.78","44","0.24","30.889933","0.57","0.210628377683691","0.51",,,"67.0882249615333","0.41"
