"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"AwusaMeda","0.27","0.7","0.7","0.57","0.27","0.11",,"0.97"
"Ayba","0.54","0.43","0.27","0.11","0.54","0.78",,"0.78"
"Aynalem","1","0.7","0.19","0.46","1","0.73",,"1"
"Bala","0.59","0.05","0.57","0.54","0.59","0.59",,"0.84"
"Balarab","0.73","0.7","0.73","0.86","0.73","0.19",,"1"
"Bamba","0.92","0.41","1","0.59","0.92","0.65",,"0.97"
"BarkaAdiswha","1","0.24","0.16","0.11","1","0.51",,"1"
"Begasheka","0.92","0.78","1","1","0.92","0.57",,"0.94"
"Berlay","0.22","0.7","0.68","0.59","0.22","0.57",,"0.97"
"Betgebez","0.97","0.86","0.89","0.41","0.97","0.57",,"0.88"
"Bethans","1","0.95","0.78","0.78","1","0.62",,"0.84"
"BilbWuha","0.65","0.43","1","0.73","0.65","0.95",,"0.94"
"Birkutea","1","0.19","1","1","1","0.76",,"0.78"
"Boneya","0.54","0.73","0.86","0.78","0.54","0.03",,"0.81"
"Burkoche","0.49","0.73","0.62","0.11","0.49","0.11",,"1"
"Cheli","0.86","0.73","1","0.65","0.86","0.43",,"0.97"
"Darubekeda","0.51","0.84","0.49","0.41","0.51","0.3",,"0.75"
"Deberkerbye","1","1","1","1","1","0.7",,"0.75"
"DeberAbaJale","1","0.19","0.81","1","1","0.86",,"0.94"
"DebrAbay","0.14","0.7","0.78","0.81","0.14","0.32",,"0.97"
"DebreAliays","0.65","0.73","0.76","0.78","0.65","0.46",,"0.97"
"Debrebirhan","1","0.76","0.49","0.59","1","0.78",,"0.94"
"Debrebrhan","1","0.54","0.38","0.59","1","0.57",,"1"
"DebreGenet","0.22","0.62","0.65","0.62","0.22","0.49",,"0.97"
"DebreGenetA","0.92","0.92","0.76","0.7","0.92","0.7",,"0.84"
"DebreGenetK","0.92","0.78","1","1","0.92","0.76",,"0.94"
"DebreGeorgis","0.27","0.73","0.76","0.57","0.27","0.08",,"0.97"
"DebreKidusan","0.16","0.57","1","0.78","0.16","0.3",,"0.97"
"Debremawie","0.22","0.7","0.73","0.84","0.22","0.43",,"0.97"
"Debreselam","0.86","0.89","0.54","0.59","0.86","0.49",,"0.94"
"Debrinetseb","0.92","0.65","1","0.73","0.92","0.59",,"0.94"
"Dekera","0.86","0.81","0.81","0.49","0.86","0.14",,"0.97"
"DembezaAmbaLay","0.22","0.7","0.76","0.84","0.22","0.43",,"0.97"
"Derit","0.24","0.05","0.78","0.3","0.24","0.35",,"1"
"Derita","0.7","0.08","1","1","0.7","0.7",,"0.78"
"Dinkashena","0.49","0.84","0.43","0.3","0.49","0.41",,"0.62"
"Ebo","0.59","0.05","0.46","0.43","0.59","0.43",,"0.78"
"Edagaarbi","0.38","0.89","0.65","0.3","0.38","0.41",,"0.97"
"EmbaAhfrom","0.92","0.89","0.49","0.27","0.92","0.49",,"0.88"
"EmbachekoGunaguna","0.86","0.05","0.78","1","0.86","0.51",,"0.94"
"EndaBagerima","0.97","0.81","0.84","0.65","0.97","0.76",,"0.84"
"Endabano","0.95","0.84","1","0.78","0.95","0.7",,"0.84"
"Endachiwa","0.92","0.92","0.76","0.68","0.92","0.92",,"0.88"
"EndaFelasi","0.95","0.86","0.84","0.78","0.95","0.65",,"0.84"
"Endagahamus","1","0.86","0.84","0.27","1","0.73",,"0.88"
"Endamariam","0.92","0.89","0.86","0.54","0.92","0.51",,"0.88"
"Erba","0.59","0.05","0.62","0.54","0.59","0.7",,"0.84"
"Esiret","0.86","0.7","1","0.65","0.86","0.57",,"0.97"
"Estifanos","1","0.24","0.76","1","1","0.92",,"0.78"
"Fala","0.62","0.59","0.35","0.16","0.62","0.43",,"0.69"
"Felegehiwot","0.22","0.57","0.59","0.59","0.22","0.68",,"0.97"
"FelegeWayane","0.95","0.24","0.27","0.22","0.95","0.65",,"1"
"FikreAlem","0.97","0.54","0.24","0.49","0.97","0.22",,"0.97"
"Filatako","0.24","0.05","0.78","0.38","0.24","0.38",,"1"
"Gebsit","0.57","0.7","0.81","0.78","0.57","0.08",,"0.81"
"Gedayasu","0.57","0.7","0.84","0.81","0.57","0.05",,"0.97"
"GelaMatebiya","0.81","0.38","0.59","0.78","0.81","0.43",,"0.94"
"Gendebta","0.97","0.89","0.89","0.51","0.97","0.89",,"0.88"
"Geneti","0.57","0.05","0.49","0.38","0.57","0.32",,"0.78"
"Genfel","1","0.7","0.16","0.08","1","0.76",,"1"
"Gera","0.97","0.46","1","0.59","0.97","0.7",,"0.84"
"Gerjale","0.59","0.05","0.49","0.49","0.59","0.27",,"0.69"
"GetskiMilesiley","0.95","0.78","1","1","0.95","0.59",,"1"
"Gijet","0.97","0.7","0.95","0.78","0.97","0.46",,"1"
"Ginaza","1","0.19","1","1","1","0.89",,"0.78"
"Golgolemalee","0.95","0.57","0.22","0.16","0.95","0.51",,"1"
"Goshedur","0.22","0.57","0.51","0.59","0.22","0.65",,"0.97"
"Goza","0.65","0.43","1","1","0.65","0.89",,"0.94"
"Grwre","0.95","0.57","1","0.59","0.95","0.43",,"0.84"
"GuemseAgamet","0.46","0.84","0.14","0.19","0.46","0.65",,"0.97"
"Guroro","0.92","0.68","1","1","0.92","0.46",,"0.94"
"Guya","0.89","0.68","1","1","0.89","0.57",,"0.94"
"Habees","1","0.59","0.16","0.08","1","0.49",,"1"
"Hadashtekli","0.97","0.38","1","0.62","0.97","0.7",,"1"
"HadeAlga","0.59","0.05","0.49","0.59","0.59","0.89",,"0.84"
"HadnetK","0.97","0.57","0.22","0.62","0.97","0.59",,"1"
"HadnetS","0.43","0.89","0.24","0.14","0.43","0.24",,"0.97"
"HadushAdi","0.46","0.84","0.14","0.16","0.46","0.41",,"0.97"
"HadushHiwet","0.46","0.86","0.11","0.11","0.46","0.51",,"0.97"
"HagereGenet","0.16","0.62","0.46","0.41","0.16","0.24",,"0.97"
"HagereSelamE","0.14","0.7","0.49","0.65","0.14","0.11",,"0.97"
"HagereSelamW","0.97","0.54","0.24","0.57","0.97","0.46",,"0.97"
"Hangoda","0.43","0.89","0.24","0.14","0.43","0.24",,"0.97"
"Hareko","0.89","0.57","0.24","0.38","0.89","0.51",,"0.69"
"Hawelti","0.57","0.05","0.51","0.59","0.57","0.54",,"0.78"
"Hayelom","1","0.78","0.51","0.68","1","0.35",,"0.94"
"Hintsa","0.92","0.76","1","0.59","0.92","0.24",,"0.97"
"HintsaWaza","0.92","0.76","0.84","0.62","0.92","0.22",,"0.97"
"HizbaTeklehymanot","0.54","0.46","0.41","0.3","0.54","0.43",,"0.78"
"ImbaRufael","0.97","0.65","1","0.54","0.97","0.59",,"0.84"
"Jijqe","0.97","0.24","1","0.59","0.97","0.78",,"0.94"
"JimanDeregeha","0.89","0.11","1","1","0.89","0.73",,"0.94"
"Jira","0.86","1","1","1","0.86","0.95",,"0.53"
"kabe","1","0.22","1","1","1","0.7",,"0.78"
"Karima","0.49","0.62","0.78","0.84","0.49","0.05",,"0.97"
"Keregna","1","0.24","1","1","1","0.89",,"0.78"
"Kihen","0.89","0.54","0.22","0.68","0.89","0.68",,"1"
"Kita","0.43","0.7","0.65","0.11","0.43","0.3",,"1"
"Korme","0.59","0.05","0.59","0.49","0.59","0.7",,"0.69"
"Ksadacki","1","0.7","1","1","1","0.73",,"0.31"
"Kudo","0.92","0.92","0.62","0.38","0.92","0.65",,"0.88"
"Kuluferha","1","0.76","0.81","0.68","1","0.86",,"0.69"
"KuluGizeLemlem","0.59","0.05","0.54","0.49","0.59","0.43",,"0.84"
"LaelayDayu","0.59","0.05","0.54","0.49","0.59","0.46",,"0.84"
"Laelayhahaile","0.92","0.92","0.73","0.49","0.92","0.59",,"0.88"
"LaelayMegariaTsemri","0.92","0.89","0.84","0.38","0.92","0.84",,"0.88"
"Lalaylogomti","0.92","0.92","0.76","0.59","0.92","0.78",,"0.88"
"Ledy","0.51","0.7","0.78","0.86","0.51","0.05",,"0.81"
"Lemlem","0.78","0.73","0.89","0.46","0.78","0.24",,"0.97"
"LemlemArena","0.92","0.86","0.54","0.49","0.92","0.32",,"0.69"
"Libo ","1","0.08","1","1","1","0.62",,"0.78"
"Limaat","0.59","0.05","0.57","0.57","0.59","0.46",,"0.84"
"Limat","0.92","0.84","1","0.86","0.92","0.68",,"0.94"
"Lul","0.22","0.73","0.46","0.59","0.22","0.05",,"0.97"
"LusinaAbegeldi","0.97","0.38","0.62","0.81","0.97","0.27",,"0.94"
"Maekelawi","1","0.86","0.84","0.27","1","0.73",,"0.88"
"MaekelSegli","0.86","0.76","1","0.86","0.86","0.65",,"0.84"
"MahbereWeyni","0.97","0.57","0.19","0.59","0.97","0.51",,"1"
"MariamShewito","0.97","0.86","0.84","0.46","0.97","0.76",,"0.84"
"Martadios","1","0.05","1","1","1","0.73",,"0.78"
"MayChekemte","0.95","0.86","0.62","0.57","0.95","0.7",,"0.88"
"MayNebri","0.68","0.86","0.57","0.46","0.68","0.54",,"0.97"
"Maysuru","0.92","0.89","0.7","0.3","0.92","0.51",,"0.88"
"MayTeklia","0.92","0.76","0.73","0.46","0.92","0.78",,"0.97"
"Mearey","0.78","0.76","0.92","0.46","0.78","0.3",,"0.78"
"Mechare","0.62","0.05","0.54","0.62","0.62","0.46",,"0.81"
"Mechena","1","0.24","1","1","1","0.92",,"0.94"
"MehalGoncha","0.27","0.32","0.81","0.54","0.27","0.81",,"1"
"Mekan ","0.59","0.05","0.38","0.11","0.59","0.49",,"0.69"
"MekaneGenet","0.19","0.62","0.81","1","0.19","0.24",,"1"
"Melabesh","0.19","0.73","0.57","0.41","0.19","0.27",,"0.97"
"MendereMariam","0.89","0.43","1","0.73","0.89","0.97",,"0.97"
"Menegobena","0.49","0.62","1","1","0.49","0.16",,"0.81"
"Menji","0.95","0.73","1","0.76","0.95","0.78",,"0.94"
"Mergech","0.51","0.62","0.78","1","0.51","0.03",,"0.81"
"Mesanu","1","0.16","0.19","0.11","1","0.43",,"1"
"Mesehle","0.84","0.7","0.84","0.7","0.84","0.86",,"0.69"
"Meswaeti ","0.59","0.08","0.49","0.38","0.59","0.59",,"0.69"
"Metkel","0.95","0.76","0.49","0.54","0.95","0.54",,"0.97"
"MetkelLemat","0.86","0.73","0.78","0.57","0.86","0.38",,"0.97"
"Mezbr","1","0.92","0.89","0.59","1","0.7",,"0.88"
"MichelDebre","0.89","0.43","1","0.68","0.89","0.89",,"0.97"
"Miraf","0.49","0.7","0.89","0.76","0.49","0.11",,"0.81"
"Misema","1","1","1","1","1","0.54",,"0.84"
"Mitad","0.84","0.05","1","1","0.84","0.89",,"0.78"
"MitinaYimach","0.27","0.7","0.84","0.43","0.27","0.32",,"1"
"Mozen","0.49","0.62","0.81","1","0.49","0.19",,"0.81"
"Mozutey","0.84","0.86","0.41","0.43","0.84","0.43",,"0.97"
"Mtsaiwerki","0.89","0.57","1","0.76","0.89","0.68",,"0.94"
"Nagash","0.95","0.78","0.19","0.59","0.95","0.46",,"1"
"Nebarhadinet","0.78","0.73","0.78","0.35","0.78","0.43",,"0.97"
"Nefasit","1","0.73","0.84","0.7","1","1",,"0.69"
"Negedebrhan","0.78","0.68","1","0.59","0.78","0.43",,"0.84"
"Niquara","0.92","0.65","0.65","0.51","0.92","0.16",,"1"
"Qoraro","1","0.89","0.76","0.7","1","0.62",,"0.94"
"RubaFelege","0.95","0.24","0.22","0.19","0.95","0.57",,"1"
"Santa gelebeda","1","0.84","0.86","0.78","1","0.49",,"0.97"
"SaratYerawoch","0.14","0.62","0.86","0.49","0.14","0.35",,"1"
"Sefo","0.92","0.92","0.76","0.57","0.92","0.41",,"0.88"
"Segena","0.14","0.57","0.89","0.43","0.14","0.46",,"1"
"Seka","1","0.73","1","1","1","0.65",,"0.31"
"Selamaya","0.97","0.3","0.7","0.7","0.97","0.32",,"0.94"
"SelamBekalsi","0.59","0.05","0.57","0.57","0.59","0.49",,"0.84"
"Selamber","0.65","0.73",,"0.65","0.65","0.51",,"0.97"
"SelamgieAmbarie","0.27","0.32","0.84","0.49","0.27","0.43",,"1"
"SelamH","0.97","0.84","0.27","0.46","0.97","0.57",,"0.94"
"SelamW","0.95","0.89","0.86","0.76","0.95","0.7",,"0.84"
"Selelkula","0.49","0.7","0.78","0.78","0.49","0.08",,"0.81"
"SelenWuha","0.59","0.05","0.54","0.49","0.59","0.49",,"0.84"
"Seloda","1","0.97","0.89","0.86","1","0.43",,"0.84"
"Sendada","0.46","0.84","0.27","0.54","0.46","0.51",,"1"
"Serawudi","1","0.19","1","1","1","0.92",,"0.78"
"Seret","0.65","0.51","0.54","0.41","0.65","0.68",,"0.69"
"Sero","0.92","0.86","0.57","0.22","0.92","0.43",,"0.88"
"Shamo","1","0.24","0.76","1","1","0.81",,"0.78"
"ShehochTehara","1","0.19","1","1","1","0.62",,"0.78"
"Shekatekli","0.97","0.38","1","0.59","0.97","0.65",,"1"
"Shunge","0.97","0.11","0.68","0.73","0.97","0.35",,"0.94"
"Simret","0.7","0.89","0.22","0.16","0.7","0.49",,"1"
"SimretS","0.59","0.05","0.46","0.22","0.59","0.35",,"0.69"
"SimretT","0.84","0.3","1","0.59","0.84","0.89",,"0.84"
"Sinkata","0.46","0.84","0.14","0.19","0.46","0.65",,"0.97"
"Siye","0.7","0.32","1","0.54","0.7","0.78",,"0.84"
"Smret","0.92","0.73","1","1","0.92","0.51",,"0.94"
"Sorya","0.65","0.62","0.38","0.14","0.65","0.57",,"0.69"
"Suha","0.51","0.57","1","1","0.51","0.32",,"0.81"
"Tahtayhaya","0.59","0.05","0.49","0.38","0.59","0.43",,"0.69"
"TahtayDaeroka","0.95","0.89","0.84","0.41","0.95","0.43",,"0.88"
"TahtayLegomti","0.92","0.92","0.68","0.65","0.92","0.76",,"0.84"
"TahtayMegariaTsebri","0.92","0.86","0.84","0.38","0.92","0.84",,"0.88"
"Tao","0.65","0.05","0.49","0.49","0.65","0.38",,"0.69"
"TaraGedam","0.84","0.08","1","1","0.84","0.92",,"0.78"
"TaraSenba","1","0.05","0.73","1","1","0.3",,"0.94"
"Tekea","0.54","0.38","0.27","0.16","0.54","0.54",,"0.56"
"Tekleweyni","0.7","0.57","1","0.51","0.7","0.57",,"0.84"
"Tetatiro","0.62","0.7","0.7","0.62","0.62","0.3",,"0.94"
"Tibaga","1","0.24","1","1","1","0.86",,"0.78"
"Tigage","0.49","0.81","0.68","0.22","0.49","0.16",,"1"
"Tsae","0.95","0.86","0.84","0.81","0.95","0.41",,"0.97"
"Tsetsera","0.62","0.57","0.46","0.16","0.62","0.76",,"0.69"
"Tseykeme","0.97","0.32","1","0.62","0.97","0.73",,"0.84"
"Tsigea","0.57","0.05","0.49","0.38","0.57","0.32",,"0.78"
"Ulaga","0.57","0.05","0.59","0.51","0.57","0.81",,"0.56"
"Wargba","0.57","0.05","0.49","0.46","0.57","0.3",,"0.78"
"Wariba","0.86","0.05","1","1","0.86","0.57",,"0.88"
"Wedikeshi","1","0.97","0.92","0.86","1","0.57",,"0.84"
"Werabaye","0.59","0.05","0.46","0.54","0.59","0.32",,"0.69"
"Werkamba","0.95","0.84","1","0.78","0.95","0.7",,"0.84"
"Wobo","0.62","0.7","0.78","0.51","0.62","0.22",,"0.94"
"Wonberoch","1","0.08","0.81","1","1","0.86",,"0.94"
"Wondye","0.14","0.57","0.86","0.51","0.14","0.68",,"1"
"Worego","0.49","0.7","0.92","1","0.49","0.11",,"0.81"
"WorgajaWagi","0.49","0.43","0.68","1","0.49","0.49",,"1"
"WoryaMeskel","0.22","0.73","0.57","0.7","0.22","0.16",,"0.97"
"Woyenti","0.97","0.89","0.84","0.32","0.97","0.73",,"0.88"
"Woynye","0.49","0.73","0.86","0.84","0.49","0.05",,"0.81"
"WuhdetG","0.7","0.89","0.43","0.24","0.7","0.46",,"1"
"WuhdetK","0.97","0.81","0.84","0.73","0.97","0.62",,"0.97"
"WushaTires","1","0.19","1","1","1","0.89",,"0.78"
"Yedwuha","0.49","0.62","0.84","1","0.49","0.05",,"0.81"
"Yeju","0.57","0.62","0.78","0.57","0.57","0.14",,"0.94"
"Yetefet","0.19","0.62","0.81","1","0.19","0.38",,"0.97"
"YifagAkababi","1","0.24","1","1","1","0.92",,"0.78"
"Yitihana","0.51","0.73","0.86","0.62","0.51","0.24",,"0.81"
"Zata","0.59","0.57","0.51","0.32","0.59","0.27",,"0.75"
"Ziha","1","0.24","1","1","1","0.89",,"0.78"
"ZihonHuha","0.22","0.73","0.76","0.81","0.22","0.27",,"0.97"
"ZobarYikuanda","0.22","0.73","0.51","0.62","0.22","0.11",,"0.97"
"Zongi","0.95","0.89","0.86","0.76","0.95","0.7",,"0.84"
