"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","32","0.46","60.3019","0.08","33.7","0.11","36","0.08","31.5081062873016","0.46","0.160901563015805","0.11",,,"28.4917412757368","0.75"
"1984-1977","100","2","0.03","65.72834","0.35","19.4","0.03","39","0.14","2.29801638888889","0.03","0.182082497197365","0.19",,,"4.16796028856216","0.09"
"1985-1978","44","15","0.14","61.19583","0.27","55.9","0.38","57","0.54","15.1369791944444","0.14","0.197739880055473","0.43",,,"21.4580395922238","0.47"
"1986-1979","0","54","0.84","68.37359","0.68","67.1657142857143","0.62","74","0.81","54.458858","0.84","0.265481209100976","0.92",,,"21.5110860404304","0.5"
"1987-1980","0","62","0.97","63.16644","0.32","75","1","63","0.62","61.7065163150794","0.97","0.219842859643766","0.73",,,"31.6532697179247","0.84"
"1988-1981","0","38","0.57","67.47966","0.46","73.6","0.78","75","1","37.664462","0.57","0.190921136510649","0.38",,,"9.61454558832439","0.19"
"1989-1982","0","46","0.65","68.37359","0.68","73.5546031746032","0.76","69","0.7","45.6290759444444","0.65","0.229234704930073","0.81",,,"32.511473171417","0.88"
"1990-1983","97","6","0.08","61.19583","0.27","32","0.05","35","0.05","5.612743","0.08","0.192919601729544","0.41",,,"-9.11873419706958","0.03"
"1991-1984","0","58","0.89","75","1","67.9","0.65","65","0.65","58.274909","0.89","0.190556604457869","0.35",,,"19.7369387904373","0.38"
"1992-1985","62","12","0.11","61.19583","0.27","39.9","0.14","43","0.16","11.7784","0.11","0.170747969934083","0.14",,,"19.8374497578966","0.41"
"1993-1986","0","59","0.92","69.17081","0.7","75","1","75","1","58.7073379166667","0.92","0.21764715892031","0.68",,,"34.6328598978833","0.91"
"1994-1987","0","50","0.7","67.82224","0.57","73.5","0.73","74","0.81","50","0.7","0.237254197381064","0.86",,,"14.3540382255564","0.31"
"1995-1988","0","25","0.3","61.19583","0.27","33.1","0.08","30","0.03","25","0.3","0.215009712352589","0.62",,,"22.0118466862775","0.56"
