"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"LaelayDayu","0.32","0.19","0.3","0.35","0.32","0.27",,"0.47"
"Laelayhahaile","1","1","1","1","1","0.16",,"0.5"
"LaelayMegariaTsemri","1","1","1","1","1","0.35",,"0.47"
"Lalaylogomti","1","1","1","1","1","0.27",,"0.5"
"Ledy","1","1","1","1","1","0.68",,"0.66"
"Lemlem","1","1","1","1","1","0.3",,"0.62"
"LemlemArena","0.32","1","1","1","0.32","0.16",,"0.41"
"Libo ","1","1","1","1","1","0.57",,"0.44"
"Limaat","0.3","0.3","0.32","0.32","0.3","0.22",,"0.47"
"Limat","1","1","1","1","1","0.16",,"0.66"
"Lul","1","1","1","1","1","0.3",,"0.78"
"LusinaAbegeldi","1","1","1","1","1","0.35",,"0.28"
"Maekelawi","1","1","1","0.46","1","0.11",,"0.5"
"MaekelSegli","1","1","1","1","1","0.11",,"0.97"
"MahbereWeyni","0.59","1","1","1","0.59","0.05",,"0.53"
"MariamShewito","1","1","1","1","1","0.22",,"0.47"
"Martadios","1","1","1","1","1","0.3",,"0.44"
"MayChekemte","1","1","1","1","1","0.19",,"0.5"
"MayNebri","1","1","1","1","1","0.41",,"0.5"
"Maysuru","1","1","1","1","1","0.05",,"0.47"
"MayTeklia","0.3","1","1","1","0.3","0.14",,"0.62"
"Mearey","1","1","1","1","1","0.24",,"0.59"
"Mechare","0.62","0.11","0.08","0.14","0.62","0.03",,"0.41"
"Mechena","1","1","1","1","1","0.7",,"0.28"
"MehalGoncha","1","1","1","1","1","0.86",,"0.84"
"Mekan ","0.78","1","0.14","0.27","0.78","0.24",,"0.66"
"MekaneGenet","1","1","1","1","1","0.7",,"0.78"
"Melabesh","1","1","1","1","1","0.7",,"0.81"
"MendereMariam","1","1","1","1","1","0.65",,"0.38"
"Menegobena","1","1","1","1","1","0.65",,"0.66"
"Menji","1","1","1","1","1","0.38",,"0.66"
"Mergech","1","1","1","1","1","0.57",,"0.66"
"Mesanu","0.76","1","1","1","0.76","0.03",,"0.53"
"Mesehle","1","1","1","1","1","0.16",,"0.38"
"Meswaeti ","0.78","1","0.05","0.08","0.78","0.11",,"0.66"
"Metkel","0.59","1","1","1","0.59","0.19",,"0.62"
"MetkelLemat","0.3","1","1","1","0.3","0.14",,"0.62"
"Mezbr","1","1","1","1","1","0.11",,"0.47"
"MichelDebre","1","1","1","1","1","0.62",,"0.38"
"Miraf","1","1","1","1","1","0.51",,"0.66"
"Misema","1","1","1","1","1","0.54",,"0.75"
"Mitad","1","1","1","1","1","0.54",,"0.47"
"MitinaYimach","1","1","1","1","1","0.84",,"0.78"
"Mozen","1","1","1","1","1","0.62",,"0.66"
"Mozutey","0.7","1","0.22","0.41","0.7","0.14",,"0.5"
"Mtsaiwerki","1","1","1","1","1","0.32",,"0.66"
"Nagash","0.78","1","0.22","0.27","0.78","0.19",,"0.56"
"Nebarhadinet","1","1","1","1","1","0.27",,"0.62"
"Nefasit","1","1","1","1","1","0.27",,"0.38"
"Negedebrhan","1","1","1","1","1","0.32",,"0.59"
"Niquara","1","1","1","1","1","0.22",,"0.22"
"Qoraro","0.54","1","1","1","0.54","0.11",,"0.62"
"RubaFelege","0.84","1","1","1","0.84","0.27",,"0.56"
"Santa gelebeda","1","1","1","1","1","0.05",,"0.66"
"SaratYerawoch","1","1","1","1","1","0.86",,"0.78"
"Sefo","1","1","1","1","1","0.16",,"0.5"
"Segena","1","1","1","1","1","0.84",,"0.78"
"Seka","1","1","1","1","1","0.3",,"0.78"
"Selamaya","1","1","1","1","1","0.49",,"0.28"
"SelamBekalsi","0.3","0.22","0.32","0.32","0.3","0.22",,"0.47"
"Selamber","1","1","0.67","1","1","0.78",,"0.81"
"SelamgieAmbarie","1","1","1","1","1","0.81",,"0.84"
"SelamH","1","1","1","1","1","0.03",,"0.62"
"SelamW","1","1","1","1","1","0.35",,"0.47"
"Selelkula","1","1","1","1","1","0.3",,"0.66"
"SelenWuha","0.3","0.3","0.22","0.3","0.3","0.22",,"0.47"
"Seloda","1","1","1","1","1","0.49",,"0.47"
"Sendada","0.81","1","0.14","0.19","0.81","0.3",,"0.56"
"Serawudi","1","1","1","1","1","0.73",,"0.44"
"Seret","0.57","1","1","0.3","0.57","0.11",,"0.41"
"Sero","1","1","0.19","1","1","0.05",,"0.47"
"Shamo","1","1","1","1","1","0.7",,"0.44"
"ShehochTehara","1","1","1","1","1","0.59",,"0.44"
"Shekatekli","1","1","1","1","1","0.08",,"0.62"
"Shunge","1","1","1","1","1","0.54",,"0.28"
"Simret","1","1","1","1","1","0.14",,"0.44"
"SimretS","0.78","1","0.08","0.08","0.78","0.14",,"0.66"
"SimretT","1","1","1","1","1","0.22",,"0.59"
"Sinkata","0.81","1","0.32","0.24","0.81","0.22",,"0.41"
"Siye","1","1","1","1","1","0.19",,"0.59"
"Smret","1","1","1","1","1","0.27",,"0.66"
"Sorya","0.78","1","0.27","0.41","0.78","0.46",,"0.47"
"Suha","1","1","1","1","1","0.73",,"0.66"
"Tahtayhaya","0.27","1","0.05","0.08","0.27","0.05",,"0.66"
"TahtayDaeroka","1","1","1","1","1","0.11",,"0.5"
"TahtayLegomti","1","1","1","1","1","0.22",,"0.47"
"TahtayMegariaTsebri","1","1","1","1","1","0.24",,"0.47"
"Tao","0.62","0.24","0.22","0.38","0.62","0.22",,"0.66"
"TaraGedam","1","1","1","1","1","0.57",,"0.47"
"TaraSenba","0.32","1","1","1","0.32","0.73",,"0.28"
"Tekea","0.51","1","0.19","0.38","0.51","0.35",,"0.56"
"Tekleweyni","1","1","1","1","1","0.27",,"0.59"
"Tetatiro","1","1","1","1","1","0.89",,"0.66"
"Tibaga","1","1","1","1","1","0.86",,"0.47"
"Tigage","0.14","1","1","1","0.14","0.08",,"0.22"
"Tsae","1","1","1","1","1","0.27",,"0.66"
"Tsetsera","0.73","1","0.24","0.24","0.73","0.14",,"0.47"
"Tseykeme","1","1","1","1","1","0.19",,"0.59"
"Tsigea","0.46","0.41","0.22","0.27","0.46","0.03",,"0.66"
"Ulaga","0.32","0.27","0.38","0.49","0.32","0.51",,"0.5"
"Wargba","0.46","0.41","0.14","0.14","0.46","0.03",,"0.66"
"Wariba","1","1","1","1","1","0.59",,"0.53"
"Wedikeshi","1","1","1","1","1","0.46",,"0.47"
"Werabaye","0.27","0.38","0.11","0.14","0.27","0.14",,"0.66"
"Werkamba","1","1","1","1","1","0.19",,"0.97"
"Wobo","1","1","1","1","1","0.89",,"0.66"
"Wonberoch","0.32","1","1","1","0.32","0.81",,"0.28"
"Wondye","1","1","1","1","1","0.92",,"0.78"
"Worego","1","1","1","1","1","0.22",,"0.66"
"WorgajaWagi","1","1","1","1","1","0.7",,"0.44"
"WoryaMeskel","1","1","1","1","1","0.54",,"0.78"
"Woyenti","1","1","1","1","1","0.32",,"0.5"
"Woynye","1","1","1","1","1","0.32",,"0.66"
"WuhdetG","1","1","1","1","1","0.08",,"0.44"
"WuhdetK","1","1","1","1","1","0.08",,"0.66"
"WushaTires","1","1","1","1","1","0.78",,"0.47"
"Yedwuha","1","1","1","1","1","0.35",,"0.66"
"Yeju","1","1","1","1","1","0.49",,"0.66"
"Yetefet","1","1","1","1","1","0.76",,"0.81"
"YifagAkababi","1","1","1","1","1","0.76",,"0.47"
"Yitihana","1","1","1","1","1","0.73",,"0.66"
"Zata","0.73","1","0.22","0.24","0.73","0.59",,"0.56"
"Ziha","1","1","1","1","1","0.73",,"0.44"
"ZihonHuha","1","1","1","1","1","0.86",,"0.81"
"ZobarYikuanda","1","1","1","1","1","0.68",,"0.78"
"Zongi","1","1","1","1","1","0.35",,"0.47"
