"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","27","0.78","21.67383","0.41","25.6","0.49","19","0.41","26.8504438916667","0.78","0.155804140298748","0.62",,,"25.8274075549762","0.44"
"1984-1977","0","13","0.57","24.392685","0.62","3.7","0.03","0","0.08","12.5239560694444","0.57","0.140853910439204","0.27",,,"-1.6074124017454","0.06"
"1985-1978","0","14","0.65","21.67383","0.41","11.9","0.16","26","0.59","13.5608006555556","0.65","0.140917648071503","0.3",,,"45.4676915595713","0.72"
"1986-1979","0","25","0.73","47.393795","1","41.3057142857143","0.92","51","0.97","25.3755733","0.73","0.14573902938733","0.43",,,"-12.4632266917157","0.03"
"1987-1980","0","38","0.97","24.15215","0.57","15.95","0.19","26","0.59","37.7333228166667","0.97","0.150823365493155","0.51",,,"75.6808331341637","1"
"1988-1981","100","1","0.24","21.67383","0.41","17.8","0.24","17","0.3","0.9682141","0.24","0.113551426258053","0.03",,,"42.6347141322725","0.62"
"1989-1982","100","0","0.22","19.568779","0.05","32.372380952381","0.78","47","0.92","0.2849475","0.22","0.152480988614098","0.54",,,"22.0545437589727","0.38"
"1990-1983","100","0","0.19","21.67383","0.41","17.2","0.22","18","0.38","0","0.19","0.158346283647152","0.7",,,"6.11320456360004","0.16"
"1991-1984","0","32","0.84","24.932868","0.73","36.5","0.84","35","0.78","32.197205","0.84","0.154728308356354","0.59",,,"43.4716484956972","0.69"
"1992-1985","100","0","0.19","21.67383","0.41","8.4","0.05","7","0.19","0","0.19","0.140319996598407","0.24",,,"57.2660650993145","0.94"
"1993-1986","0","36","0.92","24.86881","0.7","32.2","0.76","29","0.7","35.8459818722222","0.92","0.161549914918987","0.73",,,"39.0320852098161","0.56"
"1994-1987","0","38","0.95","21.65736","0.11","26.8","0.51","40","0.86","37.7152405","0.95","0.156895931353726","0.68",,,"16.5200209182779","0.28"
