"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Betgebez","Betgebez","Betgebez","Betgebez","Betgebez","Betgebez","Betgebez","Betgebez"
"Region","Ahferom","Ahferom","Ahferom","Ahferom","Ahferom","Ahferom","Ahferom","Ahferom"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","27","0.81","0","52","0.32","0","0"
"1984-1977","0","5","0.32","6","49","0.16","5.59","0"
"1985-1978","100","1","0.19","0","75","1","100","0"
"1986-1979","0","25","0.78","0","71","0.62","0","0"
"1987-1980","0","38","0.97","91","17","0.03","90.75","0"
"1988-1981","100","4","0.27","0","75","1","100","0"
"1989-1982","100","1","0.22","4","49","0.19","104.43","0"
"1990-1983","100","0","0.16","0","74","0.68","100","0"
"1991-1984","0","10","0.46","0","60","0.54","0","0"
"1992-1985","0","19","0.59","0","55","0.43","0","0"
"1993-1986","0","30","0.86","0","75","1","0","0"
"1994-1987","0","33","0.92","0","75","1","0","0"
"1995-1988","0","7","0.38","0","72","0.65","0","0"
"1996-1989","0","36","0.95","51","32","0.11","50.75","0"
"1997-1990","0","47","1","0","75","1","0","0"
"1998-1991","0","21","0.62","0","75","1","0","0"
"1999-1992","100","2","0.24","0","75","1","100","0"
"2000-1993","0","25","0.78","0","54","0.35","0","0"
"2001-1994","0","9","0.43","0","55","0.38","0","0"
"2002-1995","0","21","0.68","1","51","0.24","1.23","0"
"2003-1996","0","16","0.57","0","58","0.51","0","0"
"2004-1997","0","10","0.49","3","50","0.22","3.09","0"
"2005-1998","0","12","0.51","0","56","0.49","0","0"
"2006-1999","0","28","0.84","54","31","0.08","54.34","1"
"2007-2000","0","6","0.35","0","75","1","0","0"
"2008-2001","100","0","0.16","0","75","1","100","0"
"2009-2002","0","9","0.41","0","70","0.59","0","1"
"2010-2003","100","0","0.16","0","56","0.46","100","0"
"2011-2004","0","25","0.78","39","37","0.14","38.55","1"
"2012-2005","0","30","0.89","0","51","0.3","0","0"
"2013-2006","0","25","0.78","0","61","0.57","0","0"
"2014-2007","100","0","0.16","0","75","1","100","1"
"2015-2008","100","0","0.16","1","51","0.27","100.53","0"
"2016-2009","0","14","0.54","0","75","1","0","1"
"2017-2010","100","0","0.16","0","55","0.41","100","0"
"2018-2011","100","5","0.3","0","75","1","100","0"
"2019-2012","0","21","0.65","63","28","0.05","62.74","0"
