"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Atakilti","0.38","0.43","0.38","0.24","0.38","0.22",,"0.16"
"AwetBikalsi","0.54","0.73","0.49","0.22","0.54","0.68",,"0.22"
"AwusaMeda","0.22","0.84","0.41","0.05","0.22","0.49",,"0.47"
"Ayba","0.46","0.54","0.32","0.14","0.46","0.08",,"0.5"
"Aynalem","0.7","0.84","0.7","0.22","0.7","0.43",,"0.16"
"Bala","0.95","0.81","0.86","0.68","0.95","0.22",,"0.31"
"Balarab","0.51","0.78","0.46","0.59","0.51","0.43",,"0.19"
"Bamba","0.59","0.65","0.46","0.16","0.59","0.51",,"0.16"
"BarkaAdiswha","0.7","0.95","0.78","0.54","0.7","0.32",,"0.16"
"Begasheka","0.35","0.46","0.35","0.24","0.35","0.19",,"0.16"
"Berlay","0.41","0.84","0.27","0.16","0.41","0.38",,"0.47"
"Betgebez","0.78","0.65","0.43","0.24","0.78","0.73",,"0.16"
"Bethans","0.62","0.41","0.24","0.05","0.62","0.24",,"0.16"
"BilbWuha","0.08","0.7","0.27","0.78","0.08","0.57",,"0.34"
"Birkutea","0.38","0.62","0.43","1","0.38","0.32",,"0.22"
"Boneya","0.22","0.7","0.54","0.49","0.22","0.43",,"0.69"
"Burkoche","0.84","0.76","0.32","0.38","0.84","0.68",,"0.19"
"Cheli","0.54","0.7","0.46","0.24","0.54","0.32",,"0.16"
"Darubekeda","0.54","0.27","0.43","0.22","0.54","0.51",,"0.31"
"Deberkerbye","0.08","0.14","0.22","0.19","0.08","0.65",,"0.16"
"DeberAbaJale","0.35","0.62","0.41","0.65","0.35","0.38",,"0.28"
"DebrAbay","0.46","0.84","0.65","0.57","0.46","0.65",,"0.47"
"DebreAliays","0.46","0.7","0.51","0.86","0.46","0.3",,"0.47"
"Debrebirhan","0.78","0.86","0.65","0.41","0.78","0.14",,"0.19"
"Debrebrhan","0.73","0.84","0.62","0.14","0.73","0.41",,"0.19"
"DebreGenet","0.43","0.78","0.32","0.68","0.43","0.43",,"0.47"
"DebreGenetA","0.57","0.41","0.27","0.14","0.57","0.65",,"0.16"
"DebreGenetK","0.46","0.49","0.32","0.16","0.46","0.27",,"0.16"
"DebreGeorgis","0.22","0.7","0.43","0.14","0.22","0.41",,"0.47"
"DebreKidusan","0.24","0.76","0.65","0.43","0.24","0.73",,"0.47"
"Debremawie","0.41","0.84","0.35","0.62","0.41","0.3",,"0.47"
"Debreselam","0.76","0.76","0.59","0.38","0.76","0.59",,"0.19"
"Debrinetseb","0.3","0.49","0.32","0.19","0.3","0.27",,"0.16"
"Dekera","0.51","0.57","0.57","0.46","0.51","0.38",,"0.25"
"DembezaAmbaLay","0.41","0.84","0.41","0.84","0.41","0.32",,"0.47"
"Derit","0.22","0.59","0.24","0.05","0.22","0.19",,"0.12"
"Derita","0.24","0.62","0.3","1","0.24","0.73",,"0.22"
"Dinkashena","0.41","0.43","0.3","0.19","0.41","0.62",,"0.34"
"Ebo","0.51","0.41","0.54","0.43","0.51","0.05",,"0.5"
"Edagaarbi","0.73","0.84","0.46","0.41","0.73","0.73",,"0.16"
"EmbaAhfrom","0.89","0.81","0.41","0.24","0.89","0.46",,"0.19"
"EmbachekoGunaguna","0.43","0.59","0.41","0.65","0.43","0.3",,"0.28"
"EndaBagerima","0.73","0.49","0.32","0.05","0.73","0.78",,"0.16"
"Endabano","0.46","0.57","0.24","0.14","0.46","0.65",,"0.12"
"Endachiwa","0.57","0.46","0.3","0.08","0.57","0.73",,"0.19"
"EndaFelasi","0.49","0.46","0.38","0.05","0.49","0.86",,"0.12"
"Endagahamus","0.57","0.54","0.38","0.22","0.57","0.68",,"0.19"
"Endamariam","0.81","0.78","0.38","0.14","0.81","0.7",,"0.16"
"Erba","0.62","0.78","0.84","0.57","0.62","0.27",,"0.34"
"Esiret","0.54","0.65","0.43","0.19","0.54","0.43",,"0.16"
"Estifanos","0.38","0.59","0.59","1","0.38","0.38",,"0.22"
"Fala","0.65","0.41","0.76","0.49","0.65","0.27",,"0.53"
"Felegehiwot","0.43","0.76","0.19","0.22","0.43","0.22",,"0.47"
"FelegeWayane","0.97","0.92","0.95","0.76","0.97","0.43",,"0.16"
"FikreAlem","0.22","0.62","0.62","0.11","0.22","0.49",,"0.28"
"Filatako","0.22","0.59","0.19","0.05","0.22","0.08",,"0.12"
"Gebsit","0.49","0.84","0.54","0.54","0.49","0.51",,"0.69"
"Gedayasu","0.49","0.84","0.57","0.49","0.49","0.59",,"0.47"
"GelaMatebiya","0.19","0.76","0.57","0.68","0.19","0.27",,"0.28"
"Gendebta","0.73","0.54","0.38","0.05","0.73","0.78",,"0.19"
"Geneti","0.51","0.73","0.59","0.51","0.51","0.08",,"0.5"
"Genfel","0.97","0.89","0.81","0.32","0.97","0.68",,"0.16"
"Gera","0.46","0.68","0.62","0.62","0.46","0.57",,"0.22"
"Gerjale","0.62","0.76","0.81","0.59","0.62","0.08",,"0.59"
"GetskiMilesiley","0.35","0.62","0.32","0.16","0.35","0.73",,"0.22"
"Gijet","0.57","0.73","0.43","0.24","0.57","0.38",,"0.22"
"Ginaza","0.27","0.62","0.38","1","0.27","0.3",,"0.19"
"Golgolemalee","0.97","0.92","0.76","0.68","0.97","0.32",,"0.16"
"Goshedur","0.43","0.76","0.16","0.16","0.43","0.27",,"0.47"
"Goza","0.08","0.62","0.24","0.65","0.08","0.3",,"0.34"
"Grwre","0.43","0.59","0.43","0.3","0.43","0.46",,"0.22"
"GuemseAgamet","1","0.89","0.68","0.51","1","0.27",,"0.25"
"Guroro","0.3","0.43","0.46","0.51","0.3","0.35",,"0.16"
"Guya","0.22","0.43","0.35","0.22","0.22","0.24",,"0.16"
"Habees","0.7","0.92","0.73","0.57","0.7","0.46",,"0.16"
"Hadashtekli","0.46","0.62","0.32","0.08","0.46","0.78",,"0.22"
"HadeAlga","0.57","0.78","0.68","0.59","0.57","0.24",,"0.34"
"HadnetK","0.7","0.92","0.7","0.14","0.7","0.19",,"0.22"
"HadnetS","0.78","0.92","0.59","0.46","0.78","0.38",,"0.25"
"HadushAdi","0.81","0.92","0.7","0.59","0.81","0.27",,"0.25"
"HadushHiwet","0.81","0.84","0.57","0.57","0.81","0.3",,"0.25"
"HagereGenet","0.24","0.78","0.78","0.65","0.24","0.7",,"0.47"
"HagereSelamE","0.46","0.84","0.59","0.73","0.46","0.73",,"0.47"
"HagereSelamW","0.68","0.7","0.54","0.03","0.68","0.59",,"0.25"
"Hangoda","0.78","0.92","0.59","0.46","0.78","0.38",,"0.25"
"Hareko","0.43","0.27","0.38","0.03","0.43","0.22",,"0.22"
"Hawelti","0.51","0.65","0.57","0.59","0.51","0.08",,"0.5"
"Hayelom","0.7","0.84","0.65","0.19","0.7","0.46",,"0.19"
"Hintsa","0.62","0.62","0.43","0.24","0.62","0.32",,"0.16"
"HintsaWaza","0.62","0.62","0.59","0.49","0.62","0.32",,"0.16"
"HizbaTeklehymanot","0.59","0.3","0.43","0.35","0.59","0.11",,"0.5"
"ImbaRufael","0.46","0.68","0.46","0.43","0.46","0.43",,"0.22"
"Jijqe","0.35","0.51","0.22","0.05","0.35","0.43",,"0.16"
"JimanDeregeha","0.59","0.59","0.62","1","0.59","0.24",,"0.28"
"Jira","0.24","1","0.49","1","0.24","0.51",,"0.19"
"kabe","0.24","0.62","0.35","1","0.24","0.3",,"0.19"
"Karima","0.35","0.78","0.43","0.38","0.35","0.57",,"0.47"
"Keregna","0.16","0.59","0.32","1","0.16","0.19",,"0.19"
"Kihen","0.76","0.84","0.73","0.05","0.76","0.7",,"0.22"
"Kita","0.54","0.78","0.7","0.41","0.54","0.22",,"0.22"
"Korme","0.62","0.78","0.81","0.54","0.62","0.43",,"0.59"
"Ksadacki","0.22","0.24","0.3","0.19","0.22","0.38",,"0.19"
"Kudo","0.89","0.78","0.46","0.32","0.89","0.73",,"0.19"
"Kuluferha","0.19","0.32","0.22","0.43","0.19","0.73",,"0.19"
"KuluGizeLemlem","0.95","0.84","0.73","0.51","0.95","0.27",,"0.31"
"LaelayDayu","0.62","0.76","0.73","0.51","0.62","0.22",,"0.31"
"Laelayhahaile","0.89","0.78","0.43","0.16","0.89","0.57",,"0.19"
"LaelayMegariaTsemri","0.7","0.51","0.51","0.14","0.7","0.73",,"0.16"
"Lalaylogomti","0.57","0.51","0.22","0.08","0.57","0.81",,"0.19"
"Ledy","0.38","0.84","0.43","0.41","0.38","0.51",,"0.69"
"Lemlem","0.43","0.65","0.38","0.22","0.43","0.3",,"0.25"
"LemlemArena","0.46","0.35","0.38","0.03","0.46","0.46",,"0.22"
"Libo ","0.19","0.62","0.3","0.65","0.19","0.59",,"0.22"
"Limaat","0.95","0.81","0.89","0.65","0.95","0.81",,"0.31"
"Limat","0.46","0.54","0.3","0.08","0.46","0.38",,"0.16"
"Lul","0.46","0.7","0.51","0.76","0.46","0.7",,"0.47"
"LusinaAbegeldi","0.27","0.73","0.57","0.7","0.27","0.35",,"0.28"
"Maekelawi","0.57","0.54","0.38","0.22","0.57","0.68",,"0.19"
"MaekelSegli","0.41","0.41","0.41","0.11","0.41","0.81",,"0.12"
"MahbereWeyni","0.7","0.92","0.73","0.14","0.7","0.41",,"0.22"
"MariamShewito","0.73","0.46","0.43","0.05","0.73","0.59",,"0.16"
"Martadios","0.19","0.59","0.3","0.54","0.19","0.19",,"0.22"
"MayChekemte","0.76","0.81","0.43","0.3","0.76","0.62",,"0.19"
"MayNebri","0.89","0.84","0.62","0.41","0.89","0.73",,"0.16"
"Maysuru","0.81","0.78","0.35","0.19","0.81","0.76",,"0.16"
"MayTeklia","0.62","0.62","0.43","0.27","0.62","0.19",,"0.16"
"Mearey","0.43","0.59","0.43","0.46","0.43","0.35",,"0.31"
"Mechare","0.54","0.78","0.65","0.62","0.54","0.14",,"0.47"
"Mechena","0.35","0.59","0.57","1","0.35","0.43",,"0.28"
"MehalGoncha","0.32","0.7","0.22","0.14","0.32","0.24",,"0.12"
"Mekan ","0.65","0.78","0.54","0.3","0.65","0.41",,"0.59"
"MekaneGenet","0.24","0.78","0.32","0.16","0.24","0.3",,"0.31"
"Melabesh","0.49","0.7","0.49","0.59","0.49","0.35",,"0.47"
"MendereMariam","0.08","0.7","0.16","1","0.08","0.3",,"0.25"
"Menegobena","0.73","0.78","0.35","0.46","0.73","0.22",,"0.69"
"Menji","0.38","0.43","0.38","0.24","0.38","0.24",,"0.16"
"Mergech","0.65","0.78","0.43","0.43","0.65","0.46",,"0.69"
"Mesanu","0.73","0.97","0.86","0.19","0.73","0.7",,"0.22"
"Mesehle","0.16","0.22","0.14","0.24","0.16","0.68",,"0.19"
"Meswaeti ","0.65","0.76","0.68","0.54","0.65","0.27",,"0.59"
"Metkel","0.68","0.73","0.38","0.16","0.68","0.24",,"0.25"
"MetkelLemat","0.68","0.68","0.57","0.43","0.68","0.49",,"0.25"
"Mezbr","0.62","0.62","0.32","0.16","0.62","0.84",,"0.16"
"MichelDebre","0.08","0.62","0.35","1","0.08","0.51",,"0.25"
"Miraf","0.57","0.84","0.43","0.54","0.57","0.46",,"0.69"
"Misema","0.3","0.38","0.41","0.32","0.3","0.86",,"0.28"
"Mitad","0.3","0.59","0.22","0.59","0.3","0.59",,"0.19"
"MitinaYimach","0.22","0.84","0.35","0.11","0.22","0.41",,"0.31"
"Mozen","0.73","0.78","0.43","0.54","0.73","0.27",,"0.69"
"Mozutey","0.81","0.92","0.65","0.41","0.81","0.32",,"0.16"
"Mtsaiwerki","0.22","0.49","0.41","0.51","0.22","0.14",,"0.16"
"Nagash","0.97","0.89","0.78","0.38","0.97","0.65",,"0.16"
"Nebarhadinet","0.43","0.62","0.57","0.62","0.43","0.46",,"0.25"
"Nefasit","0.19","0.32","0.19","0.32","0.19","0.78",,"0.19"
"Negedebrhan","0.24","0.54","0.43","0.3","0.24","0.59",,"0.22"
"Niquara","0.35","0.73","0.54","0.68","0.35","0.38",,"0.22"
"Qoraro","0.7","0.65","0.51","0.3","0.7","0.65",,"0.19"
"RubaFelege","0.97","0.92","0.86","0.68","0.97","0.49",,"0.16"
"Santa gelebeda","0.62","0.62","0.51","0.14","0.62","0.27",,"0.16"
"SaratYerawoch","0.11","0.78","0.38","0.05","0.11","0.38",,"0.31"
"Sefo","0.89","0.84","0.43","0.24","0.89","0.22",,"0.19"
"Segena","0.11","0.76","0.27","0.03","0.11","0.38",,"0.31"
"Seka","0.22","0.24","0.19","0.08","0.22","0.57",,"0.19"
"Selamaya","0.43","0.7","0.76","1","0.43","0.62",,"0.28"
"SelamBekalsi","0.95","0.84","0.89","0.65","0.95","0.65",,"0.31"
"Selamber","0.46","0.7",,"0.76","0.46","0.43",,"0.47"
"SelamgieAmbarie","0.32","0.7","0.32","0.05","0.32","0.3",,"0.12"
"SelamH","0.76","0.86","0.7","0.41","0.76","0.32",,"0.19"
"SelamW","0.51","0.43","0.3","0.19","0.51","0.49",,"0.16"
"Selelkula","0.57","0.84","0.46","0.43","0.57","0.43",,"0.69"
"SelenWuha","0.95","0.81","0.84","0.59","0.95","0.78",,"0.31"
"Seloda","0.62","0.49","0.38","0.27","0.62","0.49",,"0.16"
"Sendada","1","0.86","0.7","0.46","1","0.08",,"0.16"
"Serawudi","0.35","0.62","0.57","1","0.35","0.35",,"0.22"
"Seret","0.35","0.27","0.46","0.03","0.35","0.14",,"0.22"
"Sero","0.81","0.7","0.7","0.41","0.81","0.54",,"0.16"
"Shamo","0.38","0.59","0.57","1","0.38","0.54",,"0.22"
"ShehochTehara","0.35","0.62","0.38","1","0.35","0.35",,"0.22"
"Shekatekli","0.46","0.62","0.38","0.22","0.46","0.51",,"0.22"
"Shunge","0.43","0.73","0.73","1","0.43","0.46",,"0.28"
"Simret","0.86","0.76","0.65","0.38","0.86","0.32",,"0.19"
"SimretS","0.65","0.78","0.68","0.62","0.65","0.41",,"0.59"
"SimretT","0.32","0.27","0.3","0.24","0.32","0.76",,"0.22"
"Sinkata","1","0.89","0.68","0.51","1","0.27",,"0.25"
"Siye","0.24","0.35","0.27","0.19","0.24","0.22",,"0.22"
"Smret","0.35","0.54","0.49","0.51","0.35","0.27",,"0.16"
"Sorya","0.62","0.43","0.68","0.32","0.62","0.54",,"0.53"
"Suha","0.65","0.76","0.41","0.38","0.65","0.62",,"0.69"
"Tahtayhaya","0.65","0.81","0.68","0.54","0.65","0.32",,"0.59"
"TahtayDaeroka","0.78","0.62","0.38","0.16","0.78","0.51",,"0.19"
"TahtayLegomti","0.57","0.41","0.27","0.24","0.57","0.78",,"0.16"
"TahtayMegariaTsebri","0.7","0.62","0.51","0.14","0.7","0.89",,"0.16"
"Tao","0.68","0.76","0.81","0.59","0.68","0.11",,"0.59"
"TaraGedam","0.3","0.62","0.41","1","0.3","0.57",,"0.19"
"TaraSenba","0.19","0.59","0.24","0.43","0.19","0.27",,"0.28"
"Tekea","0.46","0.49","0.49","0.35","0.46","0.19",,"0.22"
"Tekleweyni","0.24","0.43","0.3","0.24","0.24","0.65",,"0.22"
"Tetatiro","0.43","0.84","0.43","0.35","0.43","0.19",,"0.66"
"Tibaga","0.27","0.59","0.43","1","0.27","0.14",,"0.19"
"Tigage","0.59","0.76","0.38","0.27","0.59","0.46",,"0.19"
"Tsae","0.59","0.65","0.43","0.14","0.59","0.51",,"0.16"
"Tsetsera","0.65","0.38","0.7","0.41","0.65","0.43",,"0.53"
"Tseykeme","0.35","0.57","0.22","0.11","0.35","0.27",,"0.22"
"Tsigea","0.51","0.73","0.59","0.51","0.51","0.08",,"0.5"
"Ulaga","0.59","0.84","0.86","0.62","0.59","0.14",,"0.34"
"Wargba","0.51","0.73","0.68","0.57","0.51","0.16",,"0.5"
"Wariba","0.43","0.59","0.32","0.32","0.43","0.35",,"0.16"
"Wedikeshi","0.62","0.49","0.43","0.27","0.62","0.22",,"0.16"
"Werabaye","0.65","0.81","0.76","0.54","0.65","0.11",,"0.59"
"Werkamba","0.46","0.57","0.24","0.14","0.46","0.65",,"0.12"
"Wobo","0.43","0.84","0.49","0.38","0.43","0.3",,"0.66"
"Wonberoch","0.19","0.62","0.38","0.7","0.19","0.32",,"0.28"
"Wondye","0.11","0.76","0.38","0.14","0.11","0.32",,"0.31"
"Worego","0.57","0.84","0.51","0.49","0.57","0.59",,"0.69"
"WorgajaWagi","0.08","0.62","0.27","0.43","0.08","0.38",,"0.31"
"WoryaMeskel","0.51","0.7","0.59","0.7","0.51","0.81",,"0.47"
"Woyenti","0.73","0.54","0.46","0.08","0.73","0.76",,"0.19"
"Woynye","0.57","0.7","0.54","0.49","0.57","0.49",,"0.69"
"WuhdetG","0.86","0.7","0.62","0.41","0.86","0.41",,"0.19"
"WuhdetK","0.59","0.65","0.43","0.05","0.59","0.32",,"0.16"
"WushaTires","0.27","0.62","0.32","1","0.27","0.19",,"0.19"
"Yedwuha","0.35","0.78","0.7","0.51","0.35","0.43",,"0.69"
"Yeju","0.62","0.78","0.54","0.35","0.62","0.51",,"0.66"
"Yetefet","0.24","0.78","0.32","0.16","0.24","0.14",,"0.47"
"YifagAkababi","0.27","0.59","0.41","1","0.27","0.14",,"0.19"
"Yitihana","0.38","0.7","0.54","0.57","0.38","0.22",,"0.69"
"Zata","0.62","0.46","0.57","0.3","0.62","0.19",,"0.31"
"Ziha","0.35","0.59","0.41","0.59","0.35","0.41",,"0.22"
"ZihonHuha","0.41","0.7","0.38","0.7","0.41","0.35",,"0.47"
"ZobarYikuanda","0.51","0.7","0.62","0.78","0.51","0.81",,"0.47"
"Zongi","0.51","0.43","0.3","0.19","0.51","0.49",,"0.16"
