"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","42","54","0.14","75","1","75","1","70","0.32","54.3367840882353","0.14","0.314866963150292","0.86",,,"-19.0380341948427","0.03"
"1984-1977","29","60","0.16","75","1","75","1","75","1","60.163999","0.16","0.25982065416857","0.43",,,"86.6410731168748","0.88"
"1985-1978","5","71","0.22","75","1","75","1","75","1","70.991115","0.22","0.32150563687128","0.95",,,"86.1186678750542","0.84"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.239068659473535","0.16",,,"68.6002034755611","0.69"
"1987-1980","43","54","0.11","75","1","75","1","62","0.22","54.1980806857143","0.11","0.245905998155088","0.24",,,"52.1445364686238","0.44"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.300612867702768","0.76",,,"62.8983533496424","0.56"
"1989-1982","0","75","1","75","1","75","1","75","1","75","1","0.302980270432275","0.78",,,"43.4497955132037","0.31"
"1990-1983","0","75","1","75","1","75","1","75","1","75","1","0.3600462799715","1",,,"62.1949671006704","0.53"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.29817094636754","0.73",,,"4.29988201139965","0.06"
"1992-1985","84","36","0.03","75","1","75","1","63","0.24","36.06893","0.03","0.308807758835077","0.81",,,"21.6904758402455","0.16"
"1993-1986","52","50","0.08","75","1","75","1","75","1","50","0.08","0.256484766171475","0.32",,,"49.9109548230832","0.38"
"1994-1987","0","75","1","75","1","75","1","67","0.3","75","1","0.314362063671594","0.84",,,"110.838698162292","1"
"1995-1988","0","75","1","75","1","72.8","0.03","75","1","75","1","0.228911958270811","0.08",,,"71.8579270112265","0.72"
"1996-1989","0","75","1","75","1","75","1","60","0.19","75","1","0.18636491368608","0.03",,,"53.6488961232969","0.47"
"1997-1990","0","75","1","75","1","75","1","67","0.3","75","1","0.234135189053954","0.14",,,"25.1541658347181","0.19"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.25891842476874","0.35",,,"50.6324587948528","0.41"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.288328845063619","0.68",,,"47.8772567907897","0.34"
"2000-1993","0","75","1","75","1","75","1","52","0.11","75","1","0.3343906","0.97",,,"33.2","0.25"
"2001-1994","0","75","1","75","1","75","1","75","1","75","1","0.2594457","0.41",,,"17","0.12"
"2002-1995","1","73","0.24","75","1","75","1","75","1","72.546981","0.24","0.2322956","0.11",,,"8.8","0.09"
"2003-1996","0","75","1","75","1","75","1","75","1","75","1","0.3175258","0.89",,,"32.6","0.22"
"2004-1997","52","50","0.08","75","1","75","1","52","0.11","50","0.08","0.2837156","0.65",,,"38.7","0.28"
"2005-1998","0","75","1","75","1","75","1","75","1","75","1","0.3211651","0.92",,,"87.7","0.91"
"2006-1999","0","75","1","75","1","75","1","55","0.16","75","1","0.2625519","0.49",,,"60.2","0.5"
"2007-2000","0","75","1","75","1","75","1","54","0.14","75","1","0.2409587","0.19","24.60081","0.27","91","0.94"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.2504646","0.27","24.375","0.18","93.2","0.97"
"2009-2002","0","75","1","75","1","75","1","75","1","75","1","0.2925813","0.7","27.33065","0.36","68.5","0.66"
"2010-2003","0","75","1","75","1","75","1","75","1","75","1","0.2707084","0.54","31.40725","0.55","83.5","0.81"
"2011-2004","12","68","0.19","75","1","75","1","75","1","67.931022","0.19","0.2447777","0.22","27.46773","0.45","77.8","0.78"
"2012-2005","0","75","1","75","1","75","1","75","1","75","1","0.2269936","0.05","24.22984","0.09","65.7","0.59"
"2013-2006","0","75","1","75","1","75","1","75","1","75","1","0.2748319","0.59","35.16129","0.82","66.4","0.62"
"2014-2007","0","75","1","75","1","75","1","51","0.05","75","1","0.2751073","0.62","34.1371","0.73","73","0.75"
"2015-2008","0","75","1","75","1","75","1","50","0.03","75","1","0.2615511","0.46","32.72177","0.64",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.2561635","0.3","35.87096","0.91",,
"2017-2010","0","75","1","75","1","75","1","75","1","75","1","0.2693471","0.51","36.69759","1",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.2712187","0.57",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.259154","0.38",,,,
