"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","73","0.24","75","1","75","1","75","1","73.1278732352941","0.24","0.303649036050334","0.81",,,"-1.9001086050714","0.03"
"1984-1977","1","73","0.19","75","1","75","1","75","1","72.825066","0.19","0.264863684108464","0.46",,,"10.9766034886","0.19"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.285234638480351","0.65",,,"29.0991346494633","0.44"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.285322751991156","0.68",,,"50.4511266354132","0.72"
"1987-1980","54","59","0.05","75","1","75","1","75","1","58.5447958771429","0.05","0.257798649978924","0.32",,,"18.4045206211469","0.25"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.308034038655345","0.84",,,"27.7338358812246","0.41"
"1989-1982","0","75","1","75","1","75","1","75","1","75","1","0.310015793034928","0.86",,,"40.5666294231982","0.59"
"1990-1983","0","75","1","75","1","75","1","75","1","75","1","0.322768068667992","0.95",,,"-1.07480433211763","0.06"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.310267417761889","0.89",,,"8.15398783119371","0.16"
"1992-1985","35","63","0.14","75","1","75","1","75","1","63.454424","0.14","0.300138537611881","0.78",,,"36.8533855607767","0.5"
"1993-1986","0","74","0.27","75","1","75","1","75","1","74.100821","0.27","0.251526325402325","0.27",,,"52.5284491160833","0.75"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.315117951465376","0.92",,,"61.7793613636101","0.94"
"1995-1988","40","62","0.08","75","1","75","1","75","1","62.1796007791036","0.08","0.28729818747355","0.7",,,"53.8683401623877","0.81"
"1996-1989","0","75","1","75","1","75","1","75","1","75","1","0.222347647464973","0.05",,,"39.8700075787748","0.56"
"1997-1990","40","62","0.11","75","1","75","1","75","1","62.19778","0.11","0.210268529410252","0.03",,,"27.0508648803719","0.38"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.298288933995736","0.76",,,"55.9424107405318","0.84"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.282472812342205","0.62",,,"84.7045594683095","1"
"2000-1993","0","75","1","75","1","75","1","75","1","75","1","0.324235","0.97",,,"22.8","0.28"
"2001-1994","0","75","1","75","1","75","1","75","1","75","1","0.267687","0.49",,,"16.6","0.22"
"2002-1995","0","75","1","75","1","75","1","75","1","75","1","0.2613534","0.35",,,"3.5","0.09"
"2003-1996","0","75","1","75","1","75","1","75","1","75","1","0.3283614","1",,,"36.1","0.47"
"2004-1997","56","58","0.03","75","1","75","1","75","1","57.947034","0.03","0.2724549","0.54",,,"7.4","0.12"
"2005-1998","0","75","1","75","1","75","1","75","1","75","1","0.2643624","0.43",,,"27","0.34"
"2006-1999","0","75","1","75","1","75","1","75","1","75","1","0.2636033","0.38",,,"61.7","0.91"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2695689","0.51","15.3871","0.18","84.3","0.97"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.2358554","0.14","16.80645","0.27","61.7","0.91"
"2009-2002","0","75","1","75","1","75","1","75","1","75","1","0.2790046","0.57","12.80645","0.09","26.1","0.31"
"2010-2003","17","68","0.16","75","1","75","1","75","1","68.403212","0.16","0.2276325","0.08","18.06452","0.45","53.1","0.78"
"2011-2004","0","75","1","75","1","75","1","75","1","75","1","0.2439677","0.22","18.43549","0.55","48.8","0.69"
"2012-2005","0","75","1","75","1","75","1","75","1","75","1","0.2535362","0.3","17.77419","0.36","37","0.53"
"2013-2006","0","75","1","75","1","75","1","75","1","75","1","0.2642922","0.41","25.32259","0.91","48.3","0.66"
"2014-2007","0","73","0.22","75","1","75","1","75","1","72.871118","0.22","0.2891811","0.73","34.40321","1","42.4","0.62"
"2015-2008","0","75","1","75","1","75","1","75","1","75","1","0.2372002","0.16","18.93549","0.64",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.2329898","0.11","20.93548","0.73",,
"2017-2010","0","75","1","75","1","75","1","75","1","75","1","0.2398974","0.19","20.96774","0.82",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.2488395","0.24",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.2817886","0.59",,,,
