"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Debrinetseb","0.68","0.46","0.38","0.46","0.68","0.19",,"0.75"
"Dekera","0.65","0.76","0.65","0.68","0.65","0.11",,"0.78"
"DembezaAmbaLay","0.27","0.46","0.7","0.46","0.27","0.81",,"0.84"
"Derit","0.19","0.41","0.38","0.24","0.19","0.76",,"0.84"
"Derita","0.19","0.16","0.35","0.41","0.19","0.08",,"0.69"
"Dinkashena","0.62","0.27","0.59","0.59","0.62","0.73",,"0.97"
"Ebo","0.84","0.41","0.24","0.76","0.84","0.27",,"0.88"
"Edagaarbi","0.68","0.57","0.7","0.41","0.68","0.43",,"0.75"
"EmbaAhfrom","0.65","0.57","0.65","0.41","0.65","0.24",,"0.75"
"EmbachekoGunaguna","0.22","0.41","0.22","0.14","0.22","0.19",,"0.59"
"EndaBagerima","0.78","0.3","0.7","0.27","0.78","0.11",,"0.66"
"Endabano","0.27","0.35","0.65","0.57","0.27","0.38",,"0.59"
"Endachiwa","0.62","0.49","0.68","0.57","0.62","0.22",,"0.75"
"EndaFelasi","0.24","0.54","0.68","0.3","0.24","0.59",,"0.59"
"Endagahamus","0.65","0.51","0.7","0.35","0.65","0.76",,"0.75"
"Endamariam","0.65","0.43","0.84","0.38","0.65","0.24",,"0.69"
"Erba","0.46","0.65","0.22","0.54","0.46","0.62",,"1"
"Esiret","0.65","0.76","0.65","0.59","0.65","0.41",,"0.75"
"Estifanos","0.24","0.16","0.11","0.32","0.24","0.14",,"0.69"
"Fala","0.49","0.41","0.41","0.46","0.49","0.86",,"1"
"Felegehiwot","0.54","0.38","0.76","0.41","0.54","0.27",,"0.84"
"FelegeWayane","0.68","0.59","0.51","0.76","0.68","0.32",,"0.72"
"FikreAlem","0.54","0.27","0.22","0.19","0.54","0.3",,"0.81"
"Filatako","0.19","0.41","0.35","0.27","0.19","0.68",,"0.84"
"Gebsit","0.46","0.46","0.49","0.22","0.46","0.49",,"0.62"
"Gedayasu","0.46","0.46","0.49","0.22","0.46","0.62",,"0.59"
"GelaMatebiya","0.46","0.35","0.35","0.27","0.46","0.54",,"0.59"
"Gendebta","0.78","0.41","0.73","0.27","0.78","0.27",,"0.75"
"Geneti","0.84","0.49","0.27","0.7","0.84","0.27",,"0.88"
"Genfel","0.68","0.43","0.3","0.51","0.68","0.22",,"0.72"
"Gera","0.68","0.81","0.49","0.46","0.68","0.49",,"0.72"
"Gerjale","0.51","0.59","0.19","0.49","0.51","0.41",,"0.88"
"GetskiMilesiley","0.32","0.46","0.68","0.59","0.32","0.16",,"0.78"
"Gijet","0.65","0.51","0.7","0.41","0.65","0.16",,"0.78"
"Ginaza","0.51","0.16","0.32","0.24","0.51","0.27",,"0.62"
"Golgolemalee","0.68","0.59","0.27","0.59","0.68","0.43",,"0.72"
"Goshedur","0.54","0.38","0.73","0.43","0.54","0.14",,"0.84"
"Goza","0.27","0.24","0.19","0.41","0.27","0.19",,"0.72"
"Grwre","0.62","0.73","0.51","0.49","0.62","0.65",,"0.72"
"GuemseAgamet","0.78","0.57","0.65","0.51","0.78","0.46",,"0.78"
"Guroro","0.68","0.49","0.38","0.49","0.68","0.08",,"0.75"
"Guya","0.68","0.49","0.38","0.41","0.68","0.35",,"0.75"
"Habees","0.68","0.57","0.3","0.57","0.68","0.43",,"0.72"
"Hadashtekli","0.49","0.76","0.46","0.49","0.49","0.16",,"0.78"
"HadeAlga","0.95","0.51","0.24","0.59","0.95","0.41",,"1"
"HadnetK","0.62","0.41","0.35","0.62","0.62","0.14",,"0.75"
"HadnetS","0.76","0.54","0.84","0.46","0.76","0.76",,"0.78"
"HadushAdi","0.78","0.57","0.59","0.59","0.78","0.86",,"0.78"
"HadushHiwet","0.84","0.65","0.73","0.57","0.84","0.46",,"0.78"
"HagereGenet","0.54","0.38","0.81","0.41","0.54","0.76",,"0.84"
"HagereSelamE","0.38","0.46","0.68","0.38","0.38","0.68",,"0.84"
"HagereSelamW","0.46","0.3","0.76","0.46","0.46","0.7",,"0.72"
"Hangoda","0.76","0.54","0.84","0.46","0.76","0.76",,"0.78"
"Hareko","0.86","0.27","0.76","0.73","0.86","0.41",,"0.84"
"Hawelti","0.84","0.68","0.3","0.59","0.84","0.24",,"0.88"
"Hayelom","0.59","0.38","0.35","0.51","0.59","0.59",,"0.66"
"Hintsa","0.78","0.73","0.62","0.57","0.78","0.43",,"0.75"
"HintsaWaza","0.78","0.73","0.65","0.62","0.78","0.35",,"0.75"
"HizbaTeklehymanot","0.89","0.3","0.22","0.7","0.89","0.78",,"0.88"
"ImbaRufael","0.68","0.81","0.49","0.51","0.68","0.54",,"0.72"
"Jijqe","0.49","0.65","0.41","0.38","0.49","0.32",,"0.75"
"JimanDeregeha","0.54","0.22","0.35","0.43","0.54","0.3",,"0.59"
"Jira","0.59","1","0.38","0.43","0.59","0.16",,"0.72"
"kabe","0.51","0.19","1","0.43","0.51","0.46",,"0.62"
"Karima","0.54","0.38","0.49","0.22","0.54","0.51",,"0.59"
"Keregna","0.43","0.16","1","0.24","0.43","0.76",,"0.62"
"Kihen","0.54","0.41","0.35","0.68","0.54","0.05",,"0.75"
"Kita","0.24","0.51","0.27","0.32","0.24","0.43",,"0.69"
"Korme","0.51","0.57","0.19","0.49","0.51","0.49",,"0.88"
"Ksadacki","0.57","0.54","0.38","0.49","0.57","0.19",,"0.56"
"Kudo","0.65","0.38","0.7","0.27","0.65","0.3",,"0.75"
"Kuluferha","0.16","0.38","0.24","0.57","0.16","0.08",,"0.72"
"KuluGizeLemlem","0.49","0.68","0.16","0.49","0.49","0.32",,"0.72"
"LaelayDayu","0.51","0.68","0.16","0.49","0.51","0.27",,"0.72"
"Laelayhahaile","0.65","0.38","0.89","0.57","0.65","0.51",,"0.75"
"LaelayMegariaTsemri","0.57","0.46","0.86","0.41","0.57","0.35",,"0.69"
"Lalaylogomti","0.62","0.49","0.73","0.27","0.62","0.16",,"0.75"
"Ledy","0.19","0.46","0.81","0.57","0.19","0.27",,"0.62"
"Lemlem","0.59","0.76","0.57","0.62","0.59","0.59",,"0.78"
"LemlemArena","0.84","0.43","0.76","0.76","0.84","0.35",,"0.84"
"Libo ","0.22","0.16","0.35","0.59","0.22","0.14",,"0.69"
"Limaat","0.49","0.65","0.14","0.57","0.49","0.65",,"0.72"
"Limat","0.27","0.73","0.41","0.49","0.27","0.3",,"0.75"
"Lul","0.62","0.51","0.7","0.35","0.62","0.78",,"0.59"
"LusinaAbegeldi","0.35","0.27","0.35","0.3","0.35","0.38",,"0.59"
"Maekelawi","0.65","0.51","0.7","0.35","0.65","0.76",,"0.75"
"MaekelSegli","0.16","0.65","0.59","0.24","0.16","0.32",,"0.59"
"MahbereWeyni","0.62","0.41","0.35","0.59","0.62","0.08",,"0.75"
"MariamShewito","0.78","0.49","0.73","0.19","0.78","0.05",,"0.66"
"Martadios","0.22","0.16","0.24","0.38","0.22","0.11",,"0.69"
"MayChekemte","0.84","0.43","0.78","0.41","0.84","0.81",,"0.75"
"MayNebri","0.54","0.41","0.73","0.35","0.54","0.3",,"0.75"
"Maysuru","0.65","0.43","0.62","0.32","0.65","0.27",,"0.69"
"MayTeklia","0.78","0.73","0.65","0.62","0.78","0.24",,"0.75"
"Mearey","0.59","0.73","0.62","0.62","0.59","0.22",,"0.59"
"Mechare","0.89","0.46","0.22","0.62","0.89","0.24",,"0.75"
"Mechena","0.32","0.16","0.35","0.46","0.32","0.19",,"0.59"
"MehalGoncha","0.24","0.38","0.24","0.27","0.24","0.43",,"0.84"
"Mekan ","0.89","0.35","0.11","0.62","0.89","0.59",,"0.88"
"MekaneGenet","0.59","0.38","0.43","0.19","0.59","0.05",,"0.94"
"Melabesh","0.51","0.46","0.78","0.41","0.51","0.73",,"0.84"
"MendereMariam","0.24","0.24","0.3","0.35","0.24","0.11",,"0.59"
"Menegobena","0.43","0.38","0.51","0.35","0.43","0.19",,"0.62"
"Menji","0.59","0.49","0.49","0.51","0.59","0.11",,"0.75"
"Mergech","0.49","0.38","0.68","0.41","0.49","0.24",,"0.62"
"Mesanu","0.62","0.51","0.54","0.76","0.62","0.22",,"0.75"
"Mesehle","0.24","0.32","0.27","0.57","0.24","0.27",,"0.72"
"Meswaeti ","0.89","0.41","0.24","0.68","0.89","0.7",,"0.88"
"Metkel","0.84","0.62","0.7","0.54","0.84","0.51",,"0.72"
"MetkelLemat","0.81","0.78","0.62","0.57","0.81","0.11",,"0.78"
"Mezbr","0.51","0.59","0.57","0.24","0.51","0.16",,"0.69"
"MichelDebre","0.24","0.24","0.3","0.41","0.24","0.08",,"0.59"
"Miraf","0.32","0.46","0.7","0.38","0.32","0.22",,"0.62"
"Misema","0.62","0.41","1","0.35","0.62","0.35",,"0.47"
"Mitad","0.41","0.16","0.32","0.27","0.41","0.05",,"0.62"
"MitinaYimach","0.32","0.46","0.41","0.38","0.32","0.19",,"0.94"
"Mozen","0.43","0.38","0.68","0.46","0.43","0.22",,"0.62"
"Mozutey","0.7","0.51","0.84","0.51","0.7","0.51",,"0.75"
"Mtsaiwerki","0.68","0.43","0.32","0.38","0.68","0.27",,"0.75"
"Nagash","0.68","0.54","0.76","0.49","0.68","0.35",,"0.72"
"Nebarhadinet","0.59","0.7","0.68","0.7","0.59","0.08",,"0.78"
"Nefasit","0.16","0.24","0.24","0.62","0.16","0.43",,"0.72"
"Negedebrhan","0.73","0.78","0.51","0.49","0.73","0.84",,"0.72"
"Niquara","0.32","0.38","0.41","0.3","0.32","0.49",,"0.69"
"Qoraro","0.46","0.27","0.84","0.46","0.46","0.16",,"0.66"
"RubaFelege","0.68","0.59","0.59","0.68","0.68","0.3",,"0.72"
"Santa gelebeda","0.59","0.35","0.73","0.3","0.59","0.38",,"0.66"
"SaratYerawoch","0.27","0.38","0.43","0.38","0.27","0.54",,"0.94"
"Sefo","0.65","0.43","0.86","0.49","0.65","0.3",,"0.75"
"Segena","0.27","0.38","0.35","0.16","0.27","0.7",,"0.94"
"Seka","0.57","0.46","0.38","0.43","0.57","0.14",,"0.56"
"Selamaya","0.54","0.27","0.41","0.41","0.54","0.38",,"0.59"
"SelamBekalsi","0.49","0.68","0.14","0.57","0.49","0.7",,"0.72"
"Selamber","0.35","0.46",,"0.43","0.35","0.65",,"0.84"
"SelamgieAmbarie","0.24","0.38","0.27","0.16","0.24","0.73",,"0.84"
"SelamH","0.68","0.51","0.81","0.54","0.68","0.65",,"0.66"
"SelamW","0.54","0.46","0.65","0.24","0.54","0.73",,"0.66"
"Selelkula","0.32","0.46","0.68","0.35","0.32","0.27",,"0.62"
"SelenWuha","0.49","0.65","0.19","0.49","0.49","0.35",,"0.72"
"Seloda","0.59","0.68","0.41","0.08","0.59","0.05",,"0.66"
"Sendada","0.78","0.49","0.73","0.46","0.78","0.38",,"0.72"
"Serawudi","0.32","0.16","0.08","0.14","0.32","0.16",,"0.69"
"Seret","0.73","0.43","0.81","0.76","0.73","0.65",,"0.84"
"Sero","0.65","0.57","0.73","0.3","0.65","0.19",,"0.69"
"Shamo","0.24","0.16","0.16","0.35","0.24","0.11",,"0.69"
"ShehochTehara","0.32","0.16","0.27","0.24","0.32","0.16",,"0.69"
"Shekatekli","0.49","0.76","0.54","0.51","0.49","0.16",,"0.78"
"Shunge","0.54","0.32","0.41","0.38","0.54","0.11",,"0.59"
"Simret","0.62","0.54","0.73","0.49","0.62","0.54",,"0.72"
"SimretS","0.89","0.35","0.14","0.54","0.89","0.57",,"0.88"
"SimretT","0.62","0.57","0.41","0.35","0.62","0.51",,"0.72"
"Sinkata","0.78","0.57","0.65","0.51","0.78","0.46",,"0.78"
"Siye","0.65","0.68","0.43","0.41","0.65","0.89",,"0.72"
"Smret","0.62","0.49","0.38","0.49","0.62","0.24",,"0.75"
"Sorya","0.51","0.32","0.57","0.78","0.51","0.62",,"1"
"Suha","0.49","0.38","0.76","0.49","0.49","0.24",,"0.62"
"Tahtayhaya","0.92","0.57","0.24","0.68","0.92","0.7",,"0.88"
"TahtayDaeroka","0.89","0.43","0.81","0.38","0.89","0.24",,"0.75"
"TahtayLegomti","0.62","0.43","0.62","0.19","0.62","0.22",,"0.66"
"TahtayMegariaTsebri","0.57","0.49","0.86","0.41","0.57","0.38",,"0.69"
"Tao","0.51","0.51","0.19","0.49","0.51","0.27",,"0.88"
"TaraGedam","0.41","0.16","0.35","0.24","0.41","0.16",,"0.62"
"TaraSenba","0.27","0.16","0.38","0.49","0.27","0.24",,"0.59"
"Tekea","0.84","0.24","0.38","0.76","0.84","0.68",,"0.81"
"Tekleweyni","0.65","0.7","0.35","0.41","0.65","0.78",,"0.72"
"Tetatiro","0.65","0.46","0.76","0.35","0.65","0.16",,"0.41"
"Tibaga","0.51","0.16","0.41","0.27","0.51","0.38",,"0.62"
"Tigage","0.43","0.51","0.3","0.35","0.43","0.86",,"0.69"
"Tsae","0.51","0.27","0.73","0.3","0.51","0.62",,"0.66"
"Tsetsera","0.49","0.38","0.41","0.68","0.49","0.51",,"1"
"Tseykeme","0.49","0.68","0.51","0.43","0.49","0.51",,"0.72"
"Tsigea","0.84","0.49","0.27","0.7","0.84","0.27",,"0.88"
"Ulaga","0.49","0.68","0.16","0.51","0.49","0.65",,"0.69"
"Wargba","0.84","0.49","0.32","0.78","0.84","0.14",,"0.88"
"Wariba","0.22","0.41","0.32","0.32","0.22","0.11",,"0.59"
"Wedikeshi","0.59","0.68","0.41","0.14","0.59","0.08",,"0.66"
"Werabaye","0.92","0.57","0.24","0.78","0.92","0.41",,"0.88"
"Werkamba","0.27","0.35","0.65","0.57","0.27","0.38",,"0.59"
"Wobo","0.65","0.46","0.84","0.49","0.65","0.19",,"0.41"
"Wonberoch","0.27","0.16","0.46","0.65","0.27","0.43",,"0.59"
"Wondye","0.27","0.38","0.35","0.24","0.27","0.27",,"0.94"
"Worego","0.32","0.46","0.51","0.22","0.32","0.32",,"0.62"
"WorgajaWagi","0.46","0.24","0.35","0.57","0.46","0.32",,"0.69"
"WoryaMeskel","0.68","0.46","0.78","0.46","0.68","0.57",,"0.59"
"Woyenti","0.78","0.41","0.78","0.27","0.78","0.24",,"0.75"
"Woynye","0.32","0.51","0.68","0.38","0.32","0.51",,"0.62"
"WuhdetG","0.62","0.57","0.76","0.35","0.62","0.35",,"0.72"
"WuhdetK","0.32","0.24","0.7","0.35","0.32","0.46",,"0.66"
"WushaTires","0.51","0.16","0.27","0.27","0.51","0.32",,"0.62"
"Yedwuha","0.54","0.38","0.49","0.24","0.54","0.54",,"0.62"
"Yeju","0.59","0.38","0.7","0.22","0.59","0.16",,"0.41"
"Yetefet","0.59","0.38","0.43","0.19","0.59","0.08",,"0.84"
"YifagAkababi","0.51","0.16","0.38","0.3","0.51","0.41",,"0.62"
"Yitihana","0.19","0.51","0.73","0.3","0.19","0.35",,"0.62"
"Zata","0.43","0.27","0.35","0.43","0.43","0.76",,"0.97"
"Ziha","0.32","0.16","0.14","0.3","0.32","0.14",,"0.69"
"ZihonHuha","0.27","0.51","0.65","0.3","0.27","0.7",,"0.84"
"ZobarYikuanda","0.68","0.46","0.65","0.41","0.68","0.7",,"0.59"
"Zongi","0.54","0.46","0.65","0.24","0.54","0.73",,"0.66"
