"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Yeju","Yeju","Yeju","Yeju","Yeju","Yeju","Yeju","Yeju"
"Region","Shebel Berenta","Shebel Berenta","Shebel Berenta","Shebel Berenta","Shebel Berenta","Shebel Berenta","Shebel Berenta","Shebel Berenta"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","3","26","0.24","21","68","0.11","23.84","0"
"1984-1977","0","69","0.89","0","75","1","0","0"
"1985-1978","37","19","0.08","0","75","1","37.35","0"
"1986-1979","0","50","0.7","0","75","1","0","0"
"1987-1980","0","39","0.57","0","75","1","0","0"
"1988-1981","0","32","0.35","0","75","1","0","0"
"1989-1982","4","26","0.22","0","75","1","3.53","0"
"1990-1983","0","33","0.38","0","75","1","0","0"
"1991-1984","0","34","0.43","0","75","1","0","1"
"1992-1985","12","24","0.14","48","59","0.05","60.71","0"
"1993-1986","0","55","0.76","0","75","1","0","0"
"1994-1987","0","57","0.78","0","75","1","0","1"
"1995-1988","0","28","0.27","0","75","1","0","0"
"1996-1989","0","75","1","0","75","1","0","0"
"1997-1990","0","74","0.92","0","75","1","0","0"
"1998-1991","0","50","0.7","0","75","1","0","0"
"1999-1992","0","33","0.41","0","75","1","0","0"
"2000-1993","0","42","0.62","0","75","1","0","0"
"2001-1994","0","74","0.95","5","73","0.14","5.05","1"
"2002-1995","0","29","0.3","0","75","1","0","0"
"2003-1996","0","41","0.59","0","75","1","0","0"
"2004-1997","9","25","0.19","0","75","1","9.09","0"
"2005-1998","45","17","0.05","0","75","1","44.83","0"
"2006-1999","0","35","0.46","0","75","1","0","0"
"2007-2000","0","45","0.65","0","75","1","0","0"
"2008-2001","0","75","1","0","75","1","0","0"
"2009-2002","0","29","0.32","26","66","0.08","25.95","0"
"2010-2003","0","36","0.49","0","75","1","0","0"
"2011-2004","0","36","0.51","0","75","1","0","1"
"2012-2005","9","25","0.19","0","75","1","9.09","0"
"2013-2006","15","24","0.11","0","75","1","14.75","0"
"2014-2007","0","39","0.54","0","75","1","0","0"
"2015-2008","0","53","0.73","69","52","0.03","68.74","0"
"2016-2009","0","61","0.84","0","75","1","0","0"
"2017-2010","100","3","0.03","0","75","1","100","0"
"2018-2011","0","59","0.81","0","75","1","0","0"
"2019-2012","0","66","0.86","0","75","1","0","0"
