"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Burkoche","0.43","0.51","0.22","0.81","0.43","0.22","0.82","0.75"
"Cheli","0.27","0.54","0.24","0.32","0.27","0.35","0.91","0.84"
"Darubekeda","0.73","0.81","0.54","0.41","0.73","0.68","0.91","0.72"
"Deberkerbye","0.3","1","0.49","0.51","0.3","0.95","0.82","0.62"
"DeberAbaJale","0.41","1","0.54","0.32","0.41","0.14","0.82","0.72"
"DebrAbay","0.32","0.46","0.27","0.46","0.32","0.62","0.82","0.69"
"DebreAliays","0.54","0.46","0.51","0.73","0.54","0.81","0.73","0.69"
"Debrebirhan","0.62","0.97","0.51","0.57","0.62","0.86","1","0.81"
"Debrebrhan","0.54","0.95","0.49","0.7","0.54","0.68","0.91","0.84"
"DebreGenet","0.19","0.38","0.51","0.59","0.19","0.3","0.73","0.69"
"DebreGenetA","0.54","0.65","0.38","0.68","0.54","0.41","0.91","0.81"
"DebreGenetK","0.41","0.51","0.41","0.46","0.41","0.14","0.91","0.78"
"DebreGeorgis","0.57","0.51","0.57","0.78","0.57","0.62","0.73","0.69"
"DebreKidusan","0.22","0.38","0.32","0.49","0.22","0.19","0.73","0.69"
"Debremawie","0.19","0.46","0.43","0.68","0.19","0.49","0.73","0.69"
"Debreselam","0.57","0.95","0.51","0.62","0.57","0.7","1","0.81"
"Debrinetseb","0.32","0.62","0.54","0.54","0.32","0.16","0.82","0.78"
"Dekera","0.38","0.68","0.32","0.35","0.38","0.68","0.91","0.72"
"DembezaAmbaLay","0.19","0.46","0.59","0.68","0.19","0.24","0.73","0.69"
"Derit","0.16","1","0.11","0.14","0.16","0.24","1","0.72"
"Derita","0.46","0.65","0.43","0.32","0.46","0.16","0.82","0.75"
"Dinkashena","0.92","0.78","0.62","0.7","0.92","0.89","0.91","0.78"
"Ebo","0.51","0.59","0.78","0.43","0.51","0.62","0.55","0.81"
"Edagaarbi","0.62","0.95","0.43","0.76","0.62","0.76","0.91","0.81"
"EmbaAhfrom","0.7","0.92","0.38","0.76","0.7","0.22","0.91","0.84"
"EmbachekoGunaguna","0.57","1","0.49","0.49","0.57","0.38","0.82","0.72"
"EndaBagerima","0.68","0.54","0.51","0.65","0.68","0.16","0.82","0.81"
"Endabano","0.51","0.49","0.46","0.59","0.51","0.51","0.82","0.72"
"Endachiwa","0.54","0.57","0.41","0.49","0.54","0.24","0.91","0.84"
"EndaFelasi","0.51","0.57","0.38","0.54","0.51","0.49","0.82","0.72"
"Endagahamus","0.62","0.62","0.49","0.65","0.62","0.41","1","0.84"
"Endamariam","0.89","0.86","0.35","0.62","0.89","0.78","0.91","0.78"
"Erba","0.46","0.7","0.59","0.7","0.46","0.38","0.82","0.81"
"Esiret","0.27","0.51","0.27","0.38","0.27","0.35","0.91","0.84"
"Estifanos","0.59","0.7","0.49","0.22","0.59","0.24","0.91","0.75"
"Fala","0.49","0.86","0.62","0.73","0.49","0.89","0.91","0.72"
"Felegehiwot","0.19","0.38","0.46","0.59","0.19","0.16","0.73","0.69"
"FelegeWayane","0.62","1","0.81","0.76","0.62","0.86","0.82","0.78"
"FikreAlem","0.59","0.84","0.59","0.65","0.59","0.95","0.91","0.88"
"Filatako","0.16","1","0.27","0.16","0.16","0.14","1","0.72"
"Gebsit","0.3","0.46","0.24","0.38","0.3","0.3","0.91","0.94"
"Gedayasu","0.3","0.46","0.24","0.35","0.3","0.22","0.91","0.78"
"GelaMatebiya","0.51","0.43","0.43","0.51","0.51","0.46","0.82","0.72"
"Gendebta","0.68","0.68","0.43","0.65","0.68","0.59","0.91","0.84"
"Geneti","0.51","0.78","0.84","0.38","0.51","0.7","0.64","0.81"
"Genfel","0.65","0.97","0.51","0.46","0.65","0.51","0.91","0.78"
"Gera","0.27","0.49","0.35","0.43","0.27","0.24","0.91","0.81"
"Gerjale","0.51","0.7","0.62","0.68","0.51","0.49","0.91","0.78"
"GetskiMilesiley","0.46","0.43","0.51","0.59","0.46","0.41","0.91","0.81"
"Gijet","0.49","0.57","0.3","0.46","0.49","0.54","1","0.81"
"Ginaza","0.57","1","0.49","0.24","0.57","0.14","0.73","0.72"
"Golgolemalee","0.62","0.97","0.65","0.68","0.62","0.73","0.82","0.78"
"Goshedur","0.19","0.38","0.38","0.54","0.19","0.11","0.82","0.69"
"Goza","0.3","0.7","0.27","0.14","0.3","0.08","0.82","0.84"
"Grwre","0.32","0.35","0.27","0.3","0.32","0.16","0.91","0.81"
"GuemseAgamet","0.7","0.97","0.51","0.65","0.7","0.81","0.91","0.75"
"Guroro","0.32","0.51","0.57","0.54","0.32","0.22","0.82","0.78"
"Guya","0.19","0.51","0.57","0.54","0.19","0.32","0.82","0.78"
"Habees","0.65","0.97","0.51","0.57","0.65","0.76","0.82","0.78"
"Hadashtekli","0.32","0.49","0.35","0.49","0.32","0.3","0.91","0.81"
"HadeAlga","0.57","0.68","0.7","0.7","0.57","0.08","0.45","0.81"
"HadnetK","0.54","0.97","0.46","0.62","0.54","0.86","0.91","0.81"
"HadnetS","0.57","0.97","0.51","0.59","0.57","0.65","0.82","0.75"
"HadushAdi","0.92","0.97","0.54","0.7","0.92","0.78","0.82","0.75"
"HadushHiwet","0.95","0.97","0.76","0.7","0.95","0.84","0.82","0.75"
"HagereGenet","0.22","0.38","0.24","0.46","0.22","0.43","0.82","0.69"
"HagereSelamE","0.32","0.46","0.22","0.24","0.32","0.51","0.82","0.69"
"HagereSelamW","0.54","0.78","0.49","0.76","0.54","0.84","0.91","0.81"
"Hangoda","0.57","0.97","0.51","0.59","0.57","0.65","0.82","0.75"
"Hareko","0.3","0.81","0.41","0.51","0.3","0.86","0.91","0.88"
"Hawelti","0.51","0.86","0.76","0.59","0.51","0.65","0.45","0.81"
"Hayelom","0.57","0.92","0.41","0.59","0.57","0.81","1","0.81"
"Hintsa","0.22","0.59","0.22","0.27","0.22","0.68","0.91","0.84"
"HintsaWaza","0.22","0.59","0.24","0.27","0.22","0.7","0.91","0.84"
"HizbaTeklehymanot","0.46","0.76","0.81","0.3","0.46","0.14","0.73","0.81"
"ImbaRufael","0.27","0.41","0.32","0.38","0.27","0.51","0.91","0.81"
"Jijqe","0.3","0.76","0.46","0.51","0.3","0.19","0.82","0.78"
"JimanDeregeha","0.46","0.73","0.57","0.35","0.46","0.22","0.82","0.72"
"Jira","0.3","1","0.46","0.24","0.3","0.24","0.91","0.88"
"kabe","0.43","1","1","0.19","0.43","0.32","0.64","0.72"
"Karima","0.3","0.38","0.22","0.27","0.3","0.19","0.91","0.78"
"Keregna","0.24","0.7","1","0.22","0.24","0.3","0.64","0.72"
"Kihen","0.57","0.95","0.46","0.78","0.57","0.97","0.91","0.81"
"Kita","0.41","0.51","0.22","0.65","0.41","0.95","0.91","0.81"
"Korme","0.51","0.68","0.57","0.7","0.51","0.46","0.82","0.78"
"Ksadacki","0.46","1","0.54","0.62","0.46","0.7","0.64","0.72"
"Kudo","0.7","0.89","0.38","0.68","0.7","0.68","0.91","0.84"
"Kuluferha","0.35","0.49","0.59","0.62","0.35","0.49","0.82","0.78"
"KuluGizeLemlem","0.78","0.73","0.78","0.78","0.78","0.59","0.91","0.62"
"LaelayDayu","0.51","0.68","0.78","0.78","0.51","0.59","0.91","0.62"
"Laelayhahaile","0.7","0.73","0.38","0.7","0.7","0.38","0.91","0.84"
"LaelayMegariaTsemri","0.86","0.76","0.43","0.68","0.86","0.76","0.91","0.78"
"Lalaylogomti","0.54","0.62","0.41","0.51","0.54","0.49","0.91","0.84"
"Ledy","0.3","0.46","0.3","0.46","0.3","0.08","0.91","0.94"
"Lemlem","0.35","0.57","0.24","0.3","0.35","0.51","0.91","0.72"
"LemlemArena","0.3","0.81","0.3","0.46","0.3","0.92","0.91","0.88"
"Libo ","0.38","0.65","0.43","0.46","0.38","0.16","0.82","0.75"
"Limaat","0.78","0.76","0.68","0.7","0.78","0.22","0.91","0.62"
"Limat","0.41","0.41","0.43","0.57","0.41","0.11","0.91","0.78"
"Lul","0.35","0.51","0.19","0.24","0.35","0.32","0.91","0.78"
"LusinaAbegeldi","0.32","0.3","0.49","0.54","0.32","0.46","0.82","0.72"
"Maekelawi","0.62","0.62","0.49","0.65","0.62","0.41","1","0.84"
"MaekelSegli","0.38","0.57","0.51","0.59","0.38","0.38","0.64","0.72"
"MahbereWeyni","0.54","0.97","0.59","0.62","0.54","0.86","0.91","0.81"
"MariamShewito","0.68","0.51","0.41","0.65","0.68","0.08","0.91","0.81"
"Martadios","0.38","0.62","0.51","0.3","0.38","0.3","0.82","0.75"
"MayChekemte","0.78","0.78","0.46","0.73","0.78","0.3","0.91","0.84"
"MayNebri","0.65","0.92","0.35","0.68","0.65","0.78","0.91","0.81"
"Maysuru","0.89","0.86","0.43","0.7","0.89","0.73","0.91","0.78"
"MayTeklia","0.22","0.51","0.19","0.3","0.22","0.89","0.91","0.84"
"Mearey","0.35","0.57","0.27","0.27","0.35","0.97","0.91","0.75"
"Mechare","0.54","0.54","0.68","0.62","0.54","0.35","0.36","0.78"
"Mechena","0.41","0.7","0.51","0.38","0.41","0.11","0.82","0.72"
"MehalGoncha","0.16","0.35","0.22","0.16","0.16","0.11","0.91","0.72"
"Mekan ","0.49","0.62","0.84","0.38","0.49","0.08","0.64","0.78"
"MekaneGenet","0.16","0.38","0.59","0.65","0.16","0.27","0.73","0.72"
"Melabesh","0.27","0.46","0.41","0.65","0.27","0.7","0.73","0.69"
"MendereMariam","0.59","0.41","0.51","0.14","0.59","0.32","0.82","0.81"
"Menegobena","0.3","0.38","0.27","0.41","0.3","0.3","0.91","0.94"
"Menji","0.35","0.51","0.51","0.54","0.35","0.35","0.82","0.78"
"Mergech","0.27","0.38","0.27","0.32","0.27","0.14","0.91","0.94"
"Mesanu","0.51","1","0.59","0.73","0.51","0.78","0.91","0.81"
"Mesehle","0.3","0.41","0.57","0.62","0.3","0.35","0.82","0.78"
"Meswaeti ","0.49","0.62","0.78","0.38","0.49","0.41","0.73","0.78"
"Metkel","0.27","0.68","0.32","0.62","0.27","0.97","1","0.81"
"MetkelLemat","0.49","0.65","0.3","0.35","0.49","0.65","0.91","0.72"
"Mezbr","0.7","0.76","0.49","0.7","0.7","0.38","0.91","0.78"
"MichelDebre","0.59","0.7","0.51","0.24","0.59","0.3","0.82","0.81"
"Miraf","0.3","0.46","0.35","0.46","0.3","0.08","0.91","0.94"
"Misema","1","1","1","1","1","0.68","0.55","0.75"
"Mitad","0.49","0.62","0.49","0.3","0.49","0.22","0.82","0.72"
"MitinaYimach","0.57","0.46","0.49","0.51","0.57","0.24","0.73","0.72"
"Mozen","0.3","0.38","0.32","0.43","0.3","0.16","0.91","0.94"
"Mozutey","0.57","0.97","0.51","0.65","0.57","0.7","0.91","0.81"
"Mtsaiwerki","0.19","0.51","0.54","0.57","0.19","0.35","0.82","0.78"
"Nagash","0.59","0.97","0.51","0.38","0.59","0.57","0.91","0.78"
"Nebarhadinet","0.35","0.59","0.3","0.3","0.35","0.97","0.91","0.72"
"Nefasit","0.35","0.38","0.51","0.65","0.35","0.27","0.82","0.78"
"Negedebrhan","0.46","0.3","0.27","0.3","0.46","0.24","0.91","0.81"
"Niquara","0.24","0.38","0.3","0.38","0.24","0.51","0.73","0.81"
"Qoraro","0.65","0.86","0.46","0.76","0.65","0.89","1","0.81"
"RubaFelege","0.62","1","0.78","0.68","0.62","0.89","0.82","0.78"
"Santa gelebeda","0.65","0.73","0.41","0.7","0.65","0.84","1","0.72"
"SaratYerawoch","0.24","0.38","0.49","0.46","0.24","0.19","0.73","0.72"
"Sefo","0.7","0.89","0.41","0.68","0.7","0.19","0.91","0.84"
"Segena","0.24","0.38","0.51","0.38","0.24","0.11","0.82","0.72"
"Seka","0.46","0.78","0.51","0.59","0.46","0.78","0.82","0.72"
"Selamaya","0.14","0.76","0.43","0.41","0.14","0.05","0.82","0.72"
"SelamBekalsi","0.78","0.73","0.68","0.7","0.78","0.19","0.91","0.62"
"Selamber","0.54","0.46",,"0.7","0.54","0.86","0.73","0.69"
"SelamgieAmbarie","0.16","0.35","0.51","0.22","0.16","0.19","0.91","0.72"
"SelamH","0.73","0.95","0.54","0.57","0.73","0.78","1","0.81"
"SelamW","0.57","0.59","0.38","0.59","0.57","0.41","0.82","0.81"
"Selelkula","0.3","0.46","0.27","0.41","0.3","0.11","0.91","0.94"
"SelenWuha","0.78","0.76","0.73","0.73","0.78","0.27","0.91","0.62"
"Seloda","0.59","0.43","0.51","0.57","0.59","0.11","0.91","0.81"
"Sendada","0.7","0.97","0.59","0.73","0.7","0.7","0.91","0.78"
"Serawudi","0.41","1","0.49","0.16","0.41","0.27","0.82","0.75"
"Seret","0.62","0.78","0.62","0.65","0.62","0.95","0.91","0.88"
"Sero","0.89","0.89","0.41","0.78","0.89","0.27","0.91","0.78"
"Shamo","0.59","0.7","0.49","0.22","0.59","0.41","0.82","0.75"
"ShehochTehara","0.54","1","0.49","0.19","0.54","0.19","0.91","0.75"
"Shekatekli","0.32","0.49","0.3","0.49","0.32","0.24","0.91","0.81"
"Shunge","0.14","0.43","0.49","0.51","0.14","0.19","0.82","0.72"
"Simret","0.89","0.95","0.41","0.7","0.89","0.78","0.91","0.78"
"SimretS","0.49","0.62","0.81","0.46","0.49","0.78","0.73","0.78"
"SimretT","0.3","0.49","0.51","0.51","0.3","0.35","0.82","0.81"
"Sinkata","0.7","0.97","0.51","0.65","0.7","0.81","0.91","0.75"
"Siye","0.32","0.27","0.51","0.43","0.32","0.49","0.91","0.81"
"Smret","0.32","0.38","0.51","0.54","0.32","0.32","0.82","0.78"
"Sorya","0.81","0.92","0.62","0.78","0.81","1","0.82","0.72"
"Suha","0.27","0.38","0.22","0.3","0.27","0.08","0.73","0.94"
"Tahtayhaya","0.54","0.57","0.78","0.38","0.54","0.14","0.73","0.78"
"TahtayDaeroka","0.73","0.73","0.41","0.62","0.73","0.7","0.91","0.84"
"TahtayLegomti","0.54","0.59","0.38","0.62","0.54","0.51","0.91","0.81"
"TahtayMegariaTsebri","0.86","0.76","0.43","0.68","0.86","0.57","0.91","0.78"
"Tao","0.51","0.7","0.62","0.68","0.51","0.54","0.91","0.78"
"TaraGedam","0.49","0.65","0.43","0.19","0.49","0.11","0.73","0.72"
"TaraSenba","0.49","0.62","0.59","0.43","0.49","0.46","0.82","0.72"
"Tekea","0.76","0.81","0.73","0.41","0.76","0.7","0.82","0.88"
"Tekleweyni","0.32","0.27","0.46","0.43","0.32","0.35","0.91","0.81"
"Tetatiro","0.27","0.46","0.3","0.41","0.27","0.22","1","0.78"
"Tibaga","0.57","0.7","0.46","0.08","0.57","0.24","0.64","0.72"
"Tigage","0.41","0.51","0.32","0.78","0.41","0.92","0.91","0.75"
"Tsae","0.65","0.78","0.41","0.57","0.65","0.84","1","0.72"
"Tsetsera","0.76","0.84","0.76","0.76","0.76","1","0.82","0.72"
"Tseykeme","0.3","0.38","0.32","0.43","0.3","0.24","0.91","0.81"
"Tsigea","0.51","0.78","0.84","0.38","0.51","0.7","0.64","0.81"
"Ulaga","0.81","0.68","0.51","0.7","0.81","0.57","0.82","0.72"
"Wargba","0.51","0.78","0.81","0.46","0.51","0.38","0.55","0.81"
"Wariba","0.57","1","0.59","0.54","0.57","0.05","0.82","0.81"
"Wedikeshi","0.59","0.43","0.51","0.57","0.59","0.35","0.91","0.81"
"Werabaye","0.54","0.57","0.68","0.54","0.54","0.65","0.64","0.78"
"Werkamba","0.51","0.49","0.46","0.59","0.51","0.51","0.82","0.72"
"Wobo","0.27","0.46","0.27","0.32","0.27","0.08","1","0.78"
"Wonberoch","0.49","0.65","0.62","0.35","0.49","0.22","0.82","0.72"
"Wondye","0.24","0.38","0.49","0.49","0.24","0.08","0.91","0.72"
"Worego","0.3","0.46","0.24","0.41","0.3","0.05","0.91","0.94"
"WorgajaWagi","0.41","0.7","0.32","0.14","0.41","0.41","0.82","0.81"
"WoryaMeskel","0.46","0.46","0.27","0.49","0.46","0.68","0.82","0.78"
"Woyenti","0.68","0.68","0.32","0.7","0.68","0.43","0.91","0.84"
"Woynye","0.3","0.51","0.32","0.41","0.3","0.16","0.91","0.94"
"WuhdetG","0.89","0.95","0.41","0.76","0.89","0.49","0.91","0.78"
"WuhdetK","0.7","0.7","0.38","0.68","0.7","0.73","1","0.72"
"WushaTires","0.57","1","0.46","0.24","0.57","0.14","0.73","0.72"
"Yedwuha","0.3","0.38","0.24","0.35","0.3","0.14","0.91","0.94"
"Yeju","0.19","0.38","0.24","0.43","0.19","0.43","0.91","0.78"
"Yetefet","0.16","0.38","0.59","0.65","0.16","0.24","0.73","0.69"
"YifagAkababi","0.57","0.7","0.35","0.08","0.57","0.22","0.73","0.72"
"Yitihana","0.3","0.51","0.32","0.43","0.3","0.16","1","0.94"
"Zata","0.92","0.81","0.49","0.68","0.92","0.86","0.82","0.72"
"Ziha","0.41","0.7","0.54","0.27","0.41","0.11","0.82","0.75"
"ZihonHuha","0.19","0.51","0.35","0.59","0.19","0.59","0.73","0.69"
"ZobarYikuanda","0.46","0.46","0.24","0.46","0.46","0.73","0.91","0.78"
"Zongi","0.57","0.59","0.38","0.59","0.57","0.41","0.82","0.81"
