"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","44","0.46","75","1","62.3","0.08","71","0.3","44.3865675571895","0.46","0.224062717354596","0.68",,,"7.49192956793174","0.03"
"1984-1977","0","42","0.35","75","1","75","1","75","1","42.245811","0.35","0.176108699195359","0.03",,,"15.0860495438521","0.09"
"1985-1978","0","65","0.81","75","1","68","0.14","67","0.19","65.305509","0.81","0.198920469089967","0.3",,,"42.96849949025","0.56"
"1986-1979","1","36","0.24","75","1","75","1","75","1","35.6621665294118","0.24","0.195075463664541","0.19",,,"33.1649966025493","0.38"
"1987-1980","16","32","0.22","75","1","75","1","73","0.38","32.2114961111111","0.22","0.188277689152412","0.08",,,"13.6048195815566","0.06"
"1988-1981","0","62","0.76","75","1","75","1","75","1","61.78737","0.76","0.224203604438715","0.7",,,"40.1950921465661","0.5"
"1989-1982","46","25","0.14","75","1","75","1","68","0.22","25","0.14","0.202583496881552","0.35",,,"48.1501695287327","0.66"
"1990-1983","0","43","0.38","75","1","72.8","0.24","66","0.16","42.71896","0.38","0.195732912460082","0.22",,,"26.0745990676056","0.22"
"1991-1984","46","25","0.14","75","1","75","1","75","1","25","0.14","0.215691746197911","0.57",,,"23.5833606054145","0.16"
"1992-1985","0","50","0.59","75","1","50","0.03","50","0.03","50","0.59","0.223305472024657","0.65",,,"41.1628294350611","0.53"
"1993-1986","1","36","0.27","75","1","75","1","75","1","35.823432","0.27","0.19429470682431","0.16",,,"59.1351299873673","0.75"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.227303120289348","0.81",,,"64.9664208123755","0.88"
"1995-1988","0","75","1","75","1","75","1","75","1","75","1","0.211782175107999","0.46",,,"73.2344874606275","1"
"1996-1989","26","30","0.16","75","1","73.1","0.27","74","0.43","29.739566","0.16","0.193502230624459","0.14",,,"32.5443446987694","0.34"
"1997-1990","0","50","0.59","75","1","60.4","0.05","75","1","50","0.59","0.198597604372006","0.27",,,"28.649981167585","0.28"
"1998-1991","0","70","0.84","75","1","75","1","75","1","70.39319","0.84","0.215597845738849","0.54",,,"59.6131592796356","0.78"
"1999-1992","0","72","0.86","75","1","75","1","75","1","71.66078","0.86","0.211717609443512","0.43",,,"63.6937554119909","0.84"
"2000-1993","0","56","0.73","75","1","75","1","75","1","56.445396","0.73","0.2283648","0.84",,,"24","0.19"
"2001-1994","0","47","0.51","75","1","69","0.16","75","1","47.37047","0.51","0.2249852","0.76",,,"36.7","0.47"
"2002-1995","85","16","0.03","75","1","72.2","0.22","53","0.05","15.609201","0.03","0.1841864","0.05",,,"19.3","0.12"
"2003-1996","74","18","0.05","75","1","75","1","73","0.38","18.262326","0.05","0.224908","0.73",,,"43.8","0.59"
"2004-1997","0","40","0.3","75","1","71","0.19","62","0.11","40.240563","0.3","0.1910946","0.11",,,"28.2","0.25"
"2005-1998","0","47","0.49","75","1","75","1","71","0.3","46.696358","0.49","0.2085862","0.38",,,"44.6","0.62"
"2006-1999","46","25","0.14","75","1","64.6","0.11","75","1","25","0.14","0.2134387","0.49",,,"62.3","0.81"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.218766","0.62","2.346774","0.64","70","0.97"
"2008-2001","0","52","0.62","75","1","75","1","75","1","51.632821","0.62","0.2096845","0.41","1.266129","0.09","69.9","0.94"
"2009-2002","0","44","0.43","75","1","75","1","64","0.14","44.371838","0.43","0.1996019","0.32","1.709677","0.27","36.4","0.41"
"2010-2003","0","75","1","75","1","75","1","74","0.43","75","1","0.2414894","0.92","2.225806","0.55","67.6","0.91"
"2011-2004","0","49","0.54","75","1","75","1","75","1","48.52616","0.54","0.2525528","1","2.362903","0.73","36.5","0.44"
"2012-2005","0","40","0.32","75","1","75","1","73","0.38","40.44337","0.32","0.214666","0.51","1.983871","0.36","32.4","0.31"
"2013-2006","0","64","0.78","75","1","75","1","75","1","64.248776","0.78","0.1982995","0.24","2.024194","0.45","56.9","0.72"
"2014-2007","0","44","0.41","75","1","75","1","75","1","43.533805","0.41","0.2356751","0.86","3.580645","1","53.7","0.69"
"2015-2008","0","53","0.65","75","1","74.1","0.3","60","0.08","52.60535","0.65","0.2164314","0.59","1.475806","0.18",,
"2016-2009","0","54","0.7","75","1","75","1","75","1","54.356055","0.7","0.227101","0.78","2.846774","0.82",,
"2017-2010","0","53","0.68","75","1","75","1","75","1","53.012398","0.68","0.2453597","0.97","3.266129","0.91",,
"2018-2011","0","72","0.89","75","1","75","1","75","1","71.834397","0.89","0.2445971","0.95",,,,
"2019-2012","21","31","0.19","75","1","75","1","70","0.24","30.916118","0.19","0.2382262","0.89",,,,
