"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Shekatekli","Shekatekli","Shekatekli","Shekatekli","Shekatekli","Shekatekli","Shekatekli","Shekatekli"
"Region","TanquaAbergele","TanquaAbergele","TanquaAbergele","TanquaAbergele","TanquaAbergele","TanquaAbergele","TanquaAbergele","TanquaAbergele"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","31","0.59","0","75","1","0","0"
"1984-1977","90","7","0.08","60","48","0.05","149.84","0"
"1985-1978","29","16","0.19","0","75","1","28.7","0"
"1986-1979","0","36","0.65","0","75","1","0","0"
"1987-1980","0","61","0.97","19","61","0.14","19.28","0"
"1988-1981","0","34","0.62","0","75","1","0","0"
"1989-1982","0","20","0.27","11","64","0.22","10.51","0"
"1990-1983","89","7","0.11","71","44","0.03","160.51","0"
"1991-1984","0","49","0.84","0","75","1","0","0"
"1992-1985","91","6","0.05","23","59","0.11","114.71","0"
"1993-1986","0","41","0.7","0","74","0.38","0","0"
"1994-1987","0","49","0.81","0","75","1","0","0"
"1995-1988","0","25","0.38","0","75","1","0","0"
"1996-1989","0","57","0.95","0","70","0.3","0","0"
"1997-1990","0","47","0.78","0","75","1","0","0"
"1998-1991","0","31","0.57","0","75","1","0","0"
"1999-1992","0","23","0.3","0","75","1","0","0"
"2000-1993","0","27","0.46","0","71","0.32","0","0"
"2001-1994","59","11","0.16","1","67","0.24","59.68","0"
"2002-1995","0","29","0.54","17","62","0.16","16.88","0"
"2003-1996","0","29","0.49","0","74","0.35","0","0"
"2004-1997","0","25","0.38","0","68","0.27","0","0"
"2005-1998","15","18","0.22","0","75","1","14.97","1"
"2006-1999","0","41","0.73","0","75","1","0","0"
"2007-2000","0","25","0.41","0","75","1","0","0"
"2008-2001","0","20","0.24","0","75","1","0.13","0"
"2009-2002","0","43","0.76","0","75","1","0","1"
"2010-2003","0","61","1","0","75","1","0","0"
"2011-2004","0","29","0.51","0","75","1","0","1"
"2012-2005","0","23","0.32","0","75","1","0","0"
"2013-2006","100","3","0.03","26","59","0.08","125.53","1"
"2014-2007","85","7","0.14","0","75","1","84.84","0"
"2015-2008","0","25","0.43","14","63","0.19","13.82","0"
"2016-2009","0","50","0.86","0","75","1","0","1"
"2017-2010","0","36","0.68","0","75","1","0","0"
"2018-2011","0","53","0.89","0","75","1","0","0"
"2019-2012","0","55","0.92","0","75","1","0","0"
