"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","66","7","0.19","67.00128","0.46","42.8","0.19","53","0.54","7.37823484920635","0.19","0.149965784513233","0.11",,,"40.0302850035364","0.78"
"1984-1977","0","50","0.89","69.0588","0.57","59.4","0.62","68","0.73","50","0.89","0.284456768500207","0.95",,,"-1.79449088924793","0.03"
"1985-1978","0","27","0.46","61.52057","0.11","43.4","0.24","50","0.43","26.8135541666667","0.46","0.238928299531885","0.65",,,"22.4625736037146","0.38"
"1986-1979","0","29","0.51","69.51929","0.7","65.86","0.81","75","1","28.872379","0.51","0.263095176585898","0.81",,,"27.4118984094677","0.62"
"1987-1980","0","32","0.59","68.35703","0.51","56.8416666666667","0.57","74","0.78","32.0430089880952","0.59","0.188320027224869","0.32",,,"68.3150680962715","1"
"1988-1981","0","48","0.86","67.00128","0.46","42.6","0.16","42","0.22","48.135484","0.86","0.148506307633251","0.08",,,"24.0078050044972","0.41"
"1989-1982","0","21","0.35","69.21377","0.59","54.1266666666666","0.49","72","0.76","20.7431905833333","0.35","0.200303943278076","0.38",,,"42.5984150259223","0.88"
"1990-1983","14","11","0.24","64.14104","0.32","31.3","0.05","42","0.22","11.002922","0.24","0.220168158979207","0.54",,,"26.3720972455534","0.5"
"1991-1984","0","35","0.65","69.51929","0.7","55.9","0.54","61","0.62","34.890251","0.65","0.240795297071372","0.68",,,"25.221348580074","0.47"
"1992-1985","100","0","0.08","61.52057","0.11","23.8","0.03","25","0.03","0","0.08","0.168218896622271","0.19",,,"35.1160428001382","0.75"
"1993-1986","0","33","0.62","75","1","51.7","0.41","38","0.14","32.7939966111111","0.62","0.199683216834848","0.35",,,"26.6231049124023","0.53"
"1994-1987","0","43","0.73","64.14104","0.32","68.6","0.86","75","1","42.801354","0.73","0.258716716566625","0.78",,,"6.55838683320412","0.09"
"1995-1988","0","15","0.27","62.01912","0.16","58.9","0.59","51","0.49","15.34897","0.27","0.14373453185959","0.05",,,"28.6917992042047","0.66"
