"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Tsae","Tsae","Tsae","Tsae","Tsae","Tsae","Tsae","Tsae"
"Region","Werieleke","Werieleke","Werieleke","Werieleke","Werieleke","Werieleke","Werieleke","Werieleke"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","30","0.62","0","71","0.41","0","0"
"1984-1977","100","5","0.16","56","49","0.03","156.39","0"
"1985-1978","0","14","0.35","0","75","1","0","0"
"1986-1979","0","46","0.86","0","75","1","0","0"
"1987-1980","0","50","0.95","52","50","0.11","51.63","0"
"1988-1981","0","11","0.3","0","75","1","0","0"
"1989-1982","0","11","0.27","0","75","1","0","0"
"1990-1983","0","12","0.32","52","50","0.08","52.17","0"
"1991-1984","2","10","0.24","0","75","1","1.88","1"
"1992-1985","100","0","0.08","0","68","0.38","100","0"
"1993-1986","0","35","0.68","0","75","1","0","0"
"1994-1987","0","50","0.89","0","75","1","0","1"
"1995-1988","87","6","0.22","0","75","1","87.08","0"
"1996-1989","0","55","0.97","0","62","0.24","0.34","1"
"1997-1990","0","37","0.73","52","50","0.08","52.17","0"
"1998-1991","0","44","0.81","0","75","1","0","0"
"1999-1992","0","15","0.43","0","75","1","0","0"
"2000-1993","0","27","0.59","0","71","0.43","0","0"
"2001-1994","100","0","0.08","15","59","0.19","114.61","1"
"2002-1995","100","3","0.14","37","53","0.14","137.17","0"
"2003-1996","0","21","0.51","0","62","0.27","0","0"
"2004-1997","0","19","0.46","34","54","0.16","33.94","1"
"2005-1998","95","5","0.19","0","75","1","94.68","0"
"2006-1999","0","25","0.54","0","66","0.3","0","0"
"2007-2000","0","36","0.7","0","75","1","0","0"
"2008-2001","100","2","0.11","0","75","1","100","0"
"2009-2002","0","14","0.41","0","75","1","0","0"
"2010-2003","0","41","0.76","0","66","0.32","0","0"
"2011-2004","0","43","0.78","0","75","1","0","0"
"2012-2005","0","30","0.65","0","75","1","0","0"
"2013-2006","0","19","0.49","0","68","0.35","0","0"
"2014-2007","100","0","0.08","0","73","0.49","100","0"
"2015-2008","0","14","0.38","0","72","0.46","0","0"
"2016-2009","0","50","0.92","0","75","1","0","0"
"2017-2010","0","26","0.57","0","73","0.51","0","0"
"2018-2011","0","45","0.84","0","75","1","0","0"
"2019-2012","0","65","1","3","61","0.22","2.72","0"
