"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","21","53","0.19","75","1","73.2","0.16","65","0.14","52.5415199656862","0.19","0.231054692910316","0.7",,,"14.0488335160001","0.03"
"1984-1977","2","59","0.22","75","1","75","1","75","1","59.156719","0.22","0.124915391663607","0.03",,,"115.809307446119","0.97"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.239215986137354","0.78",,,"101.404444619159","0.81"
"1986-1979","28","50","0.16","75","1","70.2","0.08","61","0.08","50","0.16","0.201925937051658","0.41",,,"102.409036208788","0.88"
"1987-1980","60","38","0.08","75","1","71.2","0.11","64","0.11","38.3585117198413","0.08","0.19931548702387","0.38",,,"69.897763333238","0.31"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.205394507136469","0.46",,,"87.6311908524923","0.56"
"1989-1982","0","75","1","75","1","75","1","75","1","75","1","0.190188027405886","0.3",,,"83.5690982164057","0.47"
"1990-1983","0","74","0.38","75","1","75","1","75","1","73.626781","0.38","0.268644771485253","0.97",,,"92.1230839953558","0.59"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.126313668978169","0.05",,,"46.2478693496178","0.19"
"1992-1985","83","30","0.03","75","1","64.5","0.03","54","0.05","30.197583","0.03","0.252760174508775","0.89",,,"48.430975761667","0.22"
"1993-1986","28","50","0.16","75","1","75","1","75","1","50","0.16","0.176997891690666","0.16",,,"78.4272021749291","0.41"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.276247974144506","1",,,"139.776282400624","1"
"1995-1988","2","59","0.24","75","1","69.8","0.05","75","1","59.3152479355275","0.24","0.181048513031638","0.19",,,"80.2661277973602","0.44"
"1996-1989","0","75","1","75","1","75","1","75","1","75","1","0.202574066231043","0.43",,,"78.3878616168157","0.38"
"1997-1990","0","75","1","75","1","75","1","75","1","75","1","0.166634224259005","0.14",,,"33.9629454828274","0.16"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.213573808085827","0.57",,,"53.9951445824944","0.25"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.231648724510665","0.73",,,"32.6173151115494","0.12"
"2000-1993","0","75","1","75","1","75","1","75","1","75","1","0.2676609","0.95",,,"77.6","0.34"
"2001-1994","0","75","1","75","1","75","1","75","1","75","1","0.218778","0.62",,,"27.4","0.09"
"2002-1995","0","75","1","75","1","75","1","75","1","75","1","0.1854735","0.22",,,"17.9","0.06"
"2003-1996","0","75","1","75","1","75","1","75","1","75","1","0.2426848","0.81",,,"84.4","0.53"
"2004-1997","0","60","0.27","75","1","72.7","0.14","72","0.19","60.428134","0.27","0.1957478","0.35",,,"56.7","0.28"
"2005-1998","0","75","1","75","1","75","1","75","1","75","1","0.1553488","0.08",,,"102.9","0.94"
"2006-1999","28","50","0.16","75","1","75","1","75","1","50","0.16","0.2100095","0.51",,,"93.3","0.66"
"2007-2000","0","75","1","75","1","75","1","71","0.16","75","1","0.1893227","0.27","20.45161","0.36","102.3","0.84"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.2078194","0.49","17.62903","0.18","101","0.78"
"2009-2002","0","74","0.41","75","1","75","1","75","1","74.158342","0.41","0.2214992","0.65","22.20967","0.55","84.3","0.5"
"2010-2003","0","75","1","75","1","75","1","75","1","75","1","0.2353563","0.76","21.62097","0.45","98.2","0.75"
"2011-2004","0","61","0.32","75","1","75","1","75","1","60.786","0.32","0.2483861","0.86","22.72581","0.64","94.3","0.72"
"2012-2005","0","60","0.3","75","1","75","1","75","1","60.460552","0.3","0.1908732","0.32","16.58871","0.09","102.9","0.94"
"2013-2006","0","75","1","75","1","75","1","75","1","75","1","0.2468106","0.84","31.41936","1","93.8","0.69"
"2014-2007","0","62","0.35","75","1","75","1","73","0.22","62.00761","0.35","0.2532298","0.92","27.62096","0.82","92.9","0.62"
"2015-2008","64","37","0.05","75","1","74","0.19","14","0.03","36.8301615","0.05","0.1556646","0.11","19.02419","0.27",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.1856424","0.24","27.08871","0.73",,
"2017-2010","0","75","1","75","1","75","1","75","1","75","1","0.2187741","0.59","28.90322","0.91",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.2120747","0.54",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.2295989","0.68",,,,
