"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","50","0.43","75","1","62","0.16","74","0.51","49.5610285068627","0.43","0.268343242521187","0.7",,,"7.49192956793174","0.03"
"1984-1977","0","33","0.27","75","1","75","1","75","1","33.3205318","0.27","0.254552213400593","0.43",,,"15.0860495438521","0.09"
"1985-1978","0","74","0.84","75","1","75","1","75","1","73.934843","0.84","0.252375560844857","0.41",,,"42.96849949025","0.56"
"1986-1979","0","57","0.65","75","1","67.5","0.32","74","0.51","57.2261343735294","0.65","0.22298240694102","0.11",,,"33.1649966025493","0.38"
"1987-1980","90","11","0.03","75","1","71.9","0.49","69","0.41","11.1850359933333","0.03","0.235826294994954","0.27",,,"13.6048195815566","0.06"
"1988-1981","0","60","0.73","75","1","75","1","75","1","59.785491","0.73","0.276518180452962","0.78",,,"40.1950921465661","0.5"
"1989-1982","14","29","0.16","75","1","68.9","0.41","58","0.19","28.677041","0.16","0.27517231092225","0.76",,,"48.1501695287327","0.66"
"1990-1983","0","50","0.46","75","1","67.8","0.38","65","0.3","49.759638","0.46","0.243735396781144","0.35",,,"26.0745990676056","0.22"
"1991-1984","0","57","0.62","75","1","67.5","0.32","75","1","56.553351","0.62","0.283530001546243","0.86",,,"23.5833606054145","0.16"
"1992-1985","0","50","0.51","75","1","50","0.08","50","0.11","50","0.51","0.284194566155882","0.89",,,"41.1628294350611","0.53"
"1993-1986","0","65","0.78","75","1","75","1","75","1","64.6781318","0.78","0.26726320913606","0.65",,,"59.1351299873673","0.75"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.276817239678165","0.81",,,"64.9664208123755","0.88"
"1995-1988","0","75","1","75","1","75","1","75","1","75","1","0.25749320282212","0.51",,,"73.2344874606275","1"
"1996-1989","0","57","0.68","75","1","69.2","0.43","64","0.24","57.253797","0.68","0.196114825191872","0.03",,,"32.5443446987694","0.34"
"1997-1990","0","54","0.57","75","1","50","0.08","50","0.11","53.549208","0.57","0.24772314499953","0.38",,,"28.649981167585","0.28"
"1998-1991","0","69","0.81","75","1","75","1","75","1","68.9841296","0.81","0.255798362183804","0.49",,,"59.6131592796356","0.78"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.242937836835736","0.32",,,"63.6937554119909","0.84"
"2000-1993","0","41","0.38","75","1","75","1","73","0.46","40.882223","0.38","0.2715985","0.73",,,"24","0.19"
"2001-1994","0","46","0.41","75","1","63.3","0.24","75","1","45.631938","0.41","0.2597536","0.57",,,"36.7","0.47"
"2002-1995","52","20","0.05","75","1","56","0.11","50","0.11","19.962506","0.05","0.2901837","0.92",,,"19.3","0.12"
"2003-1996","33","24","0.08","75","1","74.9","0.57","75","1","24.4912241","0.08","0.2547092","0.46",,,"43.8","0.59"
"2004-1997","10","30","0.19","75","1","58.7","0.14","51","0.14","29.7216471","0.19","0.2042674","0.08",,,"28.2","0.25"
"2005-1998","0","50","0.54","75","1","75","1","61","0.22","50.331483","0.54","0.265132","0.62",,,"44.6","0.62"
"2006-1999","15","29","0.14","75","1","50","0.08","50","0.11","28.6359469","0.14","0.259577","0.54",,,"62.3","0.81"
"2007-2000","0","75","1","75","1","75","1","72","0.43","75","1","0.2648737","0.59","1.32258","0.27","70","0.97"
"2008-2001","0","58","0.7","75","1","75","1","75","1","57.8462919","0.7","0.2328294","0.22","1.645161","0.45","69.9","0.94"
"2009-2002","0","39","0.32","75","1","75","1","66","0.32","38.5995409","0.32","0.2295848","0.19","1.741935","0.55","36.4","0.41"
"2010-2003","0","75","1","75","1","75","1","75","1","75","1","0.2680475","0.68","1.32258","0.27","67.6","0.91"
"2011-2004","0","40","0.35","75","1","72.5","0.51","75","1","40.1598284","0.35","0.2914224","0.95","1.129032","0.09","36.5","0.44"
"2012-2005","0","38","0.3","75","1","72.8","0.54","67","0.35","38.44849","0.3","0.229407","0.16","1.870967","0.73","32.4","0.31"
"2013-2006","0","55","0.59","75","1","75","1","68","0.38","54.8558451","0.59","0.2278888","0.14","2.322581","0.91","56.9","0.72"
"2014-2007","0","50","0.51","74.94641","0.11","62.5","0.19","65","0.3","50","0.51","0.3283157","1","2.983871","1","53.7","0.69"
"2015-2008","7","30","0.22","68.758","0.03","62.8","0.22","57","0.16","30.430031","0.22","0.2009177","0.05","1.903225","0.82",,
"2016-2009","0","60","0.76","75","1","67.7","0.35","75","1","60.1004039","0.76","0.2339389","0.24","1.483871","0.36",,
"2017-2010","4","31","0.24","72.26121","0.08","71.9","0.49","75","1","31.0348206","0.24","0.2380469","0.3","1.854838","0.64",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.2829752","0.84",,,,
"2019-2012","29","25","0.11","71.40865","0.05","65.3","0.27","75","1","25.401384","0.11","0.3011519","0.97",,,,
