"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","37","0.86","57.7792","0.57","35.6","0.22","34","0.19","36.8512887142857","0.86","0.19788705621009","0.32",,,"45.6792869536309","0.62"
"1984-1977","0","38","0.89","64.02016","0.73","59.2","0.68","65","0.76","38.00085","0.89","0.242471861958089","0.86",,,"2.62055800346754","0.03"
"1985-1978","0","7","0.3","48.46604","0.14","36.5","0.3","47","0.43","7.10628002777778","0.3","0.224601486298547","0.62",,,"29.4822732789888","0.34"
"1986-1979","0","25","0.7","65.68684","0.86","66.7628571428571","0.78","75","1","25","0.7","0.253476900700063","0.97",,,"38.0744695302294","0.53"
"1987-1980","0","27","0.73","63.73743","0.7","62.6194444444444","0.73","72","0.86","26.6026266587302","0.73","0.183058067411602","0.19",,,"96.8469264142234","1"
"1988-1981","0","32","0.76","48.46604","0.14","34.4","0.16","38","0.3","32.373748","0.76","0.194476614569559","0.3",,,"28.4725817503039","0.28"
"1989-1982","0","18","0.43","45.22207","0.03","43.5350793650794","0.35","61","0.73","18.02626425","0.43","0.212017950614516","0.49",,,"46.9001964630373","0.72"
"1990-1983","0","11","0.35","55.98558","0.49","25","0.08","25","0.16","10.86447","0.35","0.232187165104542","0.81",,,"52.1713462346949","0.81"
"1991-1984","0","33","0.81","65.68684","0.86","50","0.54","50","0.59","33.471677","0.81","0.230635354128461","0.78",,,"37.5008625116308","0.47"
"1992-1985","100","0","0.11","48.46604","0.14","13.8","0.05","25","0.16","0","0.11","0.183845096646824","0.24",,,"51.9007169245845","0.78"
"1993-1986","0","10","0.32","57.96258","0.62","48.1","0.43","24","0.08","10.3359495277778","0.32","0.198591822095648","0.38",,,"40.5381663696617","0.56"
"1994-1987","0","33","0.78","65.29874","0.78","68.5","0.84","75","1","33.17079","0.78","0.227387206167379","0.73",,,"25.0158526400896","0.25"
"1995-1988","46","6","0.19","48.52906","0.19","49.3","0.49","40","0.35","5.536848","0.19","0.210717368159043","0.46",,,"46.1859224173666","0.66"
