"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","50","0.46","75","1","62.6","0.14","56","0.08","50.0660032617647","0.46","0.237461340529651","0.41",,,"19.6669284701695","0.12"
"1984-1977","0","43","0.3","75","1","71.4","0.35","75","1","42.555221","0.3","0.212147819752693","0.19",,,"29.8592485982576","0.25"
"1985-1978","0","65","0.76","75","1","75","1","75","1","65.110599","0.76","0.191738578003982","0.03",,,"46.3483223927294","0.53"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.264032360753327","0.65",,,"36.3944411252844","0.34"
"1987-1980","87","16","0.03","75","1","70","0.27","61","0.14","16.1053820790476","0.03","0.275085787906833","0.92",,,"14.3851138414865","0.03"
"1988-1981","0","60","0.59","75","1","75","1","75","1","60.081102","0.59","0.271715706541957","0.84",,,"60.5569943838665","0.81"
"1989-1982","76","19","0.08","75","1","75","1","72","0.32","18.734926","0.08","0.210286714334342","0.16",,,"64.2359190361395","0.88"
"1990-1983","0","43","0.35","75","1","70.3","0.3","64","0.16","43.191157","0.35","0.200918347354554","0.08",,,"15.931312503279","0.06"
"1991-1984","0","52","0.51","75","1","57.1","0.05","75","1","52.451576","0.51","0.214713145132138","0.22",,,"25.4256840916951","0.16"
"1992-1985","0","43","0.32","72.67059","0.05","50","0.03","50","0.03","42.984484","0.32","0.247420761096491","0.46",,,"38.3199844040293","0.38"
"1993-1986","0","67","0.78","75","1","73.4","0.43","75","1","66.722998","0.78","0.223980937105027","0.24",,,"47.4786371136948","0.56"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.303128087940726","1",,,"62.4159443494028","0.84"
"1995-1988","0","75","1","75","1","75","1","75","1","75","1","0.272017509527774","0.86",,,"59.3430663009959","0.75"
"1996-1989","0","75","1","75","1","68.9","0.22","73","0.35","75","1","0.270433024360954","0.81",,,"47.5102728919412","0.59"
"1997-1990","0","63","0.73","75","1","72.4","0.41","75","1","63.437353","0.73","0.224043815975619","0.27",,,"29.6445682070776","0.22"
"1998-1991","0","63","0.7","75","1","75","1","75","1","62.997227","0.7","0.269502510634339","0.76",,,"60.1733789368507","0.78"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.250577101080427","0.49",,,"69.7560143465743","0.94"
"2000-1993","0","40","0.27","75","1","75","1","65","0.24","39.517362","0.27","0.3000732","0.97",,,"26.4","0.19"
"2001-1994","7","35","0.22","75","1","62.6","0.14","75","1","35.256216","0.22","0.2664303","0.68",,,"45","0.5"
"2002-1995","65","21","0.11","75","1","63.5","0.16","61","0.14","21.392597","0.11","0.2514651","0.54",,,"40.8","0.44"
"2003-1996","45","26","0.14","75","1","70.9","0.32","75","1","26.2991845","0.14","0.2361923","0.38",,,"35.9","0.31"
"2004-1997","31","30","0.16","75","1","62","0.08","54","0.05","29.5590415","0.16","0.1956567","0.05",,,"17.7","0.09"
"2005-1998","0","47","0.43","75","1","75","1","65","0.24","47.313136","0.43","0.2251859","0.3",,,"52.5","0.66"
"2006-1999","0","62","0.65","75","1","69.7","0.24","75","1","62.17014","0.65","0.2511728","0.51",,,"53.2","0.69"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.269061","0.73","2.532258","0.45","70","0.97"
"2008-2001","21","32","0.19","75","1","75","1","75","1","31.9075071","0.19","0.2430856","0.43","1.758065","0.18","66.2","0.91"
"2009-2002","0","56","0.57","75","1","75","1","65","0.24","55.6130814","0.57","0.2339801","0.35","1.354839","0.09","32.3","0.28"
"2010-2003","0","75","1","75","1","75","1","72","0.32","75","1","0.2733073","0.89","2.822581","0.73","70.6","1"
"2011-2004","0","44","0.38","75","1","75","1","75","1","43.7859629","0.38","0.2785231","0.95","2.354839","0.27","50.2","0.62"
"2012-2005","0","61","0.62","75","1","75","1","75","1","61.1715966","0.62","0.2515714","0.57","2.443549","0.36","43.1","0.47"
"2013-2006","0","55","0.54","75","1","75","1","75","1","55.2119981","0.54","0.2090275","0.14","2.629032","0.64","39.2","0.41"
"2014-2007","0","51","0.49","75","1","75","1","75","1","51.208543","0.49","0.2703886","0.78","4.741935","0.91","56.3","0.72"
"2015-2008","0","46","0.41","72.78122","0.08","66.7","0.19","71","0.27","46.070991","0.41","0.2021744","0.11","2.596774","0.55",,
"2016-2009","0","62","0.68","75","1","75","1","75","1","62.2761345","0.68","0.2296675","0.32","4.306453","0.82",,
"2017-2010","4","36","0.24","71.57832","0.03","71.9","0.38","75","1","36.06369","0.24","0.2607041","0.62","5.516129","1",,
"2018-2011","0","68","0.81","75","1","75","1","74","0.38","67.989284","0.81","0.2671385","0.7",,,,
"2019-2012","80","18","0.05","75","1","75","1","75","1","17.844682","0.05","0.2571182","0.59",,,,
