"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Ebo","0.76","1","1","0.3","0.76","0.78","0.73","0.94"
"Edagaarbi","0.3","1","1","0.05","0.3","0.84","0.64","0.94"
"EmbaAhfrom","0.32","1","1","0.08","0.32","0.73","0.82","0.91"
"EmbachekoGunaguna","0.24","1","1","1","0.24","0.41","0.82","0.78"
"EndaBagerima","0.19","1","1","1","0.19","0.62","0.82","0.94"
"Endabano","0.49","1","1","1","0.49","0.89","0.91","0.94"
"Endachiwa","0.19","1","1","1","0.19","0.38","0.82","0.91"
"EndaFelasi","0.27","1","1","1","0.27","0.62","0.91","0.94"
"Endagahamus","0.32","1","1","1","0.32","0.62","0.82","0.91"
"Endamariam","0.41","1","1","0.19","0.41","0.89","0.82","0.88"
"Erba","0.7","0.59","1","0.62","0.7","0.54","0.64","0.91"
"Esiret","1","1","1","1","1","0.78","0.91","0.97"
"Estifanos","1","1","1","1","1","0.27","0.55","0.78"
"Fala","0.46","1","1","1","0.46","0.95","0.55","0.94"
"Felegehiwot","1","1","1","1","1","0.08","0.64","0.75"
"FelegeWayane","1","1","1","1","1","0.68","0.27","0.91"
"FikreAlem","0.54","1","1","0.24","0.54","0.59","0.64","0.97"
"Filatako","1","1","1","1","1","0.54","0.55","0.81"
"Gebsit","0.27","1","1","1","0.27","0.62","0.45","0.72"
"Gedayasu","0.27","1","1","1","0.27","0.57","0.64","0.62"
"GelaMatebiya","0.19","1","1","1","0.19","0.46","0.82","0.78"
"Gendebta","0.19","1","1","1","0.19","0.95","0.82","0.91"
"Geneti","0.86","1","1","0.32","0.86","0.76","0.73","0.94"
"Genfel","1","1","1","0.3","1","0.84","0.64","0.91"
"Gera","1","1","1","1","1","0.43","1","1"
"Gerjale","0.62","1","0.51","0.24","0.62","0.7","0.73","0.97"
"GetskiMilesiley","0.24","1","1","1","0.24","0.22","0.91","0.97"
"Gijet","0.27","1","1","1","0.27","0.7","0.55","0.97"
"Ginaza","1","1","1","1","1","0.16","0.36","0.84"
"Golgolemalee","1","1","1","1","1","0.59","0.27","0.91"
"Goshedur","1","1","1","1","1","0.16","0.64","0.75"
"Goza","1","1","1","1","1","0.03","0.36","0.84"
"Grwre","1","1","1","1","1","0.62","0.91","1"
"GuemseAgamet","1","1","1","1","1","0.97","0.55","0.88"
"Guroro","0.11","1","1","1","0.11","0.51","0.91","0.97"
"Guya","1","1","1","1","1","0.7","0.91","0.97"
"Habees","1","1","1","1","1","0.62","0.64","0.91"
"Hadashtekli","1","1","1","1","1","0.46","1","0.97"
"HadeAlga","0.86","0.68","1","0.51","0.86","0.81","0.73","0.91"
"HadnetK","1","1","1","0.24","1","1","0.64","1"
"HadnetS","0.57","1","1","0.49","0.57","0.76","0.27","0.88"
"HadushAdi","0.7","1","1","1","0.7","0.81","0.18","0.88"
"HadushHiwet","0.54","1","1","0.41","0.54","0.92","0.18","0.88"
"HagereGenet","1","1","1","1","1","0.3","0.55","0.75"
"HagereSelamE","1","1","1","1","1","0.49","0.55","0.75"
"HagereSelamW","0.43","1","1","0.19","0.43","0.81","0.73","0.97"
"Hangoda","0.57","1","1","0.49","0.57","0.76","0.27","0.88"
"Hareko","0.46","1","1","1","0.46","0.78","0.91","0.97"
"Hawelti","0.86","1","1","0.32","0.86","0.89","0.73","0.94"
"Hayelom","1","1","1","0.24","1","0.76","0.64","0.91"
"Hintsa","1","1","1","1","1","0.54","1","0.97"
"HintsaWaza","1","1","1","1","1","0.51","1","0.97"
"HizbaTeklehymanot","0.65","1","1","0.14","0.65","0.65","0.64","0.94"
"ImbaRufael","1","1","1","1","1","0.35","1","1"
"Jijqe","1","1","1","1","1","0.59","1","0.97"
"JimanDeregeha","0.16","1","1","1","0.16","0.49","0.73","0.78"
"Jira","1","1","1","1","1","0.22","0.64","0.94"
"kabe","1","1","1","1","1","0.08","0.36","0.84"
"Karima","0.22","1","1","1","0.22","0.7","0.45","0.62"
"Keregna","1","1","1","1","1","0.03","0.36","0.84"
"Kihen","1","1","1","0.27","1","0.95","0.64","1"
"Kita","0.24","1","1","0.11","0.24","0.92","0.82","0.78"
"Korme","0.62","1","1","0.46","0.62","0.65","0.64","0.97"
"Ksadacki","1","1","1","1","1","0.38","0.91","0.91"
"Kudo","0.32","1","1","0.19","0.32","0.76","0.64","0.91"
"Kuluferha","1","1","1","1","1","0.54","0.82","0.91"
"KuluGizeLemlem","0.57","1","0.41","0.24","0.57","0.51","0.64","0.91"
"LaelayDayu","0.62","1","0.41","0.24","0.62","0.43","0.64","0.91"
"Laelayhahaile","0.32","1","1","0.16","0.32","0.59","0.64","0.91"
"LaelayMegariaTsemri","0.27","1","1","1","0.27","0.89","0.82","0.88"
"Lalaylogomti","0.19","1","1","1","0.19","0.62","0.82","0.91"
"Ledy","0.16","1","1","1","0.16","0.35","0.55","0.72"
"Lemlem","1","1","1","1","1","0.51","1","0.94"
"LemlemArena","1","1","1","1","1","0.84","1","0.97"
"Libo ","0.16","1","1","1","0.16","0.05","0.45","0.78"
"Limaat","0.57","0.57","0.43","0.24","0.57","0.7","0.64","0.91"
"Limat","0.16","1","1","1","0.16","0.3","1","0.97"
"Lul","1","1","1","1","1","0.81","0.55","0.62"
"LusinaAbegeldi","0.22","1","1","1","0.22","0.57","0.82","0.78"
"Maekelawi","0.32","1","1","1","0.32","0.62","0.82","0.91"
"MaekelSegli","0.22","1","1","1","0.22","0.51","0.91","0.94"
"MahbereWeyni","1","1","1","0.19","1","1","0.64","1"
"MariamShewito","0.19","1","1","1","0.19","0.81","0.82","0.94"
"Martadios","0.16","1","1","1","0.16","0.08","0.45","0.78"
"MayChekemte","0.22","1","1","1","0.22","0.41","0.82","0.91"
"MayNebri","0.49","1","1","0.19","0.49","0.65","0.64","0.94"
"Maysuru","0.41","1","1","0.16","0.41","0.89","0.82","0.88"
"MayTeklia","1","1","1","1","1","0.62","1","0.97"
"Mearey","1","1","1","1","1","0.57","1","0.97"
"Mechare","0.76","0.68","1","0.57","0.76","0.86","0.73","0.94"
"Mechena","0.19","1","1","1","0.19","0.24","0.73","0.78"
"MehalGoncha","0.27","1","1","1","0.27","0.38","0.55","0.81"
"Mekan ","0.62","1","1","0.24","0.62","0.65","0.73","0.97"
"MekaneGenet","0.32","1","1","1","0.32","0.46","0.55","0.81"
"Melabesh","1","1","1","1","1","0.57","0.45","0.75"
"MendereMariam","1","1","1","1","1","0.03","0.27","0.94"
"Menegobena","0.08","1","1","1","0.08","0.43","0.36","0.72"
"Menji","0.16","1","1","1","0.16","0.57","0.91","0.97"
"Mergech","1","1","1","1","1","0.41","0.36","0.72"
"Mesanu","1","1","1","0.32","1","0.89","0.73","1"
"Mesehle","1","1","1","1","1","0.7","0.82","0.91"
"Meswaeti ","0.62","1","1","0.19","0.62","0.54","0.73","0.97"
"Metkel","0.46","1","1","0.05","0.46","0.76","0.73","0.97"
"MetkelLemat","1","1","1","1","1","0.81","1","0.94"
"Mezbr","0.19","1","1","1","0.19","0.89","0.82","0.88"
"MichelDebre","1","1","1","1","1","0.03","0.27","0.94"
"Miraf","0.22","1","1","1","0.22","0.41","0.36","0.72"
"Misema","1","1","1","1","1","0.43","0.91","0.88"
"Mitad","1","1","1","1","1","0.11","0.27","0.84"
"MitinaYimach","0.35","1","1","1","0.35","0.57","0.55","0.81"
"Mozen","0.08","1","1","1","0.08","0.41","0.36","0.72"
"Mozutey","1","1","1","0.19","1","0.95","0.45","0.94"
"Mtsaiwerki","1","1","1","1","1","0.62","0.91","0.97"
"Nagash","1","1","1","0.35","1","0.95","0.55","0.91"
"Nebarhadinet","1","1","1","1","1","0.65","1","0.94"
"Nefasit","1","1","1","1","1","0.38","0.82","0.91"
"Negedebrhan","1","1","1","1","1","0.65","0.91","1"
"Niquara","0.3","1","1","0.11","0.3","0.62","0.82","0.78"
"Qoraro","0.49","1","1","1","0.49","0.78","0.73","0.91"
"RubaFelege","1","1","1","1","1","0.92","0.27","0.91"
"Santa gelebeda","0.41","1","1","1","0.41","0.76","0.82","0.97"
"SaratYerawoch","0.3","1","1","1","0.3","0.41","0.55","0.81"
"Sefo","0.32","1","1","0.08","0.32","0.62","0.73","0.91"
"Segena","0.3","1","1","1","0.3","0.73","0.45","0.81"
"Seka","1","1","1","1","1","0.57","0.91","0.91"
"Selamaya","0.16","1","1","1","0.16","0.32","0.82","0.78"
"SelamBekalsi","0.57","1","0.43","0.24","0.57","0.57","0.64","0.91"
"Selamber","1","1",,"1","1","0.68","0.55","0.75"
"SelamgieAmbarie","0.27","1","1","1","0.27","0.7","0.55","0.81"
"SelamH","1","1","1","0.27","1","0.97","0.55","0.91"
"SelamW","0.22","1","1","1","0.22","0.51","0.82","0.94"
"Selelkula","0.22","1","1","1","0.22","0.54","0.36","0.72"
"SelenWuha","0.57","0.57","0.46","0.24","0.57","0.65","0.73","0.91"
"Seloda","0.08","1","1","1","0.08","0.84","0.82","0.94"
"Sendada","1","1","1","0.43","1","0.92","0.55","0.91"
"Serawudi","0.19","1","1","1","0.19","0.22","0.45","0.78"
"Seret","0.51","1","1","0.3","0.51","0.51","0.73","0.97"
"Sero","0.41","1","1","0.19","0.41","0.89","0.82","0.88"
"Shamo","1","1","1","1","1","0.51","0.55","0.78"
"ShehochTehara","1","1","1","1","1","0.22","0.55","0.78"
"Shekatekli","1","1","1","1","1","0.49","0.64","0.97"
"Shunge","0.16","1","1","1","0.16","0.32","0.82","0.78"
"Simret","0.54","1","1","0.22","0.54","0.7","0.64","0.94"
"SimretS","0.62","1","1","0.32","0.62","0.62","0.64","0.97"
"SimretT","1","1","1","1","1","0.59","1","1"
"Sinkata","1","1","1","1","1","0.97","0.55","0.88"
"Siye","1","1","1","1","1","0.68","0.91","1"
"Smret","0.14","1","1","1","0.14","0.54","0.91","0.97"
"Sorya","0.38","1","1","0.22","0.38","0.57","0.36","0.94"
"Suha","1","1","1","1","1","0.27","0.36","0.72"
"Tahtayhaya","0.7","1","1","0.19","0.7","0.57","0.73","0.97"
"TahtayDaeroka","0.19","1","1","0.22","0.19","0.86","0.82","0.91"
"TahtayLegomti","0.19","1","1","1","0.19","0.54","0.82","0.94"
"TahtayMegariaTsebri","0.27","1","1","1","0.27","0.76","0.82","0.88"
"Tao","0.62","1","0.51","0.24","0.62","0.65","0.64","0.97"
"TaraGedam","1","1","1","1","1","0.22","0.36","0.84"
"TaraSenba","0.22","1","1","1","0.22","0.08","0.55","0.78"
"Tekea","0.65","1","1","0.19","0.65","0.78","0.64","0.94"
"Tekleweyni","1","1","1","1","1","0.81","0.91","1"
"Tetatiro","0.16","1","1","1","0.16","0.57","0.55","0.5"
"Tibaga","1","1","1","1","1","0.16","0.36","0.84"
"Tigage","0.41","1","1","0.24","0.41","0.84","0.73","0.84"
"Tsae","0.32","1","1","1","0.32","0.89","0.73","0.97"
"Tsetsera","0.43","1","1","0.41","0.43","0.35","0.55","0.94"
"Tseykeme","1","1","1","1","1","0.41","1","1"
"Tsigea","0.86","1","1","0.32","0.86","0.76","0.73","0.94"
"Ulaga","0.68","0.59","0.46","0.32","0.68","0.68","0.64","0.88"
"Wargba","0.86","1","1","0.38","0.86","0.86","0.73","0.94"
"Wariba","0.24","1","1","1","0.24","0.14","0.82","0.91"
"Wedikeshi","0.08","1","1","1","0.08","0.7","0.82","0.94"
"Werabaye","0.7","1","1","0.35","0.7","0.73","0.73","0.97"
"Werkamba","0.49","1","1","1","0.49","0.89","0.91","0.94"
"Wobo","0.16","1","1","1","0.16","0.59","0.55","0.5"
"Wonberoch","0.22","1","1","1","0.22","0.08","0.55","0.78"
"Wondye","0.3","1","1","1","0.3","0.49","0.55","0.81"
"Worego","0.22","1","1","1","0.22","0.3","0.36","0.72"
"WorgajaWagi","0.19","1","1","1","0.19","0.19","0.55","0.81"
"WoryaMeskel","1","1","1","1","1","0.7","0.55","0.62"
"Woyenti","0.19","1","1","1","0.19","0.92","0.82","0.91"
"Woynye","0.22","1","1","1","0.22","0.7","0.64","0.72"
"WuhdetG","0.54","1","1","0.22","0.54","0.78","0.82","0.94"
"WuhdetK","0.46","1","1","1","0.46","0.73","0.82","0.97"
"WushaTires","1","1","1","1","1","0.03","0.36","0.84"
"Yedwuha","0.22","1","1","1","0.22","0.38","0.36","0.72"
"Yeju","1","1","1","1","1","0.38","0.45","0.5"
"Yetefet","0.32","1","1","1","0.32","0.35","0.64","0.75"
"YifagAkababi","1","1","1","1","1","0.43","0.36","0.84"
"Yitihana","0.16","1","1","1","0.16","0.84","0.64","0.72"
"Zata","0.43","1","1","1","0.43","0.86","0.55","0.88"
"Ziha","0.19","1","1","1","0.19","0.59","0.73","0.78"
"ZihonHuha","1","1","1","1","1","0.46","0.55","0.75"
"ZobarYikuanda","1","1","1","1","1","0.65","0.64","0.62"
"Zongi","0.22","1","1","1","0.22","0.51","0.82","0.94"
