"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Edagaarbi","1","1","1","1","1","0.54",,"0.69"
"EmbaAhfrom","1","1","1","1","1","0.46",,"0.59"
"EmbachekoGunaguna","0.08","1","1","1","0.08","0.22",,"0.41"
"EndaBagerima","1","1","1","1","1","0.22",,"0.59"
"Endabano","1","1","1","1","1","0.38",,"0.5"
"Endachiwa","1","1","1","1","1","0.16",,"0.59"
"EndaFelasi","1","1","1","0.3","1","0.19",,"0.5"
"Endagahamus","1","1","1","0.27","1","0.41",,"0.59"
"Endamariam","1","1","1","1","1","0.49",,"0.91"
"Erba","0.3","0.62","0.24","0.27","0.3","0.43",,"0.09"
"Esiret","1","1","1","1","1","0.22",,"0.5"
"Estifanos","1","1","1","1","1","0.54",,"0.75"
"Fala","0.3","1","0.22","1","0.3","0.51",,"0.19"
"Felegehiwot","0.11","1","1","1","0.11","0.84",,"0.41"
"FelegeWayane","0.78","1","1","1","0.78","0.65",,"0.75"
"FikreAlem","1","1","1","1","1","0.3",,"0.47"
"Filatako","0.08","1","1","1","0.08","0.32",,"0.38"
"Gebsit","1","1","1","1","1","0.14",,"0.38"
"Gedayasu","1","1","1","1","1","0.35",,"0.41"
"GelaMatebiya","0.08","1","0.05","1","0.08","0.16",,"0.41"
"Gendebta","1","1","1","1","1","0.19",,"0.59"
"Geneti","0.51","1","0.16","0.35","0.51","0.05",,"0.06"
"Genfel","0.73","1","0.32","1","0.73","0.32",,"0.75"
"Gera","1","1","1","1","1","0.19",,"0.75"
"Gerjale","0.62","1","0.3","0.51","0.62","0.24",,"0.03"
"GetskiMilesiley","1","1","1","1","1","0.03",,"0.75"
"Gijet","0.62","1","1","1","0.62","0.43",,"0.75"
"Ginaza","0.08","1","1","1","0.08","0.84",,"0.66"
"Golgolemalee","0.78","1","1","1","0.78","0.3",,"0.75"
"Goshedur","0.11","1","1","1","0.11","0.32",,"0.41"
"Goza","1","1","1","1","1","0.76",,"0.56"
"Grwre","0.35","1","1","1","0.35","0.05",,"0.75"
"GuemseAgamet","0.27","1","1","1","0.27","0.08",,"0.69"
"Guroro","1","1","1","1","1","0.14",,"0.53"
"Guya","1","1","1","1","1","0.08",,"0.53"
"Habees","0.7","1","0.32","1","0.7","0.14",,"0.75"
"Hadashtekli","0.38","1","1","1","0.38","0.05",,"0.75"
"HadeAlga","0.43","0.7","0.24","0.3","0.43","0.54",,"0.09"
"HadnetK","0.78","1","1","1","0.78","0.27",,"0.56"
"HadnetS","0.41","1","1","1","0.41","0.38",,"0.69"
"HadushAdi","0.3","1","1","1","0.3","0.46",,"0.69"
"HadushHiwet","0.46","1","1","1","0.46","0.19",,"0.69"
"HagereGenet","0.11","1","1","1","0.11","0.19",,"0.41"
"HagereSelamE","0.05","1","1","1","0.05","0.22",,"0.41"
"HagereSelamW","1","1","1","1","1","0.27",,"0.56"
"Hangoda","0.41","1","1","1","0.41","0.38",,"0.69"
"Hareko","1","1","1","1","1","0.38",,"0.5"
"Hawelti","0.51","1","0.14","0.05","0.51","0.11",,"0.06"
"Hayelom","0.68","1","1","1","0.68","0.19",,"0.66"
"Hintsa","1","1","1","1","1","0.16",,"0.5"
"HintsaWaza","1","1","1","1","1","0.16",,"0.5"
"HizbaTeklehymanot","0.51","1","0.05","0.35","0.51","0.16",,"0.06"
"ImbaRufael","1","1","1","1","1","0.19",,"0.75"
"Jijqe","1","1","1","1","1","0.11",,"0.53"
"JimanDeregeha","0.08","1","1","1","0.08","0.51",,"0.41"
"Jira","1","1","1","1","1","0.03",,"0.78"
"kabe","1","1","1","1","1","0.41",,"0.66"
"Karima","1","1","1","1","1","0.22",,"0.41"
"Keregna","1","1","1","1","1","0.35",,"0.66"
"Kihen","1","1","1","1","1","0.27",,"0.56"
"Kita","0.11","1","0.08","0.24","0.11","0.3",,"0.19"
"Korme","0.62","1","0.41","0.65","0.62","0.43",,"0.03"
"Ksadacki","1","1","1","1","1","0.05",,"0.75"
"Kudo","1","1","1","1","1","0.41",,"0.59"
"Kuluferha","1","1","1","1","1","0.32",,"0.78"
"KuluGizeLemlem","0.57","1","1","1","0.57","0.46",,"0.09"
"LaelayDayu","0.62","1","1","1","0.62","0.46",,"0.09"
"Laelayhahaile","1","1","1","1","1","0.38",,"0.59"
"LaelayMegariaTsemri","1","1","1","1","1","0.14",,"0.91"
"Lalaylogomti","1","1","1","1","1","0.41",,"0.59"
"Ledy","1","1","1","1","1","0.54",,"0.38"
"Lemlem","0.38","1","1","1","0.38","0.16",,"0.53"
"LemlemArena","0.7","1","1","1","0.7","0.3",,"0.5"
"Libo ","0.27","1","1","1","0.27","0.32",,"0.75"
"Limaat","0.57","0.38","1","1","0.57","0.43",,"0.09"
"Limat","1","1","1","1","1","0.08",,"0.53"
"Lul","0.05","1","1","1","0.05","0.27",,"0.41"
"LusinaAbegeldi","0.05","1","0.05","1","0.05","0.3",,"0.41"
"Maekelawi","1","1","1","0.27","1","0.41",,"0.59"
"MaekelSegli","1","1","1","0.24","1","0.49",,"0.5"
"MahbereWeyni","0.78","1","0.3","1","0.78","0.27",,"0.56"
"MariamShewito","1","1","1","1","1","0.27",,"0.59"
"Martadios","0.27","1","1","1","0.27","0.65",,"0.75"
"MayChekemte","1","1","1","1","1","0.3",,"0.59"
"MayNebri","1","1","1","1","1","0.14",,"0.69"
"Maysuru","1","1","1","1","1","0.46",,"0.91"
"MayTeklia","1","1","1","1","1","0.19",,"0.5"
"Mearey","0.38","1","1","1","0.38","0.03",,"0.72"
"Mechare","0.38","0.7","0.22","0.24","0.38","0.08",,"0.09"
"Mechena","1","1","1","1","1","0.3",,"0.41"
"MehalGoncha","0.16","1","1","1","0.16","0.43",,"0.38"
"Mekan ","0.32","1","0.11","0.32","0.32","0.51",,"0.03"
"MekaneGenet","0.08","1","1","1","0.08","0.3",,"0.53"
"Melabesh","0.08","1","1","0.41","0.08","0.3",,"0.41"
"MendereMariam","1","1","1","1","1","0.46",,"0.47"
"Menegobena","1","1","1","1","1","0.27",,"0.38"
"Menji","1","1","1","1","1","0.19",,"0.53"
"Mergech","1","1","1","1","1","0.38",,"0.38"
"Mesanu","0.78","1","0.43","1","0.78","0.24",,"0.56"
"Mesehle","1","1","1","1","1","0.32",,"0.78"
"Meswaeti ","0.32","1","0.08","0.38","0.32","0.14",,"0.03"
"Metkel","1","1","1","1","1","0.41",,"0.56"
"MetkelLemat","1","1","1","1","1","0.16",,"0.53"
"Mezbr","0.46","1","1","1","0.46","0.46",,"0.91"
"MichelDebre","1","1","1","1","1","0.49",,"0.47"
"Miraf","1","1","1","1","1","0.27",,"0.38"
"Misema","1","1","1","1","1","0.35",,"0.34"
"Mitad","1","1","1","1","1","0.59",,"0.66"
"MitinaYimach","0.11","1","1","1","0.11","0.3",,"0.53"
"Mozen","1","1","1","1","1","0.3",,"0.38"
"Mozutey","0.59","1","1","1","0.59","0.19",,"0.69"
"Mtsaiwerki","1","1","1","1","1","0.11",,"0.53"
"Nagash","0.73","1","1","1","0.73","0.08",,"0.75"
"Nebarhadinet","0.38","1","1","1","0.38","0.05",,"0.53"
"Nefasit","1","1","1","1","1","0.59",,"0.78"
"Negedebrhan","0.38","1","1","1","0.38","0.08",,"0.75"
"Niquara","0.08","1","0.05","0.19","0.08","0.11",,"0.19"
"Qoraro","1","1","1","1","1","0.16",,"0.66"
"RubaFelege","0.78","1","1","1","0.78","0.43",,"0.75"
"Santa gelebeda","0.43","1","1","1","0.43","0.46",,"0.69"
"SaratYerawoch","0.16","1","1","1","0.16","0.24",,"0.53"
"Sefo","1","1","1","1","1","0.59",,"0.59"
"Segena","0.16","1","1","1","0.16","0.16",,"0.53"
"Seka","1","1","1","1","1","0.08",,"0.75"
"Selamaya","0.08","1","0.03","1","0.08","0.27",,"0.41"
"SelamBekalsi","0.57","1","1","1","0.57","0.41",,"0.09"
"Selamber","0.16","1",,"0.22","0.16","0.19",,"0.41"
"SelamgieAmbarie","0.16","1","1","1","0.16","0.24",,"0.38"
"SelamH","0.46","1","1","1","0.46","0.14",,"0.66"
"SelamW","1","1","1","1","1","0.38",,"0.59"
"Selelkula","1","1","1","1","1","0.43",,"0.38"
"SelenWuha","0.57","0.38","1","1","0.57","0.46",,"0.09"
"Seloda","1","1","1","1","1","0.59",,"0.59"
"Sendada","0.27","1","1","1","0.27","0.16",,"0.75"
"Serawudi","1","1","1","1","1","0.27",,"0.75"
"Seret","0.51","1","0.19","1","0.51","0.49",,"0.5"
"Sero","1","1","1","1","1","0.32",,"0.91"
"Shamo","1","1","1","1","1","0.3",,"0.75"
"ShehochTehara","0.14","1","1","1","0.14","0.54",,"0.75"
"Shekatekli","0.38","1","1","1","0.38","0.19",,"0.75"
"Shunge","0.08","1","0.03","1","0.08","0.14",,"0.41"
"Simret","0.43","1","1","1","0.43","0.11",,"0.53"
"SimretS","0.32","1","0.05","0.32","0.32","0.59",,"0.03"
"SimretT","1","1","1","1","1","0.16",,"0.75"
"Sinkata","0.27","1","1","1","0.27","0.08",,"0.69"
"Siye","0.27","1","1","1","0.27","0.08",,"0.75"
"Smret","1","1","1","1","1","0.14",,"0.53"
"Sorya","0.24","1","0.16","0.19","0.24","0.43",,"0.19"
"Suha","1","1","1","1","1","0.57",,"0.38"
"Tahtayhaya","0.46","1","0.08","0.38","0.46","0.08",,"0.03"
"TahtayDaeroka","1","1","1","1","1","0.3",,"0.59"
"TahtayLegomti","1","1","1","1","1","0.27",,"0.59"
"TahtayMegariaTsebri","1","1","1","1","1","0.32",,"0.91"
"Tao","0.62","1","0.3","0.51","0.62","0.38",,"0.03"
"TaraGedam","1","1","1","1","1","0.65",,"0.66"
"TaraSenba","0.19","1","1","1","0.19","0.65",,"0.41"
"Tekea","0.49","1","1","1","0.49","0.08",,"0.12"
"Tekleweyni","0.27","1","1","1","0.27","0.03",,"0.75"
"Tetatiro","1","1","1","1","1","0.27",,"0.72"
"Tibaga","0.08","1","1","1","0.08","0.57",,"0.66"
"Tigage","0.14","1","0.11","0.14","0.14","0.27",,"0.62"
"Tsae","1","1","1","1","1","0.35",,"0.69"
"Tsetsera","0.43","1","0.19","0.38","0.43","0.38",,"0.19"
"Tseykeme","1","1","1","1","1","0.11",,"0.75"
"Tsigea","0.51","1","0.16","0.35","0.51","0.05",,"0.06"
"Ulaga","0.68","0.43","0.43","0.65","0.68","0.49",,"0.06"
"Wargba","0.51","1","0.19","0.32","0.51","0.3",,"0.06"
"Wariba","0.08","1","1","1","0.08","0.27",,"0.78"
"Wedikeshi","1","1","1","1","1","0.73",,"0.59"
"Werabaye","0.46","1","0.3","0.38","0.46","0.38",,"0.03"
"Werkamba","1","1","1","1","1","0.38",,"0.5"
"Wobo","1","1","1","1","1","0.35",,"0.72"
"Wonberoch","0.19","1","1","1","0.19","0.14",,"0.41"
"Wondye","0.16","1","1","1","0.16","0.41",,"0.53"
"Worego","1","1","1","1","1","0.35",,"0.38"
"WorgajaWagi","1","1","1","1","1","0.41",,"0.38"
"WoryaMeskel","0.05","1","1","1","0.05","0.11",,"0.41"
"Woyenti","1","1","1","1","1","0.24",,"0.59"
"Woynye","1","1","1","1","1","0.35",,"0.38"
"WuhdetG","0.43","1","1","1","0.43","0.19",,"0.53"
"WuhdetK","1","1","1","1","1","0.65",,"0.69"
"WushaTires","0.08","1","1","1","0.08","0.62",,"0.66"
"Yedwuha","1","1","1","1","1","0.19",,"0.38"
"Yeju","1","1","1","1","1","0.65",,"0.72"
"Yetefet","0.08","1","1","1","0.08","0.65",,"0.41"
"YifagAkababi","0.08","1","1","1","0.08","0.86",,"0.66"
"Yitihana","1","1","1","1","1","0.51",,"0.38"
"Zata","0.43","1","0.11","0.11","0.43","0.22",,"0.19"
"Ziha","1","1","1","1","1","0.27",,"0.75"
"ZihonHuha","0.11","1","1","1","0.11","0.59",,"0.41"
"ZobarYikuanda","0.05","1","1","0.41","0.05","0.11",,"0.41"
"Zongi","1","1","1","1","1","0.38",,"0.59"
