"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","MetkelLemat","MetkelLemat","MetkelLemat","MetkelLemat","MetkelLemat","MetkelLemat","MetkelLemat","MetkelLemat"
"Region","Samre","Samre","Samre","Samre","Samre","Samre","Samre","Samre"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","29","0.73","54","44","0.08","53.56","0"
"1984-1977","0","21","0.51","0","62","0.46","0","0"
"1985-1978","100","3","0.11","0","59","0.3","100","0"
"1986-1979","0","50","0.97","0","75","1","0","0"
"1987-1980","0","37","0.86","35","48","0.14","34.6","0"
"1988-1981","100","0","0.03","0","75","1","100","0"
"1989-1982","0","42","0.92","0","63","0.49","0","0"
"1990-1983","17","8","0.22","3","56","0.24","19.71","1"
"1991-1984","0","45","0.95","0","75","1","0","1"
"1992-1985","34","8","0.19","28","50","0.19","61.63","0"
"1993-1986","0","26","0.65","0","75","1","0","0"
"1994-1987","0","29","0.7","0","75","1","0","0"
"1995-1988","0","22","0.57","0","60","0.41","0","0"
"1996-1989","0","65","1","0","75","1","0","0"
"1997-1990","0","22","0.54","0","60","0.35","0","0"
"1998-1991","0","13","0.35","0","75","1","0","0"
"1999-1992","0","15","0.41","0","75","1","0","0"
"2000-1993","0","28","0.68","0","75","1","0","0"
"2001-1994","0","30","0.78","28","50","0.19","28","0"
"2002-1995","100","3","0.08","43","46","0.11","142.94","0"
"2003-1996","0","32","0.81","0","59","0.32","0","0"
"2004-1997","0","10","0.3","27","50","0.22","26.65","0"
"2005-1998","0","13","0.38","0","75","1","0","1"
"2006-1999","0","35","0.84","0","68","0.51","0","1"
"2007-2000","4","9","0.24","0","75","1","3.79","0"
"2008-2001","65","6","0.16","0","75","1","64.68","0"
"2009-2002","0","12","0.32","0","61","0.43","0","0"
"2010-2003","0","25","0.59","0","75","1","0","1"
"2011-2004","0","29","0.76","0","57","0.27","0","0"
"2012-2005","0","20","0.49","0","69","0.54","0","0"
"2013-2006","0","25","0.62","0","60","0.38","0","0"
"2014-2007","100","2","0.05","70","39","0.03","170.33","0"
"2015-2008","0","9","0.27","55","43","0.05","54.69","0"
"2016-2009","0","18","0.46","0","75","0.65","0","0"
"2017-2010","100","5","0.14","0","71","0.57","100","0"
"2018-2011","0","17","0.43","0","75","0.62","0","0"
"2019-2012","0","41","0.89","0","74","0.59","0","0"
