"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Mtsaiwerki","Mtsaiwerki","Mtsaiwerki","Mtsaiwerki","Mtsaiwerki","Mtsaiwerki","Mtsaiwerki","Mtsaiwerki"
"Region","KolaTembien","KolaTembien","KolaTembien","KolaTembien","KolaTembien","KolaTembien","KolaTembien","KolaTembien"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","35","0.43","0","75","1","0","0"
"1984-1977","0","28","0.27","0","75","1","0","0"
"1985-1978","13","25","0.16","0","75","1","13.04","0"
"1986-1979","0","56","0.7","0","75","1","0","0"
"1987-1980","0","73","0.89","0","75","1","0","0"
"1988-1981","0","50","0.68","0","75","1","0","0"
"1989-1982","0","65","0.81","0","75","1","0","0"
"1990-1983","73","11","0.08","70","52","0.03","142.55","1"
"1991-1984","0","63","0.78","0","75","1","0","0"
"1992-1985","100","2","0.03","0","75","1","100","0"
"1993-1986","0","68","0.86","0","75","1","0","1"
"1994-1987","0","50","0.68","0","75","1","0","0"
"1995-1988","0","30","0.35","0","75","1","0","0"
"1996-1989","0","75","1","0","75","1","0","1"
"1997-1990","0","75","1","0","75","1","0","0"
"1998-1991","0","75","1","0","75","1","0","0"
"1999-1992","0","29","0.32","0","75","1","0","0"
"2000-1993","1","28","0.22","19","69","0.14","20.24","0"
"2001-1994","0","36","0.46","0","75","1","0","0"
"2002-1995","0","30","0.38","52","58","0.08","51.65","0"
"2003-1996","0","50","0.68","0","75","1","0","1"
"2004-1997","0","28","0.24","54","57","0.05","54.47","0"
"2005-1998","0","48","0.57","0","75","1","0","0"
"2006-1999","0","30","0.41","24","67","0.11","23.57","0"
"2007-2000","0","29","0.3","0","75","1","0","0"
"2008-2001","0","37","0.49","0","75","1","0","0"
"2009-2002","0","61","0.76","0","75","1","0","0"
"2010-2003","0","66","0.84","0","75","1","0","0"
"2011-2004","0","50","0.68","0","75","1","0","0"
"2012-2005","3","27","0.19","0","75","1","3.1","0"
"2013-2006","100","5","0.05","0","75","1","100","1"
"2014-2007","38","19","0.11","0","75","1","37.99","0"
"2015-2008","24","22","0.14","7","73","0.19","30.91","0"
"2016-2009","0","46","0.54","0","75","1","0","0"
"2017-2010","0","41","0.51","0","75","1","0","0"
"2018-2011","0","58","0.73","11","71","0.16","10.97","0"
"2019-2012","0","75","1","0","75","1","0","0"
