"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","14","7","0.24","55.31712","0.59","37.5","0.24","36","0.32","6.7242188984127","0.24","0.117330660269716","0.03",,,"76.354321599231","0.5"
"1984-1977","0","48","0.89","59.46191","0.68","63.6","0.65","62","0.81","48.3361742777778","0.89","0.155927459753411","0.43",,,"28.2975439625078","0.09"
"1985-1978","100","0","0.14","43.94789","0.14","24.3","0.11","30","0.24","0.415288027777778","0.14","0.146204788642605","0.32",,,"93.9424177177341","0.75"
"1986-1979","0","25","0.7","63.63077","0.84","75","1","74","0.95","25","0.7","0.219595276765069","0.97",,,"77.9014146024314","0.53"
"1987-1980","100","5","0.19","60.8234","0.73","62.0027777777778","0.57","40","0.41","4.76960159285714","0.19","0.143688316378439","0.27",,,"136.464197108574","0.97"
"1988-1981","0","29","0.73","51.99445","0.3","22","0.08","27","0.16","28.743088","0.73","0.168984042443759","0.59",,,"37.5482637449647","0.16"
"1989-1982","100","2","0.16","48.03115","0.22","38.2051587301587","0.27","20","0.08","2.03456352777778","0.16","0.159076165931762","0.46",,,"85.6994317882189","0.59"
"1990-1983","0","8","0.3","43.94789","0.14","12.5","0.03","17","0.03","8.238313","0.3","0.205508887124216","0.92",,,"67.3753766851723","0.38"
"1991-1984","0","23","0.62","63.63077","0.84","65","0.68","68","0.89","22.992284","0.62","0.16170624799064","0.49",,,"110.173223740376","0.91"
"1992-1985","54","6","0.22","43.94789","0.14","30.5","0.16","25","0.14","5.912284","0.22","0.125314764672979","0.11",,,"47.0539449449544","0.25"
"1993-1986","0","50","0.95","52.26604","0.49","65.9","0.73","44","0.54","50","0.95","0.117819611103184","0.05",,,"87.1191718444377","0.62"
"1994-1987","0","25","0.68","52.234","0.46","62.3","0.59","31","0.27","24.594389","0.68","0.140398838171438","0.24",,,"47.9330993377816","0.28"
"1995-1988","100","0","0.11","52.234","0.46","60","0.54","28","0.19","0","0.11","0.166894785879331","0.54",,,"58.5310926921796","0.34"
