"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","45","21","0.11","68.94808","0.38","54.9","0.16","60","0.51","20.8875862073016","0.11","0.231061065428469","0.08",,,"27.7521524031523","0.69"
"1984-1977","0","75","1","75","1","68.7","0.57","75","1","75","1","0.316912410500488","0.65",,,"2.54523860616561","0.03"
"1985-1978","43","21","0.14","64.19015","0.08","49","0.11","47","0.24","21.4649225027778","0.14","0.327751441865042","0.76",,,"22.1165843316303","0.47"
"1986-1979","0","42","0.54","70.24207","0.62","74.0085714285714","0.65","72","0.76","42.072882","0.54","0.298476894983007","0.49",,,"23.7203384457502","0.53"
"1987-1980","0","50","0.65","69.26569","0.43","75","1","70","0.73","50","0.65","0.353887292396578","0.95",,,"49.7480680000804","0.94"
"1988-1981","0","66","0.84","68.94808","0.38","75","1","55","0.46","66.4680758","0.84","0.298281497865146","0.46",,,"25.093434238919","0.59"
"1989-1982","0","69","0.89","65.82588","0.14","75","1","75","1","69.2575090777778","0.89","0.339530923608917","0.89",,,"31.040410254579","0.75"
"1990-1983","90","8","0.05","65.9065","0.24","34.9","0.03","43","0.19","8.016807","0.05","0.28968353249508","0.41",,,"13.1247519853473","0.31"
"1991-1984","0","41","0.43","70.24207","0.62","61.2","0.35","70","0.73","41.328856","0.43","0.232783104279234","0.14",,,"24.1181311969296","0.56"
"1992-1985","100","5","0.03","64.19015","0.08","60.8","0.32","27","0.05","4.8472139","0.03","0.272139513961571","0.32",,,"52.3832528681035","0.97"
"1993-1986","0","35","0.32","75","1","61.5","0.41","40","0.16","35.2304820583333","0.32","0.313761447405911","0.59",,,"34.214459578683","0.78"
"1994-1987","0","56","0.7","70.24207","0.62","72.9","0.62","75","1","55.8550714","0.7","0.320081697990539","0.68",,,"4.11274824231259","0.12"
"1995-1988","0","35","0.35","70.66443","0.7","63.9","0.46","36","0.11","35.487661","0.35","0.256274827836481","0.22",,,"5.09903348920011","0.16"
