"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","28","0.76","48.02757","0.65","39.4","0.3","41","0.46","28.2818069662698","0.76","0.152064843834381","0.27",,,"27.1901502525129","0.81"
"1984-1977","0","30","0.81","47.470359","0.57","36.4","0.22","50","0.68","29.545705","0.81","0.151224805077199","0.24",,,"-3.9719053950458","0.03"
"1985-1978","83","6","0.19","41.10198","0.24","40.5","0.41","50","0.68","5.68874177777778","0.19","0.191623645958124","0.81",,,"17.5730990507382","0.59"
"1986-1979","0","41","0.89","60.77832","0.95","54.6542857142857","0.84","66","0.97","41.42677","0.89","0.184495942750459","0.73",,,"6.3527767371358","0.19"
"1987-1980","0","56","1","58.166034","0.92","61.2638888888889","0.89","46","0.59","55.929729","1","0.182669479900766","0.7",,,"28.1070588246803","0.88"
"1988-1981","100","4","0.14","40.7426","0.22","27.5","0.16","37","0.41","3.723383","0.14","0.142996134211401","0.14",,,"10.6442976676477","0.28"
"1989-1982","100","3","0.08","32.96088","0.05","48.5292857142857","0.62","57","0.86","3.33572569444444","0.08","0.163851033461337","0.43",,,"12.237474601836","0.31"
"1990-1983","100","0","0.05","37.10012","0.14","20.5","0.05","20","0.08","0","0.05","0.201411537658472","0.92",,,"8.75440175864897","0.25"
"1991-1984","0","20","0.57","41.71316","0.27","51.7","0.78","54","0.76","19.656012","0.57","0.130789925205854","0.08",,,"49.2293540043757","1"
"1992-1985","0","11","0.3","47.15914","0.51","25.6","0.11","39","0.43","11.45253","0.3","0.177686420498075","0.62",,,"26.2717047067954","0.75"
"1993-1986","0","26","0.73","55.96991","0.86","51.4","0.76","21","0.11","25.7010469166667","0.73","0.174364420353245","0.54",,,"15.190125410954","0.47"
"1994-1987","0","50","0.95","46.62873","0.46","52.7","0.81","55","0.78","50","0.95","0.174046199941001","0.51",,,"18.3308685507373","0.62"
"1995-1988","0","13","0.35","42.98625","0.35","21.5","0.08","24","0.16","12.62732","0.35","0.193997416351306","0.86",,,"15.9223894579874","0.5"
