"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Debremawie","0.38","1","1","1","0.38","0.14",,"0.44"
"Debreselam","1","1","1","1","1","0.76",,"0.69"
"Debrinetseb","1","1","1","1","1","0.57",,"0.75"
"Dekera","0.24","1","1","1","0.24","0.76",,"0.84"
"DembezaAmbaLay","0.38","1","0.08","1","0.38","0.27",,"0.44"
"Derit","1","1","0.03","1","1","0.22",,"0.72"
"Derita","1","1","1","1","1","0.76",,"0.81"
"Dinkashena","0.49","1","1","0.11","0.49","0.78",,"0.53"
"Ebo","0.3","0.3","0.41","0.32","0.3","0.43",,"0.84"
"Edagaarbi","0.68","1","1","1","0.68","0.35",,"0.44"
"EmbaAhfrom","0.7","1","1","1","0.7","0.7",,"0.38"
"EmbachekoGunaguna","0.14","1","1","1","0.14","0.62",,"0.75"
"EndaBagerima","1","1","1","1","1","0.81",,"0.44"
"Endabano","1","1","1","1","1","0.24",,"0.72"
"Endachiwa","1","1","1","1","1","0.86",,"0.38"
"EndaFelasi","1","1","1","1","1","0.43",,"0.72"
"Endagahamus","1","1","1","1","1","0.7",,"0.38"
"Endamariam","1","1","1","1","1","0.76",,"0.59"
"Erba","0.76","0.59","0.24","0.27","0.76","0.38",,"0.62"
"Esiret","0.38","1","1","1","0.38","0.84",,"0.84"
"Estifanos","0.08","1","1","1","0.08","0.59",,"0.81"
"Fala","0.49","1","0.11","0.11","0.49","0.54",,"0.72"
"Felegehiwot","1","1","1","1","1","0.32",,"0.44"
"FelegeWayane","1","1","1","1","1","0.51",,"1"
"FikreAlem","0.59","1","1","0.41","0.59","0.73",,"0.75"
"Filatako","1","1","0.03","1","1","0.08",,"0.72"
"Gebsit","0.32","1","0.05","1","0.32","0.32",,"0.34"
"Gedayasu","0.32","1","0.05","1","0.32","0.32",,"0.38"
"GelaMatebiya","0.22","1","0.03","1","0.22","0.27",,"0.75"
"Gendebta","1","1","1","1","1","0.46",,"0.38"
"Geneti","0.59","0.3","0.16","0.19","0.59","0.22",,"0.84"
"Genfel","1","1","1","1","1","0.73",,"1"
"Gera","1","1","1","1","1","0.92",,"0.81"
"Gerjale","0.7","1","0.14","0.19","0.7","0.43",,"0.62"
"GetskiMilesiley","1","1","1","1","1","0.76",,"0.94"
"Gijet","1","1","1","1","1","0.68",,"0.94"
"Ginaza","1","1","1","1","1","0.35",,"0.88"
"Golgolemalee","1","1","1","1","1","0.49",,"1"
"Goshedur","1","1","1","1","1","0.43",,"0.44"
"Goza","1","1","1","1","1","0.54",,"0.81"
"Grwre","1","1","1","1","1","0.89",,"0.81"
"GuemseAgamet","1","1","1","1","1","0.57",,"0.59"
"Guroro","1","1","1","1","1","0.73",,"0.75"
"Guya","1","1","1","1","1","0.76",,"0.75"
"Habees","1","1","1","1","1","0.57",,"1"
"Hadashtekli","1","1","1","1","1","0.92",,"0.94"
"HadeAlga","0.68","0.19","0.16","0.3","0.68","0.35",,"0.62"
"HadnetK","1","1","1","1","1","0.65",,"0.75"
"HadnetS","0.92","1","1","1","0.92","0.62",,"0.59"
"HadushAdi","0.89","1","1","1","0.89","0.32",,"0.59"
"HadushHiwet","0.84","1","1","1","0.84","0.68",,"0.59"
"HagereGenet","0.41","1","1","1","0.41","0.59",,"0.44"
"HagereSelamE","0.38","1","1","1","0.38","0.51",,"0.44"
"HagereSelamW","0.59","1","1","1","0.59","0.78",,"0.75"
"Hangoda","0.92","1","1","1","0.92","0.62",,"0.59"
"Hareko","0.51","1","1","1","0.51","0.76",,"0.78"
"Hawelti","0.59","0.3","0.35","0.38","0.59","0.41",,"0.84"
"Hayelom","1","1","1","1","1","0.97",,"0.69"
"Hintsa","0.38","1","1","1","0.38","0.73",,"0.84"
"HintsaWaza","0.38","1","1","1","0.38","0.7",,"0.84"
"HizbaTeklehymanot","0.11","1","0.16","0.08","0.11","0.05",,"0.84"
"ImbaRufael","1","1","1","1","1","0.86",,"0.81"
"Jijqe","1","1","1","1","1","0.92",,"0.75"
"JimanDeregeha","0.19","1","1","1","0.19","0.59",,"0.75"
"Jira","1","1","1","1","1","0.11",,"0.69"
"kabe","1","1","1","1","1","0.38",,"0.88"
"Karima","1","1","0.03","1","1","0.24",,"0.38"
"Keregna","1","1","1","1","1","0.41",,"0.88"
"Kihen","1","1","1","1","1","0.59",,"0.75"
"Kita","0.27","1","0.05","1","0.27","0.62",,"0.44"
"Korme","0.7","1","0.22","0.22","0.7","0.41",,"0.62"
"Ksadacki","1","1","1","1","1","0.35",,"0.72"
"Kudo","0.7","1","1","1","0.7","0.7",,"0.38"
"Kuluferha","1","1","1","1","1","0.19",,"0.62"
"KuluGizeLemlem","0.62","1","0.19","0.22","0.62","0.78",,"0.31"
"LaelayDayu","0.7","1","0.19","0.22","0.7","0.76",,"0.31"
"Laelayhahaile","0.7","1","1","1","0.7","0.92",,"0.38"
"LaelayMegariaTsemri","1","1","1","1","1","0.16",,"0.59"
"Lalaylogomti","1","1","1","1","1","0.86",,"0.38"
"Ledy","1","1","1","1","1","0.41",,"0.34"
"Lemlem","1","1","1","1","1","0.89",,"0.84"
"LemlemArena","0.49","1","1","1","0.49","0.54",,"0.78"
"Libo ","0.08","1","1","1","0.08","0.68",,"0.81"
"Limaat","0.62","0.57","0.19","0.19","0.62","0.35",,"0.31"
"Limat","1","1","1","1","1","0.86",,"0.75"
"Lul","0.35","1","1","1","0.35","0.24",,"0.38"
"LusinaAbegeldi","0.24","1","0.03","1","0.24","0.27",,"0.75"
"Maekelawi","1","1","1","1","1","0.7",,"0.38"
"MaekelSegli","1","1","1","1","1","0.22",,"0.72"
"MahbereWeyni","1","1","1","1","1","0.7",,"0.75"
"MariamShewito","1","1","1","1","1","0.46",,"0.44"
"Martadios","0.08","1","1","1","0.08","0.57",,"0.81"
"MayChekemte","1","1","1","1","1","0.89",,"0.38"
"MayNebri","0.68","1","1","1","0.68","0.86",,"0.44"
"Maysuru","1","1","1","1","1","0.76",,"0.59"
"MayTeklia","0.38","1","1","1","0.38","0.59",,"0.84"
"Mearey","1","1","1","1","1","0.86",,"0.78"
"Mechare","0.43","0.16","0.14","0.24","0.43","0.65",,"0.72"
"Mechena","0.11","1","1","1","0.11","0.68",,"0.75"
"MehalGoncha","1","1","0.05","1","1","0.14",,"0.72"
"Mekan ","0.7","1","0.11","0.14","0.7","0.19",,"0.62"
"MekaneGenet","1","1","0.08","1","1","0.32",,"0.66"
"Melabesh","0.35","1","0.19","1","0.35","0.43",,"0.44"
"MendereMariam","1","1","1","1","1","0.78",,"0.78"
"Menegobena","1","1","1","1","1","0.38",,"0.34"
"Menji","1","1","1","1","1","0.76",,"0.75"
"Mergech","1","1","1","1","1","0.24",,"0.34"
"Mesanu","1","1","1","1","1","0.86",,"0.75"
"Mesehle","1","1","1","1","1","0.08",,"0.62"
"Meswaeti ","0.7","1","0.24","0.14","0.7","0.19",,"0.62"
"Metkel","1","1","1","1","1","0.59",,"0.75"
"MetkelLemat","0.41","1","1","1","0.41","0.7",,"0.84"
"Mezbr","1","1","1","1","1","0.43",,"0.59"
"MichelDebre","1","1","1","1","1","0.7",,"0.78"
"Miraf","0.24","1","1","1","0.24","0.35",,"0.34"
"Misema","1","1","1","1","1","0.05",,"0.59"
"Mitad","1","1","1","1","1","0.81",,"0.88"
"MitinaYimach","0.3","1","0.08","1","0.3","0.14",,"0.66"
"Mozen","1","1","1","1","1","0.38",,"0.34"
"Mozutey","1","1","1","1","1","0.49",,"0.44"
"Mtsaiwerki","1","1","1","1","1","0.89",,"0.75"
"Nagash","1","1","1","1","1","0.57",,"1"
"Nebarhadinet","1","1","1","1","1","0.81",,"0.84"
"Nefasit","1","1","1","1","1","0.65",,"0.62"
"Negedebrhan","1","1","1","1","1","0.89",,"0.81"
"Niquara","0.24","1","0.03","1","0.24","0.38",,"0.44"
"Qoraro","1","1","1","1","1","0.57",,"0.69"
"RubaFelege","1","1","1","1","1","0.57",,"1"
"Santa gelebeda","1","1","1","1","1","0.54",,"0.78"
"SaratYerawoch","1","1","0.08","1","1","0.14",,"0.66"
"Sefo","0.7","1","1","1","0.7","0.86",,"0.38"
"Segena","1","1","1","1","1","0.08",,"0.66"
"Seka","1","1","1","1","1","0.22",,"0.72"
"Selamaya","0.19","1","0.05","1","0.19","0.46",,"0.75"
"SelamBekalsi","0.62","1","0.19","0.19","0.62","0.54",,"0.31"
"Selamber","0.24","1",,"1","0.24","0.22",,"0.44"
"SelamgieAmbarie","1","1","0.05","1","1","0.08",,"0.72"
"SelamH","1","1","1","1","1","0.62",,"0.69"
"SelamW","1","1","1","1","1","0.73",,"0.44"
"Selelkula","0.24","1","1","1","0.24","0.38",,"0.34"
"SelenWuha","0.62","0.57","0.3","0.43","0.62","0.41",,"0.31"
"Seloda","1","1","1","1","1","0.27",,"0.44"
"Sendada","1","1","1","1","1","0.46",,"1"
"Serawudi","0.11","1","1","1","0.11","0.68",,"0.81"
"Seret","0.59","1","1","0.16","0.59","0.86",,"0.78"
"Sero","1","1","1","1","1","0.38",,"0.59"
"Shamo","0.08","1","1","1","0.08","0.41",,"0.81"
"ShehochTehara","1","1","1","1","1","0.68",,"0.81"
"Shekatekli","1","1","1","1","1","0.95",,"0.94"
"Shunge","0.19","1","0.05","1","0.19","0.41",,"0.75"
"Simret","0.86","1","1","1","0.86","0.27",,"0.62"
"SimretS","0.7","1","0.22","0.16","0.7","0.03",,"0.62"
"SimretT","1","1","1","1","1","0.95",,"0.81"
"Sinkata","1","1","1","1","1","0.57",,"0.59"
"Siye","1","1","1","1","1","0.95",,"0.81"
"Smret","1","1","1","1","1","0.81",,"0.75"
"Sorya","0.46","1","0.19","0.27","0.46","0.22",,"0.72"
"Suha","1","1","1","1","1","0.16",,"0.34"
"Tahtayhaya","0.76","1","0.24","0.14","0.76","0.3",,"0.62"
"TahtayDaeroka","1","1","1","1","1","0.89",,"0.38"
"TahtayLegomti","1","1","1","1","1","0.84",,"0.44"
"TahtayMegariaTsebri","1","1","1","1","1","0.22",,"0.59"
"Tao","0.68","1","0.14","0.19","0.68","0.57",,"0.62"
"TaraGedam","1","1","1","1","1","0.73",,"0.88"
"TaraSenba","0.11","1","1","1","0.11","0.27",,"0.75"
"Tekea","0.16","1","0.22","0.22","0.16","0.11",,"0.78"
"Tekleweyni","1","1","1","1","1","0.86",,"0.81"
"Tetatiro","1","1","1","1","1","0.14",,"0.34"
"Tibaga","1","1","1","1","1","0.46",,"0.88"
"Tigage","0.32","1","1","1","0.32","0.3",,"0.47"
"Tsae","1","1","1","1","1","0.76",,"0.78"
"Tsetsera","0.51","1","0.16","0.19","0.51","0.11",,"0.72"
"Tseykeme","1","1","1","1","1","0.92",,"0.81"
"Tsigea","0.59","0.3","0.16","0.19","0.59","0.22",,"0.84"
"Ulaga","0.73","0.59","0.19","0.24","0.73","0.08",,"0.44"
"Wargba","0.59","0.3","0.19","0.22","0.59","0.68",,"0.84"
"Wariba","0.14","1","1","1","0.14","0.46",,"0.84"
"Wedikeshi","1","1","1","1","1","0.22",,"0.44"
"Werabaye","0.76","1","0.3","0.3","0.76","0.35",,"0.62"
"Werkamba","1","1","1","1","1","0.24",,"0.72"
"Wobo","1","1","1","1","1","0.24",,"0.34"
"Wonberoch","0.11","1","1","1","0.11","0.73",,"0.75"
"Wondye","1","1","0.05","1","1","0.14",,"0.66"
"Worego","0.24","1","1","1","0.24","0.46",,"0.34"
"WorgajaWagi","0.14","1","1","1","0.14","0.14",,"0.72"
"WoryaMeskel","0.32","1","1","1","0.32","0.38",,"0.38"
"Woyenti","1","1","1","1","1","0.73",,"0.38"
"Woynye","0.24","1","1","1","0.24","0.27",,"0.34"
"WuhdetG","0.86","1","1","1","0.86","0.38",,"0.62"
"WuhdetK","1","1","1","1","1","0.22",,"0.78"
"WushaTires","1","1","1","1","1","0.43",,"0.88"
"Yedwuha","1","1","1","1","1","0.43",,"0.34"
"Yeju","1","1","1","1","1","0.19",,"0.34"
"Yetefet","1","1","0.08","1","1","0.27",,"0.44"
"YifagAkababi","1","1","1","1","1","0.51",,"0.88"
"Yitihana","1","1","1","1","1","0.41",,"0.34"
"Zata","0.49","1","0.11","0.11","0.49","0.62",,"0.59"
"Ziha","0.11","1","1","1","0.11","0.54",,"0.81"
"ZihonHuha","0.38","1","1","1","0.38","0.3",,"0.44"
"ZobarYikuanda","0.32","1","1","1","0.32","0.24",,"0.38"
"Zongi","1","1","1","1","1","0.73",,"0.44"
