"","Lat","Lon","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET","Ave"
"Sero","14.32078333","39.22411667","1","0","0.555555555555556","0.444444444444444","1","0.444444444444444","0","0.444444444444444","0.412698412698413"
"Shamo","12.08534","37.90094","1","0","0","0","1","0.166666666666667","0","0.333333333333333","0.214285714285714"
"ShehochTehara","12.12814","37.83756","1","0","0","0","1","0.2","0","0.4","0.228571428571429"
"Shekatekli","13.53678333","39.03888333","1","0","0","0","1","0.555555555555556","0","0.333333333333333","0.26984126984127"
"Shunge","12.08237","38.1771","1","0","0.222222222222222","0","1","0.333333333333333","0.111111111111111","0.111111111111111","0.253968253968254"
"Simret","14.28043","39.28237","1","0","0.666666666666667","0.444444444444444","1","0.444444444444444","0","0.444444444444444","0.428571428571429"
"SimretS","12.72587333","39.50650833","1","0.222222222222222","0.555555555555556","0.444444444444444","1","0.111111111111111","0","0.333333333333333","0.380952380952381"
"SimretT","13.49733","38.79772","1","0","0","0.111111111111111","1","0.333333333333333","0.111111111111111","0.333333333333333","0.26984126984127"
"Sinkata","14.01175","39.59356667","1","0","0.444444444444444","0.333333333333333","1","0.222222222222222","0","0.333333333333333","0.333333333333333"
"Siye","13.42072","38.83012","1","0","0","0.111111111111111","1","0.444444444444444","0","0.333333333333333","0.26984126984127"
"Smret","13.6408","38.85106","1","0","0","0.111111111111111","1","0.444444444444444","0","0.444444444444444","0.285714285714286"
"Sorya","12.34583","39.32907","1","0.111111111111111","0.666666666666667","0.777777777777778","1","0.444444444444444","0","0.555555555555556","0.507936507936508"
"Suha","10.34635","38.26694","1","0","0","0.142857142857143","1","0.428571428571429","0.142857142857143","0.571428571428571","0.326530612244898"
"Tahtayhaya","12.70454167","39.56391667","1","0.333333333333333","0.666666666666667","0.333333333333333","1","0.222222222222222","0.111111111111111","0.333333333333333","0.428571428571429"
"TahtayDaeroka","14.21841667","39.11961667","1","0","0.222222222222222","0.333333333333333","1","0.333333333333333","0","0.666666666666667","0.365079365079365"
"TahtayLegomti","14.0784","38.9704","1","0","0","0.222222222222222","1","0.333333333333333","0","0.555555555555556","0.301587301587302"
"TahtayMegariaTsebri","14.30111667","39.07828333","1","0","0.222222222222222","0.222222222222222","1","0.333333333333333","0","0.666666666666667","0.349206349206349"
"Tao","12.5179","39.64047","1","0.333333333333333","0.666666666666667","0.555555555555556","1","0.555555555555556","0","0.333333333333333","0.492063492063492"
"TaraGedam","12.1516","37.73193","1","0","0","0","1","0.5","0.25","0.5","0.321428571428571"
"TaraSenba","12.22824","38.00931","1","0","0","0","1","0.222222222222222","0","0.111111111111111","0.19047619047619"
"Tekea","12.9176","39.47559","1","0","0.555555555555556","0.666666666666667","1","0.333333333333333","0","0.333333333333333","0.412698412698413"
"Tekleweyni","13.37087","38.84672","1","0","0","0","1","0.555555555555556","0","0.333333333333333","0.26984126984127"
"Tetatiro","10.20659","38.39577","1","0","0.166666666666667","0.166666666666667","1","0.166666666666667","0.166666666666667","0.666666666666667","0.333333333333333"
"Tibaga","12.05085","37.67116","1","0","0","0","1","0.333333333333333","0","0.666666666666667","0.285714285714286"
"Tigage","12.34042","38.41673","1","0","0.444444444444444","0.555555555555556","1","0.555555555555556","0","0.666666666666667","0.46031746031746"
"Tsae","13.90719","39.12939","1","0","0.222222222222222","0.111111111111111","1","0.555555555555556","0","0.666666666666667","0.365079365079365"
"Tsetsera","12.37728","39.4313","1","0.222222222222222","0.555555555555556","0.666666666666667","1","0.333333333333333","0","0.333333333333333","0.444444444444444"
"Tseykeme","13.45089","38.90783","1","0","0","0.111111111111111","1","0.333333333333333","0.111111111111111","0.333333333333333","0.26984126984127"
"Tsigea","12.79798333","39.65126667","1","0.444444444444444","0.555555555555556","0.555555555555556","1","0.222222222222222","0","0.333333333333333","0.444444444444444"
"Ulaga","12.44273333","39.80076667","1","0.555555555555556","0.555555555555556","0.666666666666667","1","0.444444444444444","0","0.333333333333333","0.507936507936508"
"Wargba","12.75934167","39.68234333","1","0.444444444444444","0.666666666666667","0.666666666666667","1","0.333333333333333","0","0.333333333333333","0.492063492063492"
"Wariba","11.98646","38.10837","1","0","0","0","1","0.222222222222222","0.111111111111111","0.333333333333333","0.238095238095238"
"Wedikeshi","14.2475","38.878","1","0","0","0.222222222222222","1","0","0","0.333333333333333","0.222222222222222"
"Werabaye","12.67054333","39.62322833","1","0.444444444444444","0.666666666666667","0.444444444444444","1","0.333333333333333","0.111111111111111","0.333333333333333","0.476190476190476"
"Werkamba","13.7764","38.98961667","1","0","0.111111111111111","0.111111111111111","1","0.333333333333333","0.111111111111111","0.555555555555556","0.317460317460317"
"Wobo","10.22238","38.39478","1","0","0.166666666666667","0.166666666666667","1","0.166666666666667","0.166666666666667","0.666666666666667","0.333333333333333"
"Wonberoch","12.17849","38.01144","1","0","0","0.111111111111111","1","0.222222222222222","0","0.111111111111111","0.206349206349206"
"Wondye","11.05132","38.27698","1","0","0.111111111111111","0.333333333333333","1","0.111111111111111","0","0.444444444444444","0.285714285714286"
"Worego","10.41089","38.36928","1","0","0.111111111111111","0.111111111111111","1","0.333333333333333","0.111111111111111","0.333333333333333","0.285714285714286"
"WorgajaWagi","12.28664","38.01687","1","0","0","0","1","0.444444444444444","0","0.444444444444444","0.26984126984127"
"WoryaMeskel","10.74562","38.46225","1","0","0.444444444444444","0.444444444444444","1","0.666666666666667","0.222222222222222","0.222222222222222","0.428571428571429"
"Woyenti","14.205338","39.038132","1","0","0","0.222222222222222","1","0.333333333333333","0","0.444444444444444","0.285714285714286"
"Woynye","10.42627","38.40502","1","0","0.333333333333333","0.222222222222222","1","0.333333333333333","0.111111111111111","0.333333333333333","0.333333333333333"
"WuhdetG","14.31872","39.2653","1","0","0.444444444444444","0.333333333333333","1","0.333333333333333","0","0.444444444444444","0.365079365079365"
"WuhdetK","13.8285","39.10903","1","0","0.222222222222222","0.333333333333333","1","0.333333333333333","0","0.555555555555556","0.349206349206349"
"WushaTires","12.10734","37.67963","1","0","0","0","1","0","0","0.666666666666667","0.238095238095238"
"Yedwuha","10.45178","38.331","1","0","0.111111111111111","0.111111111111111","1","0.222222222222222","0.111111111111111","0.333333333333333","0.26984126984127"
"Yeju","10.19588","38.30642","1","0","0","0.2","1","0.2","0.2","0.6","0.314285714285714"
"Yetefet","10.97067","38.3235","1","0","0.333333333333333","0.333333333333333","1","0.222222222222222","0","0.222222222222222","0.301587301587302"
"YifagAkababi","12.06969","37.71093","1","0","0","0","1","0.333333333333333","0","0.666666666666667","0.285714285714286"
"Yitihana","10.33567","38.42984","1","0","0.333333333333333","0.222222222222222","1","0.666666666666667","0","0.444444444444444","0.380952380952381"
"Zata","12.50773","39.29298833","1","0","0.625","0.625","1","0.375","0.25","0.25","0.446428571428571"
"Ziha","12.07409","37.98849","1","0","0","0","1","0.111111111111111","0","0.333333333333333","0.206349206349206"
"ZihonHuha","10.8758","38.41444","1","0","0.444444444444444","0.555555555555556","1","0.333333333333333","0","0.222222222222222","0.365079365079365"
"ZobarYikuanda","10.68773","38.4701","1","0","0.444444444444444","0.444444444444444","1","0.555555555555556","0.111111111111111","0.222222222222222","0.396825396825397"
"Zongi","14","39","1","0","0","0.111111111111111","1","0.555555555555556","0","0.555555555555556","0.317460317460317"
