"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Agazi","0.46","0.03","0.19","0.86","0.46","0.95","0.73","0.28"
"Agbe","0.05","0.03","0.32","0.49","0.05","0.7","0.45","0.12"
"Agela","0.38","0.03","0.16","0.41","0.38","0.3","0.91","0.19"
"Agid","0.35","0.03","0.11","0.32","0.35","0.03","0.73","0.22"
"AlemeTesfa","0.16","0.03","0.49","0.68","0.16",,"0.82","0.19"
"AmdiWeyane","0.43","0.03","0.27","0.49","0.43","0.65","0.45","0.12"
"Amedwuha","0.38","0.03","0.51","0.84","0.38","0.97","0.73","0.06"
"Ameno","0.43","0.03","0.16","0.51","0.43","0.76","0.91","0.19"
"Amisetya","0.38","0.05","0.57","0.84","0.38","0.86","0.91","0.12"
"Angot","0.14","0.03","0.35","0.59","0.14","0.05","0.91","0.09"
"Anigot","0.38","0.03","0.14","0.35","0.38","0.43","0.91","0.19"
"Ansheb","0.24","0.03","0.84","0.7","0.24","0.65","0.82","0.22"
"AquaShumoch","0.08","0.03","0.16","0.24","0.08","0.32","0.91","0.16"
"Aquha","0.73","0.24","0.59","0.86","0.73","0.68","0.91","0.12"
"Arena","0.59","0.27","0.51","0.84","0.59","0.7","0.55","0.12"
"Asmena","0.65","0.03","0.3","0.95","0.65","0.92","0.55","0.28"
"Asta","0.27","0.03","0.14","0.43","0.27","0.3","0.91","0.19"
"Atakilti","0.08","0.03","0.14","0.43","0.08","0.35","0.55","0.12"
"AwetBikalsi","0.22","0.03","0.38","0.73","0.22","0.14","0.55","0.12"
"AwusaMeda","0.16","0.03","0.46","0.65","0.16","0.51","0.82","0.19"
"Ayba","0.46","0.03","0.54","0.86","0.46","1","0.82","0.09"
"Aynalem","0.27","0.03","0.46","0.81","0.27","0.78","0.73","0.25"
"Bala","0.49","0.03","0.27","0.54","0.49","0.68","0.73","0.19"
"Balarab","0.38","0.05","0.41","0.59","0.38","0.54","0.91","0.12"
"Bamba","0.05","0.03","0.27","0.46","0.05","0.35","0.55","0.12"
"BarkaAdiswha","0.3","0.03","0.49","0.92","0.3","0.78","0.73","0.25"
"Begasheka","0.08","0.03","0.32","0.51","0.08","0.41","0.45","0.12"
"Berlay","0.14","0.03","0.38","0.46","0.14","0.11","0.91","0.19"
"Betgebez","0.78","0.11","0.35","0.81","0.78","0.43","0.09","0.09"
"Bethans","0.59","0.03","0.22","0.51","0.59","0.78","0.18","0.12"
"BilbWuha","0.51","0.03","0.22","0.59","0.51","0.16","0.91","0.22"
"Birkutea","0.14","0.03","0.22","0.51","0.14","0.27","0.91","0.19"
"Boneya","0.86","0.05","0.73","0.59","0.86","0.73","0.82","0.16"
"Burkoche","0.3","0.22","0.59","0.86","0.3","0.62","0.91","0.12"
"Cheli","0.16","0.03","0.32","0.43","0.16","0.38","0.45","0.12"
"Darubekeda","0.38","0.03","0.22","0.73","0.38","0.62","0.73","0.16"
"Deberkerbye","0.16","0.03","0.11","0.08","0.16","0.89","0.27","0.12"
"DeberAbaJale","0.08","0.03","0.19","0.32","0.08","0.7","0.91","0.16"
"DebrAbay","0.08","0.03","0.32","0.24","0.08","0.43","0.73","0.19"
"DebreAliays","0.11","0.05","0.43","0.68","0.11","0.89","0.82","0.19"
"Debrebirhan","0.27","0.03","0.62","0.84","0.27","0.84","0.73","0.16"
"Debrebrhan","0.24","0.03","0.57","0.73","0.24","0.84","0.73","0.12"
"DebreGenet","0.14","0.03","0.49","0.32","0.14","0.08","0.91","0.19"
"DebreGenetA","0.54","0.03","0.27","0.51","0.54","0.46","0.27","0.12"
"DebreGenetK","0.16","0.03","0.22","0.41","0.16","0.3","0.45","0.12"
"DebreGeorgis","0.16","0.03","0.49","0.7","0.16","0.76","0.82","0.19"
"DebreKidusan","0.05","0.03","0.59","0.43","0.05","0.27","0.82","0.19"
"Debremawie","0.14","0.03","0.38","0.35","0.14","0.57","0.91","0.19"
"Debreselam","0.27","0.03","0.62","0.81","0.27","0.68","0.64","0.16"
"Debrinetseb","0.11","0.03","0.16","0.49","0.11","0.14","0.55","0.12"
"Dekera","0.22","0.03","0.24","0.41","0.22","0.59","0.55","0.12"
"DembezaAmbaLay","0.14","0.03","0.43","0.43","0.14","0.27","0.82","0.19"
"Derit","0.51","0.03","0.41","0.81","0.51","0.3","0.73","0.09"
"Derita","0.27","0.03","0.14","0.43","0.27","0.3","0.91","0.19"
"Dinkashena","0.35","0.03","0.27","0.68","0.35","0.76","0.73","0.16"
"Ebo","0.51","0.03","0.14","0.89","0.51","0.14","0.82","0.09"
"Edagaarbi","0.46","0.03","0.59","0.86","0.46","0.54","0.55","0.09"
"EmbaAhfrom","0.32","0.03","0.62","0.86","0.32","0.16","0.36","0.16"
"EmbachekoGunaguna","0.08","0.03","0.35","0.57","0.08","0.22","0.91","0.16"
"EndaBagerima","0.54","0.03","0.19","0.54","0.54","0.62","0.18","0.12"
"Endabano","0.3","0.03","0.22","0.54","0.3","0.3","0.45","0.09"
"Endachiwa","0.54","0.03","0.24","0.49","0.54","0.7","0.36","0.16"
"EndaFelasi","0.32","0.03","0.22","0.65","0.32","0.14","0.55","0.09"
"Endagahamus","0.54","0.05","0.41","0.78","0.54","0.84","0.55","0.16"
"Endamariam","0.32","0.05","0.54","0.86","0.32","0.41","0.18","0.09"
"Erba","0.46","0.03","0.27","0.54","0.46","0.46","0.73","0.12"
"Esiret","0.16","0.03","0.32","0.46","0.16","0.05","0.45","0.12"
"Estifanos","0.14","0.03","0.19","0.46","0.14","0.3","0.82","0.19"
"Fala","0.49","0.03","0.19","0.43","0.49","0.57","0.73","0.16"
"Felegehiwot","0.14","0.03","0.49","0.3","0.14","0.11","0.91","0.19"
"FelegeWayane","0.24","0.03","0.24","0.95","0.24","0.97","0.73","0.25"
"FikreAlem","0.32","0.03","0.11","0.32","0.32","0.78","0.73","0.16"
"Filatako","0.51","0.03","0.38","0.81","0.51","0.16","0.73","0.09"
"Gebsit","0.24","0.03","0.95","0.7","0.24","0.22","0.82","0.16"
"Gedayasu","0.24","0.03","0.86","0.65","0.24","0.49","0.82","0.22"
"GelaMatebiya","0.54","0.03","0.38","0.59","0.54","0.92","0.91","0.16"
"Gendebta","0.54","0.03","0.35","0.65","0.54","0.65","0.09","0.16"
"Geneti","0.51","0.03","0.08","0.92","0.51","0.19","0.82","0.09"
"Genfel","0.27","0.03","0.22","0.81","0.27","0.78","0.73","0.25"
"Gera","0.08","0.03","0.22","0.38","0.08","0.76","0.55","0.06"
"Gerjale","0.51","0.03","0.22","0.49","0.51","0.3","0.73","0.09"
"GetskiMilesiley","0.16","0.05","0.3","0.49","0.16","0.19","0.45","0.12"
"Gijet","0.14","0.03","0.41","0.57","0.14","0.51","0.45","0.12"
"Ginaza","0.46","0.03","0.14","0.32","0.46","0.16","0.91","0.22"
"Golgolemalee","0.24","0.03","0.24","0.95","0.24","0.95","0.73","0.25"
"Goshedur","0.14","0.03","0.57","0.32","0.14","0.19","0.91","0.19"
"Goza","0.51","0.03","0.22","0.54","0.51","0.51","0.91","0.22"
"Grwre","0.05","0.03","0.14","0.43","0.05","0.24","0.45","0.06"
"GuemseAgamet","0.62","0.03","0.3","0.86","0.62","0.95","0.73","0.28"
"Guroro","0.11","0.03","0.24","0.49","0.11","0.16","0.55","0.12"
"Guya","0.05","0.03","0.22","0.49","0.05","0.43","0.55","0.12"
"Habees","0.3","0.03","0.19","0.89","0.3","0.89","0.73","0.25"
"Hadashtekli","0.03","0.03","0.22","0.38","0.03","0.41","0.55","0.12"
"HadeAlga","0.57","0.03","0.16","0.59","0.57","0.38","0.55","0.12"
"HadnetK","0.27","0.03","0.43","0.84","0.27","0.81","0.64","0.25"
"HadnetS","0.46","0.03","0.19","0.86","0.46","0.95","0.73","0.28"
"HadushAdi","0.59","0.03","0.16","0.92","0.59","1","0.64","0.28"
"HadushHiwet","0.65","0.03","0.22","0.95","0.65","0.92","0.55","0.28"
"HagereGenet","0.05","0.03","0.32","0.27","0.05","0.46","0.73","0.19"
"HagereSelamE","0.08","0.03","0.32","0.24","0.08","0.35","0.73","0.19"
"HagereSelamW","0.16","0.03","0.51","0.62","0.16","0.08","0.64","0.09"
"Hangoda","0.46","0.03","0.19","0.86","0.46","0.95","0.73","0.28"
"Hareko","0.68","0.03","0.27","0.35","0.68","0.81","0.64","0.09"
"Hawelti","0.51","0.03","0.11","0.59","0.51","0.3","0.73","0.09"
"Hayelom","0.27","0.03","0.59","0.78","0.27","0.68","0.73","0.16"
"Hintsa","0.43","0.03","0.27","0.49","0.43","0.41","0.45","0.12"
"HintsaWaza","0.43","0.03","0.27","0.43","0.43","0.43","0.45","0.12"
"HizbaTeklehymanot","0.46","0.03","0.14","0.92","0.46","0.59","0.82","0.09"
"ImbaRufael","0.08","0.03","0.19","0.38","0.08","0.16","0.55","0.06"
"Jijqe","0.05","0.03","0.27","0.32","0.05","0.65","0.55","0.12"
"JimanDeregeha","0.05","0.03","0.32","0.51","0.05","0.86","0.91","0.16"
"Jira","0.19","0.03","0.24","0.22","0.19","0.22","0.82","0.16"
"kabe","0.11","0.03","0.11","0.24","0.11","0.05","0.73","0.22"
"Karima","0.59","0.03","0.76","0.68","0.59","0.38","0.82","0.22"
"Keregna","0.35","0.03","0.08","0.3","0.35","0.11","0.73","0.22"
"Kihen","0.16","0.03","0.41","0.81","0.16","0.57","0.64","0.25"
"Kita","0.7","0.3","0.32","0.84","0.7","0.92","0.82","0.12"
"Korme","0.51","0.03","0.24","0.49","0.51","0.76","0.73","0.09"
"Ksadacki","0.24","0.22","0.32","0.51","0.24","0.46","0.36","0.16"
"Kudo","0.32","0.03","0.51","0.84","0.32","0.62","0.55","0.16"
"Kuluferha","0.3","0.05","0.14","0.38","0.3","0.43","0.18","0.16"
"KuluGizeLemlem","0.49","0.03","0.24","0.49","0.49","0.14","0.73","0.19"
"LaelayDayu","0.51","0.03","0.24","0.49","0.51","0.19","0.73","0.19"
"Laelayhahaile","0.32","0.03","0.49","0.84","0.32","0.62","0.45","0.16"
"LaelayMegariaTsemri","0.24","0.05","0.41","0.81","0.24","0.54","0.18","0.09"
"Lalaylogomti","0.54","0.03","0.24","0.51","0.54","0.59","0.27","0.16"
"Ledy","0.57","0.03","0.73","0.57","0.57","0.41","0.82","0.16"
"Lemlem","0.14","0.03","0.27","0.38","0.14","0.49","0.36","0.12"
"LemlemArena","0.7","0.03","0.11","0.19","0.7","0.7","0.64","0.09"
"Libo ","0.43","0.03","0.08","0.7","0.43","0.43","0.91","0.19"
"Limaat","0.49","0.03","0.22","0.57","0.49","0.08","0.73","0.19"
"Limat","0.16","0.03","0.22","0.46","0.16","0.57","0.55","0.12"
"Lul","0.14","0.03","0.35","0.32","0.14","0.73","0.73","0.22"
"LusinaAbegeldi","0.22","0.03","0.38","0.62","0.22","0.92","0.91","0.16"
"Maekelawi","0.54","0.05","0.41","0.78","0.54","0.84","0.55","0.16"
"MaekelSegli","0.27","0.03","0.16","0.65","0.27","0.62","0.55","0.09"
"MahbereWeyni","0.27","0.03","0.41","0.84","0.27","0.84","0.73","0.25"
"MariamShewito","0.54","0.03","0.3","0.49","0.54","0.51","0.18","0.12"
"Martadios","0.43","0.03","0.19","0.49","0.43","0.62","0.91","0.19"
"MayChekemte","0.7","0.03","0.41","0.73","0.7","0.78","0.36","0.16"
"MayNebri","0.38","0.03","0.43","0.81","0.38","0.86","0.55","0.09"
"Maysuru","0.32","0.05","0.38","0.84","0.32","0.3","0.18","0.09"
"MayTeklia","0.43","0.03","0.14","0.38","0.43","0.54","0.45","0.12"
"Mearey","0.14","0.08","0.19","0.35","0.14","0.86","0.45","0.12"
"Mechare","0.54","0.03","0.11","0.62","0.54","0.38","0.55","0.06"
"Mechena","0.08","0.03","0.32","0.57","0.08","0.41","0.91","0.16"
"MehalGoncha","0.35","0.03","0.35","0.73","0.35","0.08","0.82","0.09"
"Mekan ","0.49","0.03","0.08","0.81","0.49","0.19","0.82","0.09"
"MekaneGenet","0.11","0.03","0.41","0.43","0.11","0.32","0.82","0.12"
"Melabesh","0.11","0.05","0.43","0.54","0.11","0.78","0.82","0.19"
"MendereMariam","0.19","0.03","0.27","0.65","0.19","0.43","0.91","0.19"
"Menegobena","0.54","0.03","0.76","0.73","0.54","0.38","0.82","0.16"
"Menji","0.08","0.03","0.14","0.43","0.08","0.32","0.55","0.12"
"Mergech","0.43","0.03","0.73","0.59","0.43","0.51","0.82","0.16"
"Mesanu","0.32","0.03","0.27","0.86","0.32","0.89","0.73","0.25"
"Mesehle","0.27","0.03","0.11","0.41","0.27","0.14","0.18","0.16"
"Meswaeti ","0.49","0.03","0.11","0.92","0.49","0.14","0.82","0.09"
"Metkel","0.35","0.03","0.43","0.62","0.35","0.68","0.45","0.09"
"MetkelLemat","0.62","0.03","0.19","0.41","0.62","0.43","0.45","0.12"
"Mezbr","0.7","0.03","0.41","0.76","0.7","0.59","0.09","0.09"
"MichelDebre","0.19","0.03","0.11","0.49","0.19","0.32","0.91","0.19"
"Miraf","0.65","0.03","0.76","0.59","0.65","0.24","0.82","0.16"
"Misema","0.11","0.03","0.19","0.11","0.11","0.11","0.27","0.25"
"Mitad","0.14","0.03","0.08","0.43","0.14","0.14","0.91","0.22"
"MitinaYimach","0.16","0.03","0.43","0.81","0.16","0.14","0.82","0.12"
"Mozen","0.54","0.03","0.73","0.7","0.54","0.41","0.82","0.16"
"Mozutey","0.19","0.03","0.54","0.84","0.19","0.84","0.73","0.09"
"Mtsaiwerki","0.05","0.03","0.27","0.43","0.05","0.57","0.55","0.12"
"Nagash","0.3","0.03","0.41","0.84","0.3","0.89","0.73","0.25"
"Nebarhadinet","0.14","0.11","0.19","0.43","0.14","0.32","0.55","0.12"
"Nefasit","0.3","0.03","0.14","0.3","0.3","0.11","0.09","0.16"
"Negedebrhan","0.14","0.14","0.14","0.43","0.14","0.3","0.45","0.06"
"Niquara","0.62","0.03","0.22","0.68","0.62","0.89","0.91","0.12"
"Qoraro","0.24","0.03","0.57","0.84","0.24","0.76","0.55","0.16"
"RubaFelege","0.24","0.03","0.24","0.95","0.24","0.95","0.73","0.25"
"Santa gelebeda","0.35","0.03","0.35","0.76","0.35","0.35","0.55","0.12"
"SaratYerawoch","0.16","0.03","0.46","0.81","0.16","0.14","0.82","0.12"
"Sefo","0.32","0.03","0.54","0.81","0.32","0.68","0.55","0.16"
"Segena","0.16","0.03","0.46","0.78","0.16","0.19","0.73","0.12"
"Seka","0.24","0.03","0.14","0.35","0.24","0.59","0.27","0.16"
"Selamaya","0.41","0.03","0.22","0.62","0.41","0.59","0.91","0.16"
"SelamBekalsi","0.49","0.03","0.22","0.57","0.49","0.08","0.73","0.19"
"Selamber","0.11","0.05",,"0.65","0.11","0.95","0.82","0.19"
"SelamgieAmbarie","0.35","0.03","0.43","0.78","0.35","0.14","0.73","0.09"
"SelamH","0.27","0.03","0.68","0.81","0.27","0.7","0.73","0.16"
"SelamW","0.49","0.03","0.24","0.59","0.49","0.35","0.55","0.12"
"Selelkula","0.65","0.03","0.76","0.59","0.65","0.3","0.82","0.16"
"SelenWuha","0.49","0.03","0.3","0.49","0.49","0.3","0.73","0.19"
"Seloda","0.59","0.03","0.22","0.46","0.59","0.7","0.18","0.12"
"Sendada","0.62","0.03","0.57","0.84","0.62","0.92","0.73","0.25"
"Serawudi","0.08","0.03","0.19","0.49","0.08","0.32","0.91","0.19"
"Seret","0.54","0.03","0.35","0.41","0.54","0.22","0.73","0.09"
"Sero","0.32","0.03","0.35","0.86","0.32","0.11","0.36","0.09"
"Shamo","0.14","0.03","0.22","0.49","0.14","0.27","0.91","0.19"
"ShehochTehara","0.38","0.03","0.16","0.46","0.38","0.51","0.82","0.19"
"Shekatekli","0.03","0.03","0.32","0.49","0.03","0.62","0.45","0.12"
"Shunge","0.41","0.03","0.27","0.62","0.41","0.59","0.91","0.16"
"Simret","0.24","0.05","0.49","0.92","0.24","0.43","0.45","0.16"
"SimretS","0.49","0.03","0.11","0.84","0.49","0.43","0.82","0.09"
"SimretT","0.05","0.03","0.16","0.3","0.05","0.24","0.55","0.06"
"Sinkata","0.62","0.03","0.3","0.86","0.62","0.95","0.73","0.28"
"Siye","0.05","0.03","0.14","0.32","0.05","0.38","0.55","0.06"
"Smret","0.08","0.03","0.11","0.43","0.08","0.62","0.55","0.12"
"Sorya","0.51","0.03","0.22","0.65","0.51","0.84","0.73","0.16"
"Suha","0.43","0.03","0.7","0.62","0.43","0.51","0.91","0.16"
"Tahtayhaya","0.54","0.03","0.11","0.92","0.54","0.05","0.82","0.09"
"TahtayDaeroka","0.3","0.03","0.51","0.81","0.3","0.81","0.27","0.16"
"TahtayLegomti","0.54","0.03","0.22","0.54","0.54","0.54","0.27","0.12"
"TahtayMegariaTsebri","0.24","0.08","0.41","0.81","0.24","0.41","0.09","0.09"
"Tao","0.51","0.03","0.22","0.49","0.51","0.22","0.73","0.09"
"TaraGedam","0.14","0.03","0.11","0.3","0.14","0.22","0.91","0.22"
"TaraSenba","0.16","0.03","0.32","0.68","0.16","0.81","0.91","0.16"
"Tekea","0.46","0.03","0.57","0.86","0.46","0.86","0.73","0.06"
"Tekleweyni","0.05","0.08","0.22","0.32","0.05","0.27","0.55","0.06"
"Tetatiro","0.32","0.03","0.59","0.62","0.32","0.43","0.82","0.28"
"Tibaga","0.46","0.03","0.14","0.3","0.46","0.16","0.73","0.22"
"Tigage","0.78","0.35","0.57","0.81","0.78","0.97","0.82","0.12"
"Tsae","0.49","0.03","0.51","0.81","0.49","0.78","0.55","0.12"
"Tsetsera","0.49","0.03","0.22","0.54","0.49","0.46","0.73","0.16"
"Tseykeme","0.05","0.03","0.24","0.38","0.05","0.46","0.55","0.06"
"Tsigea","0.51","0.03","0.08","0.92","0.51","0.19","0.82","0.09"
"Ulaga","0.49","0.03","0.27","0.51","0.49","0.49","0.73","0.16"
"Wargba","0.51","0.03","0.19","0.46","0.51","0.35","0.73","0.09"
"Wariba","0.08","0.03","0.32","0.32","0.08","0.38","0.91","0.09"
"Wedikeshi","0.59","0.03","0.22","0.46","0.59","0.73","0.18","0.12"
"Werabaye","0.54","0.03","0.16","0.54","0.54","0.27","0.55","0.09"
"Werkamba","0.3","0.03","0.22","0.54","0.3","0.3","0.45","0.09"
"Wobo","0.32","0.03","0.62","0.65","0.32","0.54","0.82","0.28"
"Wonberoch","0.16","0.03","0.3","0.62","0.16","0.68","0.91","0.16"
"Wondye","0.16","0.03","0.46","0.76","0.16","0.05","0.82","0.12"
"Worego","0.65","0.03","0.89","0.7","0.65","0.27","0.82","0.16"
"WorgajaWagi","0.57","0.03","0.19","0.43","0.57","0.51","0.91","0.12"
"WoryaMeskel","0.16","0.05","0.43","0.41","0.16","0.35","0.73","0.22"
"Woyenti","0.54","0.03","0.38","0.65","0.54","0.81","0.27","0.16"
"Woynye","0.65","0.03","0.78","0.62","0.65","0.59","0.82","0.16"
"WuhdetG","0.24","0.03","0.32","0.89","0.24","0.32","0.36","0.16"
"WuhdetK","0.24","0.03","0.46","0.78","0.24","0.49","0.45","0.12"
"WushaTires","0.46","0.03","0.11","0.3","0.46","0.27","0.82","0.22"
"Yedwuha","0.59","0.03","0.81","0.65","0.59","0.22","0.82","0.16"
"Yeju","0.11","0.03","0.51","0.51","0.11","0.81","0.82","0.28"
"Yetefet","0.11","0.03","0.41","0.43","0.11","0.32","0.91","0.19"
"YifagAkababi","0.46","0.03","0.16","0.38","0.46","0.16","0.82","0.22"
"Yitihana","0.57","0.03","0.76","0.73","0.57","0.32","0.82","0.16"
"Zata","0.43","0.03","0.19","0.57","0.43","0.97","0.73","0.16"
"Ziha","0.08","0.03","0.24","0.49","0.08","0.32","0.91","0.19"
"ZihonHuha","0.14","0.03","0.43","0.43","0.14","0.24","0.82","0.19"
"ZobarYikuanda","0.16","0.05","0.7","0.51","0.16","0.86","0.73","0.22"
"Zongi","0.49","0.03","0.24","0.59","0.49","0.35","0.55","0.12"
