"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","31","54","0.14","75","1","75","1","67","0.38","54.3553691823529","0.14","0.308474519740854","0.92",,,"-19.0380341948427","0.03"
"1984-1977","22","59","0.19","75","1","75","1","73","0.46","59.0908","0.19","0.203330854425846","0.05",,,"86.6410731168748","0.88"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.290194679636739","0.78",,,"86.1186678750542","0.84"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.261449431665644","0.54",,,"68.6002034755611","0.69"
"1987-1980","32","54","0.11","75","1","75","1","51","0.14","53.8121980285714","0.11","0.218612210008542","0.08",,,"52.1445364686238","0.44"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.253492610100849","0.41",,,"62.8983533496424","0.56"
"1989-1982","0","75","1","75","1","75","1","73","0.46","75","1","0.283565319188999","0.76",,,"43.4497955132037","0.31"
"1990-1983","0","75","1","75","1","75","1","75","1","75","1","0.328844086804738","1",,,"62.1949671006704","0.53"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.257156928305438","0.46",,,"4.29988201139965","0.06"
"1992-1985","90","25","0.03","75","1","75","1","65","0.32","25","0.03","0.299340883098223","0.86",,,"21.6904758402455","0.16"
"1993-1986","22","59","0.16","75","1","75","1","75","1","58.802258","0.16","0.230132919085114","0.19",,,"49.9109548230832","0.38"
"1994-1987","0","73","0.3","75","1","75","1","64","0.27","73.3992386666667","0.3","0.316812500191508","0.95",,,"110.838698162292","1"
"1995-1988","0","75","1","75","1","75","1","75","1","75","1","0.219081232768361","0.11",,,"71.8579270112265","0.72"
"1996-1989","0","75","1","75","1","75","1","59","0.22","75","1","0.200386791500119","0.03",,,"53.6488961232969","0.47"
"1997-1990","0","75","1","75","1","75","1","62","0.24","75","1","0.22022875988821","0.16",,,"25.1541658347181","0.19"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.264745261661235","0.62",,,"50.6324587948528","0.41"
"1999-1992","0","75","1","75","1","75","1","65","0.32","75","1","0.251369388933808","0.38",,,"47.8772567907897","0.34"
"2000-1993","0","75","1","75","1","75","1","50","0.11","75","1","0.3171008","0.97",,,"33.2","0.25"
"2001-1994","0","75","1","75","1","75","1","66","0.35","75","1","0.2378621","0.24",,,"17","0.12"
"2002-1995","0","75","1","75","1","75","1","75","1","75","1","0.2195746","0.14",,,"8.8","0.09"
"2003-1996","0","75","1","75","1","75","1","75","1","75","1","0.2936459","0.84",,,"32.6","0.22"
"2004-1997","40","50","0.08","75","1","75","1","54","0.19","50","0.08","0.2646847","0.59",,,"38.7","0.28"
"2005-1998","0","75","1","75","1","75","1","71","0.41","75","1","0.3060762","0.89",,,"87.7","0.91"
"2006-1999","40","50","0.08","75","1","75","1","50","0.11","50","0.08","0.2445886","0.3",,,"60.2","0.5"
"2007-2000","0","75","1","75","1","75","1","54","0.19","75","1","0.2386434","0.27","22.87097","0.27","91","0.94"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.2500427","0.35","21.81855","0.09","93.2","0.97"
"2009-2002","0","75","1","75","1","75","1","74","0.49","75","1","0.2918162","0.81","25.59274","0.36","68.5","0.66"
"2010-2003","0","73","0.27","75","1","75","1","75","1","73.120251","0.27","0.2665067","0.65","28.28629","0.55","83.5","0.81"
"2011-2004","2","69","0.24","75","1","75","1","75","1","69.218346","0.24","0.2493799","0.32","25.91129","0.45","77.8","0.78"
"2012-2005","0","75","1","75","1","75","1","75","1","75","1","0.2325283","0.22","22.19758","0.18","65.7","0.59"
"2013-2006","0","75","1","75","1","75","1","75","1","75","1","0.2783712","0.73","33.23387","0.82","66.4","0.62"
"2014-2007","0","75","1","75","1","75","1","45","0.03","75","1","0.2592916","0.51","30.82257","0.73","73","0.75"
"2015-2008","7","66","0.22","75","1","75","1","50","0.11","66.482317","0.22","0.2580748","0.49","29.67338","0.64",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.2614959","0.57","33.60886","0.91",,
"2017-2010","0","75","1","75","1","75","1","75","1","75","1","0.2719992","0.7","33.90726","1",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.255903","0.43",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.2680678","0.68",,,,
