"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Goza","Goza","Goza","Goza","Goza","Goza","Goza","Goza"
"Region","Libo Kemkem","Libo Kemkem","Libo Kemkem","Libo Kemkem","Libo Kemkem","Libo Kemkem","Libo Kemkem","Libo Kemkem"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","45","21","0.11","0","75","1","45.22","0"
"1984-1977","0","75","1","0","75","1","0","0"
"1985-1978","43","21","0.14","0","75","1","43.22","0"
"1986-1979","0","42","0.54","0","75","1","0","0"
"1987-1980","0","50","0.65","0","75","1","0","0"
"1988-1981","0","66","0.84","0","75","1","0","0"
"1989-1982","0","69","0.89","13","71","0.16","13.04","0"
"1990-1983","90","8","0.05","28","66","0.11","117.91","0"
"1991-1984","0","41","0.43","0","75","1","0","0"
"1992-1985","100","5","0.03","32","65","0.05","132.44","0"
"1993-1986","0","35","0.32","0","75","1","0","0"
"1994-1987","0","56","0.7","0","75","1","0","0"
"1995-1988","0","35","0.35","0","75","1","0","0"
"1996-1989","0","71","0.92","0","75","1","0","0"
"1997-1990","0","68","0.86","29","66","0.08","29.34","0"
"1998-1991","0","46","0.59","0","75","1","0","0"
"1999-1992","2","33","0.24","0","75","1","2.1","0"
"2000-1993","81","10","0.08","0","75","1","81.19","0"
"2001-1994","0","59","0.76","0","75","1","0","1"
"2002-1995","0","41","0.46","0","75","1","0","1"
"2003-1996","0","34","0.27","0","75","1","0","0"
"2004-1997","27","26","0.22","65","54","0.03","92.2","0"
"2005-1998","0","41","0.41","0","75","1","0","0"
"2006-1999","0","53","0.68","0","75","1","0","0"
"2007-2000","0","56","0.73","17","70","0.14","16.55","0"
"2008-2001","0","73","0.95","0","75","1","0","0"
"2009-2002","0","46","0.57","0","75","1","0","0"
"2010-2003","29","25","0.19","0","75","1","29.34","1"
"2011-2004","0","62","0.81","0","75","1","0","0"
"2012-2005","0","35","0.3","0","75","1","0","0"
"2013-2006","0","42","0.51","0","75","1","0","1"
"2014-2007","0","38","0.38","0","75","1","0","0"
"2015-2008","0","50","0.65","0","75","1","0","0"
"2016-2009","31","25","0.16","0","75","1","31.03","0"
"2017-2010","0","41","0.49","0","75","1","0","0"
"2018-2011","0","61","0.78","0","75","1","0","0"
"2019-2012","0","75","1","0","75","1","0","0"
