"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","28","22","0.16","75","1","62.2","0.19","62","0.22","21.7708347826797","0.16","0.166122066677331","0.11",,,"1.44616032652508","0.06"
"1984-1977","75","12","0.08","75","1","73.2","0.57","75","1","11.606604","0.08","0.166018099189265","0.08",,,"2.24091585613645","0.09"
"1985-1978","0","48","0.57","75","1","67.1","0.38","67","0.3","47.973926","0.57","0.161998259322606","0.03",,,"22.6598083082082","0.41"
"1986-1979","0","39","0.43","75","1","64.8","0.27","70","0.35","38.8247810882353","0.43","0.175970660385184","0.32",,,"19.0918103912327","0.31"
"1987-1980","92","8","0.03","75","1","61.8","0.16","72","0.38","7.82004584920635","0.03","0.190067805245183","0.81",,,"-29.0197774316928","0.03"
"1988-1981","0","70","0.92","75","1","75","1","75","1","70.08109","0.92","0.184731108318991","0.7",,,"23.407082527299","0.44"
"1989-1982","75","11","0.05","75","1","66.7","0.35","61","0.16","11.441301","0.05","0.176781538039062","0.43",,,"51.0012170840488","0.75"
"1990-1983","0","49","0.62","75","1","75","1","75","1","48.553729","0.62","0.180586524654912","0.54",,,"2.6459165969671","0.12"
"1991-1984","50","17","0.11","75","1","65.6","0.32","75","1","16.90409","0.11","0.17727361643939","0.51",,,"9.02250822078014","0.25"
"1992-1985","0","50","0.7","75","1","50","0.05","50","0.05","50","0.7","0.176795417559065","0.46",,,"41.6733281584197","0.53"
"1993-1986","0","40","0.46","75","1","75","1","75","1","39.798845","0.46","0.166392352066849","0.16",,,"44.44508675483","0.69"
"1994-1987","0","70","0.89","75","1","75","1","75","1","69.5250321944444","0.89","0.177065702948582","0.49",,,"60.6198548470686","0.81"
"1995-1988","0","65","0.84","75","1","75","1","75","1","64.9406423541083","0.84","0.184419227340117","0.65",,,"42.6571186555409","0.59"
"1996-1989","0","31","0.27","75","1","63","0.22","64","0.24","30.821382","0.27","0.169026044700589","0.3",,,"42.015564541906","0.56"
"1997-1990","0","50","0.7","75","1","64.9","0.3","75","1","50","0.7","0.168346829118807","0.22",,,"19.2144828083354","0.34"
"1998-1991","0","73","0.97","75","1","75","1","75","1","72.79928","0.97","0.184474680964151","0.68",,,"76.5798441987494","0.97"
"1999-1992","0","69","0.86","75","1","75","1","75","1","69.01053","0.86","0.176185513635993","0.41",,,"60.6694505596982","0.84"
"2000-1993","0","50","0.73","75","1","75","1","73","0.46","50.179981","0.73","0.1760543","0.35",,,"36.4","0.47"
"2001-1994","0","34","0.3","75","1","73.5","0.59","75","1","33.5268","0.3","0.1890441","0.76",,,"4.8","0.19"
"2002-1995","25","22","0.19","75","1","46.9","0.03","52","0.11","22.481693","0.19","0.1661323","0.14",,,"4.1","0.16"
"2003-1996","12","25","0.22","75","1","71.2","0.49","75","1","25.262997","0.22","0.1685885","0.24",,,"43.6","0.62"
"2004-1997","7","27","0.24","75","1","58","0.08","52","0.11","26.52698","0.24","0.1664422","0.19",,,"6.7","0.22"
"2005-1998","0","48","0.59","75","1","75","1","59","0.14","48.046808","0.59","0.1834179","0.59",,,"37.5","0.5"
"2006-1999","0","34","0.32","75","1","64.2","0.24","75","1","33.585327","0.32","0.1816357","0.57",,,"64.2","0.94"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.1834851","0.62","1.544355","0.27","76.6","1"
"2008-2001","0","52","0.76","75","1","75","1","75","1","51.714989","0.76","0.1689948","0.27","1.346774","0.18","61.8","0.91"
"2009-2002","0","34","0.35","75","1","75","1","73","0.46","33.614668","0.35","0.1893381","0.78","2.157258","0.91","45.6","0.72"
"2010-2003","0","46","0.54","75","1","75","1","73","0.46","46.3880337","0.54","0.1949255","0.86","1.282258","0.09","61.4","0.88"
"2011-2004","0","39","0.41","75","1","71.6","0.51","75","1","38.68689","0.41","0.1868342","0.73","1.794355","0.45","16.5","0.28"
"2012-2005","0","40","0.49","75","1","67.7","0.41","62","0.22","40.291935","0.49","0.1761558","0.38","1.862903","0.64","19.6","0.38"
"2013-2006","0","62","0.81","75","1","75","1","70","0.35","62.034502","0.81","0.1634181","0.05","1.862903","0.64","54.4","0.78"
"2014-2007","0","50","0.7","72.98306","0.08","70.1","0.46","74","0.49","50","0.7","0.2183459","1","2.818549","1","44","0.66"
"2015-2008","33","21","0.14","64.47228","0.03","59.4","0.11","50","0.05","20.739394","0.14","0.1984016","0.89","1.608871","0.36",,
"2016-2009","0","55","0.78","75","1","69.2","0.43","75","1","55.076256","0.78","0.194504","0.84","2.096774","0.73",,
"2017-2010","0","43","0.51","75","1","72.1","0.54","75","1","43.387889","0.51","0.2066459","0.92","2.104839","0.82",,
"2018-2011","0","72","0.95","75","1","75","1","75","1","72.183846","0.95","0.2106386","0.95",,,,
"2019-2012","0","37","0.38","67.6649","0.05","61.6","0.14","66","0.27","37.170091","0.38","0.2128319","0.97",,,,
