"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","31","54","0.16","75","1","73.5","0.11","46","0.14","53.9305873235294","0.16","0.201178071990759","0.54",,,"14.0488335160001","0.03"
"1984-1977","21","58","0.19","75","1","75","1","67","0.57","58.203285","0.19","0.143143329110588","0.03",,,"115.809307446119","0.97"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.198095334767071","0.51",,,"101.404444619159","0.81"
"1986-1979","0","75","1","75","1","75","1","57","0.35","75","1","0.201753681230797","0.59",,,"102.409036208788","0.88"
"1987-1980","33","53","0.14","75","1","70","0.05","47","0.16","52.9667764571429","0.14","0.203953772679201","0.68",,,"69.897763333238","0.31"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.185086431120536","0.41",,,"87.6311908524923","0.56"
"1989-1982","0","75","1","75","1","75","1","43","0.08","75","1","0.168470373592866","0.16",,,"83.5690982164057","0.47"
"1990-1983","0","69","0.27","75","1","75","1","75","1","68.722543","0.27","0.255106741490059","0.97",,,"92.1230839953558","0.59"
"1991-1984","0","75","1","75","1","75","1","68","0.62","75","1","0.153760218690796","0.08",,,"46.2478693496178","0.19"
"1992-1985","75","33","0.05","75","1","74.7","0.14","55","0.3","33.339204","0.05","0.18333398728241","0.32",,,"48.430975761667","0.22"
"1993-1986","39","50","0.11","75","1","75","1","61","0.46","50","0.11","0.166027206597381","0.14",,,"78.4272021749291","0.41"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.283145525672616","1",,,"139.776282400624","1"
"1995-1988","0","69","0.3","75","1","72.3","0.08","75","1","69.4952501695612","0.3","0.180750129905024","0.27",,,"80.2661277973602","0.44"
"1996-1989","0","75","1","75","1","75","1","68","0.62","75","1","0.202559518305477","0.65",,,"78.3878616168157","0.38"
"1997-1990","0","75","1","75","1","75","1","65","0.54","75","1","0.172998518119435","0.22",,,"33.9629454828274","0.16"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.210106478721003","0.73",,,"53.9951445824944","0.25"
"1999-1992","0","75","1","75","1","75","1","60","0.43","75","1","0.219444227844807","0.78",,,"32.6173151115494","0.12"
"2000-1993","0","75","1","75","1","75","1","59","0.41","75","1","0.2541594","0.95",,,"77.6","0.34"
"2001-1994","0","75","1","75","1","75","1","75","1","75","1","0.1980075","0.49",,,"27.4","0.09"
"2002-1995","0","73","0.38","75","1","75","1","75","1","72.784776","0.38","0.174589","0.24",,,"17.9","0.06"
"2003-1996","0","75","1","75","1","75","1","56","0.32","75","1","0.2322327","0.86",,,"84.4","0.53"
"2004-1997","17","60","0.22","75","1","69.1","0.03","37","0.05","60.292158","0.22","0.181454","0.3",,,"56.7","0.28"
"2005-1998","0","75","1","75","1","75","1","51","0.22","75","1","0.1585378","0.11",,,"102.9","0.94"
"2006-1999","66","38","0.08","75","1","75","1","75","1","37.78907","0.08","0.2019857","0.62",,,"93.3","0.66"
"2007-2000","0","75","1","75","1","75","1","51","0.22","75","1","0.1835432","0.35","19.90322","0.36","102.3","0.84"
"2008-2001","0","75","1","75","1","75","1","55","0.3","75","1","0.2011841","0.57","16.78225","0.18","101","0.78"
"2009-2002","0","75","1","75","1","75","1","58","0.38","75","1","0.2201137","0.81","20.51612","0.45","84.3","0.5"
"2010-2003","0","71","0.35","75","1","75","1","71","0.68","71.377655","0.35","0.2207056","0.84","20.99194","0.55","98.2","0.75"
"2011-2004","0","70","0.32","75","1","75","1","75","1","70.326016","0.32","0.2149595","0.76","23.93548","0.64","94.3","0.72"
"2012-2005","0","75","1","75","1","75","1","71","0.68","75","1","0.1847367","0.38","15.28226","0.09","102.9","0.94"
"2013-2006","0","75","1","75","1","75","1","54","0.24","75","1","0.2365268","0.89","31.1371","1","93.8","0.69"
"2014-2007","0","68","0.24","75","1","75","1","46","0.14","68.071267","0.24","0.2530134","0.92","27.17742","0.73","92.9","0.62"
"2015-2008","87","28","0.03","75","1","75","1","15","0.03","27.822548","0.03","0.1468094","0.05","19.89516","0.27",,
"2016-2009","0","75","1","75","1","75","1","63","0.51","75","1","0.1729963","0.19","27.67742","0.91",,
"2017-2010","0","75","1","75","1","75","1","63","0.51","75","1","0.1923275","0.46","27.33871","0.82",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.1885907","0.43",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.2065883","0.7",,,,
