"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Boneya","0.05","1","0.05","1","0.05","0.03",,"0.97"
"Burkoche","0.27","1","1","1","0.27","0.08",,"0.16"
"Cheli","0.08","1","1","1","0.08","0.03",,"0.16"
"Darubekeda","0.03","1","0.03","0.05","0.03","0.03",,"0.31"
"Deberkerbye","1","1","1","1","1","0.46",,"0.09"
"DeberAbaJale","0.03","1","1","1","0.03","0.38",,"0.31"
"DebrAbay","0.27","1","1","1","0.27","0.03",,"0.97"
"DebreAliays","0.22","1","1","1","0.22","0.03",,"0.97"
"Debrebirhan","0.16","1","1","1","0.16","0.08",,"0.09"
"Debrebrhan","0.14","1","0.14","1","0.14","0.08",,"0.31"
"DebreGenet","0.19","1","1","1","0.19","0.03",,"0.97"
"DebreGenetA","0.08","1","1","1","0.08","0.05",,"0.03"
"DebreGenetK","0.05","1","1","1","0.05","0.03",,"0.12"
"DebreGeorgis","0.19","1","1","0.57","0.19","0.03",,"0.97"
"DebreKidusan","0.22","1","1","1","0.22","0.03",,"0.97"
"Debremawie","0.22","1","1","1","0.22","0.03",,"0.97"
"Debreselam","0.65","1","1","1","0.65","0.03",,"0.09"
"Debrinetseb","0.19","1","1","1","0.19","0.14",,"0.12"
"Dekera","0.22","1","1","1","0.22","0.03",,"0.44"
"DembezaAmbaLay","0.22","1","1","1","0.22","0.03",,"0.97"
"Derit","0.16","1","1","0.46","0.16","0.11",,"0.88"
"Derita","1","1","1","1","1","0.46",,"0.19"
"Dinkashena","0.11","1","0.03","0.03","0.11","0.03",,"0.25"
"Ebo","0.03","0.32","0.03","0.24","0.03","0.7",,"0.31"
"Edagaarbi","0.03","1","0.22","1","0.03","0.11",,"0.12"
"EmbaAhfrom","0.41","1","1","1","0.41","0.27",,"0.28"
"EmbachekoGunaguna","0.16","1","1","1","0.16","0.43",,"0.31"
"EndaBagerima","0.03","1","1","1","0.03","0.05",,"0.03"
"Endabano","0.11","1","1","1","0.11","0.16",,"0.03"
"Endachiwa","0.08","1","1","1","0.08","0.05",,"0.28"
"EndaFelasi","0.08","1","1","1","0.08","0.11",,"0.03"
"Endagahamus","0.11","1","1","0.49","0.11","0.08",,"0.28"
"Endamariam","0.38","1","1","1","0.38","0.22",,"0.09"
"Erba","0.05","0.3","0.05","0.14","0.05","0.08",,"0.59"
"Esiret","0.08","1","1","1","0.08","0.03",,"0.16"
"Estifanos","1","1","1","1","1","0.84",,"0.19"
"Fala","0.05","1","0.05","0.05","0.05","0.08",,"0.44"
"Felegehiwot","0.19","1","1","1","0.19","0.03",,"0.97"
"FelegeWayane","0.27","1","1","1","0.27","0.43",,"0.09"
"FikreAlem","0.03","1","0.05","0.22","0.03","0.03",,"0.56"
"Filatako","0.16","1","1","1","0.16","0.43",,"0.88"
"Gebsit","0.11","1","1","1","0.11","0.05",,"0.97"
"Gedayasu","0.11","1","1","1","0.11","0.03",,"0.94"
"GelaMatebiya","0.05","1","1","1","0.05","0.19",,"0.31"
"Gendebta","0.03","1","1","1","0.03","0.05",,"0.28"
"Geneti","0.05","0.32","0.03","0.05","0.05","0.7",,"0.31"
"Genfel","0.11","1","0.35","1","0.11","0.05",,"0.09"
"Gera","0.05","1","1","1","0.05","0.22",,"0.38"
"Gerjale","0.05","0.3","0.03","0.05","0.05","0.14",,"0.44"
"GetskiMilesiley","0.22","1","1","1","0.22","0.14",,"0.28"
"Gijet","0.14","1","1","1","0.14","0.16",,"0.28"
"Ginaza","1","1","1","1","1","0.22",,"0.09"
"Golgolemalee","0.27","1","1","1","0.27","0.19",,"0.09"
"Goshedur","0.19","1","1","1","0.19","0.08",,"0.97"
"Goza","1","1","1","1","1","0.57",,"0.06"
"Grwre","0.05","1","1","1","0.05","0.11",,"0.38"
"GuemseAgamet","0.35","1","0.49","1","0.35","0.03",,"0.09"
"Guroro","0.19","1","1","1","0.19","0.11",,"0.12"
"Guya","1","1","1","1","1","0.11",,"0.12"
"Habees","0.22","1","1","1","0.22","0.08",,"0.09"
"Hadashtekli","0.05","1","1","1","0.05","0.08",,"0.28"
"HadeAlga","0.03","0.27","0.03","0.11","0.03","0.38",,"0.59"
"HadnetK","0.22","1","0.3","1","0.22","0.08",,"0.25"
"HadnetS","0.38","1","0.16","0.49","0.38","0.24",,"0.09"
"HadushAdi","0.03","1","0.19","0.43","0.03","0.14",,"0.09"
"HadushHiwet","0.08","1","0.24","0.51","0.08","0.14",,"0.09"
"HagereGenet","0.22","1","1","1","0.22","0.03",,"0.97"
"HagereSelamE","0.27","1","1","1","0.27","0.03",,"0.97"
"HagereSelamW","0.24","1","0.03","0.22","0.24","0.03",,"0.59"
"Hangoda","0.38","1","0.16","0.49","0.38","0.24",,"0.09"
"Hareko","0.03","1","0.05","1","0.03","0.08",,"0.59"
"Hawelti","0.05","0.32","0.05","0.19","0.05","0.76",,"0.31"
"Hayelom","0.08","1","0.11","1","0.08","0.03",,"0.09"
"Hintsa","0.19","1","1","1","0.19","0.03",,"0.16"
"HintsaWaza","0.19","1","1","1","0.19","0.03",,"0.16"
"HizbaTeklehymanot","0.03","1","0.03","0.16","0.03","0.73",,"0.31"
"ImbaRufael","0.05","1","1","1","0.05","0.05",,"0.38"
"Jijqe","0.05","1","1","1","0.05","0.08",,"0.12"
"JimanDeregeha","0.05","1","1","1","0.05","0.38",,"0.31"
"Jira","1","1","1","1","1","0.62",,"0.06"
"kabe","1","1","1","1","1","0.76",,"0.09"
"Karima","0.24","1","1","1","0.24","0.16",,"0.94"
"Keregna","1","1","1","1","1","0.51",,"0.09"
"Kihen","0.22","1","1","1","0.22","0.11",,"0.25"
"Kita","0.19","1","1","1","0.19","0.05",,"0.56"
"Korme","0.05","0.3","0.03","0.14","0.05","0.05",,"0.44"
"Ksadacki","0.05","1","1","1","0.05","0.16",,"0.03"
"Kudo","0.41","1","1","1","0.41","0.14",,"0.28"
"Kuluferha","1","1","1","1","1","0.46",,"0.28"
"KuluGizeLemlem","0.05","0.3","0.05","0.11","0.05","0.14",,"0.5"
"LaelayDayu","0.05","0.27","0.05","0.11","0.05","0.11",,"0.5"
"Laelayhahaile","0.41","1","1","1","0.41","0.32",,"0.28"
"LaelayMegariaTsemri","0.16","1","1","1","0.16","0.08",,"0.09"
"Lalaylogomti","0.08","1","1","1","0.08","0.16",,"0.28"
"Ledy","0.08","1","1","1","0.08","0.03",,"0.97"
"Lemlem","0.05","1","1","1","0.05","0.03",,"0.44"
"LemlemArena","0.03","1","0.05","1","0.03","0.03",,"0.59"
"Libo ","0.19","1","1","1","0.19","0.35",,"0.19"
"Limaat","0.05","0.22","0.05","0.11","0.05","0.11",,"0.5"
"Limat","0.05","1","1","1","0.05","0.05",,"0.12"
"Lul","0.24","1","1","1","0.24","0.05",,"0.94"
"LusinaAbegeldi","0.19","1","1","1","0.19","0.24",,"0.31"
"Maekelawi","0.11","1","1","0.49","0.11","0.08",,"0.28"
"MaekelSegli","0.05","1","1","1","0.05","0.14",,"0.03"
"MahbereWeyni","0.22","1","0.16","1","0.22","0.14",,"0.25"
"MariamShewito","0.03","1","1","1","0.03","0.16",,"0.03"
"Martadios","0.19","1","1","1","0.19","0.54",,"0.19"
"MayChekemte","0.3","1","1","1","0.3","0.16",,"0.28"
"MayNebri","0.3","1","0.22","1","0.3","0.11",,"0.12"
"Maysuru","0.38","1","1","1","0.38","0.22",,"0.09"
"MayTeklia","0.19","1","0.05","1","0.19","0.03",,"0.16"
"Mearey","0.05","1","1","1","0.05","0.05",,"0.28"
"Mechare","0.05","0.27","0.03","0.05","0.05","0.41",,"0.62"
"Mechena","0.03","1","1","1","0.03","0.51",,"0.31"
"MehalGoncha","0.19","1","1","1","0.19","0.16",,"0.88"
"Mekan ","0.03","1","0.03","0.03","0.03","0.57",,"0.44"
"MekaneGenet","0.19","1","1","1","0.19","0.24",,"0.97"
"Melabesh","0.32","1","1","1","0.32","0.05",,"0.97"
"MendereMariam","1","1","1","1","1","0.62",,"0.19"
"Menegobena","0.11","1","1","1","0.11","0.05",,"0.97"
"Menji","0.14","1","1","1","0.14","0.11",,"0.12"
"Mergech","1","1","1","1","1","0.03",,"0.97"
"Mesanu","0.3","1","0.35","1","0.3","0.19",,"0.25"
"Mesehle","1","1","1","1","1","0.89",,"0.28"
"Meswaeti ","0.03","1","0.03","0.05","0.03","0.73",,"0.44"
"Metkel","0.3","1","0.03","0.22","0.3","0.03",,"0.59"
"MetkelLemat","0.46","1","1","1","0.46","0.03",,"0.44"
"Mezbr","0.27","1","1","1","0.27","0.08",,"0.09"
"MichelDebre","1","1","1","1","1","0.51",,"0.19"
"Miraf","0.08","1","1","1","0.08","0.03",,"0.97"
"Misema","1","1","1","1","1","0.41",,"0.22"
"Mitad","1","1","1","1","1","0.51",,"0.09"
"MitinaYimach","0.19","1","1","1","0.19","0.03",,"0.97"
"Mozen","0.11","1","1","1","0.11","0.05",,"0.97"
"Mozutey","0.43","1","1","1","0.43","0.03",,"0.12"
"Mtsaiwerki","1","1","1","1","1","0.08",,"0.12"
"Nagash","0.19","1","1","1","0.19","0.03",,"0.09"
"Nebarhadinet","0.05","1","1","1","0.05","0.03",,"0.44"
"Nefasit","1","1","1","1","1","0.57",,"0.28"
"Negedebrhan","0.05","1","1","1","0.05","0.16",,"0.38"
"Niquara","0.27","1","1","1","0.27","0.46",,"0.56"
"Qoraro","0.08","1","1","1","0.08","0.03",,"0.09"
"RubaFelege","0.27","1","1","1","0.27","0.11",,"0.09"
"Santa gelebeda","0.14","1","1","1","0.14","0.08",,"0.12"
"SaratYerawoch","0.19","1","1","1","0.19","0.03",,"0.97"
"Sefo","0.41","1","1","1","0.41","0.14",,"0.28"
"Segena","0.19","1","1","1","0.19","0.03",,"0.97"
"Seka","0.05","1","1","1","0.05","0.16",,"0.03"
"Selamaya","0.05","1","1","1","0.05","0.38",,"0.31"
"SelamBekalsi","0.05","0.3","0.05","0.11","0.05","0.11",,"0.5"
"Selamber","0.22","1","1","1","0.22","0.05",,"0.97"
"SelamgieAmbarie","0.19","1","1","1","0.19","0.03",,"0.88"
"SelamH","0.41","1","1","1","0.41","0.05",,"0.09"
"SelamW","0.08","1","1","1","0.08","0.05",,"0.03"
"Selelkula","0.08","1","1","1","0.08","0.03",,"0.97"
"SelenWuha","0.05","0.22","0.05","0.11","0.05","0.11",,"0.5"
"Seloda","0.38","1","1","1","0.38","0.11",,"0.03"
"Sendada","0.35","1","1","1","0.35","0.03",,"0.09"
"Serawudi","0.03","1","1","1","0.03","0.38",,"0.19"
"Seret","0.03","1","0.03","0.11","0.03","0.05",,"0.59"
"Sero","0.38","1","1","1","0.38","0.3",,"0.09"
"Shamo","1","1","1","1","1","0.59",,"0.19"
"ShehochTehara","1","1","1","1","1","0.43",,"0.19"
"Shekatekli","0.05","1","1","1","0.05","0.05",,"0.28"
"Shunge","0.05","1","1","1","0.05","0.38",,"0.31"
"Simret","0.03","1","1","1","0.03","0.49",,"0.06"
"SimretS","0.03","1","0.03","0.05","0.03","0.73",,"0.44"
"SimretT","0.08","1","1","1","0.08","0.19",,"0.38"
"Sinkata","0.35","1","0.49","1","0.35","0.03",,"0.09"
"Siye","0.03","1","1","1","0.03","0.14",,"0.38"
"Smret","0.08","1","1","1","0.08","0.11",,"0.12"
"Sorya","0.03","1","0.05","0.05","0.03","0.03",,"0.44"
"Suha","1","1","1","1","1","0.05",,"0.97"
"Tahtayhaya","0.03","1","0.03","0.05","0.03","0.68",,"0.44"
"TahtayDaeroka","0.43","1","1","1","0.43","0.14",,"0.28"
"TahtayLegomti","0.08","1","1","1","0.08","0.05",,"0.03"
"TahtayMegariaTsebri","0.16","1","1","1","0.16","0.08",,"0.09"
"Tao","0.05","0.32","0.03","0.05","0.05","0.11",,"0.44"
"TaraGedam","1","1","1","1","1","0.43",,"0.09"
"TaraSenba","0.24","1","1","1","0.24","0.62",,"0.31"
"Tekea","0.03","1","0.03","0.16","0.03","0.84",,"0.5"
"Tekleweyni","0.03","1","1","1","0.03","0.11",,"0.38"
"Tetatiro","1","1","1","1","1","0.03",,"0.97"
"Tibaga","1","1","1","1","1","0.73",,"0.09"
"Tigage","0.24","1","1","1","0.24","0.03",,"0.16"
"Tsae","0.03","1","1","1","0.03","0.14",,"0.12"
"Tsetsera","0.05","1","0.08","0.11","0.05","0.08",,"0.44"
"Tseykeme","0.05","1","1","1","0.05","0.14",,"0.38"
"Tsigea","0.05","0.32","0.03","0.05","0.05","0.7",,"0.31"
"Ulaga","0.05","0.16","0.03","0.05","0.05","0.11",,"0.62"
"Wargba","0.05","0.32","0.03","0.08","0.05","0.7",,"0.31"
"Wariba","0.16","1","1","1","0.16","0.41",,"0.31"
"Wedikeshi","0.38","1","1","1","0.38","0.16",,"0.03"
"Werabaye","0.03","0.32","0.03","0.05","0.03","0.49",,"0.44"
"Werkamba","0.11","1","1","1","0.11","0.16",,"0.03"
"Wobo","1","1","1","1","1","0.03",,"0.97"
"Wonberoch","0.24","1","1","1","0.24","0.32",,"0.31"
"Wondye","0.19","1","1","1","0.19","0.08",,"0.97"
"Worego","0.08","1","1","1","0.08","0.08",,"0.97"
"WorgajaWagi","0.3","1","1","1","0.3","0.57",,"0.22"
"WoryaMeskel","0.22","1","1","1","0.22","0.08",,"0.94"
"Woyenti","0.03","1","1","1","0.03","0.05",,"0.28"
"Woynye","0.08","1","0.05","1","0.08","0.03",,"0.97"
"WuhdetG","0.03","1","1","1","0.03","0.3",,"0.06"
"WuhdetK","0.22","1","1","1","0.22","0.19",,"0.12"
"WushaTires","1","1","1","1","1","0.49",,"0.09"
"Yedwuha","0.24","1","1","1","0.24","0.05",,"0.97"
"Yeju","1","1","1","1","1","0.03",,"0.97"
"Yetefet","0.19","1","1","1","0.19","0.16",,"0.97"
"YifagAkababi","1","1","1","1","1","0.73",,"0.09"
"Yitihana","0.08","1","0.05","1","0.08","0.03",,"0.97"
"Zata","0.05","1","0.03","0.11","0.05","0.03",,"0.31"
"Ziha","0.03","1","1","1","0.03","0.38",,"0.19"
"ZihonHuha","0.22","1","1","1","0.22","0.03",,"0.97"
"ZobarYikuanda","0.22","1","1","1","0.22","0.03",,"0.94"
"Zongi","0.08","1","1","1","0.08","0.05",,"0.03"
