"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"DebreGenetK","0.68","0.68","0.49","0.3","0.68","0.78","0.36",
"DebreGeorgis","0.11","0.22","0.32","0.03","0.11","0.78","0.36",
"DebreKidusan","0.05","0.41","0.16","0.03","0.05","0.49","0.64",
"Debremawie","0.08","0.27","0.19","0.03","0.08","0.68","0.55",
"Debreselam","0.46","0.43","0.41","0.43","0.46","0.65","0.36",
"Debrinetseb","0.49","1","0.41","0.27","0.49","0.73","0.27",
"Dekera","0.08","0.19","0.41","0.3","0.08","0.97","0.45",
"DembezaAmbaLay","0.08","0.27","0.16","0.05","0.08","0.68","0.36",
"Derit","0.03","0.11","0.14","0.03","0.03","0.62","0.36",
"Derita","0.22","0.19","0.08","0.54","0.22","0.65","0.45",
"Dinkashena","0.35","0.49","0.19","0.19","0.35","0.68","0.55",
"Ebo","0.51","0.65","0.59","0.59","0.51","0.51","0.27",
"Edagaarbi","0.24","0.11","0.27","0.43","0.24","0.95","0.36",
"EmbaAhfrom","0.27","0.11","0.24","0.51","0.27","1","0.27",
"EmbachekoGunaguna","0.22","0.11","0.03","0.05","0.22","0.84","0.55",
"EndaBagerima","0.14","0.7","0.38","0.3","0.14","0.57","0.55",
"Endabano","0.62","0.54","0.35","0.22","0.62","0.78","0.36",
"Endachiwa","0.78","0.78","0.49","0.3","0.78","0.78","0.55",
"EndaFelasi","0.68","0.65","0.24","0.38","0.68","0.19","0.36",
"Endagahamus","0.78","0.84","0.32","0.49","0.78","0.38","0.45",
"Endamariam","0.19","0.3","0.24","0.32","0.19","0.95","0.27",
"Erba","0.68","0.19","0.68","0.54","0.68","0.89","0.64",
"Esiret","0.35","0.68","0.59","0.24","0.35","0.81","0.18",
"Estifanos","0.16","0.22","0.08","0.41","0.16","0.59","0.45",
"Fala","0.49","0.57","0.49","0.24","0.49","0.68","0.55",
"Felegehiwot","0.05","0.41","0.11","0.03","0.05","0.62","0.45",
"FelegeWayane","0.3","0.08","0.41","0.35","0.3","0.54","0.27",
"FikreAlem","0.11","0.35","0.41","0.27","0.11","0.35","0.36",
"Filatako","0.03","0.11","0.16","0.03","0.03","0.46","0.36",
"Gebsit","0.08","0.27","0.22","0.05","0.08","0.54","0.55",
"Gedayasu","0.08","0.27","0.16","0.05","0.08","0.7","0.55",
"GelaMatebiya","0.11","0.16","0.19","0.19","0.11","0.78","0.45",
"Gendebta","0.14","0.59","0.22","0.19","0.14","0.81","0.36",
"Geneti","0.51","0.16","0.62","0.59","0.51","0.78","0.36",
"Genfel","0.24","0.16","0.46","0.32","0.24","0.43","0.45",
"Gera","0.35","0.51","0.46","0.19","0.35","0.35","0.18",
"Gerjale","0.76","0.16","0.7","0.49","0.76","0.97","0.64",
"GetskiMilesiley","0.62","0.76","0.35","0.27","0.62","0.84","0.36",
"Gijet","0.3","0.76","0.54","0.38","0.3","0.43","0.36",
"Ginaza","0.08","0.22","0.08","1","0.08","0.84","0.55",
"Golgolemalee","0.3","0.08","0.43","0.24","0.3","0.54","0.27",
"Goshedur","0.05","0.41","0.22","0.05","0.05","0.68","0.45",
"Goza","0.49","0.32","0.41","1","0.49","0.41","0.45",
"Grwre","0.59","0.65","0.41","0.19","0.59","0.32","0.18",
"GuemseAgamet","0.32","0.11","0.22","0.08","0.32","0.32","0.36",
"Guroro","0.49","0.7","0.43","0.3","0.49","0.81","0.27",
"Guya","0.51","0.73","0.57","0.49","0.51","0.65","0.27",
"Habees","0.51","0.14","0.49","0.16","0.51","0.51","0.27",
"Hadashtekli","0.68","0.57","0.51","0.3","0.68","0.57","0.27",
"HadeAlga","0.57","0.62","0.57","0.59","0.57","0.35","0.36",
"HadnetK","0.43","0.51","0.59","0.3","0.43","0.51","0.55",
"HadnetS","0.3","0.14","0.3","0.19","0.3","0.59","0.36",
"HadushAdi","0.27","0.14","0.38","0.22","0.27","0.54","0.27",
"HadushHiwet","0.27","0.14","0.43","0.22","0.27","0.38","0.27",
"HagereGenet","0.05","0.43","0.14","0.03","0.05","0.35","0.64",
"HagereSelamE","0.08","0.27","0.14","0.05","0.08","0.3","0.64",
"HagereSelamW","0.11","0.14","0.35","0.14","0.11","0.57","0.27",
"Hangoda","0.3","0.14","0.3","0.19","0.3","0.59","0.36",
"Hareko","0.11","0.51","0.19","0.35","0.11","0.43","0.36",
"Hawelti","0.51","0.22","0.62","0.76","0.51","0.59","0.27",
"Hayelom","0.22","0.14","0.32","0.22","0.22","0.38","0.36",
"Hintsa","0.46","0.65","0.59","0.38","0.46","0.95","0.36",
"HintsaWaza","0.46","0.65","0.54","0.38","0.46","0.92","0.36",
"HizbaTeklehymanot","0.46","0.62","0.49","0.59","0.46","0.62","0.36",
"ImbaRufael","0.35","0.54","0.46","0.22","0.35","0.19","0.18",
"Jijqe","0.51","0.38","0.49","0.27","0.51","0.84","0.27",
"JimanDeregeha","0.14","0.05","0.08","0.08","0.14","0.57","0.45",
"Jira","0.32","1","1","0.49","0.32","0.43","0.18",
"kabe","0.32","0.08","0.27","0.49","0.32","0.24","0.55",
"Karima","0.14","0.43","0.3","0.11","0.14","0.76","0.55",
"Keregna","0.62","0.22","0.19","0.51","0.62","0.16","0.55",
"Kihen","0.41","0.59","0.54","0.24","0.41","0.27","0.55",
"Kita","0.3","0.27","0.16","0.22","0.3","0.7","0.55",
"Korme","0.76","0.16","0.76","0.49","0.76","0.59","0.64",
"Ksadacki","0.68","0.68","0.51","0.3","0.68","0.57","0.45",
"Kudo","0.27","0.14","0.35","0.41","0.27","0.92","0.36",
"Kuluferha","0.51","0.89","0.57","0.54","0.51","0.95","0.36",
"KuluGizeLemlem","0.7","0.19","0.24","0.49","0.7","0.62","0.64",
"LaelayDayu","0.76","0.19","0.24","0.49","0.76","0.62","0.64",
"Laelayhahaile","0.27","0.14","0.35","0.3","0.27","0.86","0.55",
"LaelayMegariaTsemri","0.16","0.49","0.22","0.24","0.16","1","0.27",
"Lalaylogomti","0.78","0.81","0.49","0.22","0.78","0.73","0.55",
"Ledy","0.05","0.27","0.16","0.05","0.05","0.89","0.36",
"Lemlem","0.05","0.3","0.43","0.32","0.05","0.84","0.45",
"LemlemArena","0.08","0.3","0.49","0.3","0.08","0.73","0.45",
"Libo ","0.16","0.19","0.11","0.51","0.16","0.78","0.45",
"Limaat","0.7","0.19","0.65","0.57","0.7","0.7","0.64",
"Limat","0.68","0.43","0.51","0.35","0.68","0.97","0.27",
"Lul","0.14","0.22","0.16","0.05","0.14","0.51","0.64",
"LusinaAbegeldi","0.14","0.08","0.19","0.19","0.14","0.65","0.45",
"Maekelawi","0.78","0.84","0.32","0.49","0.78","0.38","0.45",
"MaekelSegli","0.65","0.54","0.35","0.43","0.65","0.22","0.45",
"MahbereWeyni","0.43","0.51","0.57","0.24","0.43","0.78","0.45",
"MariamShewito","0.14","0.54","0.32","0.22","0.14","0.89","0.36",
"Martadios","0.16","0.22","0.22","0.7","0.16","0.68","0.45",
"MayChekemte","0.49","0.68","0.51","0.49","0.49","0.54","0.55",
"MayNebri","0.24","0.51","0.46","0.54","0.24","0.89","0.36",
"Maysuru","0.19","0.3","0.3","0.43","0.19","0.92","0.27",
"MayTeklia","0.46","0.24","0.51","0.19","0.46","0.84","0.27",
"Mearey","0.05","0.16","0.38","0.22","0.05","0.92","0.18",
"Mechare","0.54","0.59","0.59","0.7","0.54","0.22","0.45",
"Mechena","0.24","0.22","0.08","0.05","0.24","0.32","0.45",
"MehalGoncha","0.03","0.11","0.16","0.03","0.03","0.7","0.36",
"Mekan ","0.49","0.57","0.49","0.32","0.49","0.65","0.36",
"MekaneGenet","0.08","0.43","0.11","0.03","0.08","0.84","0.36",
"Melabesh","0.11","0.24","0.14","0.08","0.11","0.38","0.45",
"MendereMariam","0.46","0.32","0.22","0.49","0.46","0.68","0.45",
"Menegobena","0.08","0.43","0.22","0.05","0.08","0.54","0.55",
"Menji","0.57","0.59","0.46","0.19","0.57","0.84","0.27",
"Mergech","0.08","0.43","0.24","0.11","0.08","0.57","0.55",
"Mesanu","0.46","0.11","0.57","0.38","0.46","0.32","0.55",
"Mesehle","0.51","1","0.59","0.41","0.51","0.73","0.55",
"Meswaeti ","0.49","0.51","0.57","0.51","0.49","0.57","0.36",
"Metkel","0.49","0.46","0.62","0.49","0.49","0.19","0.27",
"MetkelLemat","0.14","0.16","0.46","0.3","0.14","0.97","0.36",
"Mezbr","0.16","0.73","0.24","0.3","0.16","0.89","0.27",
"MichelDebre","0.46","0.32","0.14","0.59","0.46","0.68","0.45",
"Miraf","0.08","0.27","0.22","0.11","0.08","0.65","0.45",
"Misema","0.27","1","0.35","1","0.27","0.38","0.36",
"Mitad","0.24","0.22","0.16","0.49","0.24","0.73","0.45",
"MitinaYimach","0.11","0.27","0.14","0.03","0.11","0.76","0.36",
"Mozen","0.08","0.43","0.22","0.11","0.08","0.49","0.55",
"Mozutey","0.43","0.08","0.16","0.05","0.43","0.14","0.36",
"Mtsaiwerki","0.51","0.68","0.49","0.32","0.51","0.62","0.27",
"Nagash","0.24","0.16","0.38","0.14","0.24","0.22","0.36",
"Nebarhadinet","0.05","0.27","0.35","0.27","0.05","0.95","0.45",
"Nefasit","0.51","0.84","0.54","0.41","0.51","0.84","0.36",
"Negedebrhan","0.27","0.51","0.41","0.19","0.27","0.35","0.18",
"Niquara","0.19","0.43","0.14","0.16","0.19","0.78","0.55",
"Qoraro","0.35","0.7","0.43","0.65","0.35","0.7","0.36",
"RubaFelege","0.3","0.08","0.35","0.22","0.3","0.7","0.27",
"Santa gelebeda","0.41","0.76","0.3","0.35","0.41","0.81","0.36",
"SaratYerawoch","0.03","0.43","0.05","0.03","0.03","0.81","0.36",
"Sefo","0.27","0.14","0.35","0.35","0.27","0.92","0.45",
"Segena","0.03","0.41","0.22","0.05","0.03","0.41","0.27",
"Seka","0.68","0.76","0.43","0.35","0.68","0.86","0.45",
"Selamaya","0.16","0.08","0.16","0.14","0.16","0.73","0.45",
"SelamBekalsi","0.7","0.19","0.65","0.57","0.7","0.78","0.64",
"Selamber","0.05","0.24",,"0.08","0.05","0.7","0.36",
"SelamgieAmbarie","0.03","0.11","0.19","0.03","0.03","0.59","0.27",
"SelamH","0.41","0.14","0.35","0.14","0.41","0.59","0.36",
"SelamW","0.68","0.84","0.27","0.3","0.68","0.51","0.45",
"Selelkula","0.08","0.27","0.24","0.11","0.08","0.73","0.45",
"SelenWuha","0.7","0.19","0.3","0.57","0.7","0.97","0.45",
"Seloda","0.7","0.84","0.57","0.22","0.7","0.86","0.45",
"Sendada","0.32","0.08","0.35","0.11","0.32","0.46","0.36",
"Serawudi","0.24","0.22","0.05","0.11","0.24","0.43","0.45",
"Seret","0.35","0.54","0.51","0.24","0.35","0.24","0.36",
"Sero","0.19","0.22","0.27","0.46","0.19","0.92","0.27",
"Shamo","0.16","0.22","0.08","0.38","0.16","0.7","0.45",
"ShehochTehara","0.14","0.22","0.03","0.41","0.14","0.68","0.45",
"Shekatekli","0.68","0.57","0.59","0.38","0.68","0.46","0.36",
"Shunge","0.16","0.08","0.14","0.14","0.16","0.86","0.55",
"Simret","0.24","0.3","0.3","0.51","0.24","0.92","0.27",
"SimretS","0.49","0.57","0.57","0.32","0.49","0.86","0.36",
"SimretT","0.51","0.46","0.51","0.32","0.51","0.81","0.27",
"Sinkata","0.32","0.11","0.22","0.08","0.32","0.32","0.36",
"Siye","0.43","0.41","0.46","0.19","0.43","0.76","0.18",
"Smret","0.59","0.51","0.46","0.24","0.59","0.76","0.27",
"Sorya","0.51","0.14","0.49","0.43","0.51","0.68","0.55",
"Suha","0.08","0.41","0.11","0.05","0.08","0.89","0.55",
"Tahtayhaya","0.54","0.19","0.57","0.51","0.54","0.35","0.36",
"TahtayDaeroka","0.19","0.3","0.3","0.3","0.19","0.78","0.36",
"TahtayLegomti","0.78","0.7","0.57","0.32","0.78","0.73","0.55",
"TahtayMegariaTsebri","0.16","0.54","0.22","0.24","0.16","0.92","0.27",
"Tao","0.51","0.16","0.7","0.49","0.51","0.97","0.64",
"TaraGedam","0.24","0.19","0.05","1","0.24","0.62","0.55",
"TaraSenba","0.3","0.22","0.27","0.22","0.3","0.68","0.45",
"Tekea","0.46","0.32","0.68","0.35","0.46","0.22","0.36",
"Tekleweyni","0.43","0.59","0.49","0.19","0.43","0.05","0.18",
"Tetatiro","0.05","0.27","0.05","0.05","0.05","0.97","0.36",
"Tibaga","0.08","0.22","0.11","0.49","0.08","0.27","0.55",
"Tigage","0.32","0.57","0.22","0.19","0.32","0.95","0.55",
"Tsae","0.57","0.76","0.32","0.35","0.57","0.7","0.36",
"Tsetsera","0.49","0.14","0.49","0.41","0.49","0.81","0.55",
"Tseykeme","0.51","0.43","0.49","0.19","0.51","0.49","0.18",
"Tsigea","0.51","0.16","0.62","0.59","0.51","0.78","0.36",
"Ulaga","0.73","0.19","0.3","0.51","0.73","0.73","0.64",
"Wargba","0.51","0.16","0.59","0.62","0.51","0.84","0.36",
"Wariba","0.22","0.11","0.05","0.03","0.22","0.43","0.45",
"Wedikeshi","0.7","0.84","0.3","0.22","0.7","0.92","0.45",
"Werabaye","0.54","0.19","0.51","0.59","0.54","0.51","0.36",
"Werkamba","0.62","0.54","0.35","0.22","0.62","0.78","0.36",
"Wobo","0.05","0.27","0.14","0.03","0.05","1","0.36",
"Wonberoch","0.3","0.19","0.11","0.14","0.3","0.49","0.45",
"Wondye","0.03","0.41","0.16","0.03","0.03","0.7","0.27",
"Worego","0.08","0.27","0.19","0.05","0.08","0.68","0.45",
"WorgajaWagi","0.14","0.32","0.11","0.19","0.14","0.54","0.45",
"WoryaMeskel","0.16","0.24","0.14","0.03","0.16","0.65","0.64",
"Woyenti","0.14","0.59","0.22","0.27","0.14","0.68","0.36",
"Woynye","0.08","0.22","0.19","0.08","0.08","0.7","0.45",
"WuhdetG","0.24","0.3","0.3","0.59","0.24","0.73","0.27",
"WuhdetK","0.62","0.76","0.32","0.35","0.62","0.84","0.36",
"WushaTires","0.08","0.22","0.19","1","0.08","0.3","0.55",
"Yedwuha","0.14","0.43","0.22","0.05","0.14","0.41","0.45",
"Yeju","0.03","0.43","0.05","0.03","0.03","0.84","0.36",
"Yetefet","0.08","0.43","0.11","0.03","0.08","0.81","0.36",
"YifagAkababi","0.08","0.22","0.08","0.54","0.08","0.32","0.55",
"Yitihana","0.05","0.22","0.19","0.05","0.05","0.62","0.45",
"Zata","0.43","0.49","0.27","0.16","0.43","0.78","0.55",
"Ziha","0.24","0.22","0.08","0.11","0.24","0.43","0.45",
"ZihonHuha","0.08","0.22","0.08","0.03","0.08","0.65","0.64",
"ZobarYikuanda","0.16","0.24","0.22","0.03","0.16","0.92","0.64",
"Zongi","0.68","0.84","0.27","0.3","0.68","0.51","0.45",
