"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Gedayasu","Gedayasu","Gedayasu","Gedayasu","Gedayasu","Gedayasu","Gedayasu","Gedayasu"
"Region","Shebel Berenta","Shebel Berenta","Shebel Berenta","Shebel Berenta","Shebel Berenta","Shebel Berenta","Shebel Berenta","Shebel Berenta"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","78","9","0.11","25","54","0.14","102.4","0"
"1984-1977","0","75","1","27","54","0.11","26.62","0"
"1985-1978","100","2","0.05","0","75","1","100","0"
"1986-1979","0","50","0.92","0","75","1","0","0"
"1987-1980","0","35","0.57","87","27","0.03","87.27","0"
"1988-1981","0","33","0.51","0","75","1","0","0"
"1989-1982","0","22","0.27","0","75","1","0","0"
"1990-1983","0","29","0.43","10","61","0.19","10.4","0"
"1991-1984","0","46","0.73","2","64","0.24","1.93","1"
"1992-1985","36","15","0.14","77","32","0.05","113.24","0"
"1993-1986","0","46","0.7","0","75","1","0","0"
"1994-1987","0","25","0.38","0","75","1","0","1"
"1995-1988","0","25","0.38","0","72","0.32","0","0"
"1996-1989","0","50","0.92","0","75","1","0","0"
"1997-1990","0","57","0.95","0","75","1","0","0"
"1998-1991","0","21","0.22","0","75","1","0","0"
"1999-1992","0","43","0.65","0","75","1","0","0"
"2000-1993","0","32","0.49","0","75","1","0","0"
"2001-1994","0","49","0.78","0","75","1","0","0"
"2002-1995","0","35","0.54","0","72","0.3","0","0"
"2003-1996","0","31","0.46","0","75","0.35","0","0"
"2004-1997","0","25","0.32","25","54","0.16","24.7","0"
"2005-1998","13","19","0.19","0","75","1","12.98","0"
"2006-1999","25","17","0.16","6","62","0.22","30.79","0"
"2007-2000","0","40","0.62","0","75","1","0","0"
"2008-2001","0","47","0.76","0","75","1","0","1"
"2009-2002","0","50","0.92","0","75","1","0","0"
"2010-2003","0","27","0.41","0","67","0.27","0","0"
"2011-2004","0","49","0.81","0","75","1","0","1"
"2012-2005","0","23","0.3","0","75","1","0","0"
"2013-2006","0","21","0.24","0","75","1","0","0"
"2014-2007","100","0","0.03","0","75","1","100","0"
"2015-2008","0","36","0.59","56","41","0.08","56","0"
"2016-2009","0","59","0.97","0","75","1","0","0"
"2017-2010","100","4","0.08","0","75","1","100","0"
"2018-2011","0","50","0.92","0","75","1","0","0"
"2019-2012","0","45","0.68","0","75","1","0","0"
