"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","RubaFelege","RubaFelege","RubaFelege","RubaFelege","RubaFelege","RubaFelege","RubaFelege","RubaFelege"
"Region","Atsbi","Atsbi","Atsbi","Atsbi","Atsbi","Atsbi","Atsbi","Atsbi"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","26","0.78","0","50","0.43","0","0"
"1984-1977","0","11","0.57","0","33","0.27","0","0"
"1985-1978","0","10","0.54","0","74","0.84","0","0"
"1986-1979","0","26","0.81","0","57","0.65","0","0"
"1987-1980","0","32","0.95","90","11","0.03","90.5","0"
"1988-1981","100","5","0.46","0","60","0.73","100","0"
"1989-1982","100","0","0.22","14","29","0.16","114.45","0"
"1990-1983","100","0","0.19","0","50","0.46","100","0"
"1991-1984","0","5","0.49","0","57","0.62","0","0"
"1992-1985","100","0","0.19","0","50","0.51","100","0"
"1993-1986","0","40","1","0","65","0.78","0","0"
"1994-1987","0","29","0.84","0","75","1","0","0"
"1995-1988","100","3","0.38","0","75","1","100","0"
"1996-1989","0","31","0.92","0","57","0.68","0","0"
"1997-1990","0","21","0.7","0","54","0.57","0","0"
"1998-1991","0","30","0.89","0","69","0.81","0","0"
"1999-1992","100","1","0.27","0","75","1","100","0"
"2000-1993","0","32","0.97","0","41","0.38","0","0"
"2001-1994","100","0","0.19","0","46","0.41","100","0"
"2002-1995","100","4","0.41","52","20","0.05","152.34","0"
"2003-1996","0","13","0.68","33","24","0.08","32.65","0"
"2004-1997","100","2","0.32","10","30","0.19","109.91","1"
"2005-1998","100","0","0.19","0","50","0.54","100","0"
"2006-1999","0","21","0.73","15","29","0.14","14.63","0"
"2007-2000","0","11","0.59","0","75","1","0","0"
"2008-2001","100","3","0.35","0","58","0.7","100","0"
"2009-2002","100","0","0.19","0","39","0.32","100","1"
"2010-2003","100","0","0.19","0","75","1","100","1"
"2011-2004","0","25","0.76","0","40","0.35","0","0"
"2012-2005","0","11","0.62","0","38","0.3","0","0"
"2013-2006","100","0","0.24","0","55","0.59","100","0"
"2014-2007","0","7","0.51","0","50","0.51","0","1"
"2015-2008","0","29","0.86","7","30","0.22","6.83","1"
"2016-2009","0","12","0.65","0","60","0.76","0","0"
"2017-2010","100","1","0.3","4","31","0.24","104.2","0"
"2018-2011","100","4","0.43","0","75","1","100","0"
"2019-2012","100","0","0.19","29","25","0.11","128.69","0"
