"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Ameno","0.46","0.59","0.41","0.08","0.46","0.24",,"0.5"
"Amisetya","0.19","0.24","0.41","0.16","0.19","0.38",,"0.66"
"Angot","0.46","0.3","0.59","0.24","0.46","0.54",,"0.62"
"Anigot","0.68","0.54","0.43","0.03","0.68","0.32",,"0.5"
"Ansheb","0.38","0.51","0.27","0.11","0.38","0.57",,"0.31"
"AquaShumoch","0.35","0.59","0.57","0.11","0.35","0.14",,"0.56"
"Aquha","0.38","0.51","0.41","0.19","0.38","0.46",,"0.66"
"Arena","0.14","0.11","0.08","0.03","0.14","0.14",,"0.41"
"Asmena","0.27","0.57","0.05","0.05","0.27","0.35",,"0.88"
"Asta","0.35","0.59","0.43","0.08","0.35","0.57",,"0.5"
"Atakilti","0.35","0.24","0.08","0.08","0.35","0.32",,"0.47"
"AwetBikalsi","0.05","0.08","0.14","0.08","0.05","0.65",,"0.47"
"AwusaMeda","0.76","0.16","0.78","0.24","0.76","0.54",,"0.34"
"Ayba","0.59","0.7","0.49","0.57","0.59","0.3",,"0.28"
"Aynalem","0.22","0.46","0.11","0.16","0.22","0.35",,"0.75"
"Bala","0.62","0.27","0.68","0.65","0.62","0.19",,"0.59"
"Balarab","0.19","0.19","0.49","0.35","0.19","0.46",,"0.66"
"Bamba","0.57","0.27","0.03","0.03","0.57","0.41",,"0.56"
"BarkaAdiswha","0.43","0.59","0.24","0.35","0.43","0.22",,"0.75"
"Begasheka","0.32","0.05","0.19","0.05","0.32","0.49",,"0.47"
"Berlay","0.68","0.16","0.73","0.19","0.68","0.3",,"0.34"
"Betgebez","0.38","0.3","0.08","0.08","0.38","0.81",,"0.5"
"Bethans","0.24","0.38","0.16","0.19","0.24","0.38",,"0.72"
"BilbWuha","0.35","0.7","0.46","0.11","0.35","0.22",,"0.16"
"Birkutea","0.32","0.54","0.14","0.05","0.32","0.3",,"0.5"
"Boneya","0.49","0.46","0.3","0.08","0.49","0.78",,"0.5"
"Burkoche","0.16","0.51","0.41","0.19","0.16","0.38",,"0.66"
"Cheli","0.19","0.19","0.05","0.08","0.19","0.24",,"0.56"
"Darubekeda","0.57","0.59","0.24","0.41","0.57","0.35",,"0.53"
"Deberkerbye","0.73","1","0.38","0.38","0.73","0.22",,"0.47"
"DeberAbaJale","0.3","0.54","0.3","0.08","0.3","0.57",,"0.56"
"DebrAbay","0.27","0.16","0.59","0.11","0.27","0.59",,"0.34"
"DebreAliays","0.19","0.46","0.73","0.46","0.19","0.43",,"0.34"
"Debrebirhan","0.22","0.38","0.11","0.14","0.22","0.41",,"0.78"
"Debrebrhan","0.16","0.14","0.19","0.19","0.16","0.32",,"0.66"
"DebreGenet","0.59","0.14","0.78","0.3","0.59","0.46",,"0.34"
"DebreGenetA","0.41","0.7","0.16","0.19","0.41","0.51",,"0.72"
"DebreGenetK","0.41","0.05","0.14","0.11","0.41","0.51",,"0.47"
"DebreGeorgis","0.76","0.51","0.81","0.32","0.76","0.46",,"0.34"
"DebreKidusan","0.19","0.14","0.57","0.08","0.19","0.65",,"0.34"
"Debremawie","0.68","0.16","0.65","0.24","0.68","0.54",,"0.34"
"Debreselam","0.19","0.22","0.03","0.08","0.19","0.3",,"0.78"
"Debrinetseb","0.27","0.19","0.14","0.05","0.27","0.32",,"0.47"
"Dekera","0.49","0.14","0.22","0.16","0.49","0.62",,"0.31"
"DembezaAmbaLay","0.68","0.16","0.73","0.32","0.68","0.46",,"0.34"
"Derit","0.43","0.59","0.3","0.27","0.43","0.41",,"0.62"
"Derita","0.35","0.62","0.38","0.05","0.35","0.35",,"0.5"
"Dinkashena","0.57","0.57","0.35","0.32","0.57","0.27",,"0.44"
"Ebo","0.65","0.49","0.7","0.76","0.65","0.3",,"0.28"
"Edagaarbi","0.24","0.3","0.03","0.03","0.24","0.7",,"0.88"
"EmbaAhfrom","0.27","0.3","0.03","0.08","0.27","0.68",,"0.44"
"EmbachekoGunaguna","0.35","0.59","0.65","0.46","0.35","0.14",,"0.56"
"EndaBagerima","0.3","0.32","0.08","0.11","0.3","0.3",,"0.72"
"Endabano","0.11","0.08","0.08","0.03","0.11","0.73",,"0.75"
"Endachiwa","0.41","0.27","0.05","0.05","0.41","0.38",,"0.44"
"EndaFelasi","0.11","0.05","0.08","0.11","0.11","0.76",,"0.75"
"Endagahamus","0.22","0.08","0.03","0.08","0.22","0.08",,"0.44"
"Endamariam","0.19","0.22","0.05","0.08","0.19","0.46",,"0.5"
"Erba","0.65","0.27","0.73","0.81","0.65","0.08",,"0.47"
"Esiret","0.19","0.41","0.05","0.03","0.19","0.54",,"0.56"
"Estifanos","0.32","0.54","0.27","0.05","0.32","0.11",,"0.5"
"Fala","0.68","0.65","0.7","0.73","0.68","0.08",,"0.75"
"Felegehiwot","0.59","0.14","0.54","0.14","0.59","0.35",,"0.34"
"FelegeWayane","0.38","0.51","0.11","0.19","0.38","0.68",,"0.75"
"FikreAlem","0.19","0.59","0.19","0.27","0.19","0.24",,"0.5"
"Filatako","0.43","0.59","0.3","0.24","0.43","0.49",,"0.62"
"Gebsit","0.38","0.16","0.41","0.11","0.38","0.35",,"0.5"
"Gedayasu","0.38","0.16","0.43","0.11","0.38","0.35",,"0.31"
"GelaMatebiya","0.16","0.35","0.49","0.51","0.16","0.19",,"0.56"
"Gendebta","0.3","0.38","0.08","0.08","0.3","0.49",,"0.44"
"Geneti","0.7","0.59","0.73","0.78","0.7","0.81",,"0.28"
"Genfel","0.41","0.49","0.11","0.19","0.41","0.27",,"0.75"
"Gera","0.43","0.3","0.05","0.03","0.43","0.59",,"0.56"
"Gerjale","0.65","0.68","0.68","0.65","0.65","0.32",,"0.56"
"GetskiMilesiley","0.46","0.03","0.11","0.05","0.46","0.54",,"0.47"
"Gijet","0.08","0.14","0.19","0.11","0.08","0.62",,"0.47"
"Ginaza","0.73","0.54","0.35","0.05","0.73","0.08",,"0.47"
"Golgolemalee","0.38","0.49","0.14","0.11","0.38","0.24",,"0.75"
"Goshedur","0.59","0.14","0.46","0.19","0.59","0.59",,"0.34"
"Goza","0.35","0.62","0.43","0.08","0.35","0.22",,"0.16"
"Grwre","0.32","0.24","0.03","0.03","0.32","0.73",,"0.56"
"GuemseAgamet","0.32","0.24","0.08","0.16","0.32","0.14",,"0.88"
"Guroro","0.27","0.22","0.22","0.08","0.27","0.38",,"0.47"
"Guya","0.35","0.22","0.11","0.05","0.35","0.49",,"0.47"
"Habees","0.43","0.46","0.22","0.3","0.43","0.08",,"0.75"
"Hadashtekli","0.38","0.35","0.14","0.03","0.38","0.68",,"0.47"
"HadeAlga","0.73","0.95","0.76","0.7","0.73","0.57",,"0.47"
"HadnetK","0.41","0.11","0.14","0.16","0.41","0.35",,"0.78"
"HadnetS","0.3","0.43","0.05","0.05","0.3","0.11",,"0.88"
"HadushAdi","0.27","0.46","0.05","0.14","0.27","0.22",,"0.88"
"HadushHiwet","0.27","0.57","0.05","0.14","0.27","0.43",,"0.88"
"HagereGenet","0.19","0.14","0.49","0.08","0.19","0.73",,"0.34"
"HagereSelamE","0.27","0.16","0.57","0.11","0.27","0.62",,"0.34"
"HagereSelamW","0.22","0.49","0.16","0.05","0.22","0.41",,"0.69"
"Hangoda","0.3","0.43","0.05","0.05","0.3","0.11",,"0.88"
"Hareko","0.14","0.46","0.08","0.11","0.14","0.49",,"0.56"
"Hawelti","0.7","0.3","0.73","0.76","0.7","0.35",,"0.28"
"Hayelom","0.22","0.43","0.11","0.08","0.22","0.16",,"0.78"
"Hintsa","0.41","0.19","0.05","0.08","0.41","0.3",,"0.56"
"HintsaWaza","0.41","0.19","0.05","0.03","0.41","0.3",,"0.56"
"HizbaTeklehymanot","0.65","0.65","0.51","0.7","0.65","0.41",,"0.28"
"ImbaRufael","0.43","0.32","0.05","0.03","0.43","0.62",,"0.56"
"Jijqe","0.3","0.19","0.14","0.08","0.3","0.46",,"0.47"
"JimanDeregeha","0.49","0.59","0.54","0.16","0.49","0.38",,"0.56"
"Jira","0.49","1","0.41","0.57","0.49","0.35",,"0.62"
"kabe","1","0.51","0.43","0.05","1","1",,"0.47"
"Karima","0.27","0.14","0.27","0.05","0.27","0.3",,"0.31"
"Keregna","0.78","0.54","0.38","0.05","0.78","0.59",,"0.47"
"Kihen","0.27","0.11","0.14","0.16","0.27","0.3",,"0.78"
"Kita","0.16","0.19","0.41","0.41","0.16","0.46",,"0.53"
"Korme","0.65","0.65","0.7","0.81","0.65","0.14",,"0.56"
"Ksadacki","0.41","0.62","0.22","0.14","0.41","0.22",,"0.88"
"Kudo","0.27","0.32","0.03","0.03","0.27","0.22",,"0.44"
"Kuluferha","0.49","0.62","0.27","0.08","0.49","0.3",,"0.25"
"KuluGizeLemlem","0.62","0.27","0.62","0.65","0.62","0.41",,"0.59"
"LaelayDayu","0.65","0.27","0.62","0.65","0.65","0.43",,"0.59"
"Laelayhahaile","0.27","0.32","0.05","0.05","0.27","0.32",,"0.44"
"LaelayMegariaTsemri","0.43","0.3","0.05","0.08","0.43","0.49",,"0.5"
"Lalaylogomti","0.41","0.57","0.11","0.11","0.41","0.35",,"0.44"
"Ledy","0.32","0.16","0.32","0.05","0.32","0.65",,"0.5"
"Lemlem","0.19","0.19","0.16","0.16","0.19","0.62",,"0.31"
"LemlemArena","0.11","0.24","0.08","0.11","0.11","0.51",,"0.56"
"Libo ","0.46","0.62","0.32","0.05","0.46","0.3",,"0.5"
"Limaat","0.62","0.27","0.43","0.57","0.62","0.41",,"0.59"
"Limat","0.41","0.3","0.16","0.05","0.41","0.49",,"0.47"
"Lul","0.14","0.51","0.38","0.11","0.14","0.54",,"0.31"
"LusinaAbegeldi","0.11","0.51","0.46","0.38","0.11","0.32",,"0.56"
"Maekelawi","0.22","0.08","0.03","0.08","0.22","0.08",,"0.44"
"MaekelSegli","0.19","0.16","0.08","0.05","0.19","0.57",,"0.75"
"MahbereWeyni","0.41","0.11","0.11","0.19","0.41","0.46",,"0.78"
"MariamShewito","0.3","0.35","0.08","0.08","0.3","0.22",,"0.72"
"Martadios","0.46","0.59","0.38","0.08","0.46","0.49",,"0.5"
"MayChekemte","0.3","0.24","0.03","0.03","0.3","0.49",,"0.44"
"MayNebri","0.24","0.3","0.03","0.03","0.24","0.03",,"0.88"
"Maysuru","0.19","0.22","0.05","0.08","0.19","0.46",,"0.5"
"MayTeklia","0.41","0.22","0.05","0.03","0.41","0.41",,"0.56"
"Mearey","0.19","0.03","0.05","0.05","0.19","0.62",,"0.25"
"Mechare","0.7","0.92","0.73","0.78","0.7","0.65",,"0.34"
"Mechena","0.3","0.54","0.54","0.16","0.3","0.22",,"0.56"
"MehalGoncha","0.41","0.3","0.68","0.38","0.41","0.38",,"0.62"
"Mekan ","0.7","0.46","0.51","0.62","0.7","0.3",,"0.56"
"MekaneGenet","0.57","0.14","0.78","0.24","0.57","0.51",,"0.41"
"Melabesh","0.11","0.46","0.54","0.19","0.11","0.54",,"0.34"
"MendereMariam","0.22","0.7","0.19","0.08","0.22","0.27",,"0.31"
"Menegobena","0.24","0.14","0.38","0.08","0.24","0.68",,"0.5"
"Menji","0.35","0.22","0.08","0.08","0.35","0.14",,"0.47"
"Mergech","0.27","0.14","0.3","0.08","0.27","0.76",,"0.5"
"Mesanu","0.43","0.24","0.22","0.27","0.43","0.62",,"0.78"
"Mesehle","0.41","0.51","0.38","0.24","0.41","0.3",,"0.25"
"Meswaeti ","0.7","0.7","0.59","0.62","0.7","0.38",,"0.56"
"Metkel","0.14","0.41","0.05","0.08","0.14","0.46",,"0.69"
"MetkelLemat","0.57","0.24","0.05","0.03","0.57","0.57",,"0.31"
"Mezbr","0.35","0.35","0.08","0.16","0.35","0.86",,"0.5"
"MichelDebre","0.22","0.62","0.38","0.05","0.22","0.43",,"0.31"
"Miraf","0.27","0.16","0.24","0.08","0.27","0.73",,"0.5"
"Misema","1","1","1","1","1","0.73",,"0.22"
"Mitad","0.62","0.59","0.3","0.05","0.62","0.57",,"0.47"
"MitinaYimach","0.76","0.16","0.73","0.38","0.76","0.54",,"0.41"
"Mozen","0.24","0.14","0.24","0.05","0.24","0.7",,"0.5"
"Mozutey","0.3","0.24","0.14","0.22","0.3","0.19",,"0.88"
"Mtsaiwerki","0.35","0.19","0.19","0.08","0.35","0.43",,"0.47"
"Nagash","0.41","0.51","0.11","0.19","0.41","0.16",,"0.75"
"Nebarhadinet","0.19","0.03","0.16","0.11","0.19","0.54",,"0.31"
"Nefasit","0.49","0.49","0.32","0.05","0.49","0.46",,"0.25"
"Negedebrhan","0.46","0.24","0.03","0.03","0.46","0.73",,"0.56"
"Niquara","0.16","0.38","0.46","0.24","0.16","0.46",,"0.53"
"Qoraro","0.14","0.19","0.08","0.08","0.14","0.78",,"0.78"
"RubaFelege","0.38","0.51","0.08","0.19","0.38","0.35",,"0.75"
"Santa gelebeda","0.11","0.22","0.11","0.05","0.11","0.73",,"0.41"
"SaratYerawoch","0.59","0.14","0.65","0.27","0.59","0.59",,"0.41"
"Sefo","0.27","0.3","0.05","0.08","0.27","0.59",,"0.44"
"Segena","0.59","0.14","0.43","0.19","0.59","0.62",,"0.41"
"Seka","0.41","0.59","0.27","0.11","0.41","0.05",,"0.88"
"Selamaya","0.05","0.62","0.35","0.24","0.05","0.14",,"0.56"
"SelamBekalsi","0.62","0.27","0.43","0.57","0.62","0.38",,"0.59"
"Selamber","0.19","0.46",,"0.22","0.19","0.46",,"0.34"
"SelamgieAmbarie","0.41","0.3","0.38","0.24","0.41","0.51",,"0.62"
"SelamH","0.27","0.24","0.05","0.11","0.27","0.3",,"0.78"
"SelamW","0.32","0.27","0.08","0.03","0.32","0.27",,"0.72"
"Selelkula","0.27","0.16","0.3","0.11","0.27","0.81",,"0.5"
"SelenWuha","0.62","0.27","0.68","0.62","0.62","0.32",,"0.59"
"Seloda","0.24","0.38","0.14","0.19","0.24","0.22",,"0.72"
"Sendada","0.32","0.41","0.16","0.24","0.32","0.32",,"0.75"
"Serawudi","0.3","0.54","0.38","0.08","0.3","0.38",,"0.5"
"Seret","0.46","0.86","0.14","0.14","0.46","0.27",,"0.56"
"Sero","0.19","0.3","0.05","0.16","0.19","0.73",,"0.5"
"Shamo","0.32","0.54","0.3","0.05","0.32","0.19",,"0.5"
"ShehochTehara","0.68","0.54","0.41","0.05","0.68","0.08",,"0.5"
"Shekatekli","0.38","0.35","0.08","0.05","0.38","0.59",,"0.47"
"Shunge","0.05","0.73","0.35","0.19","0.05","0.08",,"0.56"
"Simret","0.24","0.19","0.03","0.08","0.24","0.68",,"0.56"
"SimretS","0.7","0.46","0.59","0.7","0.7","0.24",,"0.56"
"SimretT","0.35","0.19","0.24","0.24","0.35","0.3",,"0.56"
"Sinkata","0.32","0.24","0.08","0.16","0.32","0.14",,"0.88"
"Siye","0.32","0.22","0.16","0.08","0.32","0.54",,"0.56"
"Smret","0.32","0.22","0.16","0.08","0.32","0.43",,"0.47"
"Sorya","0.68","0.59","0.43","0.49","0.68","0.19",,"0.75"
"Suha","0.27","0.14","0.19","0.03","0.27","0.43",,"0.5"
"Tahtayhaya","0.68","0.62","0.59","0.62","0.68","0.65",,"0.56"
"TahtayDaeroka","0.43","0.22","0.05","0.05","0.43","0.35",,"0.44"
"TahtayLegomti","0.41","0.3","0.14","0.24","0.41","0.49",,"0.72"
"TahtayMegariaTsebri","0.43","0.32","0.05","0.08","0.43","0.81",,"0.5"
"Tao","0.7","0.62","0.68","0.65","0.7","0.35",,"0.56"
"TaraGedam","0.62","0.62","0.32","0.05","0.62","0.14",,"0.47"
"TaraSenba","0.24","0.59","0.49","0.14","0.24","0.05",,"0.56"
"Tekea","0.59","0.57","0.43","0.49","0.59","0.43",,"0.41"
"Tekleweyni","0.32","0.22","0.08","0.03","0.32","0.7",,"0.56"
"Tetatiro","0.38","0.16","0.24","0.05","0.38","0.62",,"0.44"
"Tibaga","0.73","0.54","0.35","0.05","0.73","0.7",,"0.47"
"Tigage","0.19","0.14","0.43","0.27","0.19","0.3",,"0.66"
"Tsae","0.22","0.14","0.03","0.03","0.22","0.19",,"0.41"
"Tsetsera","0.68","0.62","0.59","0.59","0.68","0.32",,"0.75"
"Tseykeme","0.3","0.27","0.08","0.03","0.3","0.62",,"0.56"
"Tsigea","0.7","0.59","0.73","0.78","0.7","0.81",,"0.28"
"Ulaga","0.68","0.27","0.68","0.68","0.68","0.22",,"0.5"
"Wargba","0.7","0.59","0.65","0.76","0.7","0.97",,"0.28"
"Wariba","0.35","0.59","0.41","0.08","0.35","0.16",,"0.66"
"Wedikeshi","0.24","0.38","0.14","0.19","0.24","0.19",,"0.72"
"Werabaye","0.68","0.62","0.7","0.68","0.68","0.46",,"0.56"
"Werkamba","0.11","0.08","0.08","0.03","0.11","0.73",,"0.75"
"Wobo","0.38","0.16","0.19","0.05","0.38","0.57",,"0.44"
"Wonberoch","0.24","0.62","0.43","0.11","0.24","0.7",,"0.56"
"Wondye","0.59","0.14","0.54","0.3","0.59","0.49",,"0.41"
"Worego","0.27","0.16","0.3","0.08","0.27","0.84",,"0.5"
"WorgajaWagi","0.32","0.62","0.38","0.11","0.32","0.05",,"0.66"
"WoryaMeskel","0.16","0.46","0.38","0.11","0.16","0.62",,"0.31"
"Woyenti","0.3","0.38","0.05","0.08","0.3","0.49",,"0.44"
"Woynye","0.27","0.51","0.3","0.05","0.27","0.78",,"0.5"
"WuhdetG","0.24","0.24","0.05","0.16","0.24","0.84",,"0.56"
"WuhdetK","0.08","0.08","0.05","0.03","0.08","0.81",,"0.41"
"WushaTires","0.73","0.54","0.3","0.05","0.73","0.22",,"0.47"
"Yedwuha","0.27","0.14","0.32","0.08","0.27","0.62",,"0.5"
"Yeju","0.27","0.14","0.14","0.05","0.27","0.73",,"0.44"
"Yetefet","0.57","0.14","0.78","0.24","0.57","0.43",,"0.34"
"YifagAkababi","0.73","0.54","0.32","0.05","0.73","0.24",,"0.47"
"Yitihana","0.32","0.51","0.24","0.08","0.32","0.68",,"0.5"
"Zata","0.65","0.68","0.57","0.57","0.65","0.32",,"0.53"
"Ziha","0.3","0.54","0.3","0.08","0.3","0.3",,"0.5"
"ZihonHuha","0.68","0.51","0.68","0.22","0.68","0.49",,"0.34"
"ZobarYikuanda","0.16","0.46","0.32","0.08","0.16","0.54",,"0.31"
"Zongi","0.32","0.27","0.08","0.03","0.32","0.27",,"0.72"
