"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","27","0.86","42.358191","0.84","30.2","0.35","34","0.54","27.0565369015873","0.86","0.18139760545675","0.14",,,"21.1785334011627","0.5"
"1984-1977","0","5","0.43","40.810255","0.76","24.2","0.19","42","0.73","5.31370933333333","0.43","0.199306185198997","0.43",,,"0.679936699475839","0.06"
"1985-1978","100","0","0.27","37.327432","0.43","15.2","0.11","27","0.49","0","0.27","0.225504883911799","0.81",,,"24.5813899831884","0.66"
"1986-1979","0","36","0.95","59.948471","1","55.0314285714286","0.86","61","1","36.19589","0.95","0.232541916426498","0.84",,,"11.1956028291456","0.28"
"1987-1980","0","32","0.92","44.028324","0.89","36.4305555555555","0.49","22","0.27","31.8256255960317","0.92","0.203531912604465","0.49",,,"40.1988883861786","0.88"
"1988-1981","100","5","0.35","39.560771","0.65","28.2","0.27","35","0.62","4.546795","0.35","0.180568810062691","0.11",,,"22.6078003707081","0.59"
"1989-1982","100","3","0.3","29.656799","0.14","37.8092063492063","0.57","52","0.86","2.65880108333333","0.3","0.213137081736514","0.7",,,"16.5966522680672","0.38"
"1990-1983","100","0","0.27","33.965952","0.24","23.9","0.16","24","0.32","0","0.27","0.215745038461911","0.76",,,"-6.32580818016186","0.03"
"1991-1984","0","7","0.46","33.965952","0.24","24.7","0.22","27","0.49","7.442919","0.46","0.170926068068885","0.08",,,"23.6415614959583","0.62"
"1992-1985","100","0","0.27","33.965952","0.24","12","0.08","25","0.41","0","0.27","0.207012842297336","0.59",,,"43.9082233739154","0.94"
"1993-1986","0","26","0.84","40.079867","0.73","47.6","0.76","17","0.11","25.5535930833333","0.84","0.215263223376171","0.73",,,"8.96794706004686","0.22"
"1994-1987","0","25","0.81","34.048742","0.3","51.7","0.84","56","0.95","25","0.81","0.197067324974069","0.32",,,"21.3733895519898","0.53"
"1995-1988","100","0","0.27","34.048742","0.3","6.9","0.03","10","0.08","0","0.27","0.210800987001365","0.68",,,"18.4172151075886","0.44"
