"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","46","54","0.05","75","1","75","1","75","1","54.3114895","0.05","0.339640394472632","0.41",,,"47.4991336447894","0.03"
"1984-1977","44","55","0.08","75","1","75","1","75","1","55.210289","0.08","0.287610405104713","0.05",,,"121.070119450477","0.97"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.377841708167917","0.81",,,"104.736022686151","0.66"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.289515575489304","0.08",,,"100.948110898523","0.53"
"1987-1980","27","62","0.14","75","1","75","1","75","1","62.208386","0.14","0.275029916421621","0.03",,,"98.4342917518274","0.41"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.361845099300567","0.7",,,"109.986222616834","0.84"
"1989-1982","0","75","1","75","1","75","1","75","1","75","1","0.391965985637796","0.92",,,"105.794235993853","0.69"
"1990-1983","0","75","1","75","1","75","1","75","1","75","1","0.400259891868717","0.95",,,"109.409226117214","0.81"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.363865180683502","0.78",,,"69.2518971346925","0.25"
"1992-1985","33","60","0.11","75","1","75","1","75","1","59.621138","0.11","0.388336386580674","0.86",,,"65.2478332667289","0.16"
"1993-1986","0","75","1","75","1","75","1","75","1","75","1","0.348492716224081","0.51",,,"92.3603955654825","0.38"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.43483160650688","1",,,"134.529143528166","1"
"1995-1988","0","75","1","75","1","75","1","75","1","75","1","0.33243042938249","0.27",,,"90.3107465328359","0.34"
"1996-1989","0","75","1","75","1","75","1","75","1","75","1","0.318453952811234","0.16",,,"114.000150838411","0.94"
"1997-1990","0","75","1","75","1","75","1","75","1","75","1","0.311145419846571","0.14",,,"62.6809193503527","0.12"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.352664285851593","0.54",,,"66.8103559706958","0.19"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.358576830928091","0.62",,,"75.2893815825835","0.28"
"2000-1993","0","75","1","75","1","75","1","75","1","75","1","0.3876813","0.84",,,"87.5","0.31"
"2001-1994","0","75","1","75","1","75","1","75","1","75","1","0.3080651","0.11",,,"54.6","0.09"
"2002-1995","3","73","0.22","75","1","75","1","75","1","72.823628","0.22","0.3212197","0.19",,,"54.1","0.06"
"2003-1996","0","75","1","75","1","75","1","75","1","75","1","0.3901692","0.89",,,"98.9","0.44"
"2004-1997","8","70","0.19","75","1","75","1","75","1","70.419957","0.19","0.4110208","0.97",,,"68.1","0.22"
"2005-1998","0","75","1","75","1","75","1","75","1","75","1","0.3455539","0.49",,,"109.4","0.78"
"2006-1999","0","74","0.24","75","1","75","1","75","1","73.797744","0.24","0.3454123","0.46",,,"110.9","0.88"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.3278056","0.22","18.69354","0.45","112.9","0.91"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.3360114","0.32","17.33871","0.36","103.3","0.56"
"2009-2002","0","75","1","75","1","75","1","75","1","75","1","0.3610821","0.68","17.25807","0.27","100.2","0.5"
"2010-2003","23","64","0.16","75","1","75","1","75","1","64.209986","0.16","0.3542811","0.57","18.83871","0.55","106.4","0.72"
"2011-2004","0","75","1","75","1","75","1","75","1","75","1","0.3283125","0.24","15.53225","0.18","108.9","0.75"
"2012-2005","0","75","1","75","1","75","1","75","1","75","1","0.337009","0.38","20.62903","0.64","99","0.47"
"2013-2006","0","75","1","75","1","75","1","75","1","75","1","0.3413703","0.43","24.09677","1","104.6","0.62"
"2014-2007","0","75","1","75","1","75","1","75","1","75","1","0.3629201","0.76","24.01612","0.91","104.3","0.59"
"2015-2008","82","39","0.03","75","1","75","1","66","0.03","38.6967208","0.03","0.3625213","0.73","15.30645","0.09",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.3333976","0.3","20.64515","0.73",,
"2017-2010","0","75","1","75","1","75","1","75","1","75","1","0.3550345","0.59","22.6129","0.82",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.3360471","0.35",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.3588895","0.65",,,,
