"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Ameno","0.84","0.43","0.65","1","0.84","0.62",,"0.16"
"Amisetya","0.78","0.78","0.78","0.95","0.78","0.51",,"0.25"
"Angot","0.54","0.3","0.78","0.76","0.54","0.32",,"0.25"
"Anigot","1","0.16","0.51","1","1","0.54",,"0.16"
"Ansheb","0.38","0.51","0.54","0.7","0.38","0.62",,"0.34"
"AquaShumoch","0.68","0.19","0.68","1","0.68","0.92",,"0.31"
"Aquha","0.92","0.78","0.76","0.92","0.92","0.54",,"0.25"
"Arena","0.73","0.62","0.73","0.81","0.73","0.84",,"0.53"
"Asmena","0.27","0.57","0.7","0.86","0.27","0.76",,"0.59"
"Asta","0.86","0.43","1","1","0.86","0.43",,"0.16"
"Atakilti","0.68","0.57","0.65","0.59","0.68","0.84",,"0.19"
"AwetBikalsi","0.89","0.43","0.65","0.81","0.89","0.84",,"0.53"
"AwusaMeda","0.59","0.46","0.68","0.46","0.59","0.59",,"0.28"
"Ayba","0.46","0.32","0.38","0.76","0.46","0.54",,"0.03"
"Aynalem","0.92","0.81","0.51","0.68","0.92","0.76",,"0.53"
"Bala","0.49","0.27","0.46","0.54","0.49","0.08",,"0.03"
"Balarab","0.78","0.78","0.84","1","0.78","0.73",,"0.25"
"Bamba","0.68","0.65","1","1","0.68","0.81",,"0.28"
"BarkaAdiswha","0.92","0.59","0.54","0.78","0.92","0.35",,"0.53"
"Begasheka","0.73","0.46","0.7","0.68","0.73","0.95",,"0.19"
"Berlay","0.51","0.46","0.65","0.68","0.51","0.16",,"0.28"
"Betgebez","0.92","0.32","0.78","0.89","0.92","0.49",,"0.62"
"Bethans","0.92","0.38","0.68","0.65","0.92","0.65",,"0.59"
"BilbWuha","0.7","0.62","0.62","1","0.7","0.68",,"0.12"
"Birkutea","0.81","0.16","0.51","1","0.81","0.92",,"0.16"
"Boneya","0.46","0.46","0.49","0.68","0.46","0.24",,"0.09"
"Burkoche","0.73","0.78","0.76","0.92","0.73","0.54",,"0.25"
"Cheli","0.73","0.32","0.78","0.92","0.73","0.81",,"0.28"
"Darubekeda","0.38","0.32","0.16","0.62","0.38","0.78",,"0.03"
"Deberkerbye","0.32","0.35","0.43","0.43","0.32","0.68",,"0.69"
"DeberAbaJale","0.86","0.16","0.57","1","0.86","0.76",,"0.31"
"DebrAbay","0.54","0.46","0.43","0.3","0.54","0.11",,"0.28"
"DebreAliays","0.43","0.46","0.59","0.27","0.43","0.22",,"0.28"
"Debrebirhan","0.7","0.68","0.68","0.86","0.7","0.62",,"0.53"
"Debrebrhan","0.97","0.14","0.46","0.76","0.97","0.7",,"0.25"
"DebreGenet","0.41","0.38","0.59","0.65","0.41","0.16",,"0.28"
"DebreGenetA","0.89","0.3","0.68","0.73","0.89","0.54",,"0.59"
"DebreGenetK","0.81","0.49","0.57","0.59","0.81","0.92",,"0.19"
"DebreGeorgis","0.59","0.51","0.59","0.27","0.59","0.59",,"0.28"
"DebreKidusan","0.41","0.38","0.54","0.51","0.41","0.22",,"0.28"
"Debremawie","0.51","0.46","0.57","0.57","0.51","0.08",,"0.28"
"Debreselam","0.7","0.57","0.68","0.84","0.7","0.84",,"0.53"
"Debrinetseb","0.68","0.38","0.68","0.68","0.68","0.95",,"0.19"
"Dekera","0.76","0.27","0.86","0.89","0.76","0.76",,"0.53"
"DembezaAmbaLay","0.51","0.46","0.51","0.62","0.51","0.11",,"0.28"
"Derit","0.78","0.24","1","0.54","0.78","0.78",,"0.25"
"Derita","0.86","0.43","0.51","1","0.86","0.57",,"0.16"
"Dinkashena","0.35","0.32","0.73","0.89","0.35","0.46",,"0.09"
"Ebo","0.51","0.49","0.32","0.81","0.51","0.11",,"0.03"
"Edagaarbi","0.24","0.3","0.81","0.92","0.24","0.62",,"0.44"
"EmbaAhfrom","0.81","0.3","0.84","0.95","0.81","0.32",,"0.53"
"EmbachekoGunaguna","0.68","0.24","1","1","0.68","0.65",,"0.31"
"EndaBagerima","0.86","0.84","0.68","0.76","0.86","0.73",,"0.59"
"Endabano","0.84","0.65","0.57","0.62","0.84","0.89",,"0.28"
"Endachiwa","0.89","0.81","0.73","0.68","0.89","0.62",,"0.53"
"EndaFelasi","0.84","0.76","0.78","0.76","0.84","0.46",,"0.28"
"Endagahamus","0.97","0.32","0.76","0.92","0.97","0.89",,"0.53"
"Endamariam","0.76","0.35","0.73","0.89","0.76","0.22",,"0.62"
"Erba","0.46","0.27","0.41","0.54","0.46","0.05",,"0.03"
"Esiret","0.73","0.62","0.81","1","0.73","0.86",,"0.28"
"Estifanos","0.81","0.16","0.62","1","0.81","0.65",,"0.16"
"Fala","0.49","0.46","0.24","0.51","0.49","0.22",,"0.03"
"Felegehiwot","0.41","0.38","0.76","1","0.41","0.14",,"0.28"
"FelegeWayane","0.84","0.76","0.57","0.84","0.84","0.03",,"0.53"
"FikreAlem","0.76","0.22","0.57","0.92","0.76","0.43",,"0.03"
"Filatako","0.78","0.24","1","0.54","0.78","0.65",,"0.25"
"Gebsit","0.38","0.46","0.51","0.62","0.38","0.32",,"0.09"
"Gedayasu","0.38","0.46","0.51","0.7","0.38","0.46",,"0.34"
"GelaMatebiya","0.92","0.35","0.76","1","0.92","0.62",,"0.31"
"Gendebta","0.86","0.73","0.65","0.81","0.86","0.62",,"0.53"
"Geneti","0.51","0.54","0.38","0.81","0.51","0.03",,"0.03"
"Genfel","0.86","0.78","0.62","0.73","0.86","0.73",,"0.53"
"Gera","0.76","0.62","1","1","0.76","0.84",,"0.31"
"Gerjale","0.51","0.27","0.3","0.49","0.51","0.16",,"0.03"
"GetskiMilesiley","0.89","0.57","0.59","0.62","0.89","0.92",,"0.53"
"Gijet","1","0.46","0.62","0.68","1","0.65",,"0.53"
"Ginaza","1","0.16","0.46","1","1","0.92",,"0.25"
"Golgolemalee","0.84","0.76","0.51","0.81","0.84","0.22",,"0.53"
"Goshedur","0.41","0.38","0.76","1","0.41","0.35",,"0.28"
"Goza","0.7","0.54","0.59","1","0.7","0.62",,"0.12"
"Grwre","0.73","0.43","0.7","0.7","0.73","0.81",,"0.31"
"GuemseAgamet","0.57","0.24","0.7","0.81","0.57","0.51",,"0.59"
"Guroro","0.68","0.43","0.68","0.62","0.68","1",,"0.19"
"Guya","0.68","0.43","0.46","0.59","0.68","1",,"0.19"
"Habees","0.92","0.76","0.54","0.78","0.92","0.24",,"0.53"
"Hadashtekli","0.81","0.62","0.78","0.86","0.81","0.92",,"0.53"
"HadeAlga","0.57","0.11","0.46","0.59","0.57","0.14",,"0.03"
"HadnetK","0.95","0.11","0.76","0.92","0.95","0.3",,"0.28"
"HadnetS","0.3","0.43","0.73","0.84","0.3","0.84",,"0.59"
"HadushAdi","0.27","0.46","0.73","0.81","0.27","0.81",,"0.59"
"HadushHiwet","0.27","0.57","0.7","0.84","0.27","0.81",,"0.59"
"HagereGenet","0.41","0.38","0.38","0.14","0.41","0.14",,"0.28"
"HagereSelamE","0.54","0.46","0.38","0.32","0.54","0.14",,"0.28"
"HagereSelamW","0.95","0.35","0.81","0.97","0.95","0.78",,"0.22"
"Hangoda","0.3","0.43","0.73","0.84","0.3","0.84",,"0.59"
"Hareko","0.62","0.08","0.68","0.92","0.62","0.84",,"0.06"
"Hawelti","0.51","0.3","0.38","0.59","0.51","0.11",,"0.03"
"Hayelom","0.92","0.7","0.7","0.84","0.92","0.76",,"0.53"
"Hintsa","0.7","0.32","0.84","0.84","0.7","0.73",,"0.28"
"HintsaWaza","0.7","0.32","0.86","0.89","0.7","0.73",,"0.28"
"HizbaTeklehymanot","0.46","0.35","0.24","0.73","0.46","0.19",,"0.03"
"ImbaRufael","0.76","0.59","0.76","0.89","0.76","0.84",,"0.31"
"Jijqe","0.7","0.51","0.68","0.7","0.7","0.68",,"0.19"
"JimanDeregeha","0.76","0.22","0.68","1","0.76","0.68",,"0.31"
"Jira","0.59","1","0.3","0.54","0.59","0.59",,"0.06"
"kabe","1","0.19","1","1","1","0.68",,"0.25"
"Karima","0.84","0.38","0.46","0.57","0.84","0.22",,"0.34"
"Keregna","0.46","0.16","1","1","0.46","0.78",,"0.25"
"Kihen","0.95","0.11","0.78","0.92","0.95","0.22",,"0.28"
"Kita","0.38","0.19","0.86","0.73","0.38","0.54",,"0.19"
"Korme","0.51","0.27","0.38","0.49","0.51","0.11",,"0.03"
"Ksadacki","0.65","0.62","0.41","0.41","0.65","0.54",,"0.25"
"Kudo","0.81","0.32","0.81","0.92","0.81","0.76",,"0.53"
"Kuluferha","0.43","0.43","0.49","0.32","0.43","0.51",,"0.34"
"KuluGizeLemlem","0.49","0.27","0.3","0.49","0.49","0.08",,"0.03"
"LaelayDayu","0.51","0.27","0.3","0.49","0.51","0.08",,"0.03"
"Laelayhahaile","0.81","0.32","0.76","0.92","0.81","0.3",,"0.53"
"LaelayMegariaTsemri","0.97","0.54","0.57","0.73","0.97","0.38",,"0.62"
"Lalaylogomti","0.89","0.3","0.7","0.68","0.89","0.62",,"0.53"
"Ledy","0.81","0.46","0.49","0.57","0.81","0.11",,"0.09"
"Lemlem","0.54","0.62","0.86","0.92","0.54","0.81",,"0.53"
"LemlemArena","0.86","0.46","0.68","0.84","0.86","0.65",,"0.06"
"Libo ","0.84","0.43","0.49","1","0.84","0.57",,"0.16"
"Limaat","0.49","0.27","0.46","0.57","0.49","0.19",,"0.03"
"Limat","0.81","0.54","0.73","0.68","0.81","0.78",,"0.19"
"Lul","0.43","0.51","0.49","0.46","0.43","0.16",,"0.34"
"LusinaAbegeldi","0.78","0.68","0.78","1","0.78","0.62",,"0.31"
"Maekelawi","0.97","0.32","0.76","0.92","0.97","0.89",,"0.53"
"MaekelSegli","0.84","0.68","0.7","0.73","0.84","0.51",,"0.28"
"MahbereWeyni","0.95","0.11","0.51","0.86","0.95","0.68",,"0.28"
"MariamShewito","0.86","0.81","0.68","0.68","0.86","0.81",,"0.59"
"Martadios","0.84","0.43","0.49","1","0.84","0.41",,"0.16"
"MayChekemte","0.89","0.32","0.86","0.81","0.89","0.86",,"0.53"
"MayNebri","0.24","0.3","0.7","0.86","0.24","0.76",,"0.44"
"Maysuru","0.76","0.35","0.65","0.89","0.76","0.32",,"0.62"
"MayTeklia","0.7","0.35","0.86","0.92","0.7","0.59",,"0.28"
"Mearey","0.54","0.43","0.84","0.84","0.54","0.57",,"0.06"
"Mechare","0.54","0.19","0.43","0.62","0.54","0.03",,"0.03"
"Mechena","0.86","0.16","0.68","1","0.86","0.86",,"0.31"
"MehalGoncha","0.54","0.3","1","0.57","0.54","0.3",,"0.25"
"Mekan ","0.49","0.41","0.19","0.7","0.49","0.24",,"0.03"
"MekaneGenet","0.65","0.38","0.65","0.7","0.65","0.46",,"0.44"
"Melabesh","0.68","0.46","0.59","0.27","0.68","0.24",,"0.28"
"MendereMariam","1","0.62","1","1","1","0.86",,"0.03"
"Menegobena","0.78","0.38","0.57","1","0.78","0.08",,"0.09"
"Menji","0.68","0.43","0.65","0.59","0.68","0.97",,"0.19"
"Mergech","0.84","0.38","0.51","0.73","0.84","0.16",,"0.09"
"Mesanu","0.97","0.24","0.65","0.92","0.97","0.57",,"0.28"
"Mesehle","0.38","0.51","0.46","0.3","0.38","0.59",,"0.34"
"Meswaeti ","0.49","0.14","0.24","0.7","0.49","0.11",,"0.03"
"Metkel","0.86","0.14","0.81","0.97","0.86","0.73",,"0.22"
"MetkelLemat","0.7","0.11","0.92","0.89","0.7","0.7",,"0.53"
"Mezbr","0.95","0.46","0.81","0.78","0.95","0.51",,"0.62"
"MichelDebre","1","0.54","1","1","1","0.65",,"0.03"
"Miraf","0.7","0.46","0.62","0.81","0.7","0.14",,"0.09"
"Misema","0.22","0.24","0.19","0.08","0.22","0.27",,"0.38"
"Mitad","1","0.43","1","1","1","0.68",,"0.25"
"MitinaYimach","0.59","0.46","0.62","0.14","0.59","0.43",,"0.44"
"Mozen","0.78","0.38","0.65","1","0.78","0.11",,"0.09"
"Mozutey","0.54","0.24","0.78","0.78","0.54","0.89",,"0.44"
"Mtsaiwerki","0.68","0.35","1","0.62","0.68","0.97",,"0.19"
"Nagash","0.86","0.7","0.73","0.81","0.86","0.32",,"0.53"
"Nebarhadinet","0.54","0.38","0.81","0.89","0.54","0.62",,"0.53"
"Nefasit","0.43","0.43","0.46","0.41","0.43","0.76",,"0.34"
"Negedebrhan","0.41","0.38","0.7","0.7","0.41","0.78",,"0.31"
"Niquara","0.3","0.16","0.7","0.86","0.3","0.57",,"0.19"
"Qoraro","0.78","0.62","0.73","0.89","0.78","0.32",,"0.53"
"RubaFelege","0.84","0.76","0.49","0.81","0.84","0.19",,"0.53"
"Santa gelebeda","0.97","0.78","0.76","0.81","0.97","0.76",,"0.53"
"SaratYerawoch","0.65","0.38","0.68","0.16","0.65","0.32",,"0.44"
"Sefo","0.81","0.3","0.78","0.89","0.81","0.35",,"0.53"
"Segena","0.65","0.38","0.84","0.43","0.65","0.27",,"0.44"
"Seka","0.65","0.59","0.54","0.54","0.65","0.46",,"0.25"
"Selamaya","0.62","0.27","0.84","1","0.62","0.65",,"0.31"
"SelamBekalsi","0.49","0.27","0.46","0.57","0.49","0.16",,"0.03"
"Selamber","0.43","0.46",,"0.27","0.43","0.19",,"0.28"
"SelamgieAmbarie","0.54","0.3","1","0.49","0.54","0.35",,"0.25"
"SelamH","0.27","0.24","0.68","0.73","0.27","0.81",,"0.53"
"SelamW","0.92","0.81","0.68","0.65","0.92","0.65",,"0.59"
"Selelkula","0.7","0.46","0.49","0.7","0.7","0.22",,"0.09"
"SelenWuha","0.49","0.27","0.43","0.49","0.49","0.08",,"0.03"
"Seloda","0.92","0.38","0.68","0.65","0.92","0.57",,"0.59"
"Sendada","0.57","0.68","0.43","0.76","0.57","0.35",,"0.53"
"Serawudi","0.86","0.16","0.65","1","0.86","0.81",,"0.16"
"Seret","0.35","0.32","0.57","0.81","0.35","0.49",,"0.06"
"Sero","0.76","0.32","0.68","0.95","0.76","0.46",,"0.62"
"Shamo","0.81","0.16","0.59","1","0.81","0.97",,"0.16"
"ShehochTehara","1","0.16","0.46","1","1","0.95",,"0.16"
"Shekatekli","0.81","0.62","1","1","0.81","0.89",,"0.53"
"Shunge","0.62","0.24","0.84","1","0.62","0.62",,"0.31"
"Simret","0.24","0.35","0.78","1","0.24","0.62",,"0.38"
"SimretS","0.49","0.41","0.27","0.68","0.49","0.11",,"0.03"
"SimretT","0.68","0.43","0.59","0.7","0.68","0.7",,"0.31"
"Sinkata","0.57","0.24","0.7","0.81","0.57","0.51",,"0.59"
"Siye","0.68","0.54","0.68","0.76","0.68","0.65",,"0.31"
"Smret","0.73","0.43","0.65","0.65","0.73","1",,"0.19"
"Sorya","0.51","0.38","0.35","0.78","0.51","0.05",,"0.03"
"Suha","0.84","0.38","0.76","1","0.84","0.16",,"0.09"
"Tahtayhaya","0.54","0.24","0.24","0.7","0.54","0.08",,"0.03"
"TahtayDaeroka","0.73","0.57","0.65","0.84","0.73","0.03",,"0.53"
"TahtayLegomti","0.89","0.81","0.7","0.7","0.89","0.65",,"0.59"
"TahtayMegariaTsebri","0.97","0.59","0.57","0.73","0.97","0.51",,"0.62"
"Tao","0.51","0.24","0.3","0.49","0.51","0.08",,"0.03"
"TaraGedam","1","0.43","0.49","1","1","0.97",,"0.25"
"TaraSenba","0.81","0.43","0.68","1","0.81","0.78",,"0.31"
"Tekea","0.46","0.3","0.35","0.81","0.46","0.62",,"0.09"
"Tekleweyni","0.68","0.38","0.76","0.86","0.68","0.73",,"0.31"
"Tetatiro","0.81","0.46","0.73","0.76","0.81","0.35",,"0.16"
"Tibaga","1","0.16","0.49","1","1","0.49",,"0.25"
"Tigage","0.35","0.14","0.84","0.95","0.35","0.43",,"0.25"
"Tsae","0.89","0.57","0.68","0.73","0.89","0.81",,"0.53"
"Tsetsera","0.49","0.43","0.35","0.57","0.49","0.11",,"0.03"
"Tseykeme","0.7","0.57","0.73","0.81","0.7","0.86",,"0.31"
"Tsigea","0.51","0.54","0.38","0.81","0.51","0.03",,"0.03"
"Ulaga","0.49","0.27","0.38","0.51","0.49","0.08",,"0.03"
"Wargba","0.51","0.54","0.41","0.89","0.51","0.03",,"0.03"
"Wariba","0.68","0.24","1","1","0.68","0.68",,"0.38"
"Wedikeshi","0.92","0.38","0.7","0.68","0.92","0.59",,"0.59"
"Werabaye","0.54","0.27","0.38","0.89","0.54","0.24",,"0.03"
"Werkamba","0.84","0.65","0.57","0.62","0.84","0.89",,"0.28"
"Wobo","0.81","0.46","0.76","0.73","0.81","0.32",,"0.16"
"Wonberoch","0.81","0.43","0.7","1","0.81","0.78",,"0.31"
"Wondye","0.65","0.38","0.78","0.59","0.65","0.3",,"0.44"
"Worego","0.7","0.46","0.46","0.7","0.7","0.35",,"0.09"
"WorgajaWagi","0.78","0.54","0.76","1","0.78","0.78",,"0.09"
"WoryaMeskel","0.49","0.46","0.46","0.3","0.49","0.19",,"0.34"
"Woyenti","0.86","0.73","0.68","0.76","0.86","0.16",,"0.53"
"Woynye","0.7","0.51","0.51","0.68","0.7","0.3",,"0.09"
"WuhdetG","0.24","0.32","0.73","0.92","0.24","0.68",,"0.38"
"WuhdetK","0.95","0.73","0.68","0.81","0.95","0.76",,"0.53"
"WushaTires","1","0.16","1","1","1","0.76",,"0.25"
"Yedwuha","0.84","0.38","0.41","0.59","0.84","0.19",,"0.09"
"Yeju","0.78","0.38","0.68","0.81","0.78","0.03",,"0.16"
"Yetefet","0.65","0.38","0.65","0.7","0.65","0.3",,"0.28"
"YifagAkababi","1","0.16","0.46","1","1","0.38",,"0.25"
"Yitihana","0.81","0.51","0.38","0.57","0.81","0.59",,"0.09"
"Zata","0.43","0.32","0.24","0.41","0.43","0.51",,"0.03"
"Ziha","0.86","0.16","0.57","1","0.86","0.78",,"0.16"
"ZihonHuha","0.51","0.51","0.54","0.46","0.51","0.03",,"0.28"
"ZobarYikuanda","0.49","0.46","0.57","0.32","0.49","0.3",,"0.34"
"Zongi","0.92","0.81","0.68","0.65","0.92","0.65",,"0.59"
