"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","32","0.81","55.58889","0.54","31","0.14","35","0.3","31.5430864095238","0.81","0.137271943471449","0.03",,,"8.91574839159427","0.25"
"1984-1977","0","29","0.68","52.74182","0.27","25.2","0.05","43","0.43","29.438205","0.68","0.163776372872774","0.14",,,"-5.38670703943322","0.03"
"1985-1978","0","24","0.49","56.14418","0.59","47.7","0.38","50","0.62","23.8434715833333","0.49","0.186235552494107","0.46",,,"43.5746571019517","0.94"
"1986-1979","0","38","0.84","63.41726","0.84","64.3542857142857","0.73","67","0.81","38.00695","0.84","0.190247107705094","0.51",,,"23.2815906760385","0.69"
"1987-1980","0","72","1","73.2226","0.95","66.3","0.78","64","0.78","71.606846","1","0.199153502618844","0.62",,,"31.1272116394576","0.84"
"1988-1981","32","12","0.22","54.18598","0.43","44","0.3","50","0.62","12.461748","0.22","0.178384185496091","0.35",,,"18.5573429224416","0.5"
"1989-1982","0","19","0.38","47.90648","0.14","60.1320634920635","0.7","69","0.86","18.7717606666667","0.38","0.185809236333218","0.43",,,"50.9176481759357","1"
"1990-1983","100","0","0.05","44.00615","0.11","26.1","0.08","28","0.14","0","0.05","0.202413623305032","0.68",,,"4.11956552740708","0.19"
"1991-1984","0","19","0.41","56.53649","0.68","64.9","0.76","64","0.78","19.33726","0.41","0.177829099797221","0.32",,,"19.9380391034274","0.53"
"1992-1985","45","11","0.14","50.72421","0.24","29.6","0.11","37","0.32","11.09208","0.14","0.168566934349563","0.22",,,"18.5310112373979","0.47"
"1993-1986","0","30","0.73","55.31094","0.49","66.6","0.81","40","0.38","30.2294326666667","0.73","0.191148760680875","0.54",,,"18.3825234308691","0.44"
"1994-1987","0","50","0.92","53.13429","0.38","59.1","0.68","54","0.65","50","0.92","0.20046306524152","0.65",,,"21.0072963255126","0.59"
"1995-1988","2","16","0.24","53.13429","0.38","34.6","0.16","29","0.19","15.783319","0.24","0.180135428394642","0.38",,,"23.9412947910385","0.72"
