"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1996-1989","0","50","1","62.80403","0.81","58.5","0.76","28","0.62","50","1","0.224364452028418","0.78",,,"7.43381344767871","0.09"
"1997-1990","0","40","0.92","63.55207","0.92","75","1","56","0.95","39.951829","0.92","0.225574819360771","0.81",,,"55.4042401468762","0.84"
"1998-1991","100","3","0.22","51.81042","0.38","42.8","0.38","25","0.51","3.214481","0.22","0.210090172795646","0.59",,,"40.6200863399368","0.56"
"1999-1992","0","25","0.7","52.08863","0.51","32.9","0.19","15","0.27","25","0.7","0.228215174640438","0.84",,,"68.9251799740818","0.94"
"2000-1993","0","22","0.54","60.09778","0.78","57.5","0.7","23","0.41","21.983781","0.54","0.1737313","0.22",,,"18.1","0.22"
"2001-1994","0","16","0.49","53.42585","0.54","46.3","0.46","34","0.73","16.208931","0.49","0.2221113","0.76",,,"19.6","0.25"
"2002-1995","0","27","0.73","53.47303","0.57","53.7","0.59","27","0.57","27.260224","0.73","0.2509261","0.89",,,"6","0.06"
"2003-1996","100","4","0.24","52.08863","0.51","34.4","0.27","16","0.32","3.777658","0.24","0.1975819","0.43",,,"45.8","0.69"
"2004-1997","0","23","0.57","52.08863","0.51","34.4","0.27","25","0.51","23.320238","0.57","0.2106733","0.62",,,"25.6","0.34"
"2005-1998","0","32","0.84","54.85742","0.65","57.9","0.73","16","0.32","32.018547","0.84","0.2145257","0.65",,,"60.2","0.88"
"2006-1999","100","0","0.16","46.26232","0.24","28.2","0.14","25","0.51","0","0.16","0.1901958","0.32",,,"31.6","0.5"
"2007-2000","0","28","0.78","63.53656","0.89","59.1","0.81","36","0.84","28.218665","0.78","0.3599479","1","82.95161","1","70.2","0.97"
"2008-2001","0","21","0.51","67.70117","0.95","75","1","26","0.54","21.498998","0.51","0.1841844","0.27","70.50001","0.45","68.3","0.91"
"2009-2002","0","25","0.59","59.84908","0.73","69.6","0.89","3","0.14","24.911727","0.59","0.1655852","0.16","68.93548","0.36","30.4","0.44"
"2010-2003","100","0","0.16","44.7898","0.22","51.9","0.57","0","0.08","0","0.16","0.1346854","0.05","66.91935","0.27","52.1","0.78"
"2011-2004","0","28","0.76","54.52415","0.59","54.1","0.62","36","0.84","28.06296","0.76","0.2006819","0.49","73.72581","0.64","16.4","0.16"
"2012-2005","0","9","0.41","52.08863","0.51","33.9","0.22","33","0.65","9.4555096","0.41","0.25649","0.95","78.80644","0.91","52.4","0.81"
"2013-2006","0","25","0.7","47.5737","0.3","36.8","0.32","36","0.84","25","0.7","0.25132","0.92","78.70967","0.82","8","0.12"
"2014-2007","100","0","0.16","41.36048","0.05","0","0.03","0","0.08","0","0.16","0.1487051","0.08","63.29032","0.18","27.6","0.38"
"2015-2008","100","0","0.16","51.64452","0.32","59.1","0.81","28","0.62","0","0.16","0.162619","0.14","56.91935","0.09",,
"2016-2009","0","8","0.35","59.89044","0.76","57.3","0.68","34","0.73","8.475616","0.35","0.2040807","0.57","78.41934","0.73",,
"2017-2010","0","7","0.3","46.53696","0.27","29.4","0.16","11","0.22","6.826048","0.3","0.2171685","0.7","71.35483","0.55",,
"2018-2011","0","41","0.95","75","1","74.2","0.95","66","0.97","40.66322","0.95","0.1965418","0.41",,,,
"2019-2012","0","39","0.89","73.41986","0.97","70.2","0.92","45","0.92","39.281258","0.89","0.1322283","0.03",,,,
