"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Martadios","1","1","1","1","1","0.46","0.18","0.97"
"MayChekemte","1","1","1","1","1","0.59","0.27","0.97"
"MayNebri","1","1","1","1","1","0.46","0.45","0.97"
"Maysuru","1","1","1","1","1","0.57","0.45","1"
"MayTeklia","1","1","1","1","1","0.65","0.45","1"
"Mearey","1","1","1","1","1","0.92","0.91","1"
"Mechare","1","1","1","1","1","0.32","0.45","0.84"
"Mechena","1","1","1","1","1","0.27","0.09","0.97"
"MehalGoncha","1","1","1","1","1","0.22","0.27","0.94"
"Mekan ","1","1","1","1","1","0.35","0.45","0.94"
"MekaneGenet","1","1","1","1","1","0.16","0.27","0.94"
"Melabesh","1","1","1","0.08","1","0.46","0.36","0.84"
"MendereMariam","0.08","1","1","1","0.08","0.35","0.18","0.97"
"Menegobena","1","1","1","1","1","0.35","0.45","0.91"
"Menji","1","1","1","1","1","0.27","0.27","1"
"Mergech","1","1","1","1","1","0.22","0.45","0.91"
"Mesanu","1","1","1","1","1","0.73","0.45","0.97"
"Mesehle","1","1","1","1","1","0.27","0.27","0.97"
"Meswaeti ","1","1","1","1","1","0.38","0.45","0.94"
"Metkel","1","1","1","1","1","0.78","0.55","1"
"MetkelLemat","1","1","1","1","1","0.54","0.64","1"
"Mezbr","1","1","1","1","1","0.73","0.45","1"
"MichelDebre","0.08","1","1","1","0.08","0.3","0.18","0.97"
"Miraf","1","1","1","1","1","0.3","0.45","0.91"
"Misema","1","1","1","1","1","0.73","0.27","0.97"
"Mitad","0.11","1","1","1","0.11","0.16","0.18","1"
"MitinaYimach","1","1","1","1","1","0.35","0.27","0.94"
"Mozen","1","1","1","1","1","0.32","0.45","0.91"
"Mozutey","1","1","1","0.35","1","0.59","0.73","0.97"
"Mtsaiwerki","1","1","1","1","1","0.57","0.18","1"
"Nagash","1","1","1","1","1","0.73","0.64","0.97"
"Nebarhadinet","1","1","1","1","1","0.78","0.91","1"
"Nefasit","1","1","1","1","1","0.35","0.45","0.97"
"Negedebrhan","1","1","1","1","1","0.81","0.82","0.97"
"Niquara","1","1","1","1","1","0.84","0.55","0.91"
"Qoraro","1","1","1","1","1","0.54","0.45","1"
"RubaFelege","1","1","1","1","1","0.62","0.27","0.97"
"Santa gelebeda","1","1","1","1","1","0.65","0.45","1"
"SaratYerawoch","1","1","1","0.3","1","0.43","0.27","0.94"
"Sefo","1","1","1","1","1","0.35","0.36","0.97"
"Segena","1","1","1","0.27","1","0.38","0.27","0.94"
"Seka","1","1","1","1","1","0.35","0.36","0.97"
"Selamaya","1","1","1","1","1","0.57","0.27","0.97"
"SelamBekalsi","1","1","1","1","1","0.7","0.36","0.84"
"Selamber","1","1",,"0.16","1","0.46","0.36","0.84"
"SelamgieAmbarie","1","1","1","0.19","1","0.19","0.27","0.94"
"SelamH","1","1","1","1","1","0.57","0.64","1"
"SelamW","1","1","1","1","1","0.86","0.27","1"
"Selelkula","1","1","1","1","1","0.35","0.45","0.91"
"SelenWuha","1","1","1","1","1","0.54","0.36","0.84"
"Seloda","1","1","1","1","1","0.3","0.27","1"
"Sendada","1","1","1","1","1","0.62","0.64","0.97"
"Serawudi","1","1","1","1","1","0.46","0.18","0.97"
"Seret","1","1","1","1","1","0.81","0.45","1"
"Sero","1","1","1","1","1","0.59","0.45","1"
"Shamo","1","1","1","1","1","0.16","0.18","0.97"
"ShehochTehara","1","1","1","1","1","0.11","0.09","0.97"
"Shekatekli","1","1","1","1","1","0.59","0.45","1"
"Shunge","1","1","1","1","1","0.35","0.27","0.97"
"Simret","1","1","1","1","1","0.62","0.45","0.97"
"SimretS","1","1","1","1","1","0.43","0.36","0.94"
"SimretT","1","1","1","1","1","0.68","0.27","0.97"
"Sinkata","1","1","1","1","1","0.76","0.64","1"
"Siye","1","1","1","1","1","0.86","1","0.97"
"Smret","1","1","1","1","1","0.59","0.27","1"
"Sorya","1","1","1","1","1","0.76","0.64","0.91"
"Suha","1","1","1","1","1","0.22","0.55","0.91"
"Tahtayhaya","1","1","1","1","1","0.49","0.45","0.94"
"TahtayDaeroka","1","1","1","1","1","0.38","0.36","0.97"
"TahtayLegomti","1","1","1","1","1","0.89","0.27","1"
"TahtayMegariaTsebri","1","1","1","1","1","0.7","0.45","1"
"Tao","1","1","1","1","1","0.35","0.45","0.94"
"TaraGedam","0.11","1","1","1","0.11","0.11","0.18","1"
"TaraSenba","1","1","1","1","1","0.49","0.18","0.97"
"Tekea","1","1","1","1","1","0.68","0.45","0.97"
"Tekleweyni","1","1","1","1","1","0.89","1","0.97"
"Tetatiro","1","1","1","1","1","0.46","0.45","0.94"
"Tibaga","1","1","1","1","1","0.11","0.18","1"
"Tigage","1","1","1","1","1","0.89","0.55","1"
"Tsae","1","1","1","1","1","0.59","0.45","1"
"Tsetsera","1","1","1","1","1","0.62","0.36","0.91"
"Tseykeme","1","1","1","1","1","0.84","0.91","0.97"
"Tsigea","1","1","1","1","1","0.57","0.45","0.97"
"Ulaga","1","1","1","1","1","0.57","0.36","0.72"
"Wargba","1","1","1","1","1","0.46","0.45","0.97"
"Wariba","1","1","1","1","1","0.3","0.09","1"
"Wedikeshi","1","1","1","1","1","0.38","0.36","1"
"Werabaye","1","1","1","1","1","0.76","0.55","0.94"
"Werkamba","1","1","1","1","1","0.97","0.27","1"
"Wobo","1","1","1","1","1","0.38","0.45","0.94"
"Wonberoch","1","1","1","1","1","0.41","0.18","0.97"
"Wondye","1","1","1","1","1","0.24","0.27","0.94"
"Worego","1","1","1","1","1","0.32","0.45","0.91"
"WorgajaWagi","1","1","1","1","1","0.59","0.27","1"
"WoryaMeskel","1","1","1","0.14","1","0.49","0.45","0.81"
"Woyenti","1","1","1","1","1","0.54","0.36","0.97"
"Woynye","1","1","1","1","1","0.38","0.45","0.91"
"WuhdetG","1","1","1","1","1","0.73","0.45","0.97"
"WuhdetK","1","1","1","1","1","0.76","0.45","1"
"WushaTires","1","1","1","1","1","0.05","0.18","1"
"Yedwuha","1","1","1","1","1","0.32","0.45","0.91"
"Yeju","1","1","1","1","1","0.51","0.55","0.94"
"Yetefet","1","1","1","1","1","0.24","0.36","0.84"
"YifagAkababi","1","1","1","1","1","0.19","0.18","1"
"Yitihana","1","1","1","1","1","0.49","0.55","0.91"
"Zata","1","1","1","1","1","0.43","0.64","1"
"Ziha","1","1","1","1","1","0.3","0.09","0.97"
"ZihonHuha","1","1","1","1","1","0.27","0.36","0.84"
"ZobarYikuanda","1","1","1","0.05","1","0.54","0.45","0.81"
"Zongi","1","1","1","1","1","0.86","0.27","1"
